name,weekly_gross_eur,annual_gross_eur,weekly_net_eur,annual_net_eur,weekly_gross_gbp,annual_gross_gbp,weekly_net_gbp,annual_net_gbp,weekly_gross_usd,annual_gross_usd,weekly_net_usd,annual_net_usd,length,total_gross_eur,total_net_eur,total_gross_gbp,total_net_gbp,total_gross_usd,total_net_usd,status,position,position_detail,age,country,club
Dennis Geiger,19038.46153846154,990000,10000,520000,15863.096153846154,824881,8332.134615384615,433271,21553.865384615383,1120801,11321.23076923077,588704,2-yrs,1980000,1040000,1649762,866541,2241602,1177407,Starter,M,CM,23,Germany,Hoffenheim
Maximilian Mittelstädt,19038.46153846154,990000,10000,520000,15863.096153846154,824881,8332.134615384615,433271,21553.865384615383,1120801,11321.23076923077,588704,2-yrs,1980000,1040000,1649762,866541,2241602,1177407,Starter,D,LB,24,Germany,Hertha Berlin
Kasim Adams,18846.153846153848,980000,10000,520000,15702.865384615385,816549,8332.134615384615,433271,21336.153846153848,1109480,11321.23076923077,588704,2-yrs,1960000,1040000,1633097,866541,2218960,1177407,Reserve,D,CB,26,Ghana,Hoffenheim
Dejan Ljubicic,18653.846153846152,970000,9807.692307692309,510000,15542.634615384615,808217,8171.903846153846,424939,21118.44230769231,1098159,11103.5,577382,4-yrs,3880000,2040000,3232866,1699754,4392635,2309529,Starter,M,DM,24,Austria,Koln
Jannes Horn,18653.846153846152,970000,9807.692307692309,510000,15542.634615384615,808217,8171.903846153846,424939,21118.44230769231,1098159,11103.5,577382,1-yr,970000,510000,808217,424939,1098159,577382,Reserve,D,LB,24,Germany,Koln
Kingsley Ehizibue,18461.53846153846,960000,9807.692307692309,510000,15382.384615384615,799884,8171.903846153846,424939,20900.71153846154,1086837,11103.5,577382,2-yrs,1920000,1020000,1599769,849877,2173675,1154765,Reserve,D,RB,26,Nigeria,Koln
Jeremiah St. Juste,18461.53846153846,960000,9807.692307692309,510000,15382.384615384615,799884,8171.903846153846,424939,20900.71153846154,1086837,11103.5,577382,2-yrs,1920000,1020000,1599769,849877,2173675,1154765,Reserve,D,CB,25,Netherlands,Mainz
Vincenzo Grifo,18269.23076923077,950000,9615.384615384615,500000,15222.153846153846,791552,8011.653846153846,416606,20683,1075516,10885.788461538461,566061,1-yr,950000,500000,791552,416606,1075516,566061,Starter,F,LW,28,Italy,Freiburg
Kevin Möhwald,17692.30769230769,920000,9423.076923076924,490000,14741.461538461539,766556,7851.423076923077,408274,20029.865384615383,1041553,10668.076923076924,554740,1-yr,920000,490000,766556,408274,1041553,554740,Reserve,M,CM,28,Germany,Union Berlin
Anthony Losilla,17692.30769230769,920000,9423.076923076924,490000,14741.461538461539,766556,7851.423076923077,408274,20029.865384615383,1041553,10668.076923076924,554740,2-yrs,1840000,980000,1533112,816549,2083105,1109480,Reserve,M,DM,35,France,Bochum
Paul Seguin,17692.30769230769,920000,9423.076923076924,490000,14741.461538461539,766556,7851.423076923077,408274,20029.865384615383,1041553,10668.076923076924,554740,1-yr,920000,490000,766556,408274,1041553,554740,Starter,M,CM,26,Germany,Furth
Robert Tesche,17500,910000,9230.76923076923,480000,14581.23076923077,758224,7691.192307692308,399942,19812.134615384617,1030231,10450.365384615385,543419,1-yr,910000,480000,758224,399942,1030231,543419,Starter,M,CM,34,Germany,Bochum
Anton Stach,17500,910000,9230.76923076923,480000,14581.23076923077,758224,7691.192307692308,399942,19812.134615384617,1030231,10450.365384615385,543419,3-yrs,2730000,1440000,2274671,1199827,3090694,1630256,Starter,M,DM,23,Germany,Mainz
Michael Gregoritsch,17500,910000,9230.76923076923,480000,14581.23076923077,758224,7691.192307692308,399942,19812.134615384617,1030231,10450.365384615385,543419,2-yrs,1820000,960000,1516448,799884,2060463,1086837,Starter,F,CF,27,Austria,Augsburg
András Schäfer,17307.69230769231,900000,9230.76923076923,480000,14421,749892,7691.192307692308,399942,19594.423076923078,1018910,10450.365384615385,543419,1-yr,900000,480000,749892,399942,1018910,543419,Reserve,M,CM,22,Hungary,Union Berlin
Lennart Grill,17307.69230769231,900000,9230.76923076923,480000,14421,749892,7691.192307692308,399942,19594.423076923078,1018910,10450.365384615385,543419,3-yrs,2700000,1440000,2249675,1199827,3056730,1630256,Starter,K,GK,23,Germany,Bayer Leverkusen
Nicolas Höfler,17307.69230769231,900000,9230.76923076923,480000,14421,749892,7691.192307692308,399942,19594.423076923078,1018910,10450.365384615385,543419,1-yr,900000,480000,749892,399942,1018910,543419,Starter,M,DM,31,Germany,Freiburg
Kevin Paredes,17307.69230769231,900000,9230.76923076923,480000,14421,749892,7691.192307692308,399942,19594.423076923078,1018910,10450.365384615385,543419,5-yrs,4500000,2400000,3749458,1999711,5094550,2717094,Reserve,M,LM,18,United States,Wolfsburg
Louis Schaub,17115.384615384617,890000,9038.461538461539,470000,14260.76923076923,741560,7530.961538461538,391610,19376.71153846154,1007589,10232.634615384615,532097,1-yr,890000,470000,741560,391610,1007589,532097,Reserve,F,AM,27,Austria,Koln
Felix Passlack,17115.384615384617,890000,9038.461538461539,470000,14260.76923076923,741560,7530.961538461538,391610,19376.71153846154,1007589,10232.634615384615,532097,2-yrs,1780000,940000,1483119,783220,2015178,1064195,Reserve,D,RB,23,Germany,Borussia Dortmund
Sebastian Andersson,17115.384615384617,890000,9038.461538461539,470000,14260.76923076923,741560,7530.961538461538,391610,19376.71153846154,1007589,10232.634615384615,532097,2-yrs,1780000,940000,1483119,783220,2015178,1064195,Reserve,F,CF,30,Sweden,Koln
Grischa Prömel,16923.076923076922,880000,9038.461538461539,470000,14100.51923076923,733227,7530.961538461538,391610,19159,996268,10232.634615384615,532097,1-yr,880000,470000,733227,391610,996268,532097,Reserve,M,CM,27,Germany,Union Berlin
Alexander Schwolow,16923.076923076922,880000,9038.461538461539,470000,14100.51923076923,733227,7530.961538461538,391610,19159,996268,10232.634615384615,532097,4-yrs,3520000,1880000,2932910,1566440,3985070,2128390,Starter,K,GK,29,Germany,Hertha Berlin
Benjamin Hübner,16923.076923076922,880000,9038.461538461539,470000,14100.51923076923,733227,7530.961538461538,391610,19159,996268,10232.634615384615,532097,1-yr,880000,470000,733227,391610,996268,532097,Starter,D,CB,32,Germany,Hoffenheim
Jae-sung Lee,16923.076923076922,880000,9038.461538461539,470000,14100.51923076923,733227,7530.961538461538,391610,19159,996268,10232.634615384615,532097,3-yrs,2640000,1410000,2199682,1174830,2988803,1596292,Reserve,F,AM,29,South Korea,Mainz
Kevin Akpoguma,16730.76923076923,870000,8846.153846153846,460000,13940.288461538461,724895,7370.7307692307695,383278,18941.26923076923,984946,10014.923076923076,520776,3-yrs,2610000,1380000,2174686,1149834,2954839,1562329,Reserve,D,CB,26,Nigeria,Hoffenheim
Levin Öztunali,16538.46153846154,860000,8846.153846153846,460000,13780.057692307691,716563,7370.7307692307695,383278,18723.55769230769,973625,10014.923076923076,520776,1-yr,860000,460000,716563,383278,973625,520776,Reserve,M,CM,25,Germany,Union Berlin
Rani Khedira,16346.153846153846,850000,8653.846153846154,450000,13619.826923076924,708231,7210.5,374946,18505.846153846152,962304,9797.211538461539,509455,1-yr,850000,450000,708231,374946,962304,509455,Starter,M,DM,28,Germany,Union Berlin
Ricardo Pepi,16153.846153846154,840000,8653.846153846154,450000,13459.596153846154,699899,7210.5,374946,18288.134615384617,950983,9797.211538461539,509455,5-yrs,4200000,2250000,3499494,1874729,4754914,2547275,Reserve,F,CF,19,United States,Augsburg
Julian Green,15769.23076923077,820000,8269.23076923077,430000,13139.134615384615,683235,6890.038461538462,358282,17852.69230769231,928340,9361.788461538461,486813,3-yrs,2460000,1290000,2049704,1074845,2785021,1460438,Reserve,M,CM,26,United States,Furth
Christian Günter,15576.923076923076,810000,8269.23076923077,430000,12978.903846153846,674903,6890.038461538462,358282,17634.98076923077,917019,9361.788461538461,486813,1-yr,810000,430000,674903,358282,917019,486813,Starter,D,LB,28,Germany,Freiburg
Jonathan Schmid,15576.923076923076,810000,8269.23076923077,430000,12978.903846153846,674903,6890.038461538462,358282,17634.98076923077,917019,9361.788461538461,486813,1-yr,810000,430000,674903,358282,917019,486813,Reserve,D,RB,31,France,Freiburg
Pavao Pervan,15384.615384615385,800000,8076.923076923077,420000,12818.653846153846,666570,6729.788461538462,349949,17417.26923076923,905698,9144.057692307691,475491,3-yrs,2400000,1260000,1999711,1049848,2717094,1426474,Reserve,K,GK,34,Austria,Wolfsburg
Felix Uduokhai,15384.615384615385,800000,8076.923076923077,420000,12818.653846153846,666570,6729.788461538462,349949,17417.26923076923,905698,9144.057692307691,475491,3-yrs,2400000,1260000,1999711,1049848,2717094,1426474,Reserve,D,CB,24,Germany,Augsburg
Martin Pecar,15192.307692307691,790000,8076.923076923077,420000,12658.423076923076,658238,6729.788461538462,349949,17199.55769230769,894377,9144.057692307691,475491,2-yrs,1580000,840000,1316476,699899,1788753,950983,Reserve,F,LW,19,Slovenia,Eintracht Frankfurt
Chris Richards,15000,780000,7884.615384615385,410000,12498.192307692309,649906,6569.557692307692,341617,16981.826923076922,883055,8926.346153846154,464170,1-yr,780000,410000,649906,341617,883055,464170,Reserve,D,CB,21,United States,Hoffenheim
Jurgen Ekkelenkamp,15000,780000,7884.615384615385,410000,12498.192307692309,649906,6569.557692307692,341617,16981.826923076922,883055,8926.346153846154,464170,4-yrs,3120000,1640000,2599624,1366469,3532222,1856681,Starter,M,CM,21,Netherlands,Hertha Berlin
Daniel Brosinski,14807.692307692309,770000,7884.615384615385,410000,12337.961538461539,641574,6569.557692307692,341617,16764.115384615383,871734,8926.346153846154,464170,1-yr,770000,410000,641574,341617,871734,464170,Reserve,D,RB,33,Germany,Mainz
Saulo Decarli,14807.692307692309,770000,7884.615384615385,410000,12337.961538461539,641574,6569.557692307692,341617,16764.115384615383,871734,8926.346153846154,464170,1-yr,770000,410000,641574,341617,871734,464170,Reserve,D,CB,29,Switzerland,Bochum
Reece Oxford,14807.692307692309,770000,7884.615384615385,410000,12337.961538461539,641574,6569.557692307692,341617,16764.115384615383,871734,8926.346153846154,464170,4-yrs,3080000,1640000,2566296,1366469,3486937,1856681,Starter,D,CB,23,England,Augsburg
Sascha Burchert,14807.692307692309,770000,7884.615384615385,410000,12337.961538461539,641574,6569.557692307692,341617,16764.115384615383,871734,8926.346153846154,464170,1-yr,770000,410000,641574,341617,871734,464170,Starter,K,GK,32,Germany,Furth
Ishak Belfodil,14615.384615384615,760000,7692.307692307692,400000,12177.73076923077,633242,6409.326923076923,333285,16546.403846153848,860413,8708.634615384615,452849,1-yr,760000,400000,633242,333285,860413,452849,Starter,F,CF,30,Algeria,Hertha Berlin
Gianluca Schäfer,14615.384615384615,760000,7692.307692307692,400000,12177.73076923077,633242,6409.326923076923,333285,16546.403846153848,860413,8708.634615384615,452849,1-yr,760000,400000,633242,333285,860413,452849,Reserve,F,LW,18,Germany,Eintracht Frankfurt
Moussa Niakhaté,14615.384615384615,760000,7692.307692307692,400000,12177.73076923077,633242,6409.326923076923,333285,16546.403846153848,860413,8708.634615384615,452849,2-yrs,1520000,800000,1266484,666570,1720826,905698,Starter,D,CB,25,France,Mainz
Konstantinos Mavropanos,14615.384615384615,760000,7692.307692307692,400000,12177.73076923077,633242,6409.326923076923,333285,16546.403846153848,860413,8708.634615384615,452849,1-yr,760000,400000,633242,333285,860413,452849,Starter,D,CB,24,Greece,Stuttgart
Gregor Kobel,14423.076923076924,750000,7692.307692307692,400000,12017.5,624910,6409.326923076923,333285,16328.692307692309,849092,8708.634615384615,452849,5-yrs,3750000,2000000,3124549,1666426,4245459,2264245,Starter,K,GK,24,Switzerland,Borussia Dortmund
Waldemar Anton,14423.076923076924,750000,7692.307692307692,400000,12017.5,624910,6409.326923076923,333285,16328.692307692309,849092,8708.634615384615,452849,4-yrs,3000000,1600000,2499639,1333141,3396367,1811396,Starter,D,CB,25,Germany,Stuttgart
Nils Petersen,14423.076923076924,750000,7692.307692307692,400000,12017.5,624910,6409.326923076923,333285,16328.692307692309,849092,8708.634615384615,452849,1-yr,750000,400000,624910,333285,849092,452849,Reserve,F,CF,33,Germany,Freiburg
Maximilian Eggestein,14230.76923076923,740000,7500,390000,11857.26923076923,616578,6249.096153846154,324953,16110.98076923077,837771,8490.923076923076,441528,4-yrs,2960000,1560000,2466310,1299812,3351082,1766111,Starter,M,CM,25,Germany,Freiburg
Peter Pekarik,14230.76923076923,740000,7500,390000,11857.26923076923,616578,6249.096153846154,324953,16110.98076923077,837771,8490.923076923076,441528,1-yr,740000,390000,616578,324953,837771,441528,Starter,D,RB,35,Slovakia,Hertha Berlin
Konstantinos Stafylidis,14230.76923076923,740000,7500,390000,11857.26923076923,616578,6249.096153846154,324953,16110.98076923077,837771,8490.923076923076,441528,1-yr,740000,390000,616578,324953,837771,441528,Reserve,D,LB,28,Greece,Bochum
Janik Haberer,14230.76923076923,740000,7500,390000,11857.26923076923,616578,6249.096153846154,324953,16110.98076923077,837771,8490.923076923076,441528,1-yr,740000,390000,616578,324953,837771,441528,Reserve,M,CM,27,Germany,Freiburg
Salih Özcan,14038.461538461539,730000,7500,390000,11697.01923076923,608245,6249.096153846154,324953,15893.25,826449,8490.923076923076,441528,2-yrs,1460000,780000,1216491,649906,1652899,883055,Starter,M,CM,24,Germany,Koln
Lukas Klünter,14038.461538461539,730000,7500,390000,11697.01923076923,608245,6249.096153846154,324953,15893.25,826449,8490.923076923076,441528,1-yr,730000,390000,608245,324953,826449,441528,Reserve,D,RB,25,Germany,Hertha Berlin
Danny da Costa,14038.461538461539,730000,7500,390000,11697.01923076923,608245,6249.096153846154,324953,15893.25,826449,8490.923076923076,441528,1-yr,730000,390000,608245,324953,826449,441528,Reserve,D,RB,28,Germany,Eintracht Frankfurt
Marcus Ingvartsen,13846.153846153846,720000,7307.692307692308,380000,11536.788461538461,599913,6088.865384615385,316621,15675.538461538461,815128,8273.192307692309,430206,1-yr,720000,380000,599913,316621,815128,430206,Reserve,F,CF,26,Denmark,Mainz
Christopher Lenz,13846.153846153846,720000,7307.692307692308,380000,11536.788461538461,599913,6088.865384615385,316621,15675.538461538461,815128,8273.192307692309,430206,3-yrs,2160000,1140000,1799740,949863,2445384,1290619,Starter,D,LB,27,Germany,Eintracht Frankfurt
Mateu Morey Bauzà,13846.153846153846,720000,7307.692307692308,380000,11536.788461538461,599913,6088.865384615385,316621,15675.538461538461,815128,8273.192307692309,430206,3-yrs,2160000,1140000,1799740,949863,2445384,1290619,Reserve,D,RB,21,Spain,Borussia Dortmund
Pascal Stenzel,13653.846153846154,710000,7307.692307692308,380000,11376.557692307691,591581,6088.865384615385,316621,15457.826923076924,803807,8273.192307692309,430206,3-yrs,2130000,1140000,1774744,949863,2411420,1290619,Reserve,D,CB,25,Germany,Stuttgart
Timothy Chandler,13653.846153846154,710000,7307.692307692308,380000,11376.557692307691,591581,6088.865384615385,316621,15457.826923076924,803807,8273.192307692309,430206,4-yrs,2840000,1520000,2366325,1266484,3215227,1720826,Starter,D,RB,31,United States,Eintracht Frankfurt
Dong-jun Lee,13653.846153846154,710000,7307.692307692308,380000,11376.557692307691,591581,6088.865384615385,316621,15457.826923076924,803807,8273.192307692309,430206,4-yrs,2840000,1520000,2366325,1266484,3215227,1720826,Reserve,F,RW,25,South Korea,Hertha Berlin
Niklas Dorsch,13461.538461538461,700000,7115.384615384615,370000,11216.326923076924,583249,5928.634615384615,308289,15240.115384615385,792486,8055.4807692307695,418885,5-yrs,3500000,1850000,2916245,1541444,3962428,2094426,Starter,M,DM,24,Germany,Augsburg
Noah Joel Sarenren Bazee,13461.538461538461,700000,7115.384615384615,370000,11216.326923076924,583249,5928.634615384615,308289,15240.115384615385,792486,8055.4807692307695,418885,3-yrs,2100000,1110000,1749747,924866,2377457,1256656,Reserve,F,RW,25,Germany,Augsburg
Havard Nielsen,13461.538461538461,700000,7115.384615384615,370000,11216.326923076924,583249,5928.634615384615,308289,15240.115384615385,792486,8055.4807692307695,418885,1-yr,700000,370000,583249,308289,792486,418885,Reserve,F,CF,28,Norway,Furth
Frederik Rönnow,13461.538461538461,700000,7115.384615384615,370000,11216.326923076924,583249,5928.634615384615,308289,15240.115384615385,792486,8055.4807692307695,418885,3-yrs,2100000,1110000,1749747,924866,2377457,1256656,Reserve,K,GK,29,Denmark,Union Berlin
Christopher Trimmel,13076.923076923076,680000,6923.076923076923,360000,10895.865384615385,566585,5768.403846153846,299957,14804.673076923076,769843,7837.7692307692305,407564,1-yr,680000,360000,566585,299957,769843,407564,Starter,D,RB,34,Austria,Union Berlin
Philipp Lienhart,13076.923076923076,680000,6923.076923076923,360000,10895.865384615385,566585,5768.403846153846,299957,14804.673076923076,769843,7837.7692307692305,407564,3-yrs,2040000,1080000,1699754,899870,2309529,1222692,Starter,D,CB,25,Austria,Freiburg
Jean-Paul Boëtius,12884.615384615385,670000,6923.076923076923,360000,10735.634615384615,558253,5768.403846153846,299957,14586.961538461539,758522,7837.7692307692305,407564,1-yr,670000,360000,558253,299957,758522,407564,Starter,F,AM,27,Netherlands,Mainz
Kevin Stöger,12692.307692307691,660000,6730.7692307692305,350000,10575.403846153846,549921,5608.173076923077,291625,14369.25,747201,7620.057692307692,396243,1-yr,660000,350000,549921,291625,747201,396243,Reserve,F,AM,28,Austria,Mainz
Wataru Endo,12692.307692307691,660000,6730.7692307692305,350000,10575.403846153846,549921,5608.173076923077,291625,14369.25,747201,7620.057692307692,396243,3-yrs,1980000,1050000,1649762,874874,2241602,1188728,Starter,M,DM,28,Japan,Stuttgart
Nick Viergever,12500,650000,6538.461538461538,340000,10415.153846153846,541588,5447.923076923077,283292,14151.51923076923,735879,7402.346153846154,384922,2-yrs,1300000,680000,1083177,566585,1471759,769843,Starter,D,CB,32,Netherlands,Furth
Erhan Masovic,12307.692307692309,640000,6538.461538461538,340000,10254.923076923076,533256,5447.923076923077,283292,13933.807692307691,724558,7402.346153846154,384922,4-yrs,2560000,1360000,2133025,1133170,2898233,1539686,Reserve,D,CB,23,Serbia,Bochum
Borna Sosa,12307.692307692309,640000,6538.461538461538,340000,10254.923076923076,533256,5447.923076923077,283292,13933.807692307691,724558,7402.346153846154,384922,4-yrs,2560000,1360000,2133025,1133170,2898233,1539686,Starter,D,LB,24,Croatia,Stuttgart
Arne Maier,12307.692307692309,640000,6538.461538461538,340000,10254.923076923076,533256,5447.923076923077,283292,13933.807692307691,724558,7402.346153846154,384922,1-yr,640000,340000,533256,283292,724558,384922,Starter,M,CM,23,Germany,Augsburg
Lukas Nmecha,11923.076923076924,620000,6346.153846153846,330000,9934.461538461539,516592,5287.692307692308,274960,13498.384615384615,701916,7184.615384615385,373600,4-yrs,2480000,1320000,2066368,1099841,2807663,1494401,Reserve,F,CF,23,Germany,Wolfsburg
Anthony Ujah,11923.076923076924,620000,6346.153846153846,330000,9934.461538461539,516592,5287.692307692308,274960,13498.384615384615,701916,7184.615384615385,373600,1-yr,620000,330000,516592,274960,701916,373600,Reserve,F,CF,31,Nigeria,Union Berlin
Nikolas Nartey,11923.076923076924,620000,6346.153846153846,330000,9934.461538461539,516592,5287.692307692308,274960,13498.384615384615,701916,7184.615384615385,373600,2-yrs,1240000,660000,1033184,549921,1403832,747201,Reserve,M,CM,21,Denmark,Stuttgart
Andreas Linde,11538.461538461539,600000,6153.846153846154,320000,9614,499928,5127.461538461538,266628,13062.942307692309,679273,6966.903846153846,362279,3-yrs,1800000,960000,1499783,799884,2037820,1086837,Reserve,K,GK,28,Sweden,Furth
Aster Vranckx,11538.461538461539,600000,6153.846153846154,320000,9614,499928,5127.461538461538,266628,13062.942307692309,679273,6966.903846153846,362279,4-yrs,2400000,1280000,1999711,1066513,2717094,1449117,Starter,M,CM,19,Belgium,Wolfsburg
Ridle Baku,11538.461538461539,600000,6153.846153846154,320000,9614,499928,5127.461538461538,266628,13062.942307692309,679273,6966.903846153846,362279,4-yrs,2400000,1280000,1999711,1066513,2717094,1449117,Starter,M,RM,23,Germany,Wolfsburg
Georginio Rutter,11538.461538461539,600000,6153.846153846154,320000,9614,499928,5127.461538461538,266628,13062.942307692309,679273,6966.903846153846,362279,5-yrs,3000000,1600000,2499639,1333141,3396367,1811396,Starter,F,CF,19,France,Hoffenheim
Niko Gießelmann,11538.461538461539,600000,6153.846153846154,320000,9614,499928,5127.461538461538,266628,13062.942307692309,679273,6966.903846153846,362279,1-yr,600000,320000,499928,266628,679273,362279,Starter,D,LB,30,Germany,Union Berlin
Karim Onisiwo,11346.153846153846,590000,5961.538461538462,310000,9453.76923076923,491596,4967.2307692307695,258296,12845.23076923077,667952,6749.192307692308,350958,3-yrs,1770000,930000,1474787,774888,2003856,1052874,Starter,F,CF,29,Austria,Mainz
Benno Schmitz,11153.846153846154,580000,5961.538461538462,310000,9293.538461538461,483264,4967.2307692307695,258296,12627.51923076923,656631,6749.192307692308,350958,1-yr,580000,310000,483264,258296,656631,350958,Starter,D,RB,27,Germany,Koln
Lasse Günther,11153.846153846154,580000,5961.538461538462,310000,9293.538461538461,483264,4967.2307692307695,258296,12627.51923076923,656631,6749.192307692308,350958,4-yrs,2320000,1240000,1933054,1033184,2626524,1403832,Reserve,F,LW,18,Germany,Augsburg
Tomas Ostrak,11153.846153846154,580000,5961.538461538462,310000,9293.538461538461,483264,4967.2307692307695,258296,12627.51923076923,656631,6749.192307692308,350958,1-yr,580000,310000,483264,258296,656631,350958,Reserve,F,AM,21,Czech Republic,Koln
Reinier,10961.538461538461,570000,5769.2307692307695,300000,9133.288461538461,474931,4807,249964,12409.807692307691,645310,6531.4807692307695,339637,1-yr,570000,300000,474931,249964,645310,339637,Reserve,F,AM,20,Brazil,Borussia Dortmund
Raphael Framberger,10961.538461538461,570000,5769.2307692307695,300000,9133.288461538461,474931,4807,249964,12409.807692307691,645310,6531.4807692307695,339637,3-yrs,1710000,900000,1424794,749892,1935929,1018910,Starter,D,RB,26,Germany,Augsburg
Silas Wamangituka,10769.23076923077,560000,5769.2307692307695,300000,8973.057692307691,466599,4807,249964,12192.076923076924,633988,6531.4807692307695,339637,3-yrs,1680000,900000,1399798,749892,1901965,1018910,Starter,M,RM,23,Democratic Republic of the Congo,Stuttgart
Roland Sallai,10769.23076923077,560000,5769.2307692307695,300000,8973.057692307691,466599,4807,249964,12192.076923076924,633988,6531.4807692307695,339637,1-yr,560000,300000,466599,249964,633988,339637,Reserve,F,RW,24,Hungary,Freiburg
Alexander Hack,10576.923076923076,550000,5576.923076923077,290000,8812.826923076924,458267,4646.7692307692305,241632,11974.365384615385,622667,6313.75,328315,3-yrs,1650000,870000,1374801,724895,1868002,984946,Starter,D,CB,28,Germany,Mainz
Rubén Vargas,10576.923076923076,550000,5576.923076923077,290000,8812.826923076924,458267,4646.7692307692305,241632,11974.365384615385,622667,6313.75,328315,4-yrs,2200000,1160000,1833069,966527,2490669,1313262,Starter,F,LW,23,Switzerland,Augsburg
Julian Ryerson,10384.615384615385,540000,5576.923076923077,290000,8652.596153846154,449935,4646.7692307692305,241632,11756.653846153846,611346,6313.75,328315,2-yrs,1080000,580000,899870,483264,1222692,656631,Reserve,D,RB,24,Norway,Union Berlin
Rafal Gikiewicz,10384.615384615385,540000,5576.923076923077,290000,8652.596153846154,449935,4646.7692307692305,241632,11756.653846153846,611346,6313.75,328315,2-yrs,1080000,580000,899870,483264,1222692,656631,Starter,K,GK,34,Poland,Augsburg
Niklas Hauptmann,10384.615384615385,540000,5576.923076923077,290000,8652.596153846154,449935,4646.7692307692305,241632,11756.653846153846,611346,6313.75,328315,2-yrs,1080000,580000,899870,483264,1222692,656631,Reserve,M,CM,25,Germany,Koln
Philipp Tschauner,10192.307692307691,530000,5384.615384615385,280000,8492.365384615385,441603,4486.538461538462,233300,11538.942307692309,600025,6096.038461538462,316994,1-yr,530000,280000,441603,233300,600025,316994,Reserve,K,GK,36,Germany,Leipzig
Jan Moravek,10192.307692307691,530000,5384.615384615385,280000,8492.365384615385,441603,4486.538461538462,233300,11538.942307692309,600025,6096.038461538462,316994,1-yr,530000,280000,441603,233300,600025,316994,Reserve,M,CM,32,Czech Republic,Augsburg
Evan N&#39;Dicka,10000,520000,5384.615384615385,280000,8332.134615384615,433271,4486.538461538462,233300,11321.23076923077,588704,6096.038461538462,316994,2-yrs,1040000,560000,866541,466599,1177407,633988,Starter,D,CB,22,France,Eintracht Frankfurt
Sheraldo Becker,10000,520000,5384.615384615385,280000,8332.134615384615,433271,4486.538461538462,233300,11321.23076923077,588704,6096.038461538462,316994,2-yrs,1040000,560000,866541,466599,1177407,633988,Starter,F,RW,26,Suriname,Union Berlin
Robin Zentner,10000,520000,5384.615384615385,280000,8332.134615384615,433271,4486.538461538462,233300,11321.23076923077,588704,6096.038461538462,316994,2-yrs,1040000,560000,866541,466599,1177407,633988,Starter,K,GK,27,Germany,Mainz
Omar Richards,9615.384615384615,500000,5192.307692307692,270000,8011.653846153846,416606,4326.307692307692,224968,10885.788461538461,566061,5878.326923076923,305673,4-yrs,2000000,1080000,1666426,899870,2264245,1222692,Reserve,D,LB,23,England,Bayern Munich
Christian Früchtl,9615.384615384615,500000,5192.307692307692,270000,8011.653846153846,416606,4326.307692307692,224968,10885.788461538461,566061,5878.326923076923,305673,2-yrs,1000000,540000,833213,449935,1132122,611346,Reserve,K,GK,22,Germany,Bayern Munich
Afimico Pululu,9615.384615384615,500000,5192.307692307692,270000,8011.653846153846,416606,4326.307692307692,224968,10885.788461538461,566061,5878.326923076923,305673,3-yrs,1500000,810000,1249819,674903,1698183,917019,Reserve,F,LW,22,Angola,Furth
Stefanos Kapino,9423.076923076924,490000,5000,260000,7851.423076923077,408274,4166.057692307692,216635,10668.076923076924,554740,5660.615384615385,294352,2-yrs,980000,520000,816549,433271,1109480,588704,Reserve,K,GK,27,Greece,Arminia Bielefeld
Fabian Bredlow,9423.076923076924,490000,5000,260000,7851.423076923077,408274,4166.057692307692,216635,10668.076923076924,554740,5660.615384615385,294352,3-yrs,1470000,780000,1224823,649906,1664220,883055,Reserve,K,GK,26,Germany,Stuttgart
Manuel Gulde,9423.076923076924,490000,5000,260000,7851.423076923077,408274,4166.057692307692,216635,10668.076923076924,554740,5660.615384615385,294352,1-yr,490000,260000,408274,216635,554740,294352,Reserve,D,CB,30,Germany,Freiburg
Paulo Otávio,9230.76923076923,480000,4807.692307692308,250000,7691.192307692308,399942,4005.826923076923,208303,10450.365384615385,543419,5442.903846153846,283031,2-yrs,960000,500000,799884,416606,1086837,566061,Reserve,D,LB,27,Brazil,Wolfsburg
Suleiman Abdullahi,9230.76923076923,480000,4807.692307692308,250000,7691.192307692308,399942,4005.826923076923,208303,10450.365384615385,543419,5442.903846153846,283031,1-yr,480000,250000,399942,208303,543419,283031,Reserve,F,CF,25,Nigeria,Union Berlin
Cristian Gamboa,9038.461538461539,470000,4807.692307692308,250000,7530.961538461538,391610,4005.826923076923,208303,10232.634615384615,532097,5442.903846153846,283031,2-yrs,940000,500000,783220,416606,1064195,566061,Starter,D,RB,32,Costa Rica,Bochum
Atakan Karazor,9038.461538461539,470000,4807.692307692308,250000,7530.961538461538,391610,4005.826923076923,208303,10232.634615384615,532097,5442.903846153846,283031,2-yrs,940000,500000,783220,416606,1064195,566061,Reserve,M,DM,25,Germany,Stuttgart
Herbert Bockhorn,9038.461538461539,470000,4807.692307692308,250000,7530.961538461538,391610,4005.826923076923,208303,10232.634615384615,532097,5442.903846153846,283031,1-yr,470000,250000,391610,208303,532097,283031,Reserve,D,RB,27,Germany,Bochum
Mads Pedersen,8846.153846153846,460000,4615.384615384615,240000,7370.7307692307695,383278,3845.596153846154,199971,10014.923076923076,520776,5225.173076923077,271709,3-yrs,1380000,720000,1149834,599913,1562329,815128,Reserve,D,LB,25,Denmark,Augsburg
