Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Expected xG,Expected npxG,Expected xA,Expected npxG+xA,Per 90 Minutes xG,Per 90 Minutes xA,Per 90 Minutes xG+xA,Per 90 Minutes npxG,Per 90 Minutes npxG+xA,Matches,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Vs Dribbles Tkl,Vs Dribbles Att,Vs Dribbles Tkl%,Vs Dribbles Past,Pressures Press,Pressures Succ,Pressures %,Pressures Def 3rd,Pressures Mid 3rd,Pressures Att 3rd,Blocks Blocks,Blocks Sh,Blocks ShSv,Blocks Pass,Int,Tkl+Int,Clr,Err,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,W,D,L,Performance CS,Performance CS%,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,weekly_gross_eur,annual_gross_eur,weekly_net_eur,annual_net_eur,weekly_gross_gbp,annual_gross_gbp,weekly_net_gbp,annual_net_gbp,weekly_gross_usd,annual_gross_usd,weekly_net_usd,annual_net_usd,length,total_gross_eur,total_net_eur,total_gross_gbp,total_net_gbp,total_gross_usd,total_net_usd,status,position,position_detail,age,country,club
134,Sergi Darder,es ESP,MF,Espanyol,28-088,1993.0,26,26,2225,24.7,3,6,3,0,0,2,0,0.12,0.24,0.36,0.12,0.36,2.3,2.3,3.5,5.8,0.09,0.14,0.24,0.09,0.24,Matches,24.7,30,18,9,14,7,9,31,29.0,22,375,91,24.3,111,202,62,23,3,0,20,33,63,21,1,,,,,,,,,,,,,,,1004,1197,83.9,19543,5361,430,469,91.7,394,443,88.9,159,237,67.1,6,3.5,2.5,25,118,22,4,95,44038.46153846154,2290000,21153.846153846152,1100000,36693.42307692308,1908058,17625.653846153848,916534,49856.92307692308,2592560,23948.75,1245335,2-yrs,4580000,2200000,3816115,1833069,5185120,2490669,Starter,M,CM,28,Spain,Espanyol
136,Thomas Delaney,dk DEN,MF,Sevilla,30-198,1991.0,19,11,1094,12.2,2,1,2,0,0,4,1,0.16,0.08,0.25,0.16,0.25,1.0,1.0,0.4,1.4,0.08,0.03,0.12,0.08,0.12,Matches,12.2,25,13,11,12,2,5,17,29.4,12,176,53,30.1,66,94,16,22,8,0,14,13,38,26,1,,,,,,,,,,,,,,,442,558,79.2,8512,2034,185,207,89.4,175,212,82.5,73,117,62.4,1,0.4,0.6,7,28,6,2,26,66730.76923076923,3470000,32115.384615384617,1670000,55600.94230769231,2891249,26758.96153846154,1391466,75547.38461538461,3928464,36358.53846153846,1890644,4-yrs,13880000,6680000,11564996,5565863,15713858,7562577,Reserve,M,DM,30,Denmark,Sevilla
137,Ousmane Dembélé,fr FRA,FWDF,Barcelona,24-309,1997.0,11,7,675,7.5,1,7,1,0,0,1,0,0.13,0.93,1.07,0.13,1.07,1.1,1.1,4.4,5.5,0.15,0.59,0.74,0.15,0.74,Matches,7.5,12,9,5,6,1,2,8,25.0,6,110,31,28.2,29,40,41,7,0,0,7,6,18,1,0,,,,,,,,,,,,,,,296,394,75.1,5109,1706,151,175,86.3,103,136,75.7,32,61,52.5,7,4.4,2.6,23,13,27,10,40,384615.3846153846,20000000,184615.38461538465,9600000,320466.51923076925,16664259,153823.9423076923,7998845,435431.6538461539,22642446,209007.1923076923,10868374,1-yr,20000000,9600000,16664259,7998845,22642446,10868374,Reserve,F,RW,24,France,Barcelona
139,Memphis Depay,nl NED,FW,Barcelona,28-035,1994.0,19,15,1422,15.8,10,2,6,4,5,3,0,0.63,0.13,0.76,0.38,0.51,9.8,6.0,3.5,9.5,0.62,0.22,0.84,0.38,0.6,Matches,15.8,8,4,2,1,5,1,9,11.1,8,150,48,32.0,9,58,83,10,2,0,8,2,10,1,0,,,,,,,,,,,,,,,554,736,75.3,8322,2476,354,397,89.2,129,181,71.3,49,112,43.8,2,3.5,-1.5,37,22,29,9,61,200384.61538461535,10420000,96153.84615384616,5000000,166963.0576923077,8682079,80116.63461538461,4166065,226859.88461538465,11796714,108857.92307692308,5660612,2-yrs,20840000,10000000,17364158,8332130,23593429,11321223,Reserve,F,CF,27,Netherlands,Barcelona
140,Sergiño Dest,us USA,DFFW,Barcelona,21-137,2000.0,18,15,1353,15.0,0,3,0,0,0,1,0,0.0,0.2,0.2,0.0,0.2,1.5,1.5,2.7,4.2,0.1,0.18,0.28,0.1,0.28,Matches,15.0,34,23,21,10,3,17,26,65.4,9,221,78,35.3,98,72,51,21,4,0,17,16,50,14,0,,,,,,,,,,,,,,,760,870,87.4,11923,3630,413,440,93.9,304,343,88.6,37,63,58.7,3,2.7,0.3,18,43,17,4,61,115384.6153846154,6000000,55384.61538461538,2880000,96139.96153846152,4999278,46147.17307692308,2399653,130629.5,6792734,62702.15384615384,3260512,4-yrs,24000000,11520000,19997111,9598613,27170935,13042049,Reserve,D,RB,21,United States,Barcelona
141,Boulaye Dia,sn SEN,FW,Villarreal,25-124,1996.0,19,9,938,10.4,5,4,5,0,0,2,0,0.48,0.38,0.86,0.48,0.86,4.4,4.4,1.3,5.8,0.42,0.13,0.55,0.42,0.55,Matches,10.4,7,7,2,4,1,1,5,20.0,4,163,45,27.6,20,61,82,10,1,0,9,7,14,4,0,,,,,,,,,,,,,,,154,206,74.8,2264,310,74,100,74.0,60,71,84.5,6,13,46.2,4,1.3,2.7,12,4,3,0,12,27115.384615384617,1410000,13076.923076923076,680000,22592.884615384617,1174830,10895.865384615385,566585,30697.92307692308,1596292,14804.673076923076,769843,5-yrs,7050000,3400000,5874151,2832924,7981462,3849216,Reserve,F,CF,25,Senegal,Villarreal
142,Mouctar Diakhaby,fr FRA,DF,Valencia,25-091,1996.0,23,15,1423,15.8,0,1,0,0,0,9,0,0.0,0.06,0.06,0.0,0.06,0.3,0.3,0.1,0.4,0.02,0.01,0.03,0.02,0.03,Matches,15.8,33,21,18,13,2,15,22,68.2,7,187,64,34.2,94,81,12,38,18,0,20,41,74,83,0,,,,,,,,,,,,,,,399,514,77.6,9850,3155,81,98,82.7,200,226,88.5,114,182,62.6,1,0.1,0.9,3,34,2,1,35,15384.615384615385,800000,7307.692307692308,380000,12818.653846153846,666570,6088.865384615385,316621,17417.26923076923,905698,8273.192307692309,430206,2-yrs,1600000,760000,1333141,633242,1811396,860413,Reserve,D,CB,25,France,Valencia
144,Víctor Díaz,es ESP,DF,Granada,33-281,1988.0,15,11,947,10.5,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.1,0.6,0.05,0.01,0.06,0.05,0.06,Matches,10.5,20,10,10,9,1,11,22,50.0,11,113,33,29.2,61,46,6,21,11,0,10,20,40,48,0,,,,,,,,,,,,,,,388,499,77.8,8316,3159,125,135,92.6,185,214,86.4,74,137,54.0,0,0.1,-0.1,2,29,4,2,25,8461.538461538461,440000,4038.4615384615386,210000,7050.269230769231,366614,3364.903846153846,174975,9579.5,498134,4572.038461538462,237746,1-yr,440000,210000,366614,174975,498134,237746,Reserve,D,RB,33,Spain,Granada
145,Landry Dimata,be BEL,FWMF,Espanyol,24-200,1997.0,16,4,524,5.8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.2,1.6,0.23,0.04,0.27,0.23,0.27,Matches,5.8,3,2,1,1,1,0,2,0.0,2,87,25,28.7,7,44,36,2,0,0,2,3,6,7,0,,,,,,,,,,,,,,,66,94,70.2,974,151,36,48,75.0,22,30,73.3,4,5,80.0,0,0.2,-0.2,5,6,2,0,5,22692.30769230769,1180000,10961.53846153846,570000,18907.51923076923,983191,9133.28846153846,474931,25690.46153846154,1335904,12409.807692307691,645310,3-yrs,3540000,1710000,2949574,1424794,4007713,1935929,Starter,F,CF,24,Belgium,Espanyol
146,Stole Dimitrievski,mk MKD,GK,Rayo Vallecano,28-085,1993.0,22,21,1962,21.8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,21.8,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,1,2,25.0,1.15,76.0,57.0,75.0,9.0,4.0,8.0,6.0,28.6,6.0,2.0,0.0,25.0,366,636,57.5,14138,10266,55,55,100.0,113,117,96.6,197,462,42.6,0,0.0,0.0,0,15,0,0,0,13461.53846153846,700000,6538.461538461538,340000,11216.326923076924,583249,5447.923076923077,283292,15240.115384615385,792486,7402.346153846154,384922,3-yrs,2100000,1020000,1749747,849877,2377457,1154765,Starter,K,GK,28,North Macedonia,Rayo Vallecano
147,Matías Dituro,ar ARG,GK,Celta Vigo,34-316,1987.0,28,28,2520,28.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,28.0,0,0,0,0,0,0,0,,0,3,1,33.3,3,0,0,0,0,0,0,0,0,1,1,32.0,1.14,102.0,73.0,70.6,9.0,8.0,11.0,10.0,35.7,2.0,3.0,0.0,60.0,703,1067,65.9,25621,17151,58,61,95.1,273,279,97.8,370,724,51.1,0,0.0,0.0,0,13,1,0,2,10192.307692307691,530000,4807.692307692308,250000,8492.365384615385,441603,4005.826923076923,208303,11538.942307692309,600025,5442.903846153846,283031,1-yr,530000,250000,441603,208303,600025,283031,Starter,K,GK,34,Argentina,Celta Vigo
148,Djené,tg TOG,DF,Getafe,30-079,1991.0,27,27,2395,26.6,0,1,0,0,0,9,1,0.0,0.04,0.04,0.0,0.04,0.1,0.1,0.2,0.3,0.0,0.01,0.01,0.0,0.01,Matches,26.6,43,28,22,17,4,15,20,75.0,5,232,81,34.9,122,100,10,26,4,0,22,80,123,106,2,,,,,,,,,,,,,,,812,1041,78.0,17022,6318,281,317,88.6,362,428,84.6,162,264,61.4,1,0.2,0.8,7,55,8,2,65,42307.69230769231,2200000,20384.615384615383,1060000,35251.32692307692,1833069,16984.73076923077,883206,47897.480769230766,2490669,23077.884615384617,1200050,2-yrs,4400000,2120000,3666137,1766411,4981338,2400099,Starter,D,CB,30,Togo,Getafe
151,Jaume Doménech,es ESP,GK,Valencia,31-135,1990.0,3,2,253,2.8,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2.8,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,2,4.0,1.42,8.0,5.0,50.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,54,86,62.8,2196,1607,8,8,100.0,10,10,100.0,36,68,52.9,0,0.0,0.0,0,0,0,0,0,40576.92307692308,2110000,19423.07692307692,1010000,33809.21153846154,1758079,16183.557692307691,841545,45938.03846153846,2388778,21989.30769230769,1143444,2-yrs,4220000,2020000,3516159,1683090,4777556,2286887,Reserve,K,GK,31,Spain,Valencia
153,Domingos Duarte,pt POR,DF,Granada,27-010,1995.0,13,11,986,11.0,1,0,1,0,0,4,1,0.09,0.0,0.09,0.09,0.09,0.4,0.4,0.0,0.4,0.04,0.0,0.04,0.04,0.04,Matches,11.0,12,6,7,5,0,4,8,50.0,4,73,24,32.9,44,27,2,19,12,1,7,16,28,56,2,,,,,,,,,,,,,,,310,401,77.3,7389,2823,65,77,84.4,168,193,87.0,72,121,59.5,0,0.0,0.0,0,17,0,0,16,24230.76923076923,1260000,11538.46153846154,600000,20189.384615384617,1049848,9614.0,499928,27432.19230769231,1426474,13062.942307692309,679273,2-yrs,2520000,1200000,2099697,999856,2852948,1358547,Reserve,D,CB,26,Portugal,Granada
154,Óscar Duarte,cr CRC,DF,Levante,32-290,1989.0,18,17,1438,16.0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.3,0.8,0.04,0.02,0.05,0.04,0.05,Matches,16.0,17,13,10,7,0,4,10,40.0,6,128,44,34.4,61,62,5,23,10,0,13,25,42,86,0,,,,,,,,,,,,,,,640,758,84.4,15030,5157,149,163,91.4,332,379,87.6,153,206,74.3,0,0.3,-0.3,2,18,0,0,23,8653.846153846154,450000,4230.769230769231,220000,7210.5,374946,3525.1346153846152,183307,9797.21153846154,509455,4789.75,249067,1-yr,450000,220000,374946,183307,509455,249067,Starter,D,CB,32,Costa Rica,Levante
155,Rubén Duarte,es ESP,DF,Alavés,26-153,1995.0,26,25,2144,23.8,0,3,0,0,0,10,1,0.0,0.13,0.13,0.0,0.13,0.4,0.4,1.3,1.8,0.02,0.06,0.08,0.02,0.08,Matches,23.8,66,33,37,23,6,29,59,49.2,30,307,87,28.3,159,107,41,65,5,0,60,58,124,83,0,,,,,,,,,,,,,,,707,1045,67.7,13360,7065,299,351,85.2,314,414,75.8,84,245,34.3,3,1.3,1.7,15,61,22,12,66,10961.53846153846,570000,5192.307692307692,270000,9133.28846153846,474931,4326.307692307692,224968,12409.807692307691,645310,5878.326923076923,305673,2-yrs,1140000,540000,949863,449935,1290619,611346,Starter,D,LB,26,Spain,Alaves
157,Hugo Duro,es ESP,DFMF,Getafe,22-130,1999.0,1,0,12,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.84,0.0,0.84,0.84,0.84,Matches,0.1,0,0,0,0,0,0,0,28.1,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,3,4,75.0,35,0,2,2,100.0,1,1,100.0,0,0,38.5,0,0.0,0.0,0,0,0,0,0,55576.92307692308,2890000,26730.76923076923,1390000,46307.40384615384,2407985,22272.42307692308,1158166,62919.86538461538,3271833,30262.5,1573650,1-yr,2890000,1390000,2407985,1158166,3271833,1573650,Reserve,F,CF,22,Spain,Valencia
158,Hugo Duro,es ESP,FWMF,Valencia,22-130,1999.0,25,18,1499,16.7,6,1,6,0,0,2,1,0.36,0.06,0.42,0.36,0.42,3.6,3.6,0.7,4.3,0.22,0.04,0.26,0.22,0.26,Matches,0.1,0,0,0,0,0,0,0,28.1,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,3,4,75.0,35,0,2,2,100.0,1,1,100.0,0,0,38.5,0,0.0,0.0,0,0,0,0,0,55576.92307692308,2890000,26730.76923076923,1390000,46307.40384615384,2407985,22272.42307692308,1158166,62919.86538461538,3271833,30262.5,1573650,1-yr,2890000,1390000,2407985,1158166,3271833,1573650,Reserve,F,CF,22,Spain,Valencia
159,Aritz Elustondo,es ESP,DF,Real Sociedad,27-357,1994.0,24,19,1774,19.7,4,1,4,0,0,3,1,0.2,0.05,0.25,0.2,0.25,1.9,1.9,0.2,2.1,0.1,0.01,0.11,0.1,0.11,Matches,19.7,21,11,16,5,0,5,13,38.5,8,147,56,38.1,75,58,14,26,11,0,15,38,59,81,0,,,,,,,,,,,,,,,829,973,85.2,17862,5711,233,265,87.9,427,480,89.0,159,210,75.7,1,0.2,0.8,2,51,3,0,62,40576.92307692308,2110000,19423.07692307692,1010000,33809.21153846154,1758079,16183.557692307691,841545,45938.03846153846,2388778,21989.30769230769,1143444,3-yrs,6330000,3030000,5274238,2524635,7166334,3430331,Reserve,D,CB,27,Spain,Real Sociedad
162,Youssef En-Nesyri,ma MAR,FW,Sevilla,24-292,1997.0,14,9,768,8.5,3,1,2,1,1,0,0,0.35,0.12,0.47,0.23,0.35,3.8,3.0,1.2,4.2,0.44,0.14,0.59,0.36,0.5,Matches,8.5,3,2,1,1,1,0,6,0.0,6,137,27,19.7,8,62,67,8,5,0,3,1,4,10,0,,,,,,,,,,,,,,,77,110,70.0,1221,224,37,49,75.5,24,34,70.6,8,14,57.1,1,1.2,-0.2,5,5,2,0,7,123461.53846153848,6420000,59230.769230769234,3080000,102869.75,5349227,49351.84615384616,2566296,139773.5576923077,7268225,67056.48076923077,3486937,4-yrs,25680000,12320000,21396909,10265184,29072901,13947747,Starter,F,CF,24,Morocco,Sevilla
163,Gonzalo Escalante,ar ARG,MF,Alavés,28-358,1993.0,10,8,731,8.1,2,0,2,0,0,3,0,0.25,0.0,0.25,0.25,0.25,0.9,0.9,0.0,0.9,0.12,0.0,0.13,0.12,0.13,Matches,8.1,14,6,6,8,0,4,18,22.2,14,135,31,23.0,41,73,21,21,2,0,19,13,27,21,0,,,,,,,,,,,,,,,128,195,65.6,2268,674,58,78,74.4,54,80,67.5,12,24,50.0,0,0.0,0.0,1,11,0,0,14,56153.84615384616,2920000,26923.07692307692,1400000,46788.11538461538,2432982,22432.653846153848,1166498,63573.019230769234,3305797,30480.21153846154,1584971,1-yr,2920000,1400000,2432982,1166498,3305797,1584971,Starter,M,CM,28,Argentina,Alaves
164,Aarón Escandell,es ESP,GK,Granada,26-174,1995.0,4,3,284,3.2,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,3.2,0,0,0,0,0,0,1,0.0,1,1,0,0.0,1,0,0,0,0,0,0,0,0,1,0,6.0,1.9,14.0,10.0,71.4,0.0,2.0,1.0,1.0,33.3,2.0,0.0,0.0,0.0,72,125,57.6,2924,2207,13,13,100.0,14,16,87.5,44,95,46.3,0,0.0,0.0,0,3,0,0,0,3076.923076923077,160000,1538.4615384615386,80000,2563.730769230769,133314,1281.8653846153843,66657,3483.4615384615386,181140,1741.7307692307693,90570,2-yrs,320000,160000,266628,133314,362279,181140,Reserve,K,GK,26,Spain,Granada
165,Sergio Escudero,es ESP,DFMF,Granada,32-199,1989.0,19,7,739,8.2,1,1,1,0,0,3,0,0.12,0.12,0.24,0.12,0.24,0.9,0.9,1.0,1.9,0.12,0.14,0.26,0.12,0.26,Matches,8.2,24,15,12,10,2,11,24,45.8,13,115,36,31.3,58,43,14,13,1,0,12,14,38,16,0,,,,,,,,,,,,,,,231,312,74.0,4544,1714,91,109,83.5,108,136,79.4,29,57,50.9,1,1.0,0.0,7,14,7,3,20,25000.0,1300000,11923.076923076924,620000,20830.32692307692,1083177,9934.46153846154,516592,28303.05769230769,1471759,13498.384615384615,701916,1-yr,1300000,620000,1083177,516592,1471759,701916,Reserve,D,LB,32,Spain,Granada
