Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Expected xG,Expected npxG,Expected xA,Expected npxG+xA,Per 90 Minutes xG,Per 90 Minutes xA,Per 90 Minutes xG+xA,Per 90 Minutes npxG,Per 90 Minutes npxG+xA,Matches,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Vs Dribbles Tkl,Vs Dribbles Att,Vs Dribbles Tkl%,Vs Dribbles Past,Pressures Press,Pressures Succ,Pressures %,Pressures Def 3rd,Pressures Mid 3rd,Pressures Att 3rd,Blocks Blocks,Blocks Sh,Blocks ShSv,Blocks Pass,Int,Tkl+Int,Clr,Err,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,W,D,L,Performance CS,Performance CS%,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,weekly_gross_eur,annual_gross_eur,weekly_net_eur,annual_net_eur,weekly_gross_gbp,annual_gross_gbp,weekly_net_gbp,annual_net_gbp,weekly_gross_usd,annual_gross_usd,weekly_net_usd,annual_net_usd,length,total_gross_eur,total_net_eur,total_gross_gbp,total_net_gbp,total_gross_usd,total_net_usd,status,position,position_detail,age,country,club
264,Luis Henrique,br BRA,FWMF,Marseille,20-096,2001,17,7,647,7.2,0,1,0,0,0,0,0,0.0,0.14,0.14,0.0,0.14,0.9,0.9,0.3,1.2,0.12,0.04,0.17,0.12,0.17,Matches,7.2,3,2,2,0,1,1,6,16.7,5,94,24,25.5,30,43,21,6,0,0,6,10,13,0,0,,,,,,,,,,,,,,,154,193,79.8,2630,539,82,94,87.2,53,63,84.1,15,24,62.5,1,0.3,0.7,7,6,7,2,14,17115.384615384617,890000,9423.076923076924,490000,14260.76923076923,741560,7851.423076923077,408274,19376.71153846154,1007589,10668.076923076924,554740,4-yrs,3560000,1960000,2966238,1633097,4030355,2218960,Reserve,F,LW,20,Brazil,Marseille
265,Christophe Hérelle,mq MTQ,DF,Brest,29-210,1992,14,14,1166,13.0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.01,0.0,0.01,0.01,0.01,Matches,13.0,24,12,16,8,0,3,8,37.5,5,99,34,34.3,66,32,1,14,8,1,6,41,65,50,0,,,,,,,,,,,,,,,409,466,87.8,9577,2565,91,99,91.9,221,242,91.3,94,117,80.3,0,0.0,0.0,1,34,1,0,23,3846.153846153846,200000,2115.3846153846152,110000,3204.673076923077,166643,1762.5576923076924,91653,4354.307692307692,226424,2394.8653846153848,124533,3-yrs,600000,330000,499928,274960,679273,373600,Starter,D,CB,29,Martinique,Brest
266,Jérôme Hergault,fr FRA,DFMF,Lorient,35-349,1986,7,5,341,3.8,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.02,0.03,0.05,0.02,0.05,Matches,3.8,4,2,1,3,0,1,3,33.3,2,37,11,29.7,18,11,8,7,1,0,6,10,14,10,0,,,,,,,,,,,,,,,158,213,74.2,2639,1142,76,97,78.4,70,90,77.8,10,19,52.6,0,0.1,-0.1,1,13,5,2,16,3653.846153846154,190000,1923.076923076923,100000,3044.423076923077,158310,1602.326923076923,83321,4136.596153846154,215103,2177.153846153846,113212,1-yr,190000,100000,158310,83321,215103,113212,Reserve,D,RB,35,France,Lorient
267,Ander Herrera,es ESP,MF,Paris S-G,32-218,1989,17,11,1008,11.2,3,2,3,0,0,1,0,0.27,0.18,0.45,0.27,0.45,1.0,1.0,1.9,2.9,0.09,0.17,0.26,0.09,0.26,Matches,11.2,27,18,7,14,6,13,37,35.1,24,204,61,29.9,45,103,56,17,8,0,9,23,50,9,0,,,,,,,,,,,,,,,897,978,91.7,14928,3518,469,498,94.2,329,350,94.0,83,103,80.6,2,1.9,0.1,19,99,15,0,70,150000.0,7800000,82500.0,4290000,124981.94230769233,6499061,68740.07692307692,3574484,169818.34615384616,8830554,93400.09615384616,4856805,3-yrs,23400000,12870000,19497183,10723451,26491662,14570414,Reserve,M,CM,32,Spain,PSG
268,Franck Honorat,fr FRA,MFFW,Brest,25-221,1996,28,28,2427,27.0,9,4,9,0,0,3,0,0.33,0.15,0.48,0.33,0.48,4.3,4.3,5.8,10.0,0.16,0.21,0.37,0.16,0.37,Matches,27.0,52,37,20,15,17,19,43,44.2,24,482,133,27.6,112,204,166,36,1,0,35,31,83,12,0,,,,,,,,,,,,,,,694,1001,69.3,12623,3771,339,422,80.3,239,337,70.9,91,180,50.6,4,5.8,-1.8,53,29,40,20,76,7115.384615384615,370000,3846.153846153846,200000,5928.634615384615,308289,3204.673076923077,166643,8055.4807692307695,418885,4354.307692307692,226424,4-yrs,1480000,800000,1233155,666570,1675541,905698,Starter,F,RW,25,France,Brest
269,Fraser Hornby,sct SCO,FWMF,Reims,22-188,1999,6,2,210,2.3,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.12,0.0,0.12,0.12,0.12,Matches,2.3,1,1,0,1,0,0,2,0.0,2,63,17,27.0,6,41,16,1,0,0,1,0,1,6,0,,,,,,,,,,,,,,,38,63,60.3,561,84,25,36,69.4,11,17,64.7,2,5,40.0,0,0.0,0.0,0,1,0,0,2,4230.769230769231,220000,2307.692307692308,120000,3525.1346153846152,183307,1922.8076923076924,99986,4789.75,249067,2612.596153846154,135855,3-yrs,660000,360000,549921,299957,747201,407564,Reserve,F,CF,22,Scotland,Reims
270,Cédric Hountondji,bj BEN,DF,Clermont Foot,28-060,1994,23,23,2034,22.6,1,0,1,0,0,2,0,0.04,0.0,0.04,0.04,0.04,0.7,0.7,0.1,0.8,0.03,0.0,0.03,0.03,0.03,Matches,22.6,43,29,32,11,0,18,25,72.0,7,161,67,41.6,94,64,3,22,10,0,12,46,89,87,2,,,,,,,,,,,,,,,855,991,86.3,16233,5458,343,376,91.2,390,430,90.7,108,162,66.7,0,0.1,-0.1,1,31,1,0,32,2692.3076923076924,140000,1538.4615384615386,80000,2243.269230769231,116650,1281.8653846153843,66657,3048.019230769231,158497,1741.7307692307693,90570,3-yrs,420000,240000,349949,199971,475491,271709,Starter,D,CB,28,Benin,Clermont
272,Mauro Icardi,ar ARG,FW,Paris S-G,29-029,1993,22,10,1004,11.2,4,0,4,0,0,1,0,0.36,0.0,0.36,0.36,0.36,4.8,4.8,0.6,5.5,0.43,0.05,0.49,0.43,0.49,Matches,11.2,4,3,1,2,1,2,6,33.3,4,186,35,18.8,10,57,119,3,0,0,3,8,12,12,0,,,,,,,,,,,,,,,118,146,80.8,1577,130,65,77,84.4,35,42,83.3,6,8,75.0,0,0.6,-0.6,8,4,4,0,5,184615.38461538465,9600000,101538.46153846152,5280000,153823.9423076923,7998845,84603.15384615384,4399364,209007.1923076923,10868374,114953.96153846152,5977606,3-yrs,28800000,15840000,23996534,13198093,32605122,17932817,Reserve,F,CF,28,Argentina,PSG
277,Bonke Innocent,ng NGA,MF,Lorient,26-059,1996,6,6,503,5.6,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,0.02,0.05,0.07,0.02,0.07,Matches,5.6,17,10,5,12,0,9,22,40.9,13,129,45,34.9,39,76,14,7,1,0,6,20,37,12,1,,,,,,,,,,,,,,,210,237,88.6,3917,778,85,94,90.4,97,106,91.5,26,31,83.9,0,0.3,-0.3,4,7,2,2,9,5192.307692307692,270000,2884.6153846153848,150000,4326.307692307692,224968,2403.5,124982,5878.326923076923,305673,3265.730769230769,169818,4-yrs,1080000,600000,899870,499928,1222692,679273,Starter,M,DM,26,Nigeria,Lorient
279,Ismail Jakobs,de GER,DF,Monaco,22-215,1999,19,10,977,10.9,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.3,1.5,0.02,0.12,0.13,0.02,0.13,Matches,10.9,32,20,13,16,3,14,25,56.0,11,163,61,37.4,67,61,35,19,2,0,17,10,42,26,0,,,,,,,,,,,,,,,592,810,73.1,10102,3810,301,335,89.9,241,313,77.0,45,129,34.9,0,1.3,-1.3,11,41,23,11,71,12500.0,650000,10961.53846153846,570000,10415.153846153846,541588,9133.28846153846,474931,14151.51923076923,735879,12409.807692307691,645310,5-yrs,3250000,2850000,2707942,2374657,3679397,3226549,Reserve,M,LM,22,Germany,Monaco
282,Corentin Jean,fr FRA,FWDF,Lens,26-248,1995,14,1,229,2.5,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.1,0.6,0.19,0.06,0.25,0.19,0.25,Matches,2.5,7,5,3,3,1,2,5,40.0,3,43,12,27.9,11,16,16,4,0,0,4,0,7,0,0,,,,,,,,,,,,,,,79,99,79.8,1277,245,42,50,84.0,29,32,90.6,5,11,45.5,0,0.1,-0.1,1,6,1,1,5,6153.846153846154,320000,3461.538461538461,180000,5127.461538461538,266628,2884.192307692308,149978,6966.903846153846,362279,3918.8846153846152,203782,2-yrs,640000,360000,533256,299957,724558,407564,Reserve,F,CF,26,France,Lens
283,Jemerson,br BRA,DF,Metz,29-208,1992,11,11,855,9.5,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.6,0.06,0.0,0.06,0.06,0.06,Matches,9.5,30,15,22,8,0,8,13,61.5,5,154,56,36.4,114,37,3,26,7,0,19,25,55,26,0,,,,,,,,,,,,,,,265,309,85.8,5166,1722,95,104,91.3,133,146,91.1,32,49,65.3,0,0.0,0.0,1,4,1,1,8,5769.2307692307695,300000,3269.230769230769,170000,4807.0,249964,2723.9615384615386,141646,6531.4807692307695,339637,3701.173076923077,192461,1-yr,300000,170000,249964,141646,339637,192461,Reserve,D,CB,29,Brazil,Metz
284,Moritz Jenz,de GER,DF,Lorient,22-324,1999,15,14,1225,13.6,1,0,1,0,0,4,1,0.07,0.0,0.07,0.07,0.07,0.9,0.9,0.1,1.0,0.07,0.01,0.07,0.07,0.07,Matches,13.6,30,16,18,10,2,11,22,50.0,11,158,56,35.4,103,46,9,29,12,0,17,29,59,57,0,,,,,,,,,,,,,,,498,588,84.7,10905,3337,150,169,88.8,252,276,91.3,93,130,71.5,0,0.1,-0.1,2,23,0,0,28,9038.46153846154,470000,5000.0,260000,7530.961538461538,391610,4166.057692307692,216635,10232.634615384615,532097,5660.615384615385,294352,5-yrs,2350000,1300000,1958050,1083177,2660487,1471759,Starter,D,CB,22,Germany,Lorient
285,Lenny Joseph,fr FRA,FWMF,Metz,21-159,2000,5,0,104,1.2,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,1.2,2,2,0,2,0,0,1,0.0,1,39,8,20.5,5,21,13,3,0,0,3,0,2,0,0,,,,,,,,,,,,,,,12,18,66.7,168,16,8,10,80.0,4,6,66.7,0,0,,0,0.0,0.0,0,0,0,0,0,769.2307692307693,40000,384.61538461538464,20000,640.9423076923077,33329,320.46153846153845,16664,870.8653846153846,45285,435.4230769230769,22642,3-yrs,120000,60000,99986,49993,135855,67927,Reserve,F,CF,21,France,Metz
286,Issa Kaboré,bf BFA,DF,Troyes,20-312,2001,22,17,1452,16.1,0,1,0,0,0,6,1,0.0,0.06,0.06,0.0,0.06,0.1,0.1,1.6,1.7,0.01,0.1,0.11,0.01,0.11,Matches,16.1,36,20,16,16,4,11,27,40.7,16,257,72,28.0,106,113,38,38,3,0,35,23,59,20,0,,,,,,,,,,,,,,,457,641,71.3,7811,3252,229,268,85.4,185,252,73.4,40,80,50.0,1,1.6,-0.6,10,26,21,11,45,1923.076923076923,100000,1153.8461538461538,60000,1602.326923076923,83321,961.4038461538462,49993,2177.153846153846,113212,1306.2884615384614,67927,1-yr,100000,60000,83321,49993,113212,67927,Reserve,D,RB,20,Burkina Faso,Troyes
287,Tino Kadewere,zw ZIM,FW,Lyon,26-074,1996,11,2,366,4.1,1,0,1,0,0,0,1,0.25,0.0,0.25,0.25,0.25,2.9,2.9,0.6,3.5,0.72,0.15,0.87,0.72,0.87,Matches,4.1,8,4,2,4,2,3,7,42.9,4,96,30,31.3,7,53,36,6,0,0,6,6,14,0,0,,,,,,,,,,,,,,,82,101,81.2,1012,213,55,58,94.8,18,26,69.2,2,7,28.6,0,0.6,-0.6,5,0,4,0,9,20769.23076923077,1080000,11346.153846153846,590000,17305.19230769231,899870,9453.76923076923,491596,23513.30769230769,1222692,12845.23076923077,667952,3-yrs,3240000,1770000,2699610,1474787,3668076,2003856,Reserve,F,RW,26,Zimbabwe,Lyon
288,Gaël Kakuta,cd COD,MFFW,Lens,30-272,1991,25,20,1613,17.9,3,2,2,1,1,1,0,0.17,0.11,0.28,0.11,0.22,3.5,2.7,3.5,6.2,0.19,0.19,0.39,0.15,0.35,Matches,17.9,30,21,5,17,8,4,12,33.3,8,401,119,29.7,54,221,126,17,1,0,16,11,41,4,0,,,,,,,,,,,,,,,502,684,73.4,8207,2191,285,347,82.1,162,213,76.1,43,87,49.4,2,3.5,-1.5,22,65,18,7,65,20000.0,1040000,10961.53846153846,570000,16664.25,866541,9133.28846153846,474931,22642.44230769231,1177407,12409.807692307691,645310,2-yrs,2080000,1140000,1733083,949863,2354814,1290619,Starter,F,AM,30,Democratic Republic of the Congo,Lens
289,Arnaud Kalimuendo,fr FRA,FW,Lens,20-058,2002,23,20,1572,17.5,7,0,6,1,1,1,1,0.4,0.0,0.4,0.34,0.34,6.0,5.3,1.6,6.9,0.34,0.09,0.44,0.3,0.39,Matches,17.5,6,4,0,3,3,1,6,16.7,5,273,71,26.0,13,96,164,7,1,0,6,6,12,0,0,,,,,,,,,,,,,,,269,332,81.0,4087,497,131,160,81.9,109,124,87.9,14,21,66.7,0,1.6,-1.6,16,5,15,3,18,7692.307692307692,400000,4230.769230769231,220000,6409.326923076923,333285,3525.1346153846152,183307,8708.634615384615,452849,4789.75,249067,1-yr,400000,220000,333285,183307,452849,249067,Starter,F,CF,20,France,Lens
290,Arnaud Kalimuendo,fr FRA,FW,Paris S-G,20-058,2002,2,0,8,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,17.5,6,4,0,3,3,1,6,16.7,5,273,71,26.0,13,96,164,7,1,0,6,6,12,0,0,,,,,,,,,,,,,,,269,332,81.0,4087,497,131,160,81.9,109,124,87.9,14,21,66.7,0,1.6,-1.6,16,5,15,3,18,7692.307692307692,400000,4230.769230769231,220000,6409.326923076923,333285,3525.1346153846152,183307,8708.634615384615,452849,4789.75,249067,1-yr,400000,220000,333285,183307,452849,249067,Starter,F,CF,20,France,Lens
292,Boubacar Kamara,fr FRA,MF,Marseille,22-117,1999,24,21,1890,21.0,1,0,1,0,0,5,0,0.05,0.0,0.05,0.05,0.05,0.9,0.9,1.0,1.9,0.04,0.05,0.09,0.04,0.09,Matches,21.0,58,38,28,26,4,14,33,42.4,19,343,140,40.8,120,165,58,33,10,0,23,44,102,41,0,,,,,,,,,,,,,,,1454,1614,90.1,25739,5798,696,737,94.4,550,596,92.3,175,229,76.4,0,1.0,-1.0,15,132,13,3,92,27692.30769230769,1440000,15192.307692307691,790000,23073.596153846152,1199827,12658.423076923076,658238,31351.07692307692,1630256,17199.55769230769,894377,1-yr,1440000,790000,1199827,658238,1630256,894377,Starter,M,DM,22,France,Marseille
294,Jean-Armel Kana-Biyik,cm CMR,DF,Metz,32-260,1989,5,5,404,4.5,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.01,0.0,0.01,0.01,0.01,Matches,4.5,7,7,3,4,0,3,4,75.0,1,41,14,34.1,22,19,0,9,3,0,6,13,20,18,1,,,,,,,,,,,,,,,221,248,89.1,4630,1251,55,61,90.2,136,142,95.8,29,43,67.4,0,0.0,0.0,0,0,0,0,6,11538.46153846154,600000,6346.153846153846,330000,9614.0,499928,5287.692307692308,274960,13062.942307692309,679273,7184.615384615385,373600,1-yr,600000,330000,499928,274960,679273,373600,Starter,D,CB,32,Cameroon,Metz
296,Eiji Kawashima,jp JPN,GK,Strasbourg,39-000,1983,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,100.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,,28,31,90.3,677,319,4,4,100.0,17,17,100.0,7,10,70.0,0,0.0,0.0,0,0,0,0,0,7115.384615384615,370000,3846.153846153846,200000,5928.634615384615,308289,3204.673076923077,166643,8055.4807692307695,418885,4354.307692307692,226424,2-yrs,740000,400000,616578,333285,837771,452849,Reserve,K,GK,38,Japan,Strasbourg
297,Ilan Kebbal,dz ALG,MFFW,Reims,23-254,1998,23,16,1417,15.7,1,4,1,0,0,1,0,0.06,0.25,0.32,0.06,0.32,1.0,1.0,2.7,3.7,0.06,0.17,0.23,0.06,0.23,Matches,15.7,30,18,12,10,8,5,34,14.7,29,303,84,27.7,85,141,77,13,0,0,13,14,44,4,0,,,,,,,,,,,,,,,506,676,74.9,8761,3181,240,299,80.3,186,226,82.3,60,105,57.1,4,2.7,1.3,28,55,36,5,81,384.61538461538464,20000,192.30769230769232,10000,320.46153846153845,16664,160.23076923076923,8332,435.4230769230769,22642,217.71153846153845,11321,3-yrs,60000,30000,49993,24996,67927,33964,Reserve,F,AM,23,Algeria,Reims
298,Thilo Kehrer,de GER,DF,Paris S-G,25-180,1996,21,14,1306,14.5,2,0,2,0,0,0,0,0.14,0.0,0.14,0.14,0.14,0.8,0.8,0.0,0.8,0.05,0.0,0.06,0.05,0.06,Matches,14.5,27,19,11,10,6,9,20,45.0,11,161,62,38.5,70,58,33,20,10,0,10,27,54,31,0,,,,,,,,,,,,,,,982,1039,94.5,17017,4704,425,436,97.5,470,495,94.9,72,85,84.7,0,0.0,0.0,1,48,1,0,33,94615.3846153846,4920000,52115.38461538462,2710000,78834.76923076923,4099408,43423.21153846154,2258007,107116.19230769233,5570042,59000.980769230766,3068051,2-yrs,9840000,5420000,8198816,4516014,11140083,6136103,Reserve,D,CB,25,Germany,PSG
300,Saîf-Eddine Khaoui,tn TUN,MF,Clermont Foot,26-327,1995,14,2,381,4.2,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.2,1.4,0.27,0.06,0.33,0.27,0.33,Matches,4.2,9,9,2,5,2,1,5,20.0,4,68,22,32.4,12,36,20,5,0,0,5,4,13,3,0,,,,,,,,,,,,,,,140,187,74.9,2287,539,80,95,84.2,37,48,77.1,18,34,52.9,0,0.2,-0.2,3,9,3,0,9,1923.076923076923,100000,1153.8461538461538,60000,1602.326923076923,83321,961.4038461538462,49993,2177.153846153846,113212,1306.2884615384614,67927,1-yr,100000,60000,83321,49993,113212,67927,Reserve,F,AM,26,Tunisia,Clermont
301,Wahbi Khazri,tn TUN,FWMF,Saint-Étienne,31-040,1991,25,22,1904,21.2,9,0,6,3,3,4,0,0.43,0.0,0.43,0.28,0.28,7.7,5.4,2.3,7.7,0.36,0.11,0.47,0.25,0.36,Matches,21.2,27,18,4,13,10,6,26,23.1,20,308,88,28.6,31,125,152,14,0,0,14,18,45,5,0,,,,,,,,,,,,,,,363,525,69.1,6609,1901,185,220,84.1,111,158,70.3,52,106,49.1,0,2.3,-2.3,28,39,20,3,48,67307.69230769231,3500000,37115.38461538462,1930000,56081.63461538462,2916245,30925.01923076923,1608101,76200.53846153847,3962428,42019.15384615384,2184996,1-yr,3500000,1930000,2916245,1608101,3962428,2184996,Starter,F,CF,30,Tunisia,St-Etienne
302,Presnel Kimpembe,fr FRA,DF,Paris S-G,26-219,1995,22,21,1868,20.8,1,0,1,0,0,3,0,0.05,0.0,0.05,0.05,0.05,0.7,0.7,0.1,0.8,0.03,0.0,0.04,0.03,0.04,Matches,20.8,27,15,18,7,2,9,13,69.2,4,129,37,28.7,67,49,13,22,13,0,9,43,70,67,1,,,,,,,,,,,,,,,1662,1716,96.9,31294,9783,611,626,97.6,865,884,97.9,169,184,91.8,0,0.1,-0.1,2,131,2,1,81,349615.3846153846,18180000,192307.6923076923,10000000,291304.07692307694,15147812,160233.26923076922,8332130,395807.3653846154,20581983,217715.8269230769,11321223,3-yrs,54540000,30000000,45443435,24996389,61745950,33963669,Starter,D,CB,26,France,PSG
303,Justin Kluivert,nl NED,MF,Nice,22-319,1999,17,16,1190,13.2,3,3,3,0,0,3,1,0.23,0.23,0.45,0.23,0.45,1.6,1.6,2.3,3.8,0.12,0.17,0.29,0.12,0.29,Matches,13.2,18,9,10,7,1,4,16,25.0,12,217,54,24.9,58,117,42,21,1,0,20,18,36,2,0,,,,,,,,,,,,,,,279,419,66.6,5125,1568,135,164,82.3,98,138,71.0,37,94,39.4,3,2.3,0.7,19,17,17,7,37,64038.46153846154,3330000,35192.307692307695,1830000,53357.67307692308,2774599,29322.69230769231,1524780,72499.36538461539,3769967,39842.0,2071784,1-yr,3330000,1830000,2774599,1524780,3769967,2071784,Starter,F,LW,22,Netherlands,Nice
306,Randal Kolo Muani,fr FRA,FW,Nantes,23-105,1998,28,27,2366,26.3,10,2,10,0,0,2,0,0.38,0.08,0.46,0.38,0.46,6.5,6.5,2.5,9.0,0.25,0.09,0.34,0.25,0.34,Matches,26.3,20,11,6,6,8,8,24,33.3,16,405,88,21.7,31,165,209,20,5,0,15,9,29,24,0,,,,,,,,,,,,,,,301,453,66.4,4030,741,188,250,75.2,84,132,63.6,11,24,45.8,2,2.5,-0.5,23,12,8,2,20,6923.076923076923,360000,3846.153846153846,200000,5768.403846153846,299957,3204.673076923077,166643,7837.7692307692305,407564,4354.307692307692,226424,1-yr,360000,200000,299957,166643,407564,226424,Starter,F,CF,23,France,Nantes
307,Timothée Kolodziejczak,fr FRA,DF,Saint-Étienne,30-170,1991,26,26,2258,25.1,2,2,2,0,0,3,1,0.08,0.08,0.16,0.08,0.16,1.8,1.8,1.3,3.0,0.07,0.05,0.12,0.07,0.12,Matches,25.1,39,27,17,17,5,11,27,40.7,16,237,92,38.8,110,91,36,41,7,0,34,52,91,78,2,,,,,,,,,,,,,,,1118,1410,79.3,20493,8117,471,525,89.7,502,598,83.9,127,232,54.7,2,1.3,0.7,23,50,20,9,97,27884.615384615383,1450000,15384.615384615385,800000,23233.82692307692,1208159,12818.653846153846,666570,31568.78846153846,1641577,17417.26923076923,905698,1-yr,1450000,800000,1208159,666570,1641577,905698,Starter,D,CB,30,France,St-Etienne
308,Ghislain Konan,ci CIV,DF,Reims,26-083,1995,22,22,1878,20.9,1,2,1,0,0,1,0,0.05,0.1,0.14,0.05,0.14,0.4,0.4,2.0,2.5,0.02,0.1,0.12,0.02,0.12,Matches,20.9,27,16,15,12,0,11,25,44.0,14,169,53,31.4,72,73,24,41,6,0,35,47,74,35,0,,,,,,,,,,,,,,,798,1046,76.3,14089,6379,371,420,88.3,326,403,80.9,87,174,50.0,2,2.0,0.0,22,46,19,10,81,4423.076923076923,230000,2500.0,130000,3685.3653846153848,191639,2083.038461538461,108318,5007.461538461538,260388,2830.3076923076924,147176,1-yr,230000,130000,191639,108318,260388,147176,Starter,D,LB,26,Cote d&#39;Ivoire,Reims
309,Ibrahima Koné,ml MLI,FW,Lorient,22-277,1999,6,0,138,1.5,3,0,3,0,0,1,0,1.96,0.0,1.96,1.96,1.96,1.9,1.9,0.3,2.2,1.27,0.18,1.45,1.27,1.45,Matches,1.5,3,3,0,1,2,0,1,0.0,1,33,11,33.3,3,16,14,0,0,0,0,0,3,0,0,,,,,,,,,,,,,,,23,33,69.7,288,63,16,22,72.7,7,7,100.0,0,2,0.0,0,0.3,-0.3,3,1,1,1,0,4807.692307692308,250000,2692.3076923076924,140000,4005.826923076923,208303,2243.269230769231,116650,5442.903846153846,283031,3048.019230769231,158497,5-yrs,1250000,700000,1041516,583249,1415153,792486,Reserve,F,CF,22,Mali,Lorient
310,Youssouf Koné,ml MLI,DF,Troyes,26-258,1995,16,7,689,7.7,0,1,0,0,0,2,1,0.0,0.13,0.13,0.0,0.13,0.2,0.2,0.8,0.9,0.02,0.1,0.12,0.02,0.12,Matches,7.7,24,12,20,4,0,10,21,47.6,11,95,25,26.3,54,32,9,14,2,0,12,8,32,12,0,,,,,,,,,,,,,,,224,285,78.6,3888,1722,102,106,96.2,104,124,83.9,18,45,40.0,1,0.8,0.2,6,13,10,5,25,3076.923076923077,160000,1730.7692307692307,90000,2563.730769230769,133314,1442.0961538461538,74989,3483.4615384615386,181140,1959.442307692308,101891,1-yr,160000,90000,133314,74989,181140,101891,Reserve,D,LB,26,Mali,Troyes
312,Rominigue Kouamé,ml MLI,MF,Troyes,25-093,1996,26,26,2276,25.3,1,2,1,0,0,3,0,0.04,0.08,0.12,0.04,0.12,2.0,2.0,1.9,3.9,0.08,0.08,0.15,0.08,0.15,Matches,25.3,43,25,20,18,5,16,41,39.0,25,436,125,28.7,130,264,42,26,3,0,23,52,95,12,0,,,,,,,,,,,,,,,1062,1217,87.3,19001,4156,476,535,89.0,446,494,90.3,115,144,79.9,2,1.9,0.1,18,112,19,4,110,2692.3076923076924,140000,1538.4615384615386,80000,2243.269230769231,116650,1281.8653846153843,66657,3048.019230769231,158497,1741.7307692307693,90570,3-yrs,420000,240000,349949,199971,475491,271709,Starter,M,CM,25,Mali,Troyes
316,Enock Kwateng,fr FRA,DF,Bordeaux,24-345,1997,22,18,1676,18.6,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.6,1.0,0.02,0.03,0.05,0.02,0.05,Matches,18.6,46,29,26,16,4,21,61,34.4,40,202,67,33.2,105,71,26,28,4,1,24,64,110,52,0,,,,,,,,,,,,,,,846,1003,84.3,14848,6491,401,440,91.1,352,408,86.3,81,128,63.3,0,0.6,-0.6,10,58,15,7,90,4038.4615384615386,210000,2307.692307692308,120000,3364.903846153846,174975,1922.8076923076924,99986,4572.038461538462,237746,2612.596153846154,135855,2-yrs,420000,240000,349949,199971,475491,271709,Reserve,D,RB,24,France,Bordeaux
317,Grejohn Kyei,fr FRA,FW,Clermont Foot,26-220,1995,6,2,212,2.4,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.7,1.8,0.46,0.3,0.75,0.46,0.75,Matches,2.4,1,1,1,0,0,0,0,,0,57,12,21.1,4,21,32,4,0,0,4,0,1,0,0,,,,,,,,,,,,,,,32,41,78.0,414,99,23,28,82.1,6,8,75.0,3,3,100.0,0,0.7,-0.7,5,2,0,0,2,5769.2307692307695,300000,3269.230769230769,170000,4807.0,249964,2723.9615384615386,141646,6531.4807692307695,339637,3701.173076923077,192461,1-yr,300000,170000,249964,141646,339637,192461,Reserve,F,CF,26,France,Clermont
