Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Expected xG,Expected npxG,Expected xA,Expected npxG+xA,Per 90 Minutes xG,Per 90 Minutes xA,Per 90 Minutes xG+xA,Per 90 Minutes npxG,Per 90 Minutes npxG+xA,Matches,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Vs Dribbles Tkl,Vs Dribbles Att,Vs Dribbles Tkl%,Vs Dribbles Past,Pressures Press,Pressures Succ,Pressures %,Pressures Def 3rd,Pressures Mid 3rd,Pressures Att 3rd,Blocks Blocks,Blocks Sh,Blocks ShSv,Blocks Pass,Int,Tkl+Int,Clr,Err,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,W,D,L,Performance CS,Performance CS%,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,weekly_gross_eur,annual_gross_eur,weekly_net_eur,annual_net_eur,weekly_gross_gbp,annual_gross_gbp,weekly_net_gbp,annual_net_gbp,weekly_gross_usd,annual_gross_usd,weekly_net_usd,annual_net_usd,length,total_gross_eur,total_net_eur,total_gross_gbp,total_net_gbp,total_gross_usd,total_net_usd,status,position,position_detail,age,country,club
253,Fabian Kunze,de GER,MF,Arminia,23-279,1998,18,11,1063,11.8,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.4,0.02,0.01,0.04,0.02,0.04,Matches,11.8,32,20,13,19,0,14,27,51.9,13,240,63,26.3,77,143,20,18,0,0,18,22,54,32,0,,,,,,,,,,,,,,,303,411,73.7,5342,1488,142,172,82.6,116,151,76.8,36,66,54.5,0,0.2,-0.2,5,28,7,3,33,961.5384615384615,50000,576.9230769230769,30000,801.1730769230769,41661,480.6923076923077,24996,1088.576923076923,56606,653.1538461538462,33964,1-yr,50000,30000,41661,24996,56606,33964,Starter,M,DM,23,Germany,Arminia Bielefeld
254,Maxence Lacroix,fr FRA,DF,Wolfsburg,21-348,2000,22,22,1925,21.4,0,0,0,0,0,4,3,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.2,1.0,0.04,0.01,0.05,0.04,0.05,Matches,21.4,51,24,33,15,3,22,33,66.7,11,268,90,33.6,162,93,13,39,10,0,29,85,136,98,2,,,,,,,,,,,,,,,989,1210,81.7,23327,7867,218,253,86.2,548,612,89.5,220,319,69.0,0,0.2,-0.2,5,69,7,0,77,3653.846153846154,190000,1923.076923076923,100000,3044.423076923077,158310,1602.326923076923,83321,4136.596153846154,215103,2177.153846153846,113212,4-yrs,760000,400000,633242,333285,860413,452849,Starter,D,CB,21,France,Wolfsburg
255,Konrad Laimer,at AUT,MF,RB Leipzig,24-297,1997,18,9,740,8.2,2,2,2,0,0,1,0,0.24,0.24,0.49,0.24,0.49,1.5,1.5,1.0,2.5,0.18,0.12,0.3,0.18,0.3,Matches,8.2,27,16,8,16,3,11,34,32.4,23,265,78,29.4,65,158,42,18,3,0,15,13,40,10,0,,,,,,,,,,,,,,,354,447,79.2,5889,1424,178,208,85.6,123,151,81.5,38,61,62.3,2,1.0,1.0,8,35,7,2,33,48076.92307692308,2500000,25576.92307692308,1330000,40058.307692307695,2083032,21311.01923076923,1108173,54428.96153846154,2830306,28956.21153846154,1505723,2-yrs,5000000,2660000,4166065,2216347,5660612,3011445,Starter,M,CM,24,Austria,Leipzig
256,Stefan Lainer,at AUT,DF,M'Gladbach,29-205,1992,13,11,842,9.4,1,0,1,0,0,2,0,0.11,0.0,0.11,0.11,0.11,0.5,0.5,1.3,1.8,0.05,0.13,0.19,0.05,0.19,Matches,9.4,17,8,4,7,6,10,26,38.5,16,166,48,28.9,58,69,39,23,2,0,21,15,32,20,0,,,,,,,,,,,,,,,359,491,73.1,6153,2992,171,206,83.0,154,201,76.6,30,60,50.0,0,1.3,-1.3,6,29,11,3,58,44230.769230769234,2300000,23461.53846153846,1220000,36853.65384615384,1916390,19548.46153846154,1016520,50074.63461538462,2603881,26561.32692307692,1381189,3-yrs,6900000,3660000,5749169,3049559,7811644,4143568,Starter,D,RB,29,Austria,Monchengladbach
258,Sam Lammers,nl NED,FW,Eint Frankfurt,24-324,1997,12,4,412,4.6,1,0,1,0,0,1,0,0.22,0.0,0.22,0.22,0.22,1.2,1.2,0.1,1.4,0.27,0.03,0.3,0.27,0.3,Matches,4.6,4,2,1,2,1,1,2,50.0,1,92,20,21.7,7,37,48,4,1,0,3,4,8,4,0,,,,,,,,,,,,,,,75,115,65.2,1079,314,41,65,63.1,27,38,71.1,2,3,66.7,0,0.1,-0.1,2,8,3,0,10,29038.46153846154,1510000,15384.615384615385,800000,24195.23076923077,1258152,12818.653846153846,666570,32875.09615384616,1709505,17417.26923076923,905698,1-yr,1510000,800000,1258152,666570,1709505,905698,Reserve,F,CF,24,Netherlands,Eintracht Frankfurt
259,Bryan Lasme,fr FRA,FWMF,Arminia,23-126,1998,21,7,835,9.3,2,0,2,0,0,2,0,0.22,0.0,0.22,0.22,0.22,0.8,0.8,0.4,1.2,0.09,0.04,0.13,0.09,0.13,Matches,9.3,6,4,0,3,3,1,3,33.3,2,189,46,24.3,10,72,107,10,0,0,10,1,7,11,0,,,,,,,,,,,,,,,119,192,62.0,1842,379,69,106,65.1,35,54,64.8,9,16,56.3,0,0.4,-0.4,8,8,9,4,12,4038.4615384615386,210000,2115.3846153846152,110000,3364.903846153846,174975,1762.5576923076924,91653,4572.038461538462,237746,2394.8653846153848,124533,4-yrs,840000,440000,699899,366614,950983,498134,Reserve,F,RW,23,France,Arminia Bielefeld
260,Maxim Leitsch,de GER,DF,Bochum,23-306,1998,13,11,998,11.1,1,0,1,0,0,1,0,0.09,0.0,0.09,0.09,0.09,0.9,0.9,0.3,1.2,0.08,0.02,0.1,0.08,0.1,Matches,11.1,17,12,9,7,1,7,13,53.8,6,140,53,37.9,66,68,6,25,14,0,11,34,51,61,0,,,,,,,,,,,,,,,436,516,84.5,10050,2472,98,115,85.2,233,248,94.0,98,136,72.1,0,0.3,-0.3,1,32,2,1,29,5769.2307692307695,300000,3076.923076923077,160000,4807.0,249964,2563.730769230769,133314,6531.4807692307695,339637,3483.4615384615386,181140,2-yrs,600000,320000,499928,266628,679273,362279,Starter,D,CB,23,Germany,Bochum
261,Tim Lemperle,de GER,FWMF,Köln,20-043,2002,7,0,80,0.9,2,0,2,0,0,0,0,2.25,0.0,2.25,2.25,2.25,0.7,0.7,0.2,0.9,0.8,0.21,1.01,0.8,1.01,Matches,0.9,1,1,0,1,0,0,0,,0,27,8,29.6,4,15,8,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,28,39,71.8,379,87,19,26,73.1,7,9,77.8,1,2,50.0,0,0.2,-0.2,3,4,1,0,4,769.2307692307693,40000,384.61538461538464,20000,640.9423076923077,33329,320.46153846153845,16664,870.8653846153846,45285,435.4230769230769,22642,2-yrs,80000,40000,66657,33329,90570,45285,Reserve,F,RW,19,Germany,Koln
262,Christopher Lenz,de GER,DF,Eint Frankfurt,27-179,1994,11,6,598,6.6,0,1,0,0,0,5,0,0.0,0.15,0.15,0.0,0.15,0.1,0.1,0.9,1.0,0.02,0.13,0.15,0.02,0.15,Matches,6.6,25,11,17,6,2,7,16,43.8,9,97,33,34.0,46,28,23,12,4,0,8,14,39,30,0,,,,,,,,,,,,,,,330,460,71.7,6366,2627,139,166,83.7,137,185,74.1,50,93,53.8,1,0.9,0.1,12,21,4,1,37,13846.153846153846,720000,7307.692307692308,380000,11536.78846153846,599913,6088.865384615385,316621,15675.53846153846,815128,8273.192307692309,430206,3-yrs,2160000,1140000,1799740,949863,2445384,1290619,Starter,D,LB,27,Germany,Eintracht Frankfurt
263,Robert Lewandowski,pl POL,FW,Bayern Munich,33-211,1988,27,27,2348,26.1,31,1,27,4,4,2,0,1.19,0.04,1.23,1.03,1.07,27.8,24.8,4.9,29.6,1.07,0.19,1.25,0.95,1.14,Matches,26.1,9,7,1,4,4,3,9,33.3,6,251,84,33.5,9,74,168,19,3,0,16,8,17,7,0,,,,,,,,,,,,,,,470,610,77.0,6777,1443,297,361,82.3,129,162,79.6,27,45,60.0,1,4.9,-3.9,34,37,25,3,45,375000.0,19500000,198846.15384615384,10340000,312454.8653846154,16247653,165681.1923076923,8615422,424545.8653846154,22076385,225118.17307692303,11706145,2-yrs,39000000,20680000,32495306,17230844,44152770,23412289,Starter,F,CF,33,Poland,Bayern Munich
264,Jamie Leweling,de GER,FW,Greuther Fürth,21-022,2001,27,18,1542,17.1,5,1,5,0,0,3,0,0.29,0.06,0.35,0.29,0.35,3.8,3.8,1.5,5.3,0.22,0.09,0.31,0.22,0.31,Matches,17.1,13,7,0,11,2,4,14,28.6,10,324,86,26.5,37,141,146,18,1,0,17,14,27,7,0,,,,,,,,,,,,,,,193,298,64.8,3016,587,111,144,77.1,54,79,68.4,18,43,41.9,1,1.5,-0.5,13,12,8,2,21,2884.6153846153848,150000,1538.4615384615386,80000,2403.5,124982,1281.8653846153843,66657,3265.730769230769,169818,1741.7307692307693,90570,3-yrs,450000,240000,374946,199971,509455,271709,Starter,F,SS,20,Germany,Furth
265,Philipp Lienhart,at AUT,DF,Freiburg,25-252,1996,25,25,2240,24.9,4,0,4,0,0,1,0,0.16,0.0,0.16,0.16,0.16,2.0,2.0,0.0,2.0,0.08,0.0,0.08,0.08,0.08,Matches,24.9,19,10,13,5,1,9,17,52.9,8,139,44,31.7,86,43,10,34,20,0,14,64,83,147,1,,,,,,,,,,,,,,,1125,1302,86.4,27604,7566,200,232,86.2,640,685,93.4,280,370,75.7,0,0.0,0.0,0,54,2,0,62,13076.923076923076,680000,6923.076923076923,360000,10895.865384615385,566585,5768.403846153846,299957,14804.673076923076,769843,7837.7692307692305,407564,3-yrs,2040000,1080000,1699754,899870,2309529,1222692,Starter,D,CB,25,Austria,Freiburg
266,Andreas Linde,se SWE,GK,Greuther Fürth,28-239,1993,6,6,540,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,6.0,0,0,0,0,0,0,1,0.0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,14.0,2.33,35.0,20.0,60.0,1.0,2.0,3.0,1.0,16.7,0.0,0.0,0.0,,151,238,63.4,4670,3029,25,26,96.2,64,67,95.5,61,144,42.4,0,0.0,0.0,0,3,0,0,0,11538.46153846154,600000,6153.846153846154,320000,9614.0,499928,5127.461538461538,266628,13062.942307692309,679273,6966.903846153846,362279,3-yrs,1800000,960000,1499783,799884,2037820,1086837,Reserve,K,GK,28,Sweden,Furth
268,Dejan Ljubicic,at AUT,MFFW,Köln,24-163,1997,23,17,1510,16.8,1,1,1,0,0,4,0,0.06,0.06,0.12,0.06,0.12,1.2,1.2,3.1,4.3,0.07,0.18,0.25,0.07,0.25,Matches,16.8,18,14,6,6,6,11,26,42.3,15,365,117,32.1,65,184,116,17,1,0,16,19,37,14,0,,,,,,,,,,,,,,,418,581,71.9,7449,2138,191,235,81.3,163,222,73.4,52,80,65.0,1,3.1,-2.1,32,29,25,11,50,18653.846153846152,970000,9807.692307692309,510000,15542.634615384615,808217,8171.903846153846,424939,21118.44230769231,1098159,11103.5,577382,4-yrs,3880000,2040000,3232866,1699754,4392635,2309529,Starter,M,DM,24,Austria,Koln
269,Jürgen Locadia,nl NED,FWMF,Bochum,28-133,1993,7,4,343,3.8,1,1,0,1,1,0,0,0.26,0.26,0.52,0.0,0.26,1.5,0.7,0.5,1.2,0.38,0.13,0.51,0.18,0.31,Matches,3.8,4,4,0,1,3,0,0,,0,86,31,36.0,2,32,52,0,0,0,0,3,7,2,0,,,,,,,,,,,,,,,73,89,82.0,1238,235,32,38,84.2,33,38,86.8,7,8,87.5,1,0.5,0.5,6,9,2,1,10,20769.23076923077,1080000,10961.53846153846,570000,17305.19230769231,899870,9133.28846153846,474931,23513.30769230769,1222692,12409.807692307691,645310,1-yr,1080000,570000,899870,474931,1222692,645310,Starter,F,CF,28,Netherlands,Bochum
270,Anthony Losilla,fr FRA,MF,Bochum,36-010,1986,25,25,2215,24.6,2,0,2,0,0,3,0,0.08,0.0,0.08,0.08,0.08,1.2,1.2,0.6,1.7,0.05,0.02,0.07,0.05,0.07,Matches,24.6,64,46,26,33,5,23,54,42.6,31,475,149,31.4,167,254,54,36,9,0,27,58,122,88,0,,,,,,,,,,,,,,,730,939,77.7,15604,3617,265,327,81.0,279,352,79.3,170,223,76.2,0,0.6,-0.6,10,64,8,1,64,17692.30769230769,920000,9423.076923076924,490000,14741.46153846154,766556,7851.423076923077,408274,20029.865384615383,1041553,10668.076923076924,554740,2-yrs,1840000,980000,1533112,816549,2083105,1109480,Reserve,M,DM,35,France,Bochum
272,Eduard Löwen,de GER,MF,Bochum,25-051,1997,19,13,1180,13.1,1,2,0,1,1,0,0,0.08,0.15,0.23,0.0,0.15,2.6,1.9,3.0,4.9,0.19,0.22,0.41,0.13,0.35,Matches,13.1,29,23,10,13,6,11,37,29.7,26,327,105,32.1,79,168,80,17,2,0,15,17,46,22,0,,,,,,,,,,,,,,,381,569,67.0,7847,2945,160,204,78.4,129,174,74.1,81,157,51.6,2,3.0,-1.0,32,45,8,2,58,25000.0,1300000,13269.23076923077,690000,20830.32692307692,1083177,11056.096153846154,574917,28303.05769230769,1471759,15022.384615384615,781164,1-yr,1300000,690000,1083177,574917,1471759,781164,Reserve,M,CM,25,Germany,Bochum
273,Anderson Lucoqui,ao ANG,DF,Mainz 05,24-257,1997,11,7,608,6.8,1,0,1,0,0,2,0,0.15,0.0,0.15,0.15,0.15,0.8,0.8,0.2,1.0,0.11,0.03,0.14,0.11,0.14,Matches,6.8,19,13,8,9,2,6,13,46.2,7,106,29,27.4,42,40,24,16,2,0,14,7,26,17,0,,,,,,,,,,,,,,,116,186,62.4,2238,1110,44,55,80.0,52,80,65.0,16,40,40.0,0,0.2,-0.2,4,11,4,2,14,7884.615384615385,410000,4230.769230769231,220000,6569.557692307692,341617,3525.1346153846152,183307,8926.346153846154,464170,4789.75,249067,3-yrs,1230000,660000,1024852,549921,1392510,747201,Reserve,D,LB,24,Angola,Mainz
276,Andreas Luthe,de GER,GK,Union Berlin,35-010,1987,25,25,2250,25.0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,25.0,0,0,0,0,0,0,1,0.0,1,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,36.0,1.44,99.0,67.0,65.7,9.0,7.0,9.0,6.0,24.0,2.0,0.0,0.0,0.0,611,916,66.7,19074,12168,105,107,98.1,265,271,97.8,240,535,44.9,0,0.0,0.0,0,17,0,0,0,7307.692307692308,380000,3846.153846153846,200000,6088.865384615385,316621,3204.673076923077,166643,8273.192307692309,430206,4354.307692307692,226424,1-yr,380000,200000,316621,166643,430206,226424,Starter,K,GK,34,Germany,Union Berlin
278,Arne Maier,de GER,MF,Augsburg,23-071,1999,21,16,1400,15.6,1,4,1,0,0,0,0,0.06,0.26,0.32,0.06,0.32,1.2,1.2,2.1,3.3,0.08,0.14,0.21,0.08,0.21,Matches,15.6,19,11,8,6,5,5,21,23.8,16,261,74,28.4,93,121,47,20,1,0,19,13,32,13,0,,,,,,,,,,,,,,,446,622,71.7,9075,2640,176,214,82.2,170,213,79.8,86,162,53.1,4,2.1,1.9,20,41,16,3,46,12307.692307692309,640000,6538.461538461538,340000,10254.923076923076,533256,5447.923076923077,283292,13933.807692307691,724558,7402.346153846154,384922,1-yr,640000,340000,533256,283292,724558,384922,Starter,M,CM,23,Germany,Augsburg
279,Donyell Malen,nl NED,FW,Dortmund,23-060,1999,25,20,1644,18.3,4,3,4,0,0,1,0,0.22,0.16,0.38,0.22,0.38,3.8,3.8,3.6,7.4,0.21,0.2,0.41,0.21,0.41,Matches,18.3,16,12,7,4,5,3,6,50.0,3,227,80,35.2,24,93,110,16,2,0,14,8,24,11,0,,,,,,,,,,,,,,,389,525,74.1,5399,1314,231,295,78.3,113,157,72.0,18,30,60.0,3,3.6,-0.6,18,17,18,5,36,86538.46153846153,4500000,45961.53846153846,2390000,72104.96153846153,3749458,38295.75,1991379,97972.1153846154,5094550,52034.07692307692,2705772,5-yrs,22500000,11950000,18747292,9956895,25472752,13528861,Reserve,F,CF,23,Netherlands,Borussia Dortmund
281,Orel Mangala,be BEL,MF,Stuttgart,24-002,1998,22,18,1484,16.5,1,3,1,0,0,2,0,0.06,0.18,0.24,0.06,0.24,1.5,1.5,1.9,3.4,0.09,0.12,0.2,0.09,0.2,Matches,16.5,17,12,6,8,3,6,19,31.6,13,184,67,36.4,59,85,40,16,4,0,12,23,40,15,0,,,,,,,,,,,,,,,585,689,84.9,9681,1757,273,310,88.1,250,280,89.3,48,63,76.2,3,1.9,1.1,26,37,9,0,37,5192.307692307692,270000,2692.3076923076924,140000,4326.307692307692,224968,2243.269230769231,116650,5878.326923076923,305673,3048.019230769231,158497,3-yrs,810000,420000,674903,349949,917019,475491,Starter,M,DM,23,Belgium,Stuttgart
282,Myziane Maolida,fr FRA,FWMF,Hertha BSC,23-034,1999,13,8,703,7.8,1,1,1,0,0,0,0,0.13,0.13,0.26,0.13,0.26,1.2,1.2,0.3,1.4,0.15,0.03,0.18,0.15,0.18,Matches,7.8,4,4,3,0,1,2,8,25.0,6,135,32,23.7,35,60,40,6,0,0,6,1,5,6,0,,,,,,,,,,,,,,,148,209,70.8,2051,549,95,119,79.8,43,60,71.7,4,12,33.3,1,0.3,0.7,5,5,8,1,16,2884.6153846153848,150000,1538.4615384615386,80000,2403.5,124982,1281.8653846153843,66657,3265.730769230769,169818,1741.7307692307693,90570,4-yrs,600000,320000,499928,266628,679273,362279,Starter,F,LW,22,France,Hertha Berlin
283,Omar Marmoush,eg EGY,FW,Wolfsburg,23-041,1999,2,0,24,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,0.38,1.01,1.4,0.38,1.4,Matches,0.3,2,1,0,2,0,0,0,35.7,0,7,2,28.6,0,5,2,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,6,9,66.7,77,42,3,3,100.0,2,3,66.7,0,0,63.8,0,0.3,-0.3,1,1,0,0,2,4423.076923076923,230000,2307.692307692308,120000,3685.3653846153848,191639,1922.8076923076924,99986,5007.461538461538,260388,2612.596153846154,135855,1-yr,230000,120000,191639,99986,260388,135855,Reserve,F,CF,22,Egypt,Stuttgart
284,Omar Marmoush,eg EGY,FWMF,Stuttgart,23-041,1999,15,14,1225,13.6,3,4,3,0,1,3,0,0.22,0.29,0.51,0.22,0.51,4.7,4.0,1.5,5.5,0.35,0.11,0.46,0.29,0.4,Matches,0.3,2,1,0,2,0,0,0,35.7,0,7,2,28.6,0,5,2,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,6,9,66.7,77,42,3,3,100.0,2,3,66.7,0,0,63.8,0,0.3,-0.3,1,1,0,0,2,4423.076923076923,230000,2307.692307692308,120000,3685.3653846153848,191639,1922.8076923076924,99986,5007.461538461538,260388,2612.596153846154,135855,1-yr,230000,120000,191639,99986,260388,135855,Reserve,F,CF,22,Egypt,Stuttgart
285,Aarón Martín,es ESP,DF,Mainz 05,24-332,1997,21,19,1707,19.0,1,1,1,0,0,4,0,0.05,0.05,0.11,0.05,0.11,0.7,0.7,3.3,4.1,0.04,0.17,0.21,0.04,0.21,Matches,19.0,42,23,24,13,5,16,34,47.1,18,283,97,34.3,104,127,52,25,4,0,21,24,66,36,0,,,,,,,,,,,,,,,584,840,69.5,11392,4678,254,289,87.9,227,283,80.2,96,239,40.2,1,3.3,-2.3,41,43,22,15,60,38461.53846153846,2000000,20384.615384615383,1060000,32046.653846153848,1666426,16984.73076923077,883206,43543.17307692308,2264245,23077.884615384617,1200050,2-yrs,4000000,2120000,3332852,1766411,4528489,2400099,Starter,D,LB,24,Spain,Mainz
288,Roberto Massimo,de GER,DFFW,Stuttgart,21-159,2000,16,11,846,9.4,2,0,2,0,0,0,0,0.21,0.0,0.21,0.21,0.21,2.1,2.1,1.1,3.2,0.22,0.11,0.34,0.22,0.34,Matches,9.4,11,10,6,4,1,5,15,33.3,10,172,45,26.2,53,69,50,11,0,0,11,12,23,6,0,,,,,,,,,,,,,,,216,288,75.0,3524,903,103,124,83.1,88,100,88.0,16,36,44.4,0,1.1,-1.1,10,7,4,2,20,3653.846153846154,190000,1923.076923076923,100000,3044.423076923077,158310,1602.326923076923,83321,4136.596153846154,215103,2177.153846153846,113212,2-yrs,380000,200000,316621,166643,430206,226424,Reserve,M,RM,21,Germany,Stuttgart
289,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,24-099,1997,24,24,2075,23.1,4,0,4,0,0,3,0,0.17,0.0,0.17,0.17,0.17,1.5,1.5,0.1,1.6,0.07,0.0,0.07,0.07,0.07,Matches,23.1,56,31,32,21,3,24,43,55.8,19,196,89,45.4,114,69,13,59,21,1,38,72,128,126,1,,,,,,,,,,,,,,,1176,1442,81.6,26269,9954,371,407,91.2,546,632,86.4,245,362,67.7,0,0.1,-0.1,4,93,6,1,89,14615.384615384615,760000,7692.307692307692,400000,12177.73076923077,633242,6409.326923076923,333285,16546.403846153848,860413,8708.634615384615,452849,1-yr,760000,400000,633242,333285,860413,452849,Starter,D,CB,24,Greece,Stuttgart
290,Eric Maxim Choupo-Moting,cm CMR,FWMF,Bayern Munich,32-362,1989,15,0,271,3.0,4,1,4,0,0,0,0,1.33,0.33,1.66,1.33,1.66,2.5,2.5,0.2,2.7,0.82,0.06,0.88,0.82,0.88,Matches,3.0,10,7,3,4,3,2,6,33.3,4,54,18,33.3,9,25,20,2,0,0,2,2,12,1,0,,,,,,,,,,,,,,,76,106,71.7,1109,263,47,58,81.0,26,35,74.3,2,5,40.0,1,0.2,0.8,3,7,1,0,6,67307.69230769231,3500000,35769.230769230766,1860000,56081.63461538462,2916245,29803.384615384617,1549776,76200.53846153847,3962428,40495.13461538462,2105747,2-yrs,7000000,3720000,5832491,3099552,7924856,4211495,Reserve,F,CF,32,Cameroon,Bayern Munich
291,Kevin Mbabu,ch SUI,DF,Wolfsburg,26-335,1995,19,12,1164,12.9,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,2.0,2.4,0.03,0.16,0.19,0.03,0.19,Matches,12.9,32,14,22,5,5,10,24,41.7,14,210,65,31.0,90,67,53,36,7,0,29,29,61,35,0,,,,,,,,,,,,,,,515,735,70.1,10671,4839,167,199,83.9,265,336,78.9,77,167,46.1,0,2.0,-2.0,18,43,20,9,65,59615.38461538462,3100000,31538.46153846154,1640000,49672.307692307695,2582960,26278.25,1366469,67491.90384615384,3509579,35705.403846153844,1856681,2-yrs,6200000,3280000,5165920,2732939,7019158,3713361,Reserve,D,RB,26,Switzerland,Wolfsburg
292,Nathan de Medina,be BEL,DF,Arminia,24-163,1997,15,5,529,5.9,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.06,0.0,0.06,0.06,0.06,Matches,5.9,13,8,8,5,0,3,7,42.9,4,105,35,33.3,67,35,3,13,3,0,10,12,25,16,0,,,,,,,,,,,,,,,154,212,72.6,2970,1047,57,60,95.0,78,97,80.4,17,43,39.5,0,0.0,0.0,0,6,1,1,6,4038.4615384615386,210000,2115.3846153846152,110000,3364.903846153846,174975,1762.5576923076924,91653,4572.038461538462,237746,2394.8653846153848,124533,2-yrs,420000,220000,349949,183307,475491,249067,Starter,D,RB,24,Belgium,Arminia Bielefeld
295,Thomas Meunier,be BEL,DF,Dortmund,30-189,1991,17,17,1402,15.6,2,4,2,0,0,4,0,0.13,0.26,0.39,0.13,0.39,1.3,1.3,2.6,3.9,0.08,0.17,0.25,0.08,0.25,Matches,15.6,34,23,11,14,9,16,30,53.3,14,151,58,38.4,66,61,24,16,2,0,14,20,54,26,1,,,,,,,,,,,,,,,898,1152,78.0,16457,6541,381,431,88.4,412,512,80.5,91,168,54.2,4,2.6,1.4,14,56,24,13,105,50000.0,2600000,26538.46153846154,1380000,41660.65384615384,2166354,22112.19230769231,1149834,56606.11538461538,2943518,30044.78846153846,1562329,3-yrs,7800000,4140000,6499061,3449502,8830554,4686986,Starter,D,RB,30,Belgium,Borussia Dortmund
296,Marco Meyerhöfer,de GER,DF,Greuther Fürth,26-122,1995,25,24,2190,24.3,1,0,1,0,0,0,0,0.04,0.0,0.04,0.04,0.04,0.9,0.9,0.8,1.7,0.04,0.03,0.07,0.04,0.07,Matches,24.3,49,22,24,18,7,21,42,50.0,21,270,89,33.0,115,106,49,60,22,0,38,66,115,76,1,,,,,,,,,,,,,,,878,1176,74.7,15133,7016,426,475,89.7,340,448,75.9,91,183,49.7,0,0.8,-0.8,18,80,8,3,102,6153.846153846154,320000,3269.230769230769,170000,5127.461538461538,266628,2723.9615384615386,141646,6966.903846153846,362279,3701.173076923077,192461,4-yrs,1280000,680000,1066513,566585,1449117,769843,Reserve,D,RB,26,Germany,Furth
297,Sven Michel,de GER,FW,Union Berlin,31-248,1990,7,2,255,2.8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.6,0.9,0.11,0.22,0.33,0.11,0.33,Matches,2.8,6,4,1,5,0,2,6,33.3,4,60,17,28.3,9,29,22,5,0,0,5,0,6,0,0,,,,,,,,,,,,,,,58,87,66.7,933,204,29,38,76.3,17,28,60.7,8,12,66.7,0,0.6,-0.6,4,2,3,2,7,7692.307692307692,400000,4038.4615384615386,210000,6409.326923076923,333285,3364.903846153846,174975,8708.634615384615,452849,4572.038461538462,237746,3-yrs,1200000,630000,999856,524924,1358547,713237,Reserve,F,CF,31,Germany,Union Berlin
298,Enzo Millot,fr FRA,MF,Stuttgart,19-246,2002,2,0,32,0.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.4,1,0,0,0,1,0,0,,0,17,4,23.5,3,9,5,0,0,0,0,1,2,0,0,,,,,,,,,,,,,,,17,21,81.0,239,33,11,12,91.7,6,7,85.7,0,0,,0,0.0,0.0,0,1,1,0,2,5769.2307692307695,300000,3076.923076923077,160000,4807.0,249964,2563.730769230769,133314,6531.4807692307695,339637,3483.4615384615386,181140,4-yrs,1200000,640000,999856,533256,1358547,724558,Reserve,M,CM,19,France,Stuttgart
299,Maximilian Mittelstädt,de GER,DFFW,Hertha BSC,25-002,1997,17,14,1250,13.9,0,3,0,0,0,3,0,0.0,0.22,0.22,0.0,0.22,0.3,0.3,2.6,2.9,0.02,0.18,0.21,0.02,0.21,Matches,13.9,46,24,23,15,8,16,37,43.2,21,257,80,31.1,121,93,43,35,5,0,30,47,93,24,0,,,,,,,,,,,,,,,490,688,71.2,8726,4044,223,270,82.6,193,249,77.5,60,127,47.2,3,2.6,0.4,18,38,17,9,67,19038.46153846154,990000,10000.0,520000,15863.096153846154,824881,8332.134615384615,433271,21553.865384615383,1120801,11321.23076923077,588704,2-yrs,1980000,1040000,1649762,866541,2241602,1177407,Starter,D,LB,24,Germany,Hertha Berlin
