Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Expected xG,Expected npxG,Expected xA,Expected npxG+xA,Per 90 Minutes xG,Per 90 Minutes xA,Per 90 Minutes xG+xA,Per 90 Minutes npxG,Per 90 Minutes npxG+xA,Matches
1,Yunis Abdelhamid,ma MAR,DF,Reims,34-173,1987,25,25,2173,24.1,1,0,1,0,0,4,1,0.04,0.00,0.04,0.04,0.04,1.0,1.0,0.2,1.2,0.04,0.01,0.05,0.04,0.05,Matches
2,Salis Abdul Samed,gh GHA,MF,Clermont Foot,21-359,2000,25,24,2057,22.9,0,0,0,0,0,10,2,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.9,1.6,0.03,0.04,0.07,0.03,0.07,Matches
3,Laurent Abergel,fr FRA,MF,Lorient,29-047,1993,24,24,2089,23.2,0,2,0,0,0,8,0,0.00,0.09,0.09,0.00,0.09,1.8,1.8,2.1,3.8,0.08,0.09,0.17,0.08,0.17,Matches
4,Charles Abi,fr FRA,FW,Saint-Étienne,21-342,2000,1,1,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
5,Matthis Abline,fr FRA,FW,Rennes,18-357,2003,7,1,103,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.4,0.30,0.03,0.32,0.30,0.32,Matches
6,Martin Adeline,fr FRA,MFFW,Reims,18-108,2003,8,2,352,3.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.4,0.8,0.12,0.09,0.21,0.12,0.21,Matches
7,Yacine Adli,fr FRA,MFFW,Bordeaux,21-234,2000,28,22,1908,21.2,1,6,1,0,0,4,0,0.05,0.28,0.33,0.05,0.33,1.5,1.5,4.5,6.0,0.07,0.21,0.28,0.07,0.28,Matches
8,Lucien Agoume,fr FRA,MF,Brest,20-039,2002,21,17,1506,16.7,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,1.1,1.0,0.4,1.3,0.06,0.02,0.09,0.06,0.08,Matches
9,Nayef Aguerd,ma MAR,DF,Rennes,25-355,1996,24,24,2150,23.9,2,1,2,0,0,2,0,0.08,0.04,0.13,0.08,0.13,1.6,1.6,0.3,1.8,0.07,0.01,0.08,0.07,0.08,Matches
10,Ruben Aguilar,fr FRA,DF,Monaco,28-328,1993,19,13,1362,15.1,0,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,0.1,0.1,0.4,0.5,0.00,0.03,0.03,0.00,0.03,Matches
11,Anel Ahmedhodzic,ba BIH,DF,Bordeaux,22-359,1999,6,6,540,6.0,0,1,0,0,0,2,0,0.00,0.17,0.17,0.00,0.17,0.2,0.2,0.2,0.4,0.03,0.03,0.06,0.03,0.06,Matches
12,Jean-Eudes Aholou,ci CIV,MF,Strasbourg,28-000,1994,16,7,589,6.5,1,1,1,0,0,0,0,0.15,0.15,0.31,0.15,0.31,0.8,0.8,0.8,1.6,0.13,0.12,0.25,0.13,0.25,Matches
13,Ludovic Ajorque,re REU,FW,Strasbourg,28-023,1994,26,24,2086,23.2,10,7,8,2,2,4,1,0.43,0.30,0.73,0.35,0.65,8.9,7.4,3.6,10.9,0.38,0.15,0.54,0.32,0.47,Matches
14,Maghnes Akliouche,fr FRA,MFFW,Monaco,20-023,2002,6,0,47,0.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.2,0.35,0.11,0.46,0.35,0.46,Matches
15,Sofiane Alakouch,ma MAR,DFMF,Metz,23-234,1998,4,0,158,1.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
16,Josué Albert,gf GUF,DF,Clermont Foot,30-058,1992,1,0,17,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
17,Doğan Alemdar,tr TUR,GK,Rennes,19-142,2002,5,5,450,5.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
18,Mohamed Ali Cho,fr FRA,FW,Angers,18-060,2004,23,17,1420,15.8,2,0,2,0,0,4,1,0.13,0.00,0.13,0.13,0.13,5.0,5.0,1.3,6.4,0.32,0.08,0.40,0.32,0.40,Matches
19,Jim Allevinah,ga GAB,FW,Clermont Foot,27-021,1995,21,10,1018,11.3,1,2,1,0,0,1,0,0.09,0.18,0.27,0.09,0.27,2.0,2.0,1.7,3.7,0.18,0.15,0.33,0.18,0.33,Matches
20,Ibrahim Amadou,fr FRA,DFMF,Metz,28-348,1993,6,6,527,5.9,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.05,0.00,0.05,0.05,0.05,Matches
21,Jordan Amavi,fr FRA,DF,Marseille,28-011,1994,2,2,128,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.07,0.07,0.00,0.07,Matches
22,Jordan Amavi,fr FRA,DF,Nice,28-011,1994,2,2,164,1.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
23,Benjamin André,fr FRA,MF,Lille,31-229,1990,25,25,2109,23.4,2,1,2,0,0,9,1,0.09,0.04,0.13,0.09,0.13,1.3,1.3,1.6,3.0,0.06,0.07,0.13,0.06,0.13,Matches
24,Houssem Aouar,fr FRA,MFFW,Lyon,23-263,1998,26,21,1844,20.5,3,3,3,0,0,1,0,0.15,0.15,0.29,0.15,0.29,5.8,5.8,4.5,10.2,0.28,0.22,0.50,0.28,0.50,Matches
25,Adil Aouchiche,fr FRA,MFFW,Saint-Étienne,19-248,2002,27,8,773,8.6,0,4,0,0,0,2,0,0.00,0.47,0.47,0.00,0.47,0.9,0.9,0.7,1.6,0.10,0.08,0.18,0.10,0.18,Matches
26,Dennis Appiah,fr FRA,DF,Nantes,29-284,1992,24,17,1602,17.8,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.4,0.00,0.02,0.02,0.00,0.02,Matches
27,Lorenz Assignon,tg TOG,DF,Rennes,21-271,2000,14,5,553,6.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.5,1.1,0.10,0.08,0.18,0.10,0.18,Matches
28,Youcef Atal,dz ALG,DF,Nice,25-307,1996,14,11,987,11.0,2,0,2,0,0,4,0,0.18,0.00,0.18,0.18,0.18,0.9,0.9,1.3,2.2,0.08,0.12,0.20,0.08,0.20,Matches
29,Jean-Kévin Augustin,fr FRA,FWMF,Nantes,24-277,1997,5,0,43,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.24,0.00,0.24,0.24,0.24,Matches
30,Karim Azamoum,fr FRA,DF,Troyes,32-062,1990,7,4,388,4.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.03,0.00,0.03,0.03,0.03,Matches
31,Loïc Bade,fr FRA,DF,Rennes,21-343,2000,14,11,985,10.9,0,1,0,0,0,3,1,0.00,0.09,0.09,0.00,0.09,0.3,0.3,0.1,0.4,0.03,0.01,0.03,0.03,0.03,Matches
32,Benoît Badiashile,fr FRA,DF,Monaco,20-359,2001,14,11,938,10.4,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,0.03,0.00,0.03,0.03,0.03,Matches
33,Youssouph Badji,sn SEN,FW,Brest,20-090,2001,9,1,135,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.07,0.12,0.19,0.07,0.19,Matches
34,Stéphane Bahoken,cm CMR,FW,Angers,29-296,1992,22,6,648,7.2,2,0,2,0,0,0,0,0.28,0.00,0.28,0.28,0.28,2.4,2.4,0.1,2.5,0.34,0.01,0.35,0.34,0.35,Matches
35,Dénys Bain,fr FRA,DF,Brest,28-261,1993,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
36,Stefan Bajic,fr FRA,GK,Saint-Étienne,20-087,2001,7,4,510,5.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
37,Cédric Bakambu,cd COD,FW,Marseille,30-343,1991,5,3,240,2.7,2,0,2,0,0,1,0,0.75,0.00,0.75,0.75,0.75,1.4,1.4,0.5,2.0,0.54,0.20,0.74,0.54,0.74,Matches
38,Abdoulaye Bakayoko,fr FRA,DF,Saint-Étienne,19-095,2002,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
39,Dilane Bakwa,fr FRA,FW,Bordeaux,19-206,2002,2,0,12,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
40,Ibrahima Baldé,fr FRA,FWMF,Lens,19-062,2003,3,0,50,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
41,Leonardo Balerdi,ar ARG,DF,Marseille,23-053,1999,16,10,946,10.5,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.2,0.01,0.00,0.01,0.01,0.01,Matches
42,Jonathan Bamba,fr FRA,MFFW,Lille,25-359,1996,23,22,1841,20.5,1,1,1,0,0,2,0,0.05,0.05,0.10,0.05,0.10,2.1,2.1,2.4,4.5,0.10,0.12,0.22,0.10,0.22,Matches
43,Simon Banza,fr FRA,FW,Lens,25-219,1996,4,1,124,1.4,1,1,1,0,0,0,0,0.73,0.73,1.45,0.73,1.45,1.2,1.2,0.6,1.8,0.86,0.47,1.33,0.86,1.33,Matches
44,Danilo Barbosa,br BRA,DF,Nice,26-020,1996,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
45,Bradley Barcola,fr FRA,MFFW,Lyon,19-199,2002,3,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.96,0.96,0.00,0.96,Matches
46,Melvin Bard,fr FRA,DF,Nice,21-134,2000,23,22,1961,21.8,1,2,1,0,0,2,0,0.05,0.09,0.14,0.05,0.14,0.7,0.7,1.8,2.6,0.03,0.08,0.12,0.03,0.12,Matches
47,Toma Bašić,hr CRO,MF,Bordeaux,25-115,1996,3,3,209,2.3,0,1,0,0,0,0,0,0.00,0.43,0.43,0.00,0.43,0.1,0.1,0.6,0.7,0.05,0.24,0.29,0.05,0.29,Matches
48,Amine Bassi,fr FRA,MF,Metz,24-113,1997,5,2,184,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.4,0.6,0.12,0.18,0.29,0.12,0.29,Matches
49,Mohamed Bayo,gn GUI,FW,Clermont Foot,23-289,1998,23,20,1746,19.4,10,2,9,1,1,0,0,0.52,0.10,0.62,0.46,0.57,9.2,8.4,2.4,10.8,0.47,0.12,0.60,0.43,0.56,Matches
50,Youcef Belaïli,dz ALG,MF,Brest,30-006,1992,5,5,307,3.4,0,1,0,0,1,1,0,0.00,0.29,0.29,0.00,0.29,1.1,0.2,0.6,0.8,0.32,0.18,0.50,0.05,0.24,Matches
51,Haris Belkebla,dz ALG,MF,Brest,28-051,1994,21,18,1535,17.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.01,0.01,0.00,0.01,Matches
52,Jean-Ricner Bellegarde,fr FRA,MF,Strasbourg,23-266,1998,26,18,1639,18.2,2,2,2,0,0,3,0,0.11,0.11,0.22,0.11,0.22,1.2,1.2,0.7,1.9,0.06,0.04,0.10,0.06,0.10,Matches
53,Hatem Ben Arfa,fr FRA,FWMF,Lille,35-013,1987,6,4,301,3.3,0,1,0,0,0,1,0,0.00,0.30,0.30,0.00,0.30,0.4,0.4,0.4,0.8,0.11,0.12,0.23,0.11,0.23,Matches
54,Wissam Ben Yedder,fr FRA,FW,Monaco,31-220,1990,27,19,1744,19.4,15,4,9,6,6,1,0,0.77,0.21,0.98,0.46,0.67,10.3,5.8,3.6,9.4,0.53,0.18,0.72,0.30,0.48,Matches
55,Darío Benedetto,ar ARG,FWMF,Marseille,31-307,1990,2,0,54,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.6,0.86,0.06,0.92,0.86,0.92,Matches
56,Walter Benítez,ar ARG,GK,Nice,29-001,1993,27,27,2430,27.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
57,Loris Benito,ch SUI,DF,Bordeaux,30-072,1992,1,1,61,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
58,Nabil Bentaleb,dz ALG,MF,Angers,27-116,1994,9,9,724,8.0,1,0,1,0,0,1,0,0.12,0.00,0.12,0.12,0.12,0.2,0.2,0.0,0.3,0.03,0.00,0.03,0.03,0.03,Matches
59,Patrick Berg,no NOR,MF,Lens,24-116,1997,9,1,174,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.02,0.02,0.00,0.02,Matches
60,Mitchell van Bergen,nl NED,FWMF,Reims,22-205,1999,14,6,710,7.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,1.1,2.0,0.12,0.13,0.25,0.12,0.25,Matches
61,Valon Berisha,xk KVX,MFFW,Reims,29-041,1993,11,3,342,3.8,0,1,0,0,0,2,1,0.00,0.26,0.26,0.00,0.26,0.0,0.0,0.4,0.4,0.01,0.10,0.11,0.01,0.11,Matches
62,Paul Bernardoni,fr FRA,GK,Angers,24-336,1997,13,13,1170,13.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
63,Paul Bernardoni,fr FRA,GK,Saint-Étienne,24-336,1997,10,10,900,10.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
64,Juan Bernat,es ESP,DF,Paris S-G,29-019,1993,11,9,718,8.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.5,0.7,0.02,0.07,0.09,0.02,0.09,Matches
65,Dimitry Bertaud,fr FRA,GK,Montpellier,23-287,1998,6,5,472,5.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
66,Jason Berthomier,fr FRA,MF,Clermont Foot,32-073,1990,27,21,1651,18.3,1,5,1,0,0,0,0,0.05,0.27,0.33,0.05,0.33,1.7,1.7,4.0,5.7,0.09,0.22,0.31,0.09,0.31,Matches
67,Giulian Biancone,fr FRA,DF,Troyes,21-354,2000,24,18,1585,17.6,0,2,0,0,0,9,0,0.00,0.11,0.11,0.00,0.11,1.6,1.6,0.9,2.5,0.09,0.05,0.14,0.09,0.14,Matches
68,El Bilal Touré,ml MLI,FW,Reims,20-168,2001,15,11,840,9.3,1,2,0,1,1,2,0,0.11,0.21,0.32,0.00,0.21,3.2,2.4,0.7,3.1,0.34,0.07,0.41,0.26,0.33,Matches
69,Jean-Claude Billong,cm CMR,DF,Clermont Foot,28-082,1993,8,4,433,4.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.03,0.00,0.03,0.03,0.03,Matches
70,Nathan Bitu Mazala,fr FRA,DF,Paris S-G,19-100,2002,1,0,11,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
71,Marco Bizot,nl NED,GK,Brest,31-010,1991,28,28,2520,28.0,0,1,0,0,0,1,0,0.00,0.04,0.04,0.00,0.04,0.0,0.0,0.3,0.3,0.00,0.01,0.01,0.00,0.01,Matches
72,Ludovic Blas,fr FRA,MFFW,Nantes,24-079,1997,27,27,2307,25.6,8,2,5,3,3,6,0,0.31,0.08,0.39,0.20,0.27,8.4,6.1,2.1,8.2,0.33,0.08,0.41,0.24,0.32,Matches
73,Myron Boadu,nl NED,FW,Monaco,21-065,2001,21,6,718,8.0,1,1,1,0,0,0,0,0.13,0.13,0.25,0.13,0.25,3.2,3.2,0.2,3.4,0.41,0.02,0.43,0.41,0.43,Matches
74,Jérôme Boateng,de GER,DF,Lyon,33-198,1988,18,16,1361,15.1,0,1,0,0,0,5,0,0.00,0.07,0.07,0.00,0.07,0.2,0.2,1.1,1.3,0.01,0.08,0.09,0.01,0.09,Matches
75,Antonin Bobichon,fr FRA,MFFW,Angers,26-187,1995,4,0,38,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
76,Quentin Boisgard,fr FRA,MF,Lorient,25-003,1997,19,8,775,8.6,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,1.9,2.5,0.08,0.22,0.29,0.08,0.29,Matches
77,Charles Boli,fr FRA,MF,Lens,23-202,1998,4,0,32,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.13,0.13,0.00,0.13,Matches
78,Sven Botman,nl NED,DF,Lille,22-067,2000,21,21,1890,21.0,3,1,3,0,0,2,0,0.14,0.05,0.19,0.14,0.19,1.4,1.4,0.3,1.7,0.07,0.02,0.08,0.07,0.08,Matches
79,Denis Bouanga,ga GAB,FWMF,Saint-Étienne,27-129,1994,25,19,1640,18.2,5,2,5,0,0,3,1,0.27,0.11,0.38,0.27,0.38,6.0,6.0,1.9,7.9,0.33,0.10,0.43,0.33,0.43,Matches
80,Hicham Boudaoui,dz ALG,MF,Nice,22-178,1999,21,16,1264,14.0,2,1,2,0,0,7,0,0.14,0.07,0.21,0.14,0.21,0.8,0.8,2.4,3.2,0.06,0.17,0.23,0.06,0.23,Matches
81,Ryad Boudebouz,dz ALG,MFFW,Saint-Étienne,32-029,1990,23,20,1730,19.2,3,1,2,1,1,2,0,0.16,0.05,0.21,0.10,0.16,1.8,1.1,3.3,4.3,0.09,0.17,0.26,0.06,0.22,Matches
82,Sofiane Boufal,ma MAR,FW,Angers,28-184,1993,24,23,1973,21.9,5,4,3,2,2,5,0,0.23,0.18,0.41,0.14,0.32,6.1,4.6,5.1,9.7,0.28,0.23,0.51,0.21,0.44,Matches
83,Farid Boulaya,dz ALG,FWMF,Metz,29-023,1993,18,15,1214,13.5,3,1,3,0,0,1,1,0.22,0.07,0.30,0.22,0.30,1.4,1.4,1.9,3.2,0.10,0.14,0.24,0.10,0.24,Matches
84,Ismaëlben Boura,fr FRA,DF,Lens,21-218,2000,5,1,95,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
85,Benjamin Bourigeaud,fr FRA,MFFW,Rennes,28-065,1994,28,28,2352,26.1,6,7,6,0,0,2,0,0.23,0.27,0.50,0.23,0.50,3.3,3.3,9.4,12.8,0.13,0.36,0.49,0.13,0.49,Matches
86,Redwan Bourles,fr FRA,MFFW,Lorient,19-077,2003,4,0,16,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
87,Domagoj Bradarić,hr CRO,DFMF,Lille,22-100,1999,8,1,179,2.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.12,0.12,0.00,0.12,Matches
88,Bilal Brahimi,fr FRA,MFFW,Nice,22-006,2000,3,0,72,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.04,0.04,0.00,0.04,Matches
89,Bilal Brahimi,fr FRA,FWDF,Angers,22-006,2000,9,3,338,3.8,0,1,0,0,0,0,0,0.00,0.27,0.27,0.00,0.27,0.5,0.5,0.7,1.2,0.12,0.20,0.32,0.12,0.32,Matches
90,Lilian Brassier,fr FRA,DF,Brest,22-138,1999,22,17,1625,18.1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.5,0.02,0.01,0.03,0.02,0.03,Matches
91,Jimmy Briand,fr FRA,FWMF,Bordeaux,36-230,1985,12,1,180,2.0,2,1,1,1,1,1,0,1.00,0.50,1.50,0.50,1.00,1.4,0.7,0.6,1.3,0.72,0.31,1.03,0.34,0.65,Matches
92,Dylan Bronn,tn TUN,DF,Metz,26-274,1995,23,22,1980,22.0,1,1,1,0,0,9,1,0.05,0.05,0.09,0.05,0.09,1.5,1.5,0.1,1.6,0.07,0.00,0.07,0.07,0.07,Matches
93,Osman Bukari,gh GHA,FWMF,Nantes,23-097,1998,17,9,830,9.2,1,3,1,0,0,0,0,0.11,0.33,0.43,0.11,0.43,0.5,0.5,1.7,2.2,0.06,0.18,0.24,0.06,0.24,Matches
94,Maxime Busi,be BEL,DF,Reims,22-157,1999,8,7,659,7.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.4,0.6,0.02,0.06,0.08,0.02,0.08,Matches
95,Oriol Busquets,es ESP,MF,Clermont Foot,23-059,1999,5,1,83,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.06,0.06,0.00,0.06,Matches
96,Marcin Bułka,pl POL,GK,Nice,22-167,1999,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
97,Jimmy Cabot,fr FRA,DF,Angers,27-336,1994,24,24,2008,22.3,0,5,0,0,0,4,0,0.00,0.22,0.22,0.00,0.22,0.6,0.6,2.4,3.0,0.03,0.11,0.14,0.03,0.14,Matches
98,Anthony Caci,fr FRA,DF,Strasbourg,24-262,1997,27,20,1808,20.1,0,3,0,0,0,3,0,0.00,0.15,0.15,0.00,0.15,0.8,0.8,2.6,3.4,0.04,0.13,0.17,0.04,0.17,Matches
99,Mathieu Cafaro,fr FRA,FWMF,Reims,24-360,1997,4,3,192,2.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.5,0.11,0.14,0.25,0.11,0.25,Matches
100,Yannick Cahuzac,fr FRA,MF,Lens,37-061,1985,14,6,602,6.7,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.01,0.01,0.00,0.01,Matches
101,Marc-Aurèle Caillard,fr FRA,GK,Metz,27-312,1994,11,10,903,10.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
102,Jens Cajuste,se SWE,MF,Reims,22-222,1999,3,2,134,1.5,1,0,1,0,0,0,0,0.67,0.00,0.67,0.67,0.67,0.2,0.2,0.0,0.2,0.12,0.00,0.12,0.12,0.12,Matches
103,Duje Ćaleta-Car,hr CRO,DF,Marseille,25-184,1996,17,16,1391,15.5,1,0,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,0.8,0.8,0.2,1.0,0.05,0.01,0.06,0.05,0.06,Matches
104,Lucas Calodat,fr FRA,DF,Saint-Étienne,20-042,2002,1,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
105,Mahdi Camara,fr FRA,MFDF,Saint-Étienne,23-263,1998,27,26,2353,26.1,1,0,1,0,0,7,0,0.04,0.00,0.04,0.04,0.04,1.6,1.6,1.5,3.1,0.06,0.06,0.12,0.06,0.12,Matches
106,Mamadou Camara,fr FRA,FW,Troyes,21-041,2001,2,0,39,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
107,Eduardo Camavinga,fr FRA,MF,Rennes,19-130,2002,4,1,143,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01,Matches
108,Fali Candé,gw GNB,DF,Metz,24-055,1998,6,6,540,6.0,0,1,0,0,0,0,0,0.00,0.17,0.17,0.00,0.17,0.1,0.1,1.0,1.1,0.02,0.17,0.18,0.02,0.18,Matches
109,Pierrick Capelle,fr FRA,MFDF,Angers,34-339,1987,23,6,747,8.3,0,1,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12,0.3,0.3,0.6,0.9,0.03,0.08,0.11,0.03,0.11,Matches
110,Maxence Caqueret,fr FRA,MF,Lyon,22-033,2000,28,24,2127,23.6,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,1.7,2.7,0.04,0.07,0.11,0.04,0.11,Matches
111,Irvin Cardona,fr FRA,FW,Brest,24-224,1997,24,9,928,10.3,3,1,3,0,0,1,0,0.29,0.10,0.39,0.29,0.39,1.9,1.9,0.9,2.9,0.19,0.09,0.28,0.19,0.28,Matches
112,Igor Carioca,br BRA,DF,Lorient,25-211,1996,24,14,1347,15.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,1.1,1.6,0.04,0.07,0.11,0.04,0.11,Matches
113,Moreto Cassamã,gw GNB,MF,Reims,24-032,1998,17,11,801,8.9,2,0,2,0,0,1,0,0.22,0.00,0.22,0.22,0.22,1.1,1.1,0.7,1.7,0.12,0.07,0.19,0.12,0.19,Matches
114,Jean-Charles Castelletto,cm CMR,DF,Nantes,27-053,1995,21,21,1885,20.9,1,0,1,0,0,7,0,0.05,0.00,0.05,0.05,0.05,1.0,1.0,0.1,1.1,0.05,0.01,0.05,0.05,0.05,Matches
115,Zeki Çelik,tr TUR,DF,Lille,25-031,1997,23,21,1907,21.2,1,1,1,0,0,8,0,0.05,0.05,0.09,0.05,0.09,0.9,0.9,1.3,2.2,0.04,0.06,0.10,0.04,0.10,Matches
116,Fabien Centonze,fr FRA,DF,Metz,26-063,1996,17,17,1530,17.0,4,1,4,0,0,3,0,0.24,0.06,0.29,0.24,0.29,0.9,0.9,0.6,1.4,0.05,0.03,0.09,0.05,0.09,Matches
