name,weekly_gross_eur,annual_gross_eur,weekly_net_eur,annual_net_eur,weekly_gross_gbp,annual_gross_gbp,weekly_net_gbp,annual_net_gbp,weekly_gross_usd,annual_gross_usd,weekly_net_usd,annual_net_usd,length,total_gross_eur,total_net_eur,total_gross_gbp,total_net_gbp,total_gross_usd,total_net_usd,status,position,position_detail,age,country,club
Dimitrios Nikolaou,32115.384615384617,1670000,17307.69230769231,900000,26758.96153846154,1391466,14421,749892,36358.53846153846,1890644,19594.423076923078,1018910,5-yrs,8350000,4500000,6957328,3749458,9453221,5094550,Starter,D,CB,23,Greece,Spezia
Sérgio Oliveira,32115.384615384617,1670000,25000,1300000,26758.96153846154,1391466,20830.326923076922,1083177,36358.53846153846,1890644,28303.05769230769,1471759,1-yr,1670000,1300000,1391466,1083177,1890644,1471759,Starter,M,CM,29,Portugal,Roma
Davide Zappacosta,32115.384615384617,1670000,25000,1300000,26758.96153846154,1391466,20830.326923076922,1083177,36358.53846153846,1890644,28303.05769230769,1471759,4-yrs,6680000,5200000,5565863,4332707,7562577,5887036,Starter,D,RB,29,Italy,Atalanta
Erick Pulgar,32115.384615384617,1670000,25000,1300000,26758.96153846154,1391466,20830.326923076922,1083177,36358.53846153846,1890644,28303.05769230769,1471759,2-yrs,3340000,2600000,2782931,2166354,3781288,2943518,Reserve,M,DM,28,Chile,Fiorentina
Gianluca Caprari,32115.384615384617,1670000,17307.69230769231,900000,26758.96153846154,1391466,14421,749892,36358.53846153846,1890644,19594.423076923078,1018910,1-yr,1670000,900000,1391466,749892,1890644,1018910,Reserve,F,SS,28,Italy,Hellas Verona
Ardian Ismajli,32115.384615384617,1670000,17307.69230769231,900000,26758.96153846154,1391466,14421,749892,36358.53846153846,1890644,19594.423076923078,1018910,4-yrs,6680000,3600000,5565863,2999567,7562577,4075640,Reserve,D,CB,25,Albania,Empoli
Andrea La Mantia,32115.384615384617,1670000,17307.69230769231,900000,26758.96153846154,1391466,14421,749892,36358.53846153846,1890644,19594.423076923078,1018910,2-yrs,3340000,1800000,2782931,1499783,3781288,2037820,Reserve,F,CF,30,Italy,Empoli
Kevin Strootman,32115.384615384617,1670000,25000,1300000,26758.96153846154,1391466,20830.326923076922,1083177,36358.53846153846,1890644,28303.05769230769,1471759,1-yr,1670000,1300000,1391466,1083177,1890644,1471759,Reserve,M,CM,31,Netherlands,Cagliari
Lorenzo De Silvestri,32115.384615384617,1670000,17307.69230769231,900000,26758.96153846154,1391466,14421,749892,36358.53846153846,1890644,19594.423076923078,1018910,1-yr,1670000,900000,1391466,749892,1890644,1018910,Starter,D,RB,33,Italy,Bologna
Luigi Sepe,32115.384615384617,1670000,17307.69230769231,900000,26758.96153846154,1391466,14421,749892,36358.53846153846,1890644,19594.423076923078,1018910,1-yr,1670000,900000,1391466,749892,1890644,1018910,Starter,K,GK,30,Italy,Salernitana
Lukasz Skorupski,32115.384615384617,1670000,17307.69230769231,900000,26758.96153846154,1391466,14421,749892,36358.53846153846,1890644,19594.423076923078,1018910,2-yrs,3340000,1800000,2782931,1499783,3781288,2037820,Starter,K,GK,30,Poland,Bologna
Adam Marusic,32115.384615384617,1670000,17307.69230769231,900000,26758.96153846154,1391466,14421,749892,36358.53846153846,1890644,19594.423076923078,1018910,1-yr,1670000,900000,1391466,749892,1890644,1018910,Starter,D,RB,29,Montenegro,Lazio
Leo Stulac,30961.53846153846,1610000,16730.76923076923,870000,25797.55769230769,1341473,13940.288461538461,724895,35052.25,1822717,18941.26923076923,984946,2-yrs,3220000,1740000,2682946,1449791,3645434,1969893,Reserve,M,DM,27,Slovenia,Empoli
Grégoire Defrel,30192.30769230769,1570000,16346.153846153846,850000,25156.615384615383,1308144,13619.826923076924,708231,34181.38461538462,1777432,18505.846153846152,962304,3-yrs,4710000,2550000,3924433,2124693,5332296,2886912,Reserve,F,CF,30,Martinique,Sassuolo
Federico Di Francesco,30000,1560000,16153.846153846154,840000,24996.384615384617,1299812,13459.596153846154,699899,33963.67307692308,1766111,18288.134615384617,950983,1-yr,1560000,840000,1299812,699899,1766111,950983,Reserve,F,SS,27,Italy,Empoli
Matías Viña,29615.384615384617,1540000,23076.923076923078,1200000,24675.923076923078,1283148,19228,999856,33528.230769230766,1743468,26125.903846153848,1358547,5-yrs,7700000,6000000,6415740,4999278,8717342,6792734,Reserve,D,LB,24,Uruguay,Roma
Stefano Sturaro,29615.384615384617,1540000,23076.923076923078,1200000,24675.923076923078,1283148,19228,999856,33528.230769230766,1743468,26125.903846153848,1358547,1-yr,1540000,1200000,1283148,999856,1743468,1358547,Starter,M,CM,28,Italy,Genoa
Kaio Jorge,29615.384615384617,1540000,23076.923076923078,1200000,24675.923076923078,1283148,19228,999856,33528.230769230766,1743468,26125.903846153848,1358547,5-yrs,7700000,6000000,6415740,4999278,8717342,6792734,Reserve,F,CF,20,Brazil,Juventus
Lys Mousset,29615.384615384617,1540000,23076.923076923078,1200000,24675.923076923078,1283148,19228,999856,33528.230769230766,1743468,26125.903846153848,1358547,1-yr,1540000,1200000,1283148,999856,1743468,1358547,Starter,F,CF,25,France,Salernitana
Ciprian Tatarusanu,29615.384615384617,1540000,23076.923076923078,1200000,24675.923076923078,1283148,19228,999856,33528.230769230766,1743468,26125.903846153848,1358547,2-yrs,3080000,2400000,2566296,1999711,3486937,2717094,Reserve,K,GK,35,Romania,AC Milan
Ainsley Maitland-Niles,29615.384615384617,1540000,23076.923076923078,1200000,24675.923076923078,1283148,19228,999856,33528.230769230766,1743468,26125.903846153848,1358547,1-yr,1540000,1200000,1283148,999856,1743468,1358547,Reserve,M,RM,24,England,Roma
Nedim Bajrami,29615.384615384617,1540000,23076.923076923078,1200000,24675.923076923078,1283148,19228,999856,33528.230769230766,1743468,26125.903846153848,1358547,3-yrs,4620000,3600000,3849444,2999567,5230405,4075640,Starter,F,AM,22,Albania,Empoli
Bartlomiej Dragowski,28461.53846153846,1480000,15384.615384615385,800000,23714.51923076923,1233155,12818.653846153846,666570,32221.94230769231,1675541,17417.26923076923,905698,2-yrs,2960000,1600000,2466310,1333141,3351082,1811396,Reserve,K,GK,24,Poland,Fiorentina
Kévin Malcuit,28461.53846153846,1480000,15384.615384615385,800000,23714.51923076923,1233155,12818.653846153846,666570,32221.94230769231,1675541,17417.26923076923,905698,1-yr,1480000,800000,1233155,666570,1675541,905698,Reserve,D,RB,30,France,Napoli
Hans Hateboer,28461.53846153846,1480000,15384.615384615385,800000,23714.51923076923,1233155,12818.653846153846,666570,32221.94230769231,1675541,17417.26923076923,905698,2-yrs,2960000,1600000,2466310,1333141,3351082,1811396,Starter,D,RB,28,Netherlands,Atalanta
Vlad Chiriches,28461.53846153846,1480000,15384.615384615385,800000,23714.51923076923,1233155,12818.653846153846,666570,32221.94230769231,1675541,17417.26923076923,905698,2-yrs,2960000,1600000,2466310,1333141,3351082,1811396,Starter,D,CB,32,Romania,Sassuolo
Francesco Caputo,28461.53846153846,1480000,15384.615384615385,800000,23714.51923076923,1233155,12818.653846153846,666570,32221.94230769231,1675541,17417.26923076923,905698,1-yr,1480000,800000,1233155,666570,1675541,905698,Starter,F,CF,34,Italy,Sampdoria
Luiz Felipe,28461.53846153846,1480000,15384.615384615385,800000,23714.51923076923,1233155,12818.653846153846,666570,32221.94230769231,1675541,17417.26923076923,905698,1-yr,1480000,800000,1233155,666570,1675541,905698,Starter,D,CB,24,Italy,Lazio
Remo Freuler,28461.53846153846,1480000,15384.615384615385,800000,23714.51923076923,1233155,12818.653846153846,666570,32221.94230769231,1675541,17417.26923076923,905698,2-yrs,2960000,1600000,2466310,1333141,3351082,1811396,Starter,M,CM,29,Switzerland,Atalanta
Mitchell Dijks,28461.53846153846,1480000,15384.615384615385,800000,23714.51923076923,1233155,12818.653846153846,666570,32221.94230769231,1675541,17417.26923076923,905698,2-yrs,2960000,1600000,2466310,1333141,3351082,1811396,Reserve,D,LB,28,Netherlands,Bologna
Nicolas Haas,28461.53846153846,1480000,15384.615384615385,800000,23714.51923076923,1233155,12818.653846153846,666570,32221.94230769231,1675541,17417.26923076923,905698,3-yrs,4440000,2400000,3699466,1999711,5026623,2717094,Reserve,M,CM,26,Switzerland,Empoli
Liam Henderson,28461.53846153846,1480000,15384.615384615385,800000,23714.51923076923,1233155,12818.653846153846,666570,32221.94230769231,1675541,17417.26923076923,905698,4-yrs,5920000,3200000,4932621,2666282,6702164,3622791,Starter,M,CM,25,Scotland,Empoli
José Luis Palomino,28461.53846153846,1480000,15384.615384615385,800000,23714.51923076923,1233155,12818.653846153846,666570,32221.94230769231,1675541,17417.26923076923,905698,2-yrs,2960000,1600000,2466310,1333141,3351082,1811396,Starter,D,CB,32,Argentina,Atalanta
Matteo Gabbia,28461.53846153846,1480000,15384.615384615385,800000,23714.51923076923,1233155,12818.653846153846,666570,32221.94230769231,1675541,17417.26923076923,905698,3-yrs,4440000,2400000,3699466,1999711,5026623,2717094,Reserve,D,CB,22,Italy,AC Milan
Felipe Caicedo,28461.53846153846,1480000,15384.615384615385,800000,23714.51923076923,1233155,12818.653846153846,666570,32221.94230769231,1675541,17417.26923076923,905698,1-yr,1480000,800000,1233155,666570,1675541,905698,Reserve,F,CF,33,Ecuador,Inter Milan
Berat Djimsiti,28461.53846153846,1480000,15384.615384615385,800000,23714.51923076923,1233155,12818.653846153846,666570,32221.94230769231,1675541,17417.26923076923,905698,2-yrs,2960000,1600000,2466310,1333141,3351082,1811396,Starter,D,CB,28,Albania,Atalanta
Emil Audero,28461.53846153846,1480000,15384.615384615385,800000,23714.51923076923,1233155,12818.653846153846,666570,32221.94230769231,1675541,17417.26923076923,905698,5-yrs,7400000,4000000,6165776,3332852,8377705,4528489,Starter,K,GK,25,Italy,Sampdoria
Musa Barrow,28461.53846153846,1480000,15384.615384615385,800000,23714.51923076923,1233155,12818.653846153846,666570,32221.94230769231,1675541,17417.26923076923,905698,3-yrs,4440000,2400000,3699466,1999711,5026623,2717094,Reserve,F,LW,23,The Gambia,Bologna
Manolo Gabbiadini,27115.384615384617,1410000,21153.846153846152,1100000,22592.884615384617,1174830,17625.653846153848,916534,30697.923076923078,1596292,23948.75,1245335,5-yrs,7050000,5500000,5874151,4582671,7981462,6226673,Reserve,F,CF,30,Italy,Sampdoria
Adama Soumaoro,26730.76923076923,1390000,14423.076923076924,750000,22272.423076923078,1158166,12017.5,624910,30262.5,1573650,16328.692307692309,849092,3-yrs,4170000,2250000,3474498,1874729,4720950,2547275,Starter,D,CB,29,France,Bologna
Ibrahima Mbaye,26730.76923076923,1390000,14423.076923076924,750000,22272.423076923078,1158166,12017.5,624910,30262.5,1573650,16328.692307692309,849092,2-yrs,2780000,1500000,2316332,1249819,3147300,1698183,Reserve,D,RB,27,Senegal,Bologna
Andrea Masiello,25000,1300000,13461.538461538461,700000,20830.326923076922,1083177,11216.326923076924,583249,28303.05769230769,1471759,15240.115384615385,792486,1-yr,1300000,700000,1083177,583249,1471759,792486,Reserve,D,CB,35,Italy,Genoa
Valerio Verre,25000,1300000,13461.538461538461,700000,20830.326923076922,1083177,11216.326923076924,583249,28303.05769230769,1471759,15240.115384615385,792486,1-yr,1300000,700000,1083177,583249,1471759,792486,Reserve,M,CM,28,Italy,Empoli
Rogério,25000,1300000,13461.538461538461,700000,20830.326923076922,1083177,11216.326923076924,583249,28303.05769230769,1471759,15240.115384615385,792486,3-yrs,3900000,2100000,3249531,1749747,4415277,2377457,Reserve,D,LB,24,Brazil,Sassuolo
Mattia Bani,25000,1300000,13461.538461538461,700000,20830.326923076922,1083177,11216.326923076924,583249,28303.05769230769,1471759,15240.115384615385,792486,1-yr,1300000,700000,1083177,583249,1471759,792486,Starter,D,CB,28,Italy,Genoa
Youssef Maleh,25000,1300000,13461.538461538461,700000,20830.326923076922,1083177,11216.326923076924,583249,28303.05769230769,1471759,15240.115384615385,792486,3-yrs,3900000,2100000,3249531,1749747,4415277,2377457,Starter,M,CM,23,Morocco,Fiorentina
Antonio Mirante,25000,1300000,13461.538461538461,700000,20830.326923076922,1083177,11216.326923076924,583249,28303.05769230769,1471759,15240.115384615385,792486,1-yr,1300000,700000,1083177,583249,1471759,792486,Reserve,K,GK,38,Italy,AC Milan
Mato Jajalo,25000,1300000,13461.538461538461,700000,20830.326923076922,1083177,11216.326923076924,583249,28303.05769230769,1471759,15240.115384615385,792486,1-yr,1300000,700000,1083177,583249,1471759,792486,Starter,M,DM,33,Bosnia-Herzegovina,Udinese
Filip Djuricic,25000,1300000,13461.538461538461,700000,20830.326923076922,1083177,11216.326923076924,583249,28303.05769230769,1471759,15240.115384615385,792486,1-yr,1300000,700000,1083177,583249,1471759,792486,Reserve,F,AM,30,Serbia,Sassuolo
Kevin Lasagna,25000,1300000,13461.538461538461,700000,20830.326923076922,1083177,11216.326923076924,583249,28303.05769230769,1471759,15240.115384615385,792486,1-yr,1300000,700000,1083177,583249,1471759,792486,Starter,F,CF,29,Italy,Hellas Verona
Ilija Nestorovski,25000,1300000,13461.538461538461,700000,20830.326923076922,1083177,11216.326923076924,583249,28303.05769230769,1471759,15240.115384615385,792486,1-yr,1300000,700000,1083177,583249,1471759,792486,Reserve,F,CF,31,North Macedonia,Udinese
Sasa Lukic,25000,1300000,13461.538461538461,700000,20830.326923076922,1083177,11216.326923076924,583249,28303.05769230769,1471759,15240.115384615385,792486,3-yrs,3900000,2100000,3249531,1749747,4415277,2377457,Starter,M,CM,25,Serbia,Torino
Francesco Magnanelli,25000,1300000,13461.538461538461,700000,20830.326923076922,1083177,11216.326923076924,583249,28303.05769230769,1471759,15240.115384615385,792486,1-yr,1300000,700000,1083177,583249,1471759,792486,Reserve,M,DM,37,Italy,Sassuolo
Nicola Murru,25000,1300000,13461.538461538461,700000,20830.326923076922,1083177,11216.326923076924,583249,28303.05769230769,1471759,15240.115384615385,792486,3-yrs,3900000,2100000,3249531,1749747,4415277,2377457,Starter,D,LB,27,Italy,Sampdoria
Davide Frattesi,25000,1300000,13461.538461538461,700000,20830.326923076922,1083177,11216.326923076924,583249,28303.05769230769,1471759,15240.115384615385,792486,4-yrs,5200000,2800000,4332707,2332996,5887036,3169942,Starter,M,CM,22,Italy,Sassuolo
Gerard Deulofeu,24615.384615384617,1280000,19230.76923076923,1000000,20509.865384615383,1066513,16023.326923076924,833213,27867.634615384617,1449117,21771.576923076922,1132122,3-yrs,3840000,3000000,3199538,2499639,4347350,3396367,Starter,F,LW,27,Spain,Udinese
Roberto Pereyra,24615.384615384617,1280000,19230.76923076923,1000000,20509.865384615383,1066513,16023.326923076924,833213,27867.634615384617,1449117,21771.576923076922,1132122,2-yrs,2560000,2000000,2133025,1666426,2898233,2264245,Reserve,F,AM,31,Argentina,Udinese
Ruslan Malinovskyi,24615.384615384617,1280000,19230.76923076923,1000000,20509.865384615383,1066513,16023.326923076924,833213,27867.634615384617,1449117,21771.576923076922,1132122,2-yrs,2560000,2000000,2133025,1666426,2898233,2264245,Starter,F,AM,28,Ukraine,Atalanta
Riccardo Saponara,24615.384615384617,1280000,19230.76923076923,1000000,20509.865384615383,1066513,16023.326923076924,833213,27867.634615384617,1449117,21771.576923076922,1132122,1-yr,1280000,1000000,1066513,833213,1449117,1132122,Starter,F,AM,30,Italy,Fiorentina
Lucas Martínez Quarta,24615.384615384617,1280000,19230.76923076923,1000000,20509.865384615383,1066513,16023.326923076924,833213,27867.634615384617,1449117,21771.576923076922,1132122,4-yrs,5120000,4000000,4266050,3332852,5796466,4528489,Starter,D,CB,25,Argentina,Fiorentina
Alexis Saelemaekers,24615.384615384617,1280000,19230.76923076923,1000000,20509.865384615383,1066513,16023.326923076924,833213,27867.634615384617,1449117,21771.576923076922,1132122,5-yrs,6400000,5000000,5332563,4166065,7245583,5660612,Reserve,F,RW,22,Belgium,AC Milan
Josip Brekalo,24615.384615384617,1280000,19230.76923076923,1000000,20509.865384615383,1066513,16023.326923076924,833213,27867.634615384617,1449117,21771.576923076922,1132122,1-yr,1280000,1000000,1066513,833213,1449117,1132122,Starter,F,LW,23,Croatia,Torino
Maya Yoshida,24615.384615384617,1280000,19230.76923076923,1000000,20509.865384615383,1066513,16023.326923076924,833213,27867.634615384617,1449117,21771.576923076922,1132122,1-yr,1280000,1000000,1066513,833213,1449117,1132122,Reserve,D,CB,33,Japan,Sampdoria
Razvan Marin,24615.384615384617,1280000,19230.76923076923,1000000,20509.865384615383,1066513,16023.326923076924,833213,27867.634615384617,1449117,21771.576923076922,1132122,4-yrs,5120000,4000000,4266050,3332852,5796466,4528489,Starter,M,CM,25,Romania,Cagliari
Pietro Pellegri,24615.384615384617,1280000,19230.76923076923,1000000,20509.865384615383,1066513,16023.326923076924,833213,27867.634615384617,1449117,21771.576923076922,1132122,1-yr,1280000,1000000,1066513,833213,1449117,1132122,Reserve,F,CF,20,Italy,Torino
Jeroen Zoet,24615.384615384617,1280000,19230.76923076923,1000000,20509.865384615383,1066513,16023.326923076924,833213,27867.634615384617,1449117,21771.576923076922,1132122,1-yr,1280000,1000000,1066513,833213,1449117,1132122,Reserve,K,GK,31,Netherlands,Spezia
Joakim Maehle,24615.384615384617,1280000,19230.76923076923,1000000,20509.865384615383,1066513,16023.326923076924,833213,27867.634615384617,1449117,21771.576923076922,1132122,4-yrs,5120000,4000000,4266050,3332852,5796466,4528489,Reserve,D,RB,24,Denmark,Atalanta
Fodé Ballo-Touré,24615.384615384617,1280000,19230.76923076923,1000000,20509.865384615383,1066513,16023.326923076924,833213,27867.634615384617,1449117,21771.576923076922,1132122,4-yrs,5120000,4000000,4266050,3332852,5796466,4528489,Reserve,D,LB,25,Senegal,AC Milan
Caleb Ekuban,24615.384615384617,1280000,19230.76923076923,1000000,20509.865384615383,1066513,16023.326923076924,833213,27867.634615384617,1449117,21771.576923076922,1132122,3-yrs,3840000,3000000,3199538,2499639,4347350,3396367,Starter,F,CF,27,Ghana,Genoa
Guido Guerrieri,23461.53846153846,1220000,12692.307692307691,660000,19548.46153846154,1016520,10575.403846153846,549921,26561.326923076922,1381189,14369.25,747201,1-yr,1220000,660000,1016520,549921,1381189,747201,Reserve,K,GK,25,Italy,Salernitana
Arkadiusz Reca,22115.384615384617,1150000,11923.076923076924,620000,18426.826923076922,958195,9934.461538461539,516592,25037.326923076922,1301941,13498.384615384615,701916,1-yr,1150000,620000,958195,516592,1301941,701916,Starter,D,LB,26,Poland,Spezia
Rolando Mandragora,21346.153846153848,1110000,11538.461538461539,600000,17785.884615384617,924866,9614,499928,24166.46153846154,1256656,13062.942307692309,679273,1-yr,1110000,600000,924866,499928,1256656,679273,Starter,M,DM,24,Italy,Torino
Guglielmo Vicario,21346.153846153848,1110000,11538.461538461539,600000,17785.884615384617,924866,9614,499928,24166.46153846154,1256656,13062.942307692309,679273,1-yr,1110000,600000,924866,499928,1256656,679273,Starter,K,GK,25,Italy,Empoli
Paolo Ghiglione,21346.153846153848,1110000,11538.461538461539,600000,17785.884615384617,924866,9614,499928,24166.46153846154,1256656,13062.942307692309,679273,2-yrs,2220000,1200000,1849733,999856,2513312,1358547,Reserve,M,RM,25,Italy,Genoa
Filippo Bandinelli,21346.153846153848,1110000,11538.461538461539,600000,17785.884615384617,924866,9614,499928,24166.46153846154,1256656,13062.942307692309,679273,2-yrs,2220000,1200000,1849733,999856,2513312,1358547,Starter,M,CM,26,Italy,Empoli
Federico Peluso,21346.153846153848,1110000,11538.461538461539,600000,17785.884615384617,924866,9614,499928,24166.46153846154,1256656,13062.942307692309,679273,1-yr,1110000,600000,924866,499928,1256656,679273,Reserve,D,CB,38,Italy,Sassuolo
Koray Günter,21346.153846153848,1110000,11538.461538461539,600000,17785.884615384617,924866,9614,499928,24166.46153846154,1256656,13062.942307692309,679273,2-yrs,2220000,1200000,1849733,999856,2513312,1358547,Starter,D,CB,27,Germany,Hellas Verona
Riccardo Sottil,21346.153846153848,1110000,11538.461538461539,600000,17785.884615384617,924866,9614,499928,24166.46153846154,1256656,13062.942307692309,679273,5-yrs,5550000,3000000,4624332,2499639,6283279,3396367,Reserve,F,LW,22,Italy,Fiorentina
Leonardo Capezzi,21346.153846153848,1110000,11538.461538461539,600000,17785.884615384617,924866,9614,499928,24166.46153846154,1256656,13062.942307692309,679273,2-yrs,2220000,1200000,1849733,999856,2513312,1358547,Reserve,M,CM,26,Italy,Salernitana
Giangiacomo Magnani,21346.153846153848,1110000,11538.461538461539,600000,17785.884615384617,924866,9614,499928,24166.46153846154,1256656,13062.942307692309,679273,1-yr,1110000,600000,924866,499928,1256656,679273,Reserve,D,CB,26,Italy,Sampdoria
Bram Nuytinck,21346.153846153848,1110000,11538.461538461539,600000,17785.884615384617,924866,9614,499928,24166.46153846154,1256656,13062.942307692309,679273,2-yrs,2220000,1200000,1849733,999856,2513312,1358547,Reserve,D,CB,31,Netherlands,Udinese
Luca Ranieri,21346.153846153848,1110000,11538.461538461539,600000,17785.884615384617,924866,9614,499928,24166.46153846154,1256656,13062.942307692309,679273,1-yr,1110000,600000,924866,499928,1256656,679273,Starter,D,LB,22,Italy,Salernitana
Mehdi Bourabia,21346.153846153848,1110000,11538.461538461539,600000,17785.884615384617,924866,9614,499928,24166.46153846154,1256656,13062.942307692309,679273,1-yr,1110000,600000,924866,499928,1256656,679273,Reserve,M,CM,30,Morocco,Spezia
Manolo Portanova,21346.153846153848,1110000,11538.461538461539,600000,17785.884615384617,924866,9614,499928,24166.46153846154,1256656,13062.942307692309,679273,3-yrs,3330000,1800000,2774599,1499783,3769967,2037820,Starter,M,CM,21,Italy,Genoa
Marco Sportiello,21346.153846153848,1110000,11538.461538461539,600000,17785.884615384617,924866,9614,499928,24166.46153846154,1256656,13062.942307692309,679273,1-yr,1110000,600000,924866,499928,1256656,679273,Reserve,K,GK,29,Italy,Atalanta
Darko Lazovic,21346.153846153848,1110000,11538.461538461539,600000,17785.884615384617,924866,9614,499928,24166.46153846154,1256656,13062.942307692309,679273,3-yrs,3330000,1800000,2774599,1499783,3769967,2037820,Starter,M,LM,31,Serbia,Hellas Verona
Gian Marco Ferrari,21346.153846153848,1110000,11538.461538461539,600000,17785.884615384617,924866,9614,499928,24166.46153846154,1256656,13062.942307692309,679273,2-yrs,2220000,1200000,1849733,999856,2513312,1358547,Starter,D,CB,29,Italy,Sassuolo
Pedro Obiang,20961.53846153846,1090000,16346.153846153846,850000,17465.423076923078,908202,13619.826923076924,708231,23731.01923076923,1234013,18505.846153846152,962304,2-yrs,2180000,1700000,1816404,1416462,2468027,1924608,Reserve,M,CM,29,Equatorial Guinea,Sassuolo
Thomas Henry,19807.69230769231,1030000,15384.615384615385,800000,16504.01923076923,858209,12818.653846153846,666570,22424.73076923077,1166086,17417.26923076923,905698,3-yrs,3090000,2400000,2574628,1999711,3498258,2717094,Reserve,F,CF,27,France,Venezia
Keita Baldé,19807.69230769231,1030000,15384.615384615385,800000,16504.01923076923,858209,12818.653846153846,666570,22424.73076923077,1166086,17417.26923076923,905698,3-yrs,3090000,2400000,2574628,1999711,3498258,2717094,Reserve,F,CF,26,Senegal,Cagliari
Mattia Destro,19615.384615384617,1020000,10576.923076923076,550000,16343.788461538461,849877,8812.826923076924,458267,22207.01923076923,1154765,11974.365384615385,622667,1-yr,1020000,550000,849877,458267,1154765,622667,Starter,F,CF,30,Italy,Genoa
Federico Ceccherini,17884.615384615383,930000,9615.384615384615,500000,14901.692307692309,774888,8011.653846153846,416606,20247.576923076922,1052874,10885.788461538461,566061,3-yrs,2790000,1500000,2324664,1249819,3158621,1698183,Starter,D,CB,29,Italy,Hellas Verona
Mattia Aramu,17884.615384615383,930000,9615.384615384615,500000,14901.692307692309,774888,8011.653846153846,416606,20247.576923076922,1052874,10885.788461538461,566061,2-yrs,1860000,1000000,1549776,833213,2105747,1132122,Reserve,F,AM,26,Italy,Venezia
Szymon Zurkowski,17884.615384615383,930000,9615.384615384615,500000,14901.692307692309,774888,8011.653846153846,416606,20247.576923076922,1052874,10885.788461538461,566061,1-yr,930000,500000,774888,416606,1052874,566061,Starter,M,CM,24,Poland,Empoli
Hamed Junior Traorè,17884.615384615383,930000,9615.384615384615,500000,14901.692307692309,774888,8011.653846153846,416606,20247.576923076922,1052874,10885.788461538461,566061,3-yrs,2790000,1500000,2324664,1249819,3158621,1698183,Starter,F,AM,21,Cote d&#39;Ivoire,Sassuolo
Jens Stryger Larsen,17884.615384615383,930000,9615.384615384615,500000,14901.692307692309,774888,8011.653846153846,416606,20247.576923076922,1052874,10885.788461538461,566061,1-yr,930000,500000,774888,416606,1052874,566061,Reserve,D,RB,30,Denmark,Udinese
Mattias Svanberg,17884.615384615383,930000,9615.384615384615,500000,14901.692307692309,774888,8011.653846153846,416606,20247.576923076922,1052874,10885.788461538461,566061,2-yrs,1860000,1000000,1549776,833213,2105747,1132122,Starter,M,CM,23,Sweden,Bologna
Radu Dragusin,17884.615384615383,930000,9615.384615384615,500000,14901.692307692309,774888,8011.653846153846,416606,20247.576923076922,1052874,10885.788461538461,566061,1-yr,930000,500000,774888,416606,1052874,566061,Starter,D,CB,19,Romania,Salernitana
Matteo Lovato,17884.615384615383,930000,9615.384615384615,500000,14901.692307692309,774888,8011.653846153846,416606,20247.576923076922,1052874,10885.788461538461,566061,1-yr,930000,500000,774888,416606,1052874,566061,Starter,D,CB,21,Italy,Cagliari
Frédéric Veseli,17884.615384615383,930000,9615.384615384615,500000,14901.692307692309,774888,8011.653846153846,416606,20247.576923076922,1052874,10885.788461538461,566061,2-yrs,1860000,1000000,1549776,833213,2105747,1132122,Reserve,D,CB,29,Albania,Salernitana
Miguel Veloso,17884.615384615383,930000,9615.384615384615,500000,14901.692307692309,774888,8011.653846153846,416606,20247.576923076922,1052874,10885.788461538461,566061,1-yr,930000,500000,774888,416606,1052874,566061,Starter,M,DM,35,Portugal,Hellas Verona
Charalampos Lykogiannis,17884.615384615383,930000,9615.384615384615,500000,14901.692307692309,774888,8011.653846153846,416606,20247.576923076922,1052874,10885.788461538461,566061,1-yr,930000,500000,774888,416606,1052874,566061,Starter,D,LB,28,Greece,Cagliari
Davide Faraoni,17884.615384615383,930000,9615.384615384615,500000,14901.692307692309,774888,8011.653846153846,416606,20247.576923076922,1052874,10885.788461538461,566061,3-yrs,2790000,1500000,2324664,1249819,3158621,1698183,Reserve,D,RB,30,Italy,Hellas Verona
Ronaldo Vieira,17884.615384615383,930000,9615.384615384615,500000,14901.692307692309,774888,8011.653846153846,416606,20247.576923076922,1052874,10885.788461538461,566061,2-yrs,1860000,1000000,1549776,833213,2105747,1132122,Reserve,M,CM,23,England,Sampdoria
Jean-Daniel Akpa Akpro,17884.615384615383,930000,9615.384615384615,500000,14901.692307692309,774888,8011.653846153846,416606,20247.576923076922,1052874,10885.788461538461,566061,4-yrs,3720000,2000000,3099552,1666426,4211495,2264245,Reserve,M,CM,29,Cote d&#39;Ivoire,Lazio
Sofian Kiyine,17884.615384615383,930000,9615.384615384615,500000,14901.692307692309,774888,8011.653846153846,416606,20247.576923076922,1052874,10885.788461538461,566061,1-yr,930000,500000,774888,416606,1052874,566061,Reserve,M,CM,24,Morocco,Venezia
Gianluca Pegolo,17884.615384615383,930000,9615.384615384615,500000,14901.692307692309,774888,8011.653846153846,416606,20247.576923076922,1052874,10885.788461538461,566061,1-yr,930000,500000,774888,416606,1052874,566061,Reserve,K,GK,40,Italy,Sassuolo
Daniel Fuzato,17884.615384615383,930000,9615.384615384615,500000,14901.692307692309,774888,8011.653846153846,416606,20247.576923076922,1052874,10885.788461538461,566061,2-yrs,1860000,1000000,1549776,833213,2105747,1132122,Reserve,K,GK,24,Brazil,Roma
Marco Silvestri,17884.615384615383,930000,9615.384615384615,500000,14901.692307692309,774888,8011.653846153846,416606,20247.576923076922,1052874,10885.788461538461,566061,3-yrs,2790000,1500000,2324664,1249819,3158621,1698183,Starter,K,GK,30,Italy,Udinese
