Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Expected xG,Expected npxG,Expected xA,Expected npxG+xA,Per 90 Minutes xG,Per 90 Minutes xA,Per 90 Minutes xG+xA,Per 90 Minutes npxG,Per 90 Minutes npxG+xA,Matches,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Vs Dribbles Tkl,Vs Dribbles Att,Vs Dribbles Tkl%,Vs Dribbles Past,Pressures Press,Pressures Succ,Pressures %,Pressures Def 3rd,Pressures Mid 3rd,Pressures Att 3rd,Blocks Blocks,Blocks Sh,Blocks ShSv,Blocks Pass,Int,Tkl+Int,Clr,Err,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Unnamed: 0,weekly_gross_eur,annual_gross_eur,weekly_net_eur,annual_net_eur,weekly_gross_gbp,annual_gross_gbp,weekly_net_gbp,annual_net_gbp,weekly_gross_usd,annual_gross_usd,weekly_net_usd,annual_net_usd,length,total_gross_eur,total_net_eur,total_gross_gbp,total_net_gbp,total_gross_usd,total_net_usd,status,position,position_detail,age,country,club
162,Stéphane Bahoken,cm CMR,FW,Angers,fr Ligue 1,27,1992,20,10,907,10.1,4,0,3,1,1,3,0,0.4,0.0,0.4,0.3,0.3,3.0,2.2,0.8,3.0,0.3,0.08,0.37,0.22,0.3,Matches,10.1,7,4,0,3,4,0,4,0.0,4,210,40,19.0,7,103,100,4,1,0,3,1,8,6,0,,,,,,,,,,,,,,,,150,204,73.5,2245,323,91,110,82.7,41,59,69.5,10,20,50.0,0,0.8,-0.8,10,7,5,3,6,157,16153.846153846154,840000,8846.153846153846,460000,13459.596153846154,699899,7370.7307692307695,383278,18288.134615384617,950983,10014.923076923076,520776,1-yr,840000,460000,699899,383278,950983,520776,Reserve,F,CF,29,Cameroon,Angers
164,Leon Bailey,jm JAM,FWMF,Leverkusen,de Bundesliga,21,1997,22,12,1090,12.1,5,3,5,0,0,0,2,0.41,0.25,0.66,0.41,0.66,4.2,4.2,2.6,6.8,0.35,0.21,0.56,0.35,0.56,Matches,12.1,9,4,2,5,2,4,13,30.8,9,171,46,26.9,36,74,61,10,2,0,8,6,15,8,0,,,,,,,,,,,,,,,,326,481,67.8,6112,1878,142,186,76.3,130,171,76.0,45,95,47.4,3,2.6,0.4,21,17,24,9,39,151,78472.88461538461,4080590,43160.07692307692,2244324,65384.61538461538,3400000,35961.53846153846,1870000,88840.88461538461,4619726,48862.480769230766,2540849,4-yrs,16322358,8977297,13600000,7480000,18478905,10163398,Reserve,F,LW,24,Jamaica,Aston Villa
165,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,25,1994,4,1,150,1.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,1.7,0,0,0,0,0,0,1,0.0,1,17,4,23.5,10,7,0,3,3,0,0,2,2,7,0,,,,,,,,,,,,,,,,64,72,88.9,1266,433,21,24,87.5,34,36,94.4,9,11,81.8,0,0.0,0.0,0,2,0,0,4,108,96013.8653846154,4992721,52853.78846153846,2748397,80000.0,4160000,44038.46153846154,2290000,108699.44230769233,5652371,59836.94230769231,3111521,3-yrs,14978164,8245191,12480000,6870000,16957113,9334564,Reserve,D,CB,27,Cote d&#39;Ivoire,Manchester United
168,Stefan Bajic,fr FRA,GK,Saint-Étienne,fr Ligue 1,17,2001,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,1.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,19,19,100.0,509,312,2,2,100.0,13,13,100.0,4,4,100.0,0,0.0,0.0,0,0,0,0,0,365,4038.4615384615386,210000,2307.692307692308,120000,3364.903846153846,174975,1922.8076923076924,99986,4572.038461538462,237746,2612.596153846154,135855,1-yr,210000,120000,174975,99986,237746,135855,Reserve,K,GK,20,France,St-Etienne
169,Tiemoué Bakayoko,fr FRA,MF,Monaco,fr Ligue 1,24,1994,20,20,1719,19.1,1,2,1,0,0,4,1,0.05,0.1,0.16,0.05,0.16,1.8,1.8,0.9,2.6,0.09,0.05,0.14,0.09,0.14,Matches,19.1,70,49,20,42,8,21,48,43.8,27,414,123,29.7,105,235,74,25,6,0,19,28,98,20,1,,,,,,,,,,,,,,,,831,961,86.5,14796,3855,389,431,90.3,334,373,89.5,93,126,73.8,2,0.9,1.1,8,75,12,0,81,54,89038.46153846153,4630000,48076.92307692308,2500000,74188.0,3857776,40058.307692307695,2083032,100802.42307692308,5241726,54428.96153846154,2830306,2-yrs,9260000,5000000,7715552,4166065,10483452,5660612,Reserve,M,DM,27,France,AC Milan
171,Mitchel Bakker,nl NED,DF,Paris S-G,fr Ligue 1,19,2000,1,1,90,1.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,1.0,3,3,1,2,0,0,1,0.0,1,13,9,69.2,8,3,2,1,0,0,1,0,3,0,0,,,,,,,,,,,,,,,,91,94,96.8,1444,427,50,52,96.2,31,31,100.0,8,8,100.0,0,0.0,0.0,0,9,0,0,1,126,30961.53846153846,1610000,16346.153846153846,850000,25797.55769230769,1341473,13619.826923076924,708231,35052.25,1822717,18505.846153846152,962304,4-yrs,6440000,3400000,5365892,2832924,7290868,3849216,Starter,D,LB,21,Netherlands,Bayer Leverkusen
172,Ridle Baku,de GER,DFMF,Mainz 05,de Bundesliga,21,1998,30,26,2351,26.1,1,3,1,0,0,5,1,0.04,0.11,0.15,0.04,0.15,1.1,1.1,3.1,4.2,0.04,0.12,0.16,0.04,0.16,Matches,26.1,56,35,27,23,6,20,55,36.4,35,519,147,28.3,201,236,82,73,8,0,65,36,92,65,0,,,,,,,,,,,,,,,,830,1158,71.7,16301,5889,340,408,83.3,340,474,71.7,137,236,58.1,3,3.1,-0.1,25,63,38,17,103,273,11538.46153846154,600000,6153.846153846154,320000,9614.0,499928,5127.461538461538,266628,13062.942307692309,679273,6966.903846153846,362279,4-yrs,2400000,1280000,1999711,1066513,2717094,1449117,Starter,M,RM,23,Germany,Wolfsburg
174,Keita Baldé,sn SEN,FWMF,Monaco,fr Ligue 1,24,1995,21,9,858,9.5,4,1,4,0,0,4,0,0.42,0.1,0.52,0.42,0.52,4.1,4.1,0.8,4.9,0.43,0.09,0.52,0.43,0.52,Matches,9.5,11,8,4,4,3,1,8,12.5,7,145,44,30.3,27,58,60,9,1,0,8,3,14,10,0,,,,,,,,,,,,,,,,207,295,70.2,3023,767,123,145,84.8,65,97,67.0,12,31,38.7,1,0.8,0.2,3,12,6,0,24,295,19807.69230769231,1030000,15384.615384615385,800000,16504.01923076923,858209,12818.653846153846,666570,22424.73076923077,1166086,17417.26923076923,905698,3-yrs,3090000,2400000,2574628,1999711,3498258,2717094,Reserve,F,CF,26,Senegal,Cagliari
176,Gareth Bale,wls WAL,FWMF,Real Madrid,es La Liga,30,1989,16,12,1089,12.1,2,2,2,0,0,4,1,0.17,0.17,0.33,0.17,0.33,3.5,3.5,1.2,4.7,0.29,0.1,0.39,0.29,0.39,Matches,12.1,10,7,5,2,3,4,16,25.0,12,105,30,28.6,20,47,38,16,2,0,14,4,14,9,0,,,,,,,,,,,,,,,,360,480,75.0,6351,1578,192,219,87.7,120,154,77.9,43,89,48.3,2,1.2,0.8,11,18,17,10,30,1,540961.5384615385,28130000,259615.38461538465,13500000,450736.1730769231,23438281,216314.90384615384,11248375,612434.6153846154,31846600,293916.3653846154,15283651,1-yr,28130000,13500000,23438281,11248375,31846600,15283651,Reserve,F,RW,32,Wales,Real Madrid
177,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,31,1988,9,6,563,6.3,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.01,0.0,0.01,0.01,0.01,Matches,6.3,11,5,2,7,2,5,8,62.5,3,83,23,27.7,36,38,9,17,3,0,14,4,15,19,0,,,,,,,,,,,,,,,,188,258,72.9,3272,1457,101,115,87.8,67,96,69.8,18,39,46.2,0,0.0,0.0,0,10,4,1,15,180,31730.76923076923,1650000,15192.307692307691,790000,26438.48076923077,1374801,12658.423076923076,658238,35923.11538461538,1868002,17199.55769230769,894377,1-yr,1650000,790000,1374801,658238,1868002,894377,Starter,D,LB,33,Spain,Athletic Club
178,Leonardo Balerdi,ar ARG,DFMF,Dortmund,de Bundesliga,20,1999,7,1,133,1.5,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,1.5,2,1,1,1,0,2,4,50.0,2,18,3,16.7,10,8,0,0,0,0,0,5,7,5,0,,,,,,,,,,,,,,,,114,128,89.1,2210,574,47,50,94.0,46,50,92.0,20,22,90.9,0,0.0,0.0,0,3,0,0,3,132,19038.46153846154,990000,10384.615384615385,540000,15863.096153846154,824881,8652.596153846154,449935,21553.865384615383,1120801,11756.653846153846,611346,5-yrs,4950000,2700000,4124404,2249675,5604005,3056730,Starter,D,CB,23,Argentina,Marseille
179,Marco Ballarini,it ITA,MF,Udinese,it Serie A,18,2001,1,0,1,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,5,5,100.0,106,35,0,0,,5,5,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,476,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1-yr,0,0,0,0,0,0,Reserve,M,CM,20,Italy,Udinese
180,Fodé Ballo-Touré,sn SEN,DF,Monaco,fr Ligue 1,22,1997,21,18,1679,18.7,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,1.4,2.0,0.03,0.07,0.11,0.03,0.11,Matches,18.7,42,24,26,11,5,15,31,48.4,16,255,84,32.9,126,91,38,29,1,0,28,22,64,47,0,,,,,,,,,,,,,,,,686,861,79.7,11946,4033,350,387,90.4,245,296,82.8,77,138,55.8,0,1.4,-1.4,14,48,14,7,59,273,24615.384615384617,1280000,19230.76923076923,1000000,20509.865384615383,1066513,16023.326923076924,833213,27867.634615384617,1449117,21771.57692307692,1132122,4-yrs,5120000,4000000,4266050,3332852,5796466,4528489,Reserve,D,LB,25,Senegal,AC Milan
183,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,29,1990,7,6,554,6.2,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.05,0.05,0.0,0.05,Matches,6.2,13,6,9,1,3,7,14,50.0,7,62,14,22.6,28,24,10,9,1,0,8,2,15,14,0,,,,,,,,,,,,,,,,207,279,74.2,3542,1719,96,105,91.4,92,115,80.0,18,47,38.3,0,0.3,-0.3,3,10,2,2,13,299,6346.153846153846,330000,3461.538461538461,180000,5287.692307692308,274960,2884.192307692308,149978,7184.615384615385,373600,3918.8846153846152,203782,2-yrs,660000,360000,549921,299957,747201,407564,Reserve,D,RB,31,Cote d&#39;Ivoire,Angers
184,Jonathan Bamba,fr FRA,FWMF,Lille,fr Ligue 1,23,1996,26,22,1937,21.5,1,4,0,1,3,1,0,0.05,0.19,0.23,0.0,0.19,5.1,2.8,2.4,5.2,0.24,0.11,0.35,0.13,0.24,Matches,21.5,16,10,5,10,1,7,27,25.9,20,343,94,27.4,82,174,87,31,4,0,27,14,30,7,1,,,,,,,,,,,,,,,,669,831,80.5,11101,3168,372,416,89.4,212,252,84.1,66,117,56.4,4,2.4,1.6,35,61,21,0,77,95,27692.30769230769,1440000,15192.307692307691,790000,23073.596153846152,1199827,12658.423076923076,658238,31351.07692307692,1630256,17199.55769230769,894377,2-yrs,2880000,1580000,2399653,1316476,3260512,1788753,Starter,F,LW,25,France,Lille
186,Mattia Bani,it ITA,DF,Bologna,it Serie A,25,1993,27,26,2207,24.5,4,0,4,0,0,13,1,0.16,0.0,0.16,0.16,0.16,3.3,3.3,0.0,3.4,0.14,0.0,0.14,0.14,0.14,Matches,24.5,54,33,28,25,1,18,32,56.3,14,389,129,33.2,220,159,10,46,17,0,29,28,82,172,0,,,,,,,,,,,,,,,,908,1109,81.9,21183,6913,210,241,87.1,484,538,90.0,208,311,66.9,0,0.0,0.0,1,59,2,1,63,250,25000.0,1300000,13461.53846153846,700000,20830.32692307692,1083177,11216.326923076924,583249,28303.05769230769,1471759,15240.115384615385,792486,1-yr,1300000,700000,1083177,583249,1471759,792486,Starter,D,CB,28,Italy,Genoa
190,Danilo Barbosa,br BRA,DFMF,Nice,fr Ligue 1,23,1996,16,12,1122,12.5,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.8,0.03,0.03,0.06,0.03,0.06,Matches,12.5,30,15,19,9,2,14,32,43.8,18,207,63,30.4,78,96,33,28,6,0,22,9,39,42,0,,,,,,,,,,,,,,,,731,800,91.4,14004,3689,249,263,94.7,392,415,94.5,79,104,76.0,0,0.4,-0.4,7,66,5,0,49,185,13461.53846153846,700000,7500.0,390000,11216.326923076924,583249,6249.096153846154,324953,15240.115384615385,792486,8490.923076923076,441528,2-yrs,1400000,780000,1166498,649906,1584971,883055,Reserve,M,DM,25,Brazil,Nice
191,Melvin Bard,fr FRA,DF,Lyon,fr Ligue 1,18,2000,1,0,45,0.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.16,0.16,0.0,0.16,Matches,0.5,0,0,0,0,0,0,0,,0,5,3,60.0,3,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,40,47,85.1,639,158,21,22,95.5,17,19,89.5,2,3,66.7,0,0.1,-0.1,2,1,0,0,1,367,3846.153846153846,200000,2115.3846153846152,110000,3204.673076923077,166643,1762.5576923076924,91653,4354.307692307692,226424,2394.8653846153848,124533,4-yrs,800000,440000,666570,366614,905698,498134,Starter,D,LB,21,France,Nice
192,Enis Bardhi,mk MKD,MF,Levante,es La Liga,24,1995,30,23,2114,23.5,7,2,7,0,0,5,0,0.3,0.09,0.38,0.3,0.38,4.6,4.6,1.9,6.5,0.2,0.08,0.28,0.2,0.28,Matches,23.5,34,27,10,19,5,8,34,23.5,26,405,93,23.0,128,187,90,25,4,0,21,15,49,17,1,,,,,,,,,,,,,,,,625,853,73.3,10380,3265,336,390,86.2,193,254,76.0,68,141,48.2,2,1.9,0.1,28,59,23,5,86,261,19615.384615384617,1020000,9423.076923076924,490000,16343.78846153846,849877,7851.423076923077,408274,22207.01923076923,1154765,10668.076923076924,554740,1-yr,1020000,490000,849877,408274,1154765,554740,Starter,F,AM,26,North Macedonia,Levante
193,Phil Bardsley,sct SCO,DF,Burnley,eng Premier League,34,1985,21,21,1890,21.0,0,1,0,0,0,6,0,0.0,0.05,0.05,0.0,0.05,0.2,0.2,0.7,0.9,0.01,0.03,0.05,0.01,0.05,Matches,21.0,55,33,21,25,9,18,33,54.5,15,234,65,27.8,101,111,22,43,12,1,31,15,70,88,0,,,,,,,,,,,,,,,,599,897,66.8,11391,5401,265,296,89.5,237,334,71.0,84,224,37.5,1,0.7,0.3,7,67,15,2,63,337,30004.32692307692,1560225,16617.78846153846,864125,25000.0,1300000,13846.153846153846,720000,33968.57692307692,1766366,18813.365384615383,978295,1-yr,1560225,864125,1300000,720000,1766366,978295,Reserve,D,RB,36,Scotland,Burnley
194,Nicolò Barella,it ITA,MF,Inter,it Serie A,22,1997,27,23,2013,22.4,1,4,1,0,0,11,0,0.04,0.18,0.22,0.04,0.22,1.6,1.6,1.6,3.2,0.07,0.07,0.14,0.07,0.14,Matches,22.4,41,31,15,20,6,11,48,22.9,37,402,109,27.1,116,197,89,33,5,0,28,15,56,21,0,,,,,,,,,,,,,,,,1015,1237,82.1,19862,6006,408,461,88.5,423,496,85.3,163,220,74.1,4,1.6,2.4,22,124,31,3,153,14,178076.92307692306,9260000,96153.84615384616,5000000,148376.0,7715552,80116.63461538461,4166065,201604.84615384616,10483452,108857.92307692308,5660612,5-yrs,46300000,25000000,38577761,20830324,52417262,28303058,Starter,M,CM,24,Italy,Inter Milan
197,Kike Barja,es ESP,MFFW,Osasuna,es La Liga,22,1997,8,4,313,3.5,0,1,0,0,0,0,0,0.0,0.29,0.29,0.0,0.29,0.5,0.5,1.0,1.5,0.14,0.28,0.43,0.14,0.43,Matches,3.5,1,1,1,0,0,1,2,50.0,1,48,10,20.8,7,24,17,5,1,0,4,0,1,1,0,,,,,,,,,,,,,,,,62,89,69.7,966,270,32,37,86.5,25,33,75.8,2,11,18.2,1,1.0,0.0,3,2,6,1,13,388,8846.153846153846,460000,4230.769230769231,220000,7370.7307692307695,383278,3525.1346153846152,183307,10014.923076923076,520776,4789.75,249067,5-yrs,2300000,1100000,1916390,916534,2603881,1245335,Reserve,F,RW,24,Spain,Osasuna
198,Ross Barkley,eng ENG,MF,Chelsea,eng Premier League,25,1993,21,13,1103,12.3,1,4,1,0,0,0,0,0.08,0.33,0.41,0.08,0.41,2.2,2.2,2.8,4.9,0.18,0.23,0.4,0.18,0.4,Matches,12.3,16,11,6,8,2,4,17,23.5,13,168,48,28.6,16,98,54,11,3,1,8,6,22,12,0,,,,,,,,,,,,,,,,540,616,87.7,10340,1952,235,271,86.7,208,225,92.4,86,100,86.0,4,2.8,1.2,25,53,19,1,48,93,115401.28846153848,6000867,63470.71153846154,3300477,96153.84615384616,5000000,52884.61538461538,2750000,130648.3653846154,6793715,71856.59615384616,3736543,2-yrs,12001734,6600954,10000000,5500000,13587430,7473086,Reserve,M,CM,28,England,Chelsea
199,Aymen Barkok,ma MAR,FWMF,Düsseldorf,de Bundesliga,21,1998,3,1,79,0.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.9,1,0,0,0,1,0,2,0.0,2,20,4,20.0,7,4,9,7,1,0,6,0,1,2,0,,,,,,,,,,,,,,,,17,29,58.6,345,113,9,15,60.0,4,7,57.1,4,6,66.7,0,0.0,0.0,0,3,1,0,4,388,4038.4615384615386,210000,2115.3846153846152,110000,3364.903846153846,174975,1762.5576923076924,91653,4572.038461538462,237746,2394.8653846153848,124533,1-yr,210000,110000,174975,91653,237746,124533,Reserve,F,AM,23,Morocco,Eintracht Frankfurt
200,Ashley Barnes,eng ENG,FW,Burnley,eng Premier League,29,1989,19,17,1352,15.0,6,0,5,1,1,4,0,0.4,0.0,0.4,0.33,0.33,5.6,4.8,0.5,5.3,0.37,0.03,0.4,0.32,0.35,Matches,15.0,6,4,1,3,2,2,13,15.4,11,275,63,22.9,20,123,132,17,4,0,13,5,11,14,0,,,,,,,,,,,,,,,,155,253,61.3,2116,552,94,123,76.4,48,81,59.3,6,27,22.2,0,0.5,-0.5,4,6,10,0,22,253,48006.94230769231,2496361,26311.5,1368198,40000.0,2080000,21923.07692307692,1140000,54349.71153846154,2826185,29787.82692307692,1548967,1-yr,2496361,1368198,2080000,1140000,2826185,1548967,Reserve,F,CF,32,England,Burnley
201,Harvey Barnes,eng ENG,MFFW,Leicester City,eng Premier League,21,1997,36,24,2083,23.1,6,8,6,0,0,0,0,0.26,0.35,0.6,0.26,0.6,8.7,8.7,3.5,12.2,0.38,0.15,0.53,0.38,0.53,Matches,23.1,22,12,10,9,3,7,26,26.9,19,328,86,26.2,69,154,105,23,4,0,19,6,28,7,1,,,,,,,,,,,,,,,,559,729,76.7,8288,2048,323,387,83.5,190,240,79.2,28,51,54.9,8,3.5,4.5,31,34,39,3,87,441,12001.73076923077,624090,6693.269230769231,348050,10000.0,520000,5576.923076923077,290000,13587.423076923076,706546,7577.596153846154,394035,4-yrs,2496361,1392201,2080000,1160000,2826185,1576142,Reserve,M,LM,24,England,Leicester
202,Antonio Barragán,es ESP,DF,Betis,es La Liga,32,1987,12,7,641,7.1,0,1,0,0,0,3,0,0.0,0.14,0.14,0.0,0.14,0.1,0.1,0.6,0.7,0.01,0.08,0.09,0.01,0.09,Matches,7.1,3,1,1,1,1,1,6,16.7,5,47,11,23.4,21,17,9,9,2,0,7,5,8,28,0,,,,,,,,,,,,,,,,377,460,82.0,6658,2342,177,191,92.7,156,182,85.7,38,74,51.4,1,0.6,0.4,8,21,19,6,33,472,3846.153846153846,200000,1923.076923076923,100000,3204.673076923077,166643,1602.326923076923,83321,4354.307692307692,226424,2177.153846153846,113212,1-yr,200000,100000,166643,83321,226424,113212,Reserve,D,RB,34,Spain,Elche
204,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,19,2000,18,11,938,10.4,0,2,0,0,0,4,0,0.0,0.19,0.19,0.0,0.19,0.4,0.4,0.2,0.6,0.04,0.02,0.06,0.04,0.06,Matches,10.4,39,25,15,21,3,10,22,45.5,12,243,69,28.4,78,144,21,25,4,0,21,8,47,21,0,,,,,,,,,,,,,,,,275,368,74.7,5103,1464,117,144,81.3,117,147,79.6,37,62,59.7,2,0.2,1.8,5,27,2,0,40,428,2500.0,130000,1346.1538461538462,70000,2083.038461538461,108318,1121.6346153846157,58325,2830.3076923076924,147176,1524.0192307692307,79249,3-yrs,390000,210000,324953,174975,441528,237746,Starter,M,CM,22,Luxembourg,Mainz
205,Ander Barrenetxea,es ESP,FWMF,Real Sociedad,es La Liga,17,2001,17,3,442,4.9,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.5,1.3,0.16,0.1,0.26,0.16,0.26,Matches,4.9,11,6,4,6,1,3,9,33.3,6,128,39,30.5,32,60,36,5,0,0,5,0,11,5,0,,,,,,,,,,,,,,,,139,191,72.8,2344,593,69,83,83.1,56,72,77.8,11,22,50.0,0,0.5,-0.5,10,9,7,2,13,439,5961.538461538462,310000,2884.6153846153848,150000,4967.2307692307695,258296,2403.5,124982,6749.192307692308,350958,3265.730769230769,169818,6-yrs,1860000,900000,1549776,749892,2105747,1018910,Reserve,F,LW,20,Spain,Real Sociedad
207,Musa Barrow,gm GAM,FW,Bologna,it Serie A,20,1998,18,14,1354,15.0,9,2,8,1,1,1,0,0.6,0.13,0.73,0.53,0.66,5.9,5.2,3.2,8.4,0.39,0.21,0.61,0.34,0.56,Matches,15.0,18,9,9,7,2,5,22,22.7,17,296,75,25.3,51,117,128,19,0,0,19,10,28,11,1,,,,,,,,,,,,,,,,431,598,72.1,7549,2130,231,278,83.1,139,175,79.4,48,115,41.7,2,3.2,-1.2,35,35,14,3,44,243,28461.53846153846,1480000,15384.615384615385,800000,23714.51923076923,1233155,12818.653846153846,666570,32221.94230769231,1675541,17417.26923076923,905698,3-yrs,4440000,2400000,3699466,1999711,5026623,2717094,Reserve,F,LW,23,The Gambia,Bologna
208,Musa Barrow,gm GAM,FWMF,Atalanta,it Serie A,20,1998,7,1,190,2.1,0,2,0,0,1,0,0,0.0,0.95,0.95,0.0,0.95,1.8,1.0,0.6,1.6,0.86,0.28,1.14,0.5,0.78,Matches,15.0,18,9,9,7,2,5,22,22.7,17,296,75,25.3,51,117,128,19,0,0,19,10,28,11,1,,,,,,,,,,,,,,,,431,598,72.1,7549,2130,231,278,83.1,139,175,79.4,48,115,41.7,2,3.2,-1.2,35,35,14,3,44,243,28461.53846153846,1480000,15384.615384615385,800000,23714.51923076923,1233155,12818.653846153846,666570,32221.94230769231,1675541,17417.26923076923,905698,3-yrs,4440000,2400000,3699466,1999711,5026623,2717094,Reserve,F,LW,23,The Gambia,Bologna
210,Marc Bartra,es ESP,DFMF,Betis,es La Liga,28,1991,30,29,2524,28.0,3,1,3,0,0,8,0,0.11,0.04,0.14,0.11,0.14,1.6,1.6,1.0,2.6,0.06,0.04,0.09,0.06,0.09,Matches,28.0,62,37,41,21,0,16,37,43.2,21,339,112,33.0,175,149,15,59,27,0,32,25,87,181,0,,,,,,,,,,,,,,,,1422,1637,86.9,30963,8554,396,432,91.7,738,800,92.3,267,373,71.6,1,1.0,0.0,3,79,6,0,66,120,51923.07692307692,2700000,25000.0,1300000,43262.980769230766,2249675,20830.32692307692,1083177,58783.269230769234,3056730,28303.05769230769,1471759,2-yrs,5400000,2600000,4499350,2166354,6113460,2943518,Starter,D,CB,31,Spain,Real Betis
211,Daniele Baselli,it ITA,MF,Torino,it Serie A,27,1992,16,16,1278,14.2,0,2,0,0,0,3,0,0.0,0.14,0.14,0.0,0.14,0.7,0.7,1.0,1.7,0.05,0.07,0.12,0.05,0.12,Matches,14.2,48,32,24,15,9,12,46,26.1,34,329,87,26.4,124,153,52,32,5,0,27,15,63,31,1,,,,,,,,,,,,,,,,584,724,80.7,11727,3010,211,232,90.9,248,286,86.7,106,179,59.2,2,1.0,1.0,17,38,21,11,57,548,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1-yr,0,0,0,0,0,0,Reserve,M,CM,29,Italy,Cagliari
218,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,20,1999,25,21,1921,21.3,2,0,2,0,0,9,1,0.09,0.0,0.09,0.09,0.09,1.2,1.2,1.6,2.8,0.06,0.07,0.13,0.06,0.13,Matches,21.3,38,21,16,15,7,16,32,50.0,16,246,67,27.2,107,111,28,34,13,0,21,14,52,74,0,,,,,,,,,,,,,,,,1256,1428,88.0,26106,8051,398,424,93.9,652,690,94.5,194,285,68.1,0,1.6,-1.6,16,92,13,5,93,45,99807.69230769233,5190000,53846.15384615384,2800000,83161.05769230769,4324375,44865.307692307695,2332996,112994.51923076923,5875715,60960.42307692308,3169942,3-yrs,15570000,8400000,12973126,6998989,17627144,9509827,Starter,D,CB,22,Italy,Inter Milan
223,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,29,1990,30,30,2700,30.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,Matches,30.0,0,0,0,0,0,0,0,,0,3,0,0.0,3,0,0,1,0,0,1,0,0,3,0,49.0,1.63,143.0,101.0,69.2,13.0,7.0,10.0,7.0,23.3,7.0,5.0,2.0,0.0,28.6,1012,1303,77.7,25497,14467,285,285,100.0,447,453,98.7,260,545,47.7,0,0.1,-0.1,1,12,1,0,1,48,60576.92307692308,3150000,32115.384615384617,1670000,50473.480769230766,2624621,26758.96153846154,1391466,68580.48076923077,3566185,36358.53846153846,1890644,3-yrs,9450000,5010000,7873863,4174397,10698556,5671933,Starter,K,GK,31,Germany,Hoffenheim
