Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Expected xG,Expected npxG,Expected xA,Expected npxG+xA,Per 90 Minutes xG,Per 90 Minutes xA,Per 90 Minutes xG+xA,Per 90 Minutes npxG,Per 90 Minutes npxG+xA,Matches,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Vs Dribbles Tkl,Vs Dribbles Att,Vs Dribbles Tkl%,Vs Dribbles Past,Pressures Press,Pressures Succ,Pressures %,Pressures Def 3rd,Pressures Mid 3rd,Pressures Att 3rd,Blocks Blocks,Blocks Sh,Blocks ShSv,Blocks Pass,Int,Tkl+Int,Clr,Err,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,W,D,L,Performance CS,Performance CS%,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,weekly_gross_eur,annual_gross_eur,weekly_net_eur,annual_net_eur,weekly_gross_gbp,annual_gross_gbp,weekly_net_gbp,annual_net_gbp,weekly_gross_usd,annual_gross_usd,weekly_net_usd,annual_net_usd,length,total_gross_eur,total_net_eur,total_gross_gbp,total_net_gbp,total_gross_usd,total_net_usd,status,position,position_detail,age,country,club
289.0,Douglas Luiz,br BRA,MF,Aston Villa,23-314,1998.0,24.0,23.0,1973.0,21.9,1.0,3.0,1.0,0.0,0.0,6.0,0.0,0.05,0.14,0.18,0.05,0.18,1.2,1.2,2.0,3.2,0.06,0.09,0.15,0.06,0.15,Matches,22.9,50.0,31.0,27.0,19.0,4.0,17.0,52.0,32.7,35.0,388.0,125.0,32.2,172.0,175.0,41.0,30.0,5.0,0.0,25.0,51.0,101.0,21.0,0.0,,,,,,,,,,,,,,,873.0,1059.0,82.4,16579.0,4624.0,357.0,398.0,89.7,363.0,418.0,86.8,134.0,211.0,63.5,3.0,2.0,1.0,26.0,56.0,15.0,1.0,73.0,39236.44230769231,2040295,21695.44230769231,1128163,32692.30769230769,1700000,18076.92307692308,940000,44420.44230769231,2309863,24561.884615384617,1277218,2-yrs,4080590,2256326,3400000,1880000,4619726,2554437,Starter,M,DM,23,Brazil,Aston Villa
290.0,Romelu Lukaku,be BEL,FW,Chelsea,28-310,1993.0,19.0,12.0,1212.0,13.5,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.37,0.0,0.37,0.37,0.37,4.5,4.5,2.2,6.7,0.34,0.16,0.5,0.34,0.5,Matches,13.5,2.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,3.0,120.0,39.0,32.5,6.0,44.0,70.0,4.0,3.0,0.0,1.0,1.0,3.0,16.0,0.0,,,,,,,,,,,,,,,169.0,235.0,71.9,2237.0,309.0,111.0,137.0,81.0,41.0,61.0,67.2,8.0,12.0,66.7,0.0,2.2,-2.2,15.0,6.0,8.0,0.0,12.0,503611.2307692308,26187784,276963.0961538461,14402081,419615.3846153846,21820000,230769.2307692308,12000000,570149.4615384615,29647772,313556.07692307694,16304916,5-yrs,130938918,72010404,109100000,60000000,148238861,81524580,Starter,F,CF,28,Belgium,Chelsea
291.0,Lyanco,br BRA,DF,Southampton,25-046,1997.0,11.0,5.0,551.0,6.1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,0.03,0.02,0.05,0.03,0.05,Matches,6.1,10.0,8.0,6.0,4.0,0.0,3.0,6.0,50.0,3.0,68.0,26.0,38.2,36.0,32.0,0.0,15.0,10.0,0.0,5.0,17.0,27.0,33.0,0.0,,,,,,,,,,,,,,,160.0,228.0,70.2,3241.0,1271.0,51.0,57.0,89.5,87.0,100.0,87.0,21.0,67.0,31.3,0.0,0.1,-0.1,3.0,11.0,2.0,0.0,12.0,57700.65384615384,3000434,31850.75,1656239,48076.92307692308,2500000,26538.46153846154,1380000,65324.19230769231,3396858,36058.94230769231,1875065,4-yrs,12001734,6624957,10000000,5520000,13587430,7500261,Reserve,D,CB,25,Brazil,Southampton
292.0,Alexis Mac Allister,ar ARG,MFFW,Brighton,23-085,1998.0,24.0,13.0,1337.0,14.9,4.0,2.0,3.0,1.0,1.0,3.0,0.0,0.27,0.13,0.4,0.2,0.34,3.3,2.6,1.1,3.7,0.23,0.08,0.3,0.17,0.25,Matches,14.9,51.0,35.0,19.0,22.0,10.0,19.0,49.0,38.8,30.0,371.0,132.0,35.6,114.0,167.0,90.0,30.0,4.0,0.0,26.0,19.0,70.0,14.0,0.0,,,,,,,,,,,,,,,588.0,734.0,80.1,11000.0,2905.0,271.0,312.0,86.9,229.0,253.0,90.5,80.0,144.0,55.6,2.0,1.1,0.9,18.0,65.0,20.0,3.0,73.0,36928.40384615384,1920277,20310.634615384617,1056153,30769.23076923077,1600000,16923.076923076922,880000,41807.480769230766,2173989,22994.115384615383,1195694,2-yrs,3840555,2112305,3200000,1760000,4347978,2391388,Starter,F,AM,23,Argentina,Brighton
293.0,James Maddison,eng ENG,MFFW,Leicester City,25-116,1996.0,25.0,19.0,1629.0,18.1,7.0,3.0,7.0,0.0,0.0,2.0,0.0,0.39,0.17,0.55,0.39,0.55,5.5,5.5,2.7,8.2,0.3,0.15,0.45,0.3,0.45,Matches,18.1,26.0,15.0,5.0,14.0,7.0,5.0,23.0,21.7,18.0,308.0,79.0,25.6,73.0,156.0,79.0,17.0,2.0,0.0,15.0,12.0,38.0,4.0,0.0,,,,,,,,,,,,,,,484.0,659.0,73.4,8882.0,2607.0,218.0,261.0,83.5,191.0,231.0,82.7,64.0,141.0,45.4,3.0,2.7,0.3,25.0,46.0,23.0,3.0,65.0,132019.07692307694,6864992,72702.80769230769,3780546,110000.0,5720000,60576.92307692308,3150000,149461.73076923078,7772010,82308.46153846153,4280040,3-yrs,20594976,11341639,17160000,9450000,23316030,12840121,Starter,F,AM,25,England,Leicester
294.0,Harry Maguire,eng ENG,DF,Manchester Utd,29-014,1993.0,24.0,23.0,2044.0,22.7,1.0,0.0,1.0,0.0,0.0,9.0,1.0,0.04,0.0,0.04,0.04,0.04,1.4,1.4,0.0,1.5,0.06,0.0,0.07,0.06,0.07,Matches,22.7,29.0,16.0,20.0,8.0,1.0,11.0,23.0,47.8,12.0,140.0,48.0,34.3,98.0,40.0,2.0,37.0,28.0,0.0,9.0,38.0,67.0,107.0,0.0,,,,,,,,,,,,,,,1041.0,1201.0,86.7,23657.0,7101.0,268.0,293.0,91.5,550.0,601.0,91.5,219.0,295.0,74.2,0.0,0.0,0.0,2.0,96.0,2.0,0.0,67.0,228032.9423076923,11857713,125325.80769230767,6516942,190000.0,9880000,104423.07692307692,5430000,258161.17307692303,13424381,141884.11538461538,7377974,4-yrs,47430853,26067766,39520000,21720000,53697523,29511898,Starter,D,CB,28,England,Manchester United
295.0,Riyad Mahrez,dz ALG,FW,Manchester City,31-026,1991.0,22.0,12.0,1213.0,13.5,10.0,4.0,6.0,4.0,4.0,0.0,0.0,0.74,0.3,1.04,0.45,0.74,8.2,5.2,3.2,8.3,0.61,0.23,0.84,0.38,0.62,Matches,13.5,6.0,4.0,1.0,2.0,3.0,2.0,12.0,16.7,10.0,149.0,43.0,28.9,26.0,63.0,60.0,14.0,1.0,0.0,13.0,8.0,14.0,1.0,0.0,,,,,,,,,,,,,,,627.0,757.0,82.8,10889.0,2223.0,313.0,352.0,88.9,242.0,278.0,87.1,66.0,112.0,58.9,4.0,3.2,0.8,32.0,17.0,33.0,5.0,52.0,144020.8076923077,7489082,79165.28846153847,4116595,120000.0,6240000,65961.53846153847,3430000,163049.15384615384,8478556,89624.76923076923,4660488,2-yrs,14978164,8233190,12480000,6860000,16957113,9320977,Starter,F,RW,30,Algeria,Manchester City
297.0,Sadio Mané,sn SEN,FW,Liverpool,29-343,1992.0,26.0,25.0,2227.0,24.7,12.0,1.0,12.0,0.0,0.0,3.0,0.0,0.48,0.04,0.53,0.48,0.53,14.4,14.4,3.6,17.9,0.58,0.15,0.73,0.58,0.73,Matches,24.7,27.0,15.0,6.0,10.0,11.0,6.0,20.0,30.0,14.0,349.0,108.0,30.9,47.0,160.0,142.0,29.0,4.0,0.0,25.0,14.0,41.0,9.0,0.0,,,,,,,,,,,,,,,622.0,831.0,74.8,10185.0,2246.0,331.0,395.0,83.8,215.0,293.0,73.4,61.0,80.0,76.3,1.0,3.6,-2.6,26.0,45.0,45.0,6.0,85.0,120017.34615384616,6240902,66009.53846153847,3432496,100000.0,5200000,55000.0,2860000,135874.3076923077,7065464,74730.86538461539,3886005,2-yrs,12481803,6864992,10400000,5720000,14130927,7772010,Starter,F,LW,29,Senegal,Liverpool
298.0,Javier Manquillo,es ESP,DF,Newcastle Utd,27-318,1994.0,18.0,14.0,1199.0,13.3,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.08,0.15,0.23,0.08,0.23,0.5,0.5,0.3,0.8,0.04,0.03,0.06,0.04,0.06,Matches,13.3,40.0,24.0,26.0,10.0,4.0,19.0,35.0,54.3,16.0,168.0,55.0,32.7,94.0,46.0,28.0,28.0,6.0,0.0,22.0,23.0,63.0,27.0,0.0,,,,,,,,,,,,,,,276.0,381.0,72.4,3947.0,1648.0,163.0,191.0,85.3,87.0,124.0,70.2,14.0,40.0,35.0,2.0,0.3,1.7,4.0,14.0,2.0,0.0,17.0,42006.07692307692,2184316,23080.25,1200173,35000.0,1820000,19230.76923076923,1000000,47556.0,2472912,26129.67307692308,1358743,3-yrs,6552947,3600520,5460000,3000000,7418737,4076229,Reserve,D,RB,27,Spain,Newcastle
300.0,Solly March,eng ENG,DFFW,Brighton,27-242,1994.0,23.0,11.0,1239.0,13.8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07,0.07,0.0,0.07,1.0,1.0,1.8,2.8,0.07,0.13,0.21,0.07,0.21,Matches,13.8,27.0,17.0,11.0,6.0,10.0,7.0,16.0,43.8,9.0,198.0,62.0,31.3,55.0,62.0,81.0,20.0,1.0,0.0,19.0,24.0,51.0,18.0,0.0,,,,,,,,,,,,,,,415.0,567.0,73.2,7569.0,1961.0,213.0,251.0,84.9,140.0,189.0,74.1,51.0,96.0,53.1,1.0,1.8,-0.8,26.0,19.0,19.0,9.0,33.0,36005.21153846154,1872271,19849.01923076923,1032149,30000.0,1560000,16538.46153846154,860000,40762.28846153846,2119639,22471.51923076923,1168519,3-yrs,5616812,3096447,4680000,2580000,6358917,3505557,Reserve,M,LM,27,England,Brighton
304.0,Emiliano Martínez,ar ARG,GK,Aston Villa,29-198,1992.0,27.0,27.0,2430.0,27.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,37.0,1.32,104.0,70.0,67.3,11.0,3.0,14.0,9.0,32.1,3.0,1.0,1.0,25.0,632.0,870.0,72.6,18822.0,10722.0,123.0,124.0,99.2,282.0,282.0,100.0,224.0,460.0,48.7,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,57008.230769230766,2964428,31389.153846153848,1632236,47500.0,2470000,26153.846153846152,1360000,64540.28846153846,3356095,35536.34615384616,1847890,6-yrs,17786570,9793415,14820000,8160000,20136571,11087343,Starter,K,GK,29,Argentina,Aston Villa
305.0,Adam Masina,ma MAR,DF,Watford,28-076,1994.0,11.0,11.0,866.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.7,0.02,0.05,0.08,0.02,0.08,Matches,9.6,20.0,10.0,8.0,11.0,1.0,8.0,23.0,34.8,15.0,138.0,39.0,28.3,61.0,59.0,18.0,23.0,4.0,0.0,19.0,20.0,40.0,37.0,0.0,,,,,,,,,,,,,,,283.0,421.0,67.2,6209.0,2872.0,71.0,84.0,84.5,151.0,193.0,78.2,56.0,134.0,41.8,0.0,0.5,-0.5,7.0,21.0,6.0,4.0,26.0,33466.36538461538,1740251,18464.21153846154,960139,27884.615384615383,1450000,15384.615384615385,800000,37888.019230769234,1970177,20903.73076923077,1086994,2-yrs,3480503,1920277,2900000,1600000,3940355,2173989,Reserve,D,LB,28,Morocco,Watford
306.0,Arthur Masuaku,cd COD,DFFW,West Ham,28-132,1993.0,11.0,4.0,505.0,5.6,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.18,0.18,0.36,0.18,0.36,0.1,0.1,0.9,1.0,0.02,0.16,0.17,0.02,0.17,Matches,5.6,29.0,17.0,16.0,11.0,2.0,11.0,20.0,55.0,9.0,95.0,35.0,36.8,48.0,39.0,8.0,9.0,1.0,0.0,8.0,16.0,45.0,12.0,0.0,,,,,,,,,,,,,,,238.0,308.0,77.3,3809.0,1288.0,135.0,153.0,88.2,89.0,116.0,76.7,13.0,35.0,37.1,1.0,0.9,0.1,3.0,21.0,4.0,1.0,21.0,48006.94230769231,2496361,26311.5,1368198,40000.0,2080000,21923.07692307692,1140000,54349.71153846154,2826185,29787.82692307692,1548967,3-yrs,7489082,4104593,6240000,3420000,8478556,4646901,Reserve,D,LB,28,Democratic Republic of the Congo,West Ham
307.0,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,24-264,1997.0,14.0,7.0,652.0,7.2,3.0,1.0,3.0,0.0,0.0,1.0,0.0,0.41,0.14,0.55,0.41,0.55,2.5,2.5,1.1,3.6,0.34,0.15,0.5,0.34,0.5,Matches,7.2,4.0,3.0,1.0,3.0,0.0,2.0,10.0,20.0,8.0,148.0,30.0,20.3,19.0,85.0,44.0,5.0,2.0,0.0,3.0,2.0,6.0,12.0,0.0,,,,,,,,,,,,,,,99.0,135.0,73.3,1131.0,122.0,72.0,87.0,82.8,21.0,30.0,70.0,1.0,5.0,20.0,1.0,1.1,-0.1,5.0,2.0,1.0,0.0,2.0,64163.11538461538,3336482,35312.78846153846,1836265,53461.53846153846,2780000,29423.07692307692,1530000,72640.5,3777306,39978.40384615384,2078877,5-yrs,16682410,9181327,13900000,7650000,18886528,10394384,Starter,F,CF,24,France,Crystal Palace
310.0,Neal Maupay,fr FRA,FW,Brighton,25-217,1996.0,27.0,23.0,2047.0,22.7,8.0,2.0,7.0,1.0,1.0,6.0,0.0,0.35,0.09,0.44,0.31,0.4,6.2,5.4,2.1,7.5,0.27,0.09,0.36,0.24,0.33,Matches,22.7,17.0,10.0,3.0,9.0,5.0,5.0,14.0,35.7,9.0,458.0,131.0,28.6,36.0,169.0,253.0,21.0,3.0,0.0,18.0,9.0,26.0,3.0,0.0,,,,,,,,,,,,,,,416.0,530.0,78.5,5972.0,928.0,247.0,289.0,85.5,124.0,152.0,81.6,21.0,31.0,67.7,2.0,2.1,-0.1,22.0,16.0,20.0,1.0,30.0,60008.67307692308,3120451,33004.769230769234,1716248,50000.0,2600000,27500.0,1430000,67937.15384615384,3532732,37365.42307692308,1943002,2-yrs,6240902,3432496,5200000,2860000,7065464,3886005,Reserve,F,CF,25,France,Brighton
311.0,Bryan Mbeumo,fr FRA,FW,Brentford,22-224,1999.0,26.0,25.0,2139.0,23.8,3.0,3.0,2.0,1.0,1.0,4.0,0.0,0.13,0.13,0.25,0.08,0.21,6.7,6.0,2.2,8.2,0.28,0.09,0.38,0.25,0.34,Matches,23.8,32.0,22.0,3.0,14.0,15.0,5.0,14.0,35.7,9.0,363.0,94.0,25.9,55.0,158.0,150.0,32.0,4.0,0.0,28.0,15.0,47.0,15.0,0.0,,,,,,,,,,,,,,,389.0,600.0,64.8,6447.0,1287.0,210.0,273.0,76.9,122.0,182.0,67.0,43.0,92.0,46.7,3.0,2.2,0.8,25.0,19.0,19.0,5.0,34.0,24003.46153846154,1248180,13155.75,684099,20000.0,1040000,10961.53846153846,570000,27174.865384615383,1413093,14893.923076923076,774484,5-yrs,6240902,3420494,5200000,2850000,7065464,3872418,Reserve,F,RW,22,France,Brentford
312.0,James McArthur,sct SCO,MF,Crystal Palace,34-163,1987.0,15.0,13.0,1165.0,12.9,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.15,0.15,0.0,0.15,0.3,0.3,0.9,1.2,0.02,0.07,0.09,0.02,0.09,Matches,12.9,32.0,23.0,16.0,15.0,1.0,15.0,37.0,40.5,22.0,307.0,105.0,34.2,99.0,166.0,42.0,30.0,8.0,0.0,22.0,24.0,56.0,31.0,0.0,,,,,,,,,,,,,,,597.0,712.0,83.8,11064.0,2431.0,248.0,275.0,90.2,256.0,283.0,90.5,75.0,117.0,64.1,2.0,0.9,1.1,11.0,53.0,14.0,5.0,55.0,66009.53846153847,3432496,36236.0,1884272,55000.0,2860000,30192.30769230769,1570000,74730.86538461539,3886005,41023.59615384616,2133227,1-yr,3432496,1884272,2860000,1570000,3886005,2133227,Reserve,M,CM,34,Scotland,Crystal Palace
315.0,Liam McCarron,sct SCO,FW,Leeds United,21-012,2001.0,1.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2.0,2.0,100.0,53.0,0.0,0.0,0.0,,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923.2115384615385,48007,461.59615384615387,24003,769.2307692307693,40000,384.61538461538464,20000,1045.1923076923076,54350,522.5961538461538,27175,1-yr,48007,24003,40000,20000,54350,27175,Reserve,D,LB,20,Scotland,Leeds
316.0,Alex McCarthy,eng ENG,GK,Southampton,32-106,1989.0,15.0,15.0,1350.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.4,60.0,38.0,65.0,3.0,7.0,5.0,5.0,33.3,0.0,0.0,0.0,,274.0,450.0,60.9,8440.0,5427.0,46.0,46.0,100.0,131.0,133.0,98.5,95.0,268.0,35.4,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,60008.67307692308,3120451,33004.769230769234,1716248,50000.0,2600000,27500.0,1430000,67937.15384615384,3532732,37365.42307692308,1943002,1-yr,3120451,1716248,2600000,1430000,3532732,1943002,Reserve,K,GK,32,England,Southampton
317.0,John McGinn,sct SCO,MF,Aston Villa,27-152,1994.0,25.0,25.0,2190.0,24.3,3.0,2.0,3.0,0.0,0.0,6.0,0.0,0.12,0.08,0.21,0.12,0.21,1.2,1.2,3.3,4.5,0.05,0.13,0.18,0.05,0.18,Matches,25.3,76.0,42.0,28.0,35.0,13.0,32.0,74.0,43.2,42.0,391.0,125.0,32.0,115.0,202.0,74.0,40.0,3.0,0.0,37.0,42.0,118.0,32.0,0.0,,,,,,,,,,,,,,,742.0,994.0,74.6,17113.0,6607.0,247.0,295.0,83.7,320.0,389.0,82.3,170.0,292.0,58.2,2.0,3.4,-1.4,37.0,128.0,39.0,12.0,123.0,30004.32692307692,1560225,16617.78846153846,864125,25000.0,1300000,13846.153846153846,720000,33968.57692307692,1766366,18813.365384615383,978295,4-yrs,6240902,3456499,5200000,2880000,7065464,3913180,Starter,M,CM,27,Scotland,Aston Villa
319.0,Kenny McLean,sct SCO,MF,Norwich City,30-070,1992.0,27.0,25.0,2365.0,26.3,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.04,0.0,0.04,0.04,0.04,1.8,1.8,0.5,2.3,0.07,0.02,0.09,0.07,0.09,Matches,26.3,39.0,23.0,14.0,23.0,2.0,16.0,57.0,28.1,41.0,439.0,97.0,22.1,175.0,202.0,62.0,24.0,4.0,0.0,20.0,42.0,81.0,45.0,0.0,,,,,,,,,,,,,,,662.0,902.0,73.4,12154.0,3674.0,305.0,364.0,83.8,262.0,334.0,78.4,85.0,161.0,52.8,0.0,0.5,-0.5,5.0,61.0,16.0,1.0,69.0,30004.32692307692,1560225,16617.78846153846,864125,25000.0,1300000,13846.153846153846,720000,33968.57692307692,1766366,18813.365384615383,978295,2-yrs,3120451,1728250,2600000,1440000,3532732,1956590,Starter,M,CM,30,Scotland,Norwich
320.0,Dwight McNeil,eng ENG,MF,Burnley,22-117,1999.0,27.0,26.0,2343.0,26.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04,0.04,0.0,0.04,1.6,1.6,3.1,4.7,0.06,0.12,0.18,0.06,0.18,Matches,26.0,53.0,26.0,20.0,28.0,5.0,17.0,62.0,27.4,45.0,522.0,133.0,25.5,184.0,220.0,118.0,64.0,10.0,2.0,54.0,54.0,107.0,15.0,0.0,,,,,,,,,,,,,,,576.0,845.0,68.2,11276.0,3222.0,245.0,288.0,85.1,220.0,273.0,80.6,97.0,223.0,43.5,1.0,3.1,-2.1,33.0,42.0,33.0,19.0,46.0,6000.865384615385,312045,3231.230769230769,168024,5000.0,260000,2692.3076923076924,140000,6793.711538461538,353273,3658.153846153846,190224,3-yrs,936135,504073,780000,420000,1059820,570672,Starter,F,LW,22,England,Burnley
321.0,Scott McTominay,sct SCO,MF,Manchester Utd,25-101,1996.0,24.0,22.0,1883.0,20.9,1.0,1.0,1.0,0.0,0.0,8.0,0.0,0.05,0.05,0.1,0.05,0.1,0.9,0.9,1.4,2.2,0.04,0.07,0.11,0.04,0.11,Matches,20.9,61.0,30.0,34.0,22.0,5.0,30.0,61.0,49.2,31.0,380.0,106.0,27.9,139.0,200.0,41.0,41.0,9.0,0.0,32.0,37.0,98.0,51.0,0.0,,,,,,,,,,,,,,,823.0,965.0,85.3,15645.0,4064.0,335.0,386.0,86.8,362.0,409.0,88.5,111.0,135.0,82.2,1.0,1.4,-0.4,16.0,85.0,9.0,1.0,82.0,72010.40384615384,3744541,39698.03846153846,2064298,60000.0,3120000,33076.92307692308,1720000,81524.57692307692,4239278,44943.03846153846,2337038,4-yrs,14978164,8257193,12480000,6880000,16957113,9348152,Starter,M,DM,25,Scotland,Manchester United
322.0,Ben Mee,eng ENG,DF,Burnley,32-177,1989.0,21.0,21.0,1839.0,20.4,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.15,0.0,0.15,0.15,0.15,1.8,1.8,0.1,1.9,0.09,0.0,0.09,0.09,0.09,Matches,20.4,27.0,16.0,15.0,9.0,3.0,11.0,22.0,50.0,11.0,109.0,39.0,35.8,61.0,42.0,6.0,39.0,25.0,1.0,14.0,34.0,61.0,124.0,0.0,,,,,,,,,,,,,,,539.0,734.0,73.4,13349.0,5065.0,140.0,160.0,87.5,245.0,295.0,83.1,148.0,259.0,57.1,0.0,0.1,-0.1,2.0,54.0,3.0,1.0,47.0,66009.53846153847,3432496,36236.0,1884272,55000.0,2860000,30192.30769230769,1570000,74730.86538461539,3886005,41023.59615384616,2133227,1-yr,3432496,1884272,2860000,1570000,3886005,2133227,Starter,D,CB,32,England,Burnley
323.0,Benjamin Mendy,fr FRA,DF,Manchester City,27-245,1994.0,1.0,1.0,78.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.3,0.0,0.3,Matches,0.9,3.0,1.0,1.0,1.0,1.0,2.0,4.0,50.0,2.0,12.0,2.0,16.7,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,,,,,,,,,,,,,,,73.0,87.0,83.9,1355.0,452.0,26.0,30.0,86.7,38.0,38.0,100.0,8.0,14.0,57.1,0.0,0.3,-0.3,2.0,6.0,1.0,1.0,8.0,108015.6153846154,5616812,59316.269230769234,3084446,90000.0,4680000,49423.07692307692,2570000,122286.8653846154,6358917,67153.26923076923,3491970,2-yrs,11233623,6168891,9360000,5140000,12717834,6983939,Reserve,D,LB,27,France,Manchester City
324.0,Edouard Mendy,sn SEN,GK,Chelsea,30-018,1992.0,24.0,24.0,2160.0,24.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,33.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,0.71,67.0,55.0,82.1,15.0,7.0,2.0,11.0,45.8,5.0,0.0,0.0,0.0,550.0,681.0,80.8,13094.0,7299.0,163.0,164.0,99.4,244.0,250.0,97.6,132.0,255.0,51.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,62316.69230769231,3240468,34389.57692307692,1788258,51923.07692307692,2700000,28653.846153846152,1490000,70550.11538461539,3668606,38933.21153846154,2024527,4-yrs,12961873,7153033,10800000,5960000,14674424,8098108,Reserve,K,GK,29,Senegal,Chelsea
325.0,Nampalys Mendy,sn SEN,MF,Leicester City,29-269,1992.0,2.0,1.0,75.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.8,2.0,0.0,2.0,0.0,0.0,1.0,2.0,50.0,1.0,7.0,3.0,42.9,4.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,4.0,1.0,0.0,,,,,,,,,,,,,,,34.0,35.0,97.1,585.0,61.0,17.0,17.0,100.0,13.0,13.0,100.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66009.53846153847,3432496,36236.0,1884272,55000.0,2860000,30192.30769230769,1570000,74730.86538461539,3886005,41023.59615384616,2133227,2-yrs,6864992,3768544,5720000,3140000,7772010,4266453,Reserve,M,DM,29,Senegal,Leicester
326.0,Illan Meslier,fr FRA,GK,Leeds United,22-017,2000.0,30.0,30.0,2664.0,29.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,29.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,2.0,40.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,67.0,2.26,173.0,109.0,64.2,7.0,8.0,15.0,3.0,10.0,5.0,0.0,0.0,0.0,823.0,1086.0,75.8,20093.0,9436.0,184.0,185.0,99.5,428.0,433.0,98.8,205.0,461.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26311.5,1368198,14540.557692307691,756109,21923.07692307692,1140000,12115.384615384615,630000,29787.82692307692,1548967,16461.69230769231,856008,5-yrs,6840988,3780546,5700000,3150000,7744835,4280040,Starter,K,GK,21,France,Leeds
