,,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
2111,Sergi Roberto,es ESP,DF,Barcelona,es La Liga,25,1992,30,24,2225,24.7,1,7,1,0,0,3,2,0.04,0.28,0.32,0.04,0.32,0.9,0.9,3.5,4.4,0.04,0.14,0.18,0.04,0.18,Matches
2112,Connor Roberts,wls WAL,DF,Swansea City,eng Premier League,21,1995,4,3,268,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2113,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,23,1994,22,22,1940,21.6,1,5,1,0,0,2,0,0.05,0.23,0.28,0.05,0.28,0.6,0.6,3.3,3.9,0.03,0.15,0.18,0.03,0.18,Matches
2114,Álex Robles,es ESP,DF,Málaga,es La Liga,18,1999,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2115,Hal Robson-Kanu,wls WAL,FWMF,West Brom,eng Premier League,28,1989,21,8,827,9.2,2,0,2,0,0,2,1,0.22,0.00,0.22,0.22,0.22,2.9,2.9,0.6,3.5,0.32,0.06,0.38,0.32,0.38,Matches
2116,Marc Roca,es ESP,MF,Espanyol,es La Liga,20,1996,8,2,264,2.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.2,0.04,0.01,0.06,0.04,0.06,Matches
2117,Rubén Rochina,es ESP,MF,Levante,es La Liga,26,1991,5,1,151,1.7,1,0,1,0,0,0,1,0.60,0.00,0.60,0.60,0.60,1.1,1.1,0.0,1.1,0.66,0.02,0.68,0.66,0.68,Matches
2118,Ronny Rodelin,fr FRA,FWMF,Caen,fr Ligue 1,27,1989,37,36,3161,35.1,5,6,5,0,1,1,0,0.14,0.17,0.31,0.14,0.31,8.3,7.6,6.0,13.6,0.24,0.17,0.41,0.22,0.39,Matches
2119,Rodri,es ESP,MF,Villarreal,es La Liga,21,1996,37,36,3227,35.9,1,3,1,0,0,8,0,0.03,0.08,0.11,0.03,0.11,1.6,1.6,1.8,3.4,0.04,0.05,0.10,0.04,0.10,Matches
2120,Rodrigo,es ESP,FW,Valencia,es La Liga,26,1991,37,31,2684,29.8,16,4,15,1,1,4,0,0.54,0.13,0.67,0.50,0.64,14.0,13.4,3.3,16.6,0.47,0.11,0.58,0.45,0.56,Matches
2121,Kévin Rodrigues,pt POR,DF,Real Sociedad,es La Liga,23,1994,20,18,1635,18.2,1,2,1,0,0,1,0,0.06,0.11,0.17,0.06,0.17,0.4,0.4,1.2,1.6,0.02,0.06,0.09,0.02,0.09,Matches
2122,Ángel Rodríguez,es ESP,FW,Getafe,es La Liga,30,1987,33,26,2293,25.5,13,2,13,0,1,6,0,0.51,0.08,0.59,0.51,0.59,10.2,9.4,3.8,13.2,0.40,0.15,0.55,0.37,0.52,Matches
2123,Iván Rodríguez,es ESP,DF,Málaga,es La Liga,21,1996,1,0,20,0.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2124,James Rodríguez,co COL,MF,Bayern Munich,de Bundesliga,26,1991,23,19,1621,18.0,7,11,7,0,0,2,0,0.39,0.61,1.00,0.39,1.00,4.2,4.2,7.4,11.6,0.23,0.41,0.64,0.23,0.64,Matches
2125,Jay Rodriguez,eng ENG,FWMF,West Brom,eng Premier League,28,1989,37,31,2812,31.2,7,1,6,1,1,2,0,0.22,0.03,0.26,0.19,0.22,7.2,6.5,1.5,8.0,0.23,0.05,0.28,0.21,0.25,Matches
2126,Ricardo Rodríguez,ch SUI,DF,Milan,it Serie A,24,1992,34,34,3005,33.4,1,0,0,1,2,4,2,0.03,0.00,0.03,0.00,0.00,2.4,0.9,1.7,2.6,0.07,0.05,0.12,0.03,0.08,Matches
2127,Marko Rog,hr CRO,FWMF,Napoli,it Serie A,22,1995,28,0,289,3.2,1,0,1,0,0,2,0,0.31,0.00,0.31,0.31,0.31,0.6,0.6,0.6,1.2,0.18,0.19,0.38,0.18,0.38,Matches
2128,Rogério,br BRA,DFMF,Sassuolo,it Serie A,19,1998,13,10,910,10.1,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.4,0.01,0.03,0.04,0.01,0.04,Matches
2129,Marcus Rohdén,se SWE,MF,Crotone,it Serie A,26,1991,26,20,1632,18.1,2,0,2,0,0,2,0,0.11,0.00,0.11,0.11,0.11,1.2,1.2,1.0,2.2,0.07,0.06,0.12,0.07,0.12,Matches
2130,Marcos Rojo,ar ARG,DF,Manchester Utd,eng Premier League,27,1990,9,8,640,7.1,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.02,0.00,0.02,0.02,0.02,Matches
2131,Diego Rolán,uy URU,FWMF,Málaga,es La Liga,24,1993,26,21,1946,21.6,6,0,6,0,0,0,0,0.28,0.00,0.28,0.28,0.28,4.8,4.8,1.0,5.8,0.22,0.05,0.27,0.22,0.27,Matches
2132,Rolando,pt POR,DF,Marseille,fr Ligue 1,31,1985,31,28,2511,27.9,1,0,1,0,0,5,0,0.04,0.00,0.04,0.04,0.04,1.9,1.9,0.0,1.9,0.07,0.00,0.07,0.07,0.07,Matches
2133,Esteban Rolón,ar ARG,MF,Málaga,es La Liga,22,1995,8,6,418,4.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.01,0.00,0.02,0.01,0.02,Matches
2134,Filippo Romagna,it ITA,DF,Cagliari,it Serie A,20,1997,23,21,1888,21.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.1,0.00,0.00,0.01,0.00,0.01,Matches
2135,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,22,1995,28,27,2353,26.1,2,0,2,0,0,8,2,0.08,0.00,0.08,0.08,0.08,0.7,0.7,0.1,0.8,0.03,0.00,0.03,0.03,0.03,Matches
2136,Simone Romagnoli,it ITA,DF,Bologna,it Serie A,27,1990,8,6,557,6.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01,Matches
2137,Aristóteles Romero,ve VEN,MF,Crotone,it Serie A,21,1995,6,0,86,1.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Matches
2138,Óscar Romero,py PAR,MFFW,Alavés,es La Liga,25,1992,5,2,251,2.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.4,0.08,0.04,0.13,0.08,0.13,Matches
2139,Sergio Romero,ar ARG,GK,Manchester Utd,eng Premier League,30,1987,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2140,Oriol Romeu,es ESP,MF,Southampton,eng Premier League,25,1991,34,34,2897,32.2,1,0,1,0,0,11,0,0.03,0.00,0.03,0.03,0.03,2.5,2.5,1.6,4.1,0.08,0.05,0.13,0.08,0.13,Matches
2141,Rômulo,it ITA,MFDF,Hellas Verona,it Serie A,30,1987,37,36,3168,35.2,3,5,1,2,2,7,0,0.09,0.14,0.23,0.03,0.17,3.9,2.5,4.2,6.7,0.11,0.12,0.23,0.07,0.19,Matches
2142,Cristiano Ronaldo,pt POR,FW,Real Madrid,es La Liga,32,1985,27,27,2285,25.4,26,5,23,3,4,1,0,1.02,0.20,1.22,0.91,1.10,24.3,21.2,4.5,25.6,0.96,0.18,1.13,0.83,1.01,Matches
2143,Facundo Roncaglia,ar ARG,DF,Celta Vigo,es La Liga,30,1987,21,17,1492,16.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.5,0.03,0.00,0.03,0.03,0.03,Matches
2144,Salomón Rondón,ve VEN,FW,West Brom,eng Premier League,27,1989,36,32,2767,30.7,7,3,7,0,0,4,0,0.23,0.10,0.33,0.23,0.33,6.8,6.8,1.8,8.6,0.22,0.06,0.28,0.22,0.28,Matches
2145,Valentin Rongier,fr FRA,MFFW,Nantes,fr Ligue 1,22,1994,32,29,2350,26.1,1,2,1,0,0,1,0,0.04,0.08,0.11,0.04,0.11,1.5,1.5,1.6,3.1,0.06,0.06,0.12,0.06,0.12,Matches
2146,Marten de Roon,nl NED,MF,Atalanta,it Serie A,26,1991,34,29,2571,28.6,3,3,2,1,2,9,2,0.11,0.11,0.21,0.07,0.18,3.0,1.5,2.0,3.5,0.10,0.07,0.18,0.05,0.12,Matches
2147,Wayne Rooney,eng ENG,MFFW,Everton,eng Premier League,31,1985,31,27,2268,25.2,10,2,7,3,6,5,0,0.40,0.08,0.48,0.28,0.36,8.2,3.5,2.1,5.6,0.32,0.08,0.41,0.14,0.22,Matches
2148,Roberto Rosales,ve VEN,DF,Málaga,es La Liga,28,1988,35,35,3123,34.7,1,0,1,0,0,10,0,0.03,0.00,0.03,0.03,0.03,0.5,0.5,3.2,3.7,0.02,0.09,0.11,0.02,0.11,Matches
2149,Danny Rose,eng ENG,DF,Tottenham,eng Premier League,27,1990,10,9,800,8.9,0,1,0,0,0,4,0,0.00,0.11,0.11,0.00,0.11,0.8,0.8,0.8,1.6,0.09,0.09,0.18,0.09,0.18,Matches
2150,Liam Rosenior,eng ENG,DF,Brighton,eng Premier League,33,1984,3,1,164,1.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.03,0.00,0.03,0.03,0.03,Matches
2151,Aleandro Rosi,it ITA,DFMF,Genoa,it Serie A,30,1987,24,22,1700,18.9,0,1,0,0,0,5,0,0.00,0.05,0.05,0.00,0.05,0.9,0.9,0.6,1.5,0.05,0.03,0.08,0.05,0.08,Matches
2152,Valentin Rosier,fr FRA,DF,Dijon,fr Ligue 1,20,1996,36,31,2780,30.9,0,3,0,0,0,5,0,0.00,0.10,0.10,0.00,0.10,1.0,1.0,2.5,3.5,0.03,0.08,0.11,0.03,0.11,Matches
2153,Luca Rossettini,it ITA,DF,Genoa,it Serie A,32,1985,23,22,2027,22.5,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.1,0.6,0.02,0.00,0.03,0.02,0.03,Matches
2154,Francesco Rossi,it ITA,GK,Atalanta,it Serie A,26,1991,1,0,8,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2155,Giuseppe Rossi,it ITA,FWMF,Genoa,it Serie A,30,1987,9,1,260,2.9,1,0,1,0,0,0,0,0.35,0.00,0.35,0.35,0.35,2.3,2.3,0.3,2.6,0.79,0.10,0.89,0.79,0.89,Matches
2156,Jérôme Roussillon,fr FRA,DFMF,Montpellier,fr Ligue 1,24,1993,22,22,1880,20.9,3,3,3,0,0,2,0,0.14,0.14,0.29,0.14,0.29,1.9,1.9,5.2,7.1,0.09,0.25,0.34,0.09,0.34,Matches
2157,Wayne Routledge,eng ENG,MFFW,Swansea City,eng Premier League,32,1985,15,4,429,4.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.6,1.1,0.11,0.13,0.24,0.11,0.24,Matches
2158,Nolan Roux,fr FRA,FWMF,Metz,fr Ligue 1,29,1988,35,33,2834,31.5,15,1,15,0,1,8,0,0.48,0.03,0.51,0.48,0.51,9.6,8.8,1.8,10.6,0.30,0.06,0.36,0.28,0.34,Matches
2159,Rubén,es ESP,GK,La Coruña,es La Liga,33,1984,28,27,2478,27.5,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2160,Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,24,1993,27,25,2338,26.0,2,1,2,0,0,4,0,0.08,0.04,0.12,0.08,0.12,1.6,1.6,0.5,2.1,0.06,0.02,0.08,0.06,0.08,Matches
2161,Sebastian Rudy,de GER,MF,Bayern Munich,de Bundesliga,27,1990,25,16,1515,16.8,1,4,1,0,0,2,0,0.06,0.24,0.30,0.06,0.30,0.8,0.8,1.0,1.8,0.05,0.06,0.11,0.05,0.11,Matches
2162,Stéphane Ruffier,fr FRA,GK,Saint-Étienne,fr Ligue 1,30,1986,35,35,3112,34.6,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2163,Vincent Rüfli,ch SUI,MFFW,Dijon,fr Ligue 1,29,1988,3,0,25,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2164,Daniele Rugani,it ITA,DF,Juventus,it Serie A,23,1994,22,22,1935,21.5,2,1,2,0,0,3,0,0.09,0.05,0.14,0.09,0.14,1.6,1.6,0.4,2.0,0.08,0.02,0.09,0.08,0.09,Matches
2165,Mário Rui,pt POR,DF,Napoli,it Serie A,26,1991,25,24,2087,23.2,2,2,2,0,0,9,2,0.09,0.09,0.17,0.09,0.17,0.3,0.3,1.8,2.1,0.01,0.08,0.09,0.01,0.09,Matches
2166,Aitor Ruibal,es ESP,FWMF,Betis,es La Liga,21,1996,2,0,9,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2167,Fabián Ruiz Peña,es ESP,MF,Betis,es La Liga,21,1996,34,30,2659,29.5,3,6,3,0,0,3,0,0.10,0.20,0.30,0.10,0.30,2.1,2.1,2.0,4.1,0.07,0.07,0.14,0.07,0.14,Matches
2168,Víctor Ruiz,es ESP,DF,Villarreal,es La Liga,28,1989,27,27,2416,26.8,2,1,2,0,0,10,1,0.07,0.04,0.11,0.07,0.11,0.6,0.6,0.2,0.8,0.02,0.01,0.03,0.02,0.03,Matches
2169,Antonio Rukavina,rs SRB,DF,Villarreal,es La Liga,33,1984,17,14,1272,14.1,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.6,0.7,0.01,0.04,0.05,0.01,0.05,Matches
2170,Gerónimo Rulli,ar ARG,GK,Real Sociedad,es La Liga,25,1992,26,26,2340,26.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2171,Lukas Rupp,de GER,MF,Hoffenheim,de Bundesliga,26,1991,21,15,1160,12.9,3,2,3,0,0,1,0,0.23,0.16,0.39,0.23,0.39,2.9,2.9,2.2,5.0,0.22,0.17,0.39,0.22,0.39,Matches
2172,Marco Russ,de GER,DF,Eint Frankfurt,de Bundesliga,31,1985,19,12,1145,12.7,1,0,1,0,0,3,0,0.08,0.00,0.08,0.08,0.08,0.4,0.4,0.1,0.6,0.03,0.01,0.05,0.03,0.05,Matches
2173,Mathew Ryan,au AUS,GK,Brighton,eng Premier League,25,1992,38,38,3420,38.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2174,Idriss Saadi,dz ALG,FW,Strasbourg,fr Ligue 1,25,1992,26,10,941,10.5,4,0,4,0,0,1,0,0.38,0.00,0.38,0.38,0.38,3.7,3.7,0.5,4.2,0.35,0.05,0.40,0.35,0.40,Matches
2175,Youssouf Sabaly,sn SEN,DF,Bordeaux,fr Ligue 1,24,1993,35,35,3093,34.4,0,5,0,0,0,3,0,0.00,0.15,0.15,0.00,0.15,0.4,0.4,4.2,4.7,0.01,0.12,0.14,0.01,0.14,Matches
2176,Abdelhamid Sabiri,de GER,MF,Huddersfield,eng Premier League,20,1996,5,2,220,2.4,0,1,0,0,0,1,0,0.00,0.41,0.41,0.00,0.41,0.1,0.1,0.3,0.4,0.06,0.12,0.18,0.06,0.18,Matches
2177,Marcel Sabitzer,at AUT,MFFW,RB Leipzig,de Bundesliga,23,1994,22,21,1790,19.9,3,5,3,0,0,4,0,0.15,0.25,0.40,0.15,0.40,4.5,4.5,3.2,7.6,0.23,0.16,0.38,0.23,0.38,Matches
2178,Enric Saborit,es ESP,DF,Athletic Club,es La Liga,25,1992,19,16,1428,15.9,0,1,0,0,0,5,0,0.00,0.06,0.06,0.00,0.06,0.3,0.3,0.6,0.9,0.02,0.04,0.05,0.02,0.05,Matches
2179,Ihsan Sacko,fr FRA,FW,Nice,fr Ligue 1,20,1997,8,3,257,2.9,0,1,0,0,0,1,0,0.00,0.35,0.35,0.00,0.35,0.0,0.0,0.5,0.5,0.00,0.16,0.16,0.00,0.16,Matches
2180,Ihsan Sacko,fr FRA,FWMF,Strasbourg,fr Ligue 1,20,1997,17,8,709,7.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,1.2,1.8,0.08,0.15,0.23,0.08,0.23,Matches
2181,Mujaid Sadick,es ESP,DF,La Coruña,es La Liga,17,2000,2,1,106,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2182,Armando Sadiku,al ALB,FW,Levante,es La Liga,26,1991,6,4,267,3.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.10,0.02,0.12,0.10,0.12,Matches
2183,Umar Sadiq,ng NGA,FW,Torino,it Serie A,20,1997,3,3,225,2.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.2,0.7,0.23,0.06,0.30,0.23,0.30,Matches
2184,Bacary Sagna,fr FRA,DF,Benevento,it Serie A,34,1983,13,10,957,10.6,1,0,1,0,0,1,0,0.09,0.00,0.09,0.09,0.09,0.5,0.5,0.7,1.2,0.05,0.06,0.11,0.05,0.11,Matches
2185,Adrián Sahibeddine,fr FRA,FWMF,Dijon,fr Ligue 1,22,1994,3,0,32,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.46,0.00,0.46,0.46,0.46,Matches
2186,Nuri Şahin,tr TUR,MF,Dortmund,de Bundesliga,28,1988,18,14,1225,13.6,2,2,2,0,0,2,0,0.15,0.15,0.29,0.15,0.29,2.0,2.0,1.9,3.9,0.15,0.14,0.29,0.15,0.29,Matches
2187,Wesley Saïd,fr FRA,FWMF,Dijon,fr Ligue 1,22,1995,29,20,1839,20.4,9,2,9,0,0,4,0,0.44,0.10,0.54,0.44,0.54,4.3,4.3,1.8,6.0,0.21,0.09,0.30,0.21,0.30,Matches
2188,Allan Saint-Maximin,fr FRA,FWMF,Nice,fr Ligue 1,20,1997,30,26,2246,25.0,3,7,3,0,0,1,0,0.12,0.28,0.40,0.12,0.40,2.7,2.7,5.0,7.7,0.11,0.20,0.31,0.11,0.31,Matches
2189,Allan Saint-Maximin,fr FRA,MFFW,Monaco,fr Ligue 1,20,1997,1,0,16,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,1.15,1.15,0.00,1.15,Matches
2190,Henri Saivet,sn SEN,MF,Newcastle Utd,eng Premier League,26,1990,1,1,83,0.9,1,0,1,0,0,0,0,1.08,0.00,1.08,1.08,1.08,0.0,0.0,0.0,0.0,0.03,0.00,0.03,0.03,0.03,Matches
2191,Gōtoku Sakai,jp JPN,DFMF,Hamburger SV,de Bundesliga,26,1991,28,26,2289,25.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.7,1.3,0.02,0.03,0.05,0.02,0.05,Matches
2192,Hiroki Sakai,jp JPN,DF,Marseille,fr Ligue 1,27,1990,33,30,2520,28.0,0,3,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,0.1,0.1,1.2,1.3,0.00,0.04,0.05,0.00,0.05,Matches
2193,Diafra Sakho,sn SEN,FWMF,West Ham,eng Premier League,27,1989,14,0,306,3.4,2,0,2,0,0,2,0,0.59,0.00,0.59,0.59,0.59,1.7,1.7,0.0,1.7,0.50,0.01,0.51,0.50,0.51,Matches
2194,Diafra Sakho,sn SEN,FW,Rennes,fr Ligue 1,27,1989,13,7,778,8.6,2,0,2,0,0,1,0,0.23,0.00,0.23,0.23,0.23,5.0,5.0,0.3,5.3,0.58,0.03,0.61,0.58,0.61,Matches
2195,Mamadou Sakho,fr FRA,DF,Crystal Palace,eng Premier League,27,1990,19,18,1600,17.8,1,2,1,0,0,1,0,0.06,0.11,0.17,0.06,0.17,1.6,1.6,1.2,2.8,0.09,0.07,0.16,0.09,0.16,Matches
2196,Bakary Sako,ml MLI,FWMF,Crystal Palace,eng Premier League,29,1988,16,4,478,5.3,3,0,3,0,0,0,0,0.56,0.00,0.56,0.56,0.56,2.3,2.3,0.8,3.0,0.43,0.14,0.57,0.43,0.57,Matches
2197,Emiliano Sala,ar ARG,FW,Nantes,fr Ligue 1,26,1990,36,34,3031,33.7,12,4,8,4,5,4,1,0.36,0.12,0.48,0.24,0.36,15.8,12.0,2.8,14.8,0.47,0.08,0.55,0.36,0.44,Matches
2198,Jacopo Sala,it ITA,DF,Sampdoria,it Serie A,25,1991,13,12,992,11.0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.01,0.03,0.04,0.01,0.04,Matches
2199,Mohamed Salah,eg EGY,FW,Liverpool,eng Premier League,25,1992,36,34,2907,32.3,32,10,31,1,2,1,0,0.99,0.31,1.30,0.96,1.27,24.4,22.9,9.0,31.9,0.76,0.28,1.03,0.71,0.99,Matches
2200,Bartosz Salamon,pl POL,DF,SPAL,it Serie A,26,1991,22,20,1725,19.2,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.2,1.0,0.04,0.01,0.05,0.04,0.05,Matches
2201,Carlos Salcedo,mx MEX,DF,Eint Frankfurt,de Bundesliga,23,1993,20,17,1607,17.9,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.01,0.00,0.01,0.01,0.01,Matches
2202,Eddie Salcedo,it ITA,MFFW,Genoa,it Serie A,15,2001,2,0,34,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.56,0.00,0.56,0.56,0.56,Matches
2203,Yannis Salibur,fr FRA,FWMF,Guingamp,fr Ligue 1,26,1991,22,19,1521,16.9,3,3,3,0,0,4,0,0.18,0.18,0.36,0.18,0.36,3.8,3.8,2.3,6.1,0.23,0.13,0.36,0.23,0.36,Matches
2204,Sejad Salihović,ba BIH,MF,Hamburger SV,de Bundesliga,32,1984,10,4,370,4.1,1,1,0,1,1,1,0,0.24,0.24,0.49,0.00,0.24,0.9,0.2,0.8,1.0,0.23,0.19,0.41,0.05,0.24,Matches
2205,Yoann Salmier,gf GUF,DF,Strasbourg,fr Ligue 1,24,1992,14,12,1107,12.3,0,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,0.2,0.2,0.6,0.8,0.02,0.05,0.07,0.02,0.07,Matches
2206,Mamadou Samassa,ml MLI,GK,Troyes,fr Ligue 1,27,1990,21,21,1890,21.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2207,Brice Samba,cg CGO,GK,Caen,fr Ligue 1,23,1994,4,3,316,3.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2208,Junior Sambia,fr FRA,MFFW,Montpellier,fr Ligue 1,20,1996,28,16,1543,17.1,1,4,1,0,0,3,0,0.06,0.23,0.29,0.06,0.29,1.9,1.9,3.1,5.0,0.11,0.18,0.29,0.11,0.29,Matches
2209,Frédéric Sammaritano,fr FRA,FWMF,Dijon,fr Ligue 1,31,1986,26,16,1429,15.9,0,4,0,0,0,1,0,0.00,0.25,0.25,0.00,0.25,2.0,2.0,2.0,4.0,0.13,0.13,0.25,0.13,0.25,Matches
2210,Sergi Samper,es ESP,MF,Las Palmas,es La Liga,22,1995,2,2,143,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2211,Jairo Samperio,es ESP,FWDF,Las Palmas,es La Liga,24,1993,11,6,556,6.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.4,0.9,0.09,0.06,0.15,0.09,0.15,Matches
2212,Jairo Samperio,es ESP,MFFW,Mainz 05,de Bundesliga,24,1993,2,0,36,0.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.26,0.00,0.26,0.26,0.26,Matches
2213,Mario Sampirisi,it ITA,DF,Crotone,it Serie A,24,1992,31,24,2194,24.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.6,1.0,0.02,0.02,0.04,0.02,0.04,Matches
2214,Mikel San José,es ESP,MF,Athletic Club,es La Liga,28,1989,26,24,2155,23.9,1,1,1,0,0,5,0,0.04,0.04,0.08,0.04,0.08,1.4,1.4,1.0,2.5,0.06,0.04,0.10,0.06,0.10,Matches
2215,Antonio Sanabria,py PAR,FW,Betis,es La Liga,21,1996,17,8,853,9.5,8,0,8,0,0,0,0,0.84,0.00,0.84,0.84,0.84,5.2,5.2,0.2,5.4,0.55,0.02,0.57,0.55,0.57,Matches
2216,Renato Sanches,pt POR,MF,Swansea City,eng Premier League,19,1997,12,9,702,7.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.3,0.7,0.05,0.04,0.09,0.05,0.09,Matches
2217,Alexis Sánchez,cl CHI,FWMF,Arsenal,eng Premier League,28,1988,19,17,1503,16.7,7,3,6,1,1,4,0,0.42,0.18,0.60,0.36,0.54,7.3,6.6,6.2,12.8,0.44,0.37,0.81,0.39,0.76,Matches
2218,Alexis Sánchez,cl CHI,FWMF,Manchester Utd,eng Premier League,28,1988,12,12,1043,11.6,2,3,2,0,1,1,0,0.17,0.26,0.43,0.17,0.43,3.7,2.8,2.5,5.3,0.32,0.22,0.54,0.24,0.46,Matches
2219,Carlos Sánchez,co COL,MFFW,Fiorentina,it Serie A,31,1986,9,3,368,4.1,1,0,1,0,0,2,0,0.24,0.00,0.24,0.24,0.24,0.5,0.5,0.0,0.5,0.12,0.00,0.12,0.12,0.12,Matches
2220,Carlos Sánchez,co COL,MF,Espanyol,es La Liga,31,1986,14,13,1122,12.5,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.5,0.5,0.01,0.04,0.04,0.01,0.04,Matches
