Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Expected xG,Expected npxG,Expected xA,Expected npxG+xA,Per 90 Minutes xG,Per 90 Minutes xA,Per 90 Minutes xG+xA,Per 90 Minutes npxG,Per 90 Minutes npxG+xA,Matches,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Vs Dribbles Tkl,Vs Dribbles Att,Vs Dribbles Tkl%,Vs Dribbles Past,Pressures Press,Pressures Succ,Pressures %,Pressures Def 3rd,Pressures Mid 3rd,Pressures Att 3rd,Blocks Blocks,Blocks Sh,Blocks ShSv,Blocks Pass,Int,Tkl+Int,Clr,Err,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Unnamed: 0,weekly_gross_eur,annual_gross_eur,weekly_net_eur,annual_net_eur,weekly_gross_gbp,annual_gross_gbp,weekly_net_gbp,annual_net_gbp,weekly_gross_usd,annual_gross_usd,weekly_net_usd,annual_net_usd,length,total_gross_eur,total_net_eur,total_gross_gbp,total_net_gbp,total_gross_usd,total_net_usd,status,position,position_detail,age,country,club
1485,Ainsley Maitland-Niles,eng ENG,DF,Arsenal,eng Premier League,20,1997,16,11,987,11.0,1,1,1,0,0,2,1,0.09,0.09,0.18,0.09,0.18,1.1,1.1,1.2,2.3,0.1,0.11,0.21,0.1,0.21,Matches,11.0,34,23,16,14,4,15,31,48.4,16,227,79,34.8,91,85,51,34,4,1,30,18,52,16,0,,,,,,,,,,,,,,,,457,575,79.5,7972,2743,219,251,87.3,196,230,85.2,39,71,54.9,1,1.2,-0.2,6,30,14,1,52,226,29615.384615384617,1540000,23076.92307692308,1200000,24675.92307692308,1283148,19228.0,999856,33528.230769230766,1743468,26125.903846153848,1358547,1-yr,1540000,1200000,1283148,999856,1743468,1358547,Reserve,M,RM,24,England,Roma
1488,Jean-Victor Makengo,fr FRA,FWMF,Nice,fr Ligue 1,20,1998,25,11,1029,11.4,1,0,1,0,0,3,0,0.09,0.0,0.09,0.09,0.09,1.3,1.3,0.8,2.1,0.11,0.07,0.18,0.11,0.18,Matches,11.4,11,8,4,6,1,2,11,18.2,9,229,47,20.5,68,109,52,10,1,0,9,8,19,6,0,,,,,,,,,,,,,,,,358,424,84.4,5452,971,201,221,91.0,124,144,86.1,22,34,64.7,0,0.8,-0.8,12,28,6,1,25,404,7307.692307692308,380000,5769.2307692307695,300000,6088.865384615385,316621,4807.0,249964,8273.192307692309,430206,6531.4807692307695,339637,4-yrs,1520000,1200000,1266484,999856,1720826,1358547,Starter,M,CM,23,France,Udinese
1492,Kévin Malcuit,ma MAR,DF,Napoli,it Serie A,27,1991,24,20,1805,20.1,0,2,0,0,0,3,0,0.0,0.1,0.1,0.0,0.1,0.3,0.3,2.4,2.7,0.01,0.12,0.13,0.01,0.13,Matches,20.1,58,36,31,20,7,30,51,58.8,21,281,79,28.1,146,94,41,41,4,0,37,34,92,52,1,,,,,,,,,,,,,,,,1045,1265,82.6,17746,5499,535,589,90.8,394,473,83.3,95,148,64.2,2,2.4,-0.4,22,44,32,16,85,229,28461.53846153846,1480000,15384.615384615385,800000,23714.51923076923,1233155,12818.653846153846,666570,32221.94230769231,1675541,17417.26923076923,905698,1-yr,1480000,800000,1233155,666570,1675541,905698,Reserve,D,RB,30,France,Napoli
1494,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,27,1991,35,35,3092,34.4,1,4,1,0,0,11,0,0.03,0.12,0.15,0.03,0.15,1.4,1.4,3.9,5.3,0.04,0.11,0.15,0.04,0.15,Matches,34.4,68,43,41,20,7,25,68,36.8,43,538,172,32.0,297,179,62,82,16,0,66,30,98,150,1,,,,,,,,,,,,,,,,1450,1996,72.6,25732,10495,688,788,87.3,577,743,77.7,163,387,42.1,4,3.9,0.1,29,108,44,15,135,128,49807.69230769231,2590000,23846.153846153848,1240000,41500.42307692308,2158022,19868.92307692308,1033184,56388.40384615384,2932197,26996.76923076923,1403832,2-yrs,5180000,2480000,4316043,2066368,5864394,2807663,Starter,D,RB,30,Spain,Celta Vigo
1496,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,29,1989,31,31,2790,31.0,1,1,1,0,0,2,0,0.03,0.03,0.06,0.03,0.06,0.7,0.7,1.3,2.0,0.02,0.04,0.06,0.02,0.06,Matches,31.0,82,49,56,14,12,31,91,34.1,60,606,180,29.7,382,167,57,74,11,2,63,38,120,77,0,,,,,,,,,,,,,,,,1274,1611,79.1,23502,11237,533,591,90.2,598,723,82.7,130,255,51.0,1,1.3,-0.3,18,90,27,7,136,237,9423.076923076924,490000,5192.307692307692,270000,7851.423076923077,408274,4326.307692307692,224968,10668.076923076924,554740,5878.326923076923,305673,1-yr,490000,270000,408274,224968,554740,305673,Starter,D,CB,32,France,Angers
1497,Gianluca Mancini,it ITA,DF,Atalanta,it Serie A,22,1996,30,25,2246,25.0,5,2,5,0,0,5,0,0.2,0.08,0.28,0.2,0.28,4.2,4.2,0.5,4.7,0.17,0.02,0.19,0.17,0.19,Matches,25.0,53,40,27,20,6,18,36,50.0,18,356,121,34.0,172,154,30,34,6,0,28,46,99,91,1,,,,,,,,,,,,,,,,1128,1349,83.6,20770,7226,432,488,88.5,584,658,88.8,102,180,56.7,2,0.5,1.5,10,85,12,1,88,80,71153.84615384616,3700000,38461.53846153846,2000000,59286.307692307695,3082888,32046.653846153848,1666426,80554.86538461539,4188853,43543.17307692308,2264245,3-yrs,11100000,6000000,9248664,4999278,12566558,6792734,Starter,D,CB,25,Italy,Roma
1498,Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,33,1985,31,31,2735,30.4,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,30.4,0,0,0,0,0,0,3,0.0,3,5,2,40.0,5,0,0,0,0,0,0,0,0,1,3,40.0,1.32,108.0,74.0,68.5,14.0,5.0,12.0,9.0,29.0,7.0,6.0,1.0,0.0,14.3,688,985,69.8,22055,14040,46,47,97.9,382,385,99.2,260,552,47.1,0,0.0,0.0,0,12,1,0,1,40,69230.76923076923,3600000,38076.92307692308,1980000,57683.980769230766,2999567,31726.19230769231,1649762,78377.69230769231,4075640,43107.730769230766,2241602,3-yrs,10800000,5940000,8998700,4949285,12226921,6724806,Reserve,K,GK,36,France,Marseille
1499,Reinildo Mandava,mz MOZ,DF,Lille,fr Ligue 1,24,1994,3,1,97,1.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.27,0.27,0.0,0.27,Matches,1.1,4,3,3,1,0,2,3,66.7,1,24,4,16.7,12,11,1,1,0,0,1,2,6,3,0,,,,,,,,,,,,,,,,48,59,81.4,773,216,25,26,96.2,20,24,83.3,3,7,42.9,0,0.3,-0.3,1,3,2,1,4,296,15384.615384615385,800000,7307.692307692308,380000,12818.653846153846,666570,6088.865384615385,316621,17417.26923076923,905698,8273.192307692309,430206,4-yrs,3200000,1520000,2666282,1266484,3622791,1720826,Reserve,D,LB,28,Mozambique,Atletico Madrid
1500,Aïssa Mandi,dz ALG,DF,Betis,es La Liga,26,1991,35,34,3059,34.0,1,1,1,0,0,10,0,0.03,0.03,0.06,0.03,0.06,0.7,0.7,1.2,1.9,0.02,0.04,0.06,0.02,0.06,Matches,34.0,53,42,28,22,3,12,31,38.7,19,306,91,29.7,162,114,30,48,24,1,24,38,91,69,0,,,,,,,,,,,,,,,,2417,2610,92.6,47146,17277,909,959,94.8,1177,1256,93.7,312,359,86.9,1,1.2,-0.2,15,183,9,1,127,176,33076.92307692308,1720000,15961.53846153846,830000,27560.115384615383,1433126,13299.365384615385,691567,37447.11538461538,1947250,18070.42307692308,939662,4-yrs,6880000,3320000,5732505,2766267,7789001,3758646,Reserve,D,CB,30,Algeria,Villarreal
1501,Rolando Mandragora,it ITA,MF,Udinese,it Serie A,21,1997,35,33,2918,32.4,3,2,3,0,0,8,1,0.09,0.06,0.15,0.09,0.15,1.8,1.8,1.9,3.6,0.05,0.06,0.11,0.05,0.11,Matches,32.4,62,36,28,28,6,25,81,30.9,56,685,145,21.2,246,364,75,54,9,0,45,42,104,55,0,,,,,,,,,,,,,,,,991,1222,81.1,17489,4770,452,520,86.9,390,461,84.6,117,177,66.1,2,1.9,0.1,28,63,18,3,83,277,21346.153846153848,1110000,11538.46153846154,600000,17785.884615384617,924866,9614.0,499928,24166.46153846154,1256656,13062.942307692309,679273,1-yr,1110000,600000,924866,499928,1256656,679273,Starter,M,DM,24,Italy,Torino
1503,Sadio Mané,sn SEN,FW,Liverpool,eng Premier League,26,1992,36,35,3077,34.2,22,1,22,0,0,2,0,0.64,0.03,0.67,0.64,0.67,17.2,17.2,4.6,21.8,0.5,0.13,0.64,0.5,0.64,Matches,34.2,42,26,15,16,11,6,40,15.0,34,593,192,32.4,105,260,228,35,6,0,29,25,67,6,0,,,,,,,,,,,,,,,,953,1237,77.0,15789,3367,501,587,85.3,342,429,79.7,88,141,62.4,1,4.6,-3.6,44,78,49,6,109,79,120017.34615384616,6240902,66009.53846153847,3432496,100000.0,5200000,55000.0,2860000,135874.3076923077,7065464,74730.86538461539,3886005,2-yrs,12481803,6864992,10400000,5720000,14130927,7772010,Starter,F,LW,29,Senegal,Liverpool
1504,Thomas Mangani,fr FRA,MF,Angers,fr Ligue 1,31,1987,29,18,1598,17.8,3,0,0,3,4,2,1,0.17,0.0,0.17,0.0,0.0,4.0,0.9,3.0,4.0,0.22,0.17,0.39,0.05,0.22,Matches,17.8,43,30,17,22,4,12,61,19.7,49,530,138,26.0,138,335,57,23,3,0,20,13,56,18,0,,,,,,,,,,,,,,,,944,1195,79.0,16583,5937,426,494,86.2,404,473,85.4,99,196,50.5,0,3.0,-3.0,35,90,14,4,116,165,15000.0,780000,8269.23076923077,430000,12498.192307692309,649906,6890.038461538462,358282,16981.826923076922,883055,9361.78846153846,486813,1-yr,780000,430000,649906,358282,883055,486813,Starter,M,CM,34,France,Angers
1506,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,24,1994,18,12,1101,12.2,0,3,0,0,0,2,0,0.0,0.25,0.25,0.0,0.25,0.1,0.1,0.7,0.8,0.0,0.06,0.07,0.0,0.07,Matches,12.2,35,15,20,12,3,14,21,66.7,7,204,60,29.4,102,68,34,30,1,0,29,15,50,36,0,,,,,,,,,,,,,,,,341,508,67.1,5958,2573,156,187,83.4,143,216,66.2,36,78,46.2,3,0.7,2.3,9,27,12,4,40,277,42006.07692307692,2184316,23080.25,1200173,35000.0,1820000,19230.76923076923,1000000,47556.0,2472912,26129.67307692308,1358743,3-yrs,6552947,3600520,5460000,3000000,7418737,4076229,Reserve,D,RB,27,Spain,Newcastle
1511,Myziane Maolida,fr FRA,FWMF,Nice,fr Ligue 1,19,1999,14,10,952,10.6,0,3,0,0,0,2,0,0.0,0.28,0.28,0.0,0.28,1.8,1.8,2.1,3.9,0.17,0.2,0.37,0.17,0.37,Matches,10.6,12,7,6,5,1,4,6,66.7,2,189,42,22.2,23,82,84,6,0,0,6,0,12,5,0,,,,,,,,,,,,,,,,284,348,81.6,4067,1100,177,199,88.9,92,115,80.0,10,17,58.8,3,2.1,0.9,17,17,14,1,34,423,2884.6153846153848,150000,1538.4615384615386,80000,2403.5,124982,1281.8653846153843,66657,3265.730769230769,169818,1741.7307692307693,90570,4-yrs,600000,320000,499928,266628,679273,362279,Starter,F,LW,22,France,Hertha Berlin
1515,Marcelo,br BRA,DF,Real Madrid,es La Liga,30,1988,23,21,1853,20.6,2,2,2,0,0,6,0,0.1,0.1,0.19,0.1,0.19,1.5,1.5,3.0,4.5,0.07,0.15,0.22,0.07,0.22,Matches,20.6,37,17,17,14,6,14,37,37.8,23,221,70,31.7,76,93,52,33,2,0,31,12,49,23,0,,,,,,,,,,,,,,,,1250,1536,81.4,21370,8130,662,714,92.7,451,537,84.0,121,235,51.5,2,3.0,-1.0,35,109,56,14,161,6,421923.07692307694,21940000,202500.0,10530000,351551.78846153844,18280693,168725.63461538462,8773733,477668.5192307693,24838763,229254.7692307692,11921248,1-yr,21940000,10530000,18280693,8773733,24838763,11921248,Reserve,D,LB,33,Brazil,Real Madrid
1516,Marcelo,br BRA,DF,Lyon,fr Ligue 1,31,1987,33,33,2878,32.0,0,1,0,0,0,6,0,0.0,0.03,0.03,0.0,0.03,1.8,1.8,1.8,3.7,0.06,0.06,0.11,0.06,0.11,Matches,20.6,37,17,17,14,6,14,37,37.8,23,221,70,31.7,76,93,52,33,2,0,31,12,49,23,0,,,,,,,,,,,,,,,,1250,1536,81.4,21370,8130,662,714,92.7,451,537,84.0,121,235,51.5,2,3.0,-1.0,35,109,56,14,161,6,421923.07692307694,21940000,202500.0,10530000,351551.78846153844,18280693,168725.63461538462,8773733,477668.5192307693,24838763,229254.7692307692,11921248,1-yr,21940000,10530000,18280693,8773733,24838763,11921248,Reserve,D,LB,33,Brazil,Real Madrid
1517,Solly March,eng ENG,MFFW,Brighton,eng Premier League,24,1994,35,30,2463,27.4,1,5,1,0,0,1,0,0.04,0.18,0.22,0.04,0.22,2.8,2.8,4.0,6.8,0.1,0.15,0.25,0.1,0.25,Matches,27.4,54,28,28,12,14,15,45,33.3,30,483,136,28.2,156,186,141,60,5,0,55,31,85,20,0,,,,,,,,,,,,,,,,601,946,63.5,11457,3257,271,346,78.3,217,321,67.6,91,195,46.7,5,4.0,1.0,40,34,32,20,44,306,36005.21153846154,1872271,19849.01923076923,1032149,30000.0,1560000,16538.46153846154,860000,40762.28846153846,2119639,22471.51923076923,1168519,3-yrs,5616812,3096447,4680000,2580000,6358917,3505557,Reserve,M,LM,27,England,Brighton
1518,Federico Marchetti,it ITA,GK,Genoa,it Serie A,35,1983,4,4,360,4.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,4.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,10.0,2.5,19.0,10.0,47.4,2.0,0.0,2.0,1.0,25.0,0.0,0.0,0.0,0.0,,78,112,69.6,2901,2094,4,4,100.0,31,32,96.9,41,74,55.4,0,0.0,0.0,0,5,0,0,0,340,14230.76923076923,740000,7692.307692307692,400000,11857.26923076923,616578,6409.326923076923,333285,16110.98076923077,837771,8708.634615384615,452849,1-yr,740000,400000,616578,333285,837771,452849,Reserve,K,GK,38,Italy,Genoa
1519,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,26,1992,31,31,2790,31.0,4,0,4,0,0,9,0,0.13,0.0,0.13,0.13,0.13,2.8,2.8,0.3,3.1,0.09,0.01,0.1,0.09,0.1,Matches,31.0,38,24,23,12,3,11,21,52.4,10,187,58,31.0,120,54,13,52,18,0,34,23,61,116,3,,,,,,,,,,,,,,,,1643,1894,86.7,33149,12343,532,588,90.5,892,974,91.6,214,309,69.3,0,0.3,-0.3,6,142,8,0,119,292,21346.153846153848,1110000,11538.46153846154,600000,17785.884615384617,924866,9614.0,499928,24166.46153846154,1256656,13062.942307692309,679273,2-yrs,2220000,1200000,1849733,999856,2513312,1358547,Starter,D,CB,29,Italy,Sassuolo
1520,Óscar de Marcos,es ESP,DFFW,Athletic Club,es La Liga,29,1989,30,28,2421,26.9,1,2,1,0,0,7,2,0.04,0.07,0.11,0.04,0.11,1.2,1.2,2.6,3.8,0.05,0.09,0.14,0.05,0.14,Matches,26.9,57,37,30,16,11,25,64,39.1,39,378,96,25.4,152,135,91,52,4,0,48,25,82,50,1,,,,,,,,,,,,,,,,1032,1346,76.7,18203,6749,482,560,86.1,449,555,80.9,90,174,51.7,2,2.6,-0.6,24,66,29,15,99,166,35576.92307692308,1850000,17115.384615384617,890000,29643.153846153848,1541444,14260.76923076923,741560,40277.42307692308,2094426,19376.71153846154,1007589,1-yr,1850000,890000,1541444,741560,2094426,1007589,Reserve,D,RB,32,Spain,Athletic Club
1530,Guillermo Maripán,cl CHI,DF,Alavés,es La Liga,24,1994,23,22,2008,22.3,2,2,2,0,0,5,0,0.09,0.09,0.18,0.09,0.18,1.2,1.2,0.6,1.8,0.05,0.03,0.08,0.05,0.08,Matches,22.3,46,25,34,12,0,22,37,59.5,15,193,66,34.2,135,53,5,41,16,0,25,23,69,157,3,,,,,,,,,,,,,,,,527,679,77.6,12316,4898,142,161,88.2,248,285,87.0,132,219,60.3,2,0.6,1.4,3,29,0,0,41,101,26923.07692307692,1400000,23461.53846153846,1220000,22432.653846153848,1166498,19548.46153846154,1016520,30480.21153846154,1584971,26561.32692307692,1381189,3-yrs,4200000,3660000,3499494,3049559,4754914,4143568,Starter,D,CB,27,Chile,Monaco
1533,Marquinhos,br BRA,DFMF,Paris S-G,fr Ligue 1,24,1994,30,30,2693,29.9,3,2,3,0,0,2,1,0.1,0.07,0.17,0.1,0.17,1.2,1.2,1.9,3.1,0.04,0.06,0.11,0.04,0.11,Matches,29.9,51,35,26,21,4,26,63,41.3,37,438,138,31.5,181,202,55,58,16,1,42,23,74,93,2,,,,,,,,,,,,,,,,2093,2264,92.4,42667,14004,688,736,93.5,1074,1123,95.6,317,384,82.6,2,1.9,0.1,9,174,11,0,144,9,276923.07692307694,14400000,152307.6923076923,7920000,230735.90384615384,11998267,126904.75,6599047,313510.78846153844,16302561,172430.9423076923,8966409,3-yrs,43200000,23760000,35994800,19797140,48907683,26899226,Starter,D,CB,27,Brazil,PSG
1534,Roger Martí,es ESP,FW,Levante,es La Liga,27,1991,31,23,1887,21.0,13,0,11,2,2,5,0,0.62,0.0,0.62,0.52,0.52,12.7,11.0,1.0,12.0,0.61,0.05,0.65,0.52,0.57,Matches,21.0,10,8,1,5,4,1,23,4.3,22,373,74,19.8,35,204,134,16,4,0,12,3,13,8,0,,,,,,,,,,,,,,,,268,385,69.6,4282,783,161,199,80.9,74,109,67.9,27,50,54.0,0,1.0,-1.0,13,23,11,1,24,240,22500.0,1170000,10769.23076923077,560000,18747.28846153846,974859,8973.057692307691,466599,25472.75,1324583,12192.076923076924,633988,3-yrs,3510000,1680000,2924578,1399798,3973749,1901965,Starter,F,CF,31,Spain,Levante
1535,Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,22,1995,27,18,1621,18.0,10,2,9,1,1,2,0,0.56,0.11,0.67,0.5,0.61,5.6,4.8,2.5,7.3,0.31,0.14,0.45,0.27,0.41,Matches,18.0,16,13,7,6,3,4,15,26.7,11,192,51,26.6,43,76,73,14,0,0,14,9,25,4,0,,,,,,,,,,,,,,,,577,756,76.3,7942,2182,373,444,84.0,174,226,77.0,20,41,48.8,2,2.5,-0.5,34,28,29,2,77,60,115384.6153846154,6000000,55384.61538461538,2880000,96139.96153846152,4999278,46147.17307692308,2399653,130629.5,6792734,62702.15384615384,3260512,1-yr,6000000,2880000,4999278,2399653,6792734,3260512,Starter,F,CF,26,France,Sevilla
1536,Aarón Martín,es ESP,DF,Mainz 05,de Bundesliga,21,1997,33,32,2878,32.0,0,3,0,0,0,3,0,0.0,0.09,0.09,0.0,0.09,0.7,0.7,5.0,5.7,0.02,0.15,0.18,0.02,0.18,Matches,32.0,48,20,26,20,2,17,47,36.2,30,371,107,28.8,184,136,51,55,10,0,45,28,76,65,2,,,,,,,,,,,,,,,,1298,1742,74.5,22764,8138,640,718,89.1,488,624,78.2,149,346,43.1,3,5.0,-2.0,60,69,40,21,104,96,38461.53846153846,2000000,20384.615384615383,1060000,32046.653846153848,1666426,16984.73076923077,883206,43543.17307692308,2264245,23077.884615384617,1200050,2-yrs,4000000,2120000,3332852,1766411,4528489,2400099,Starter,D,LB,24,Spain,Mainz
1537,Jonas Martin,fr FRA,MF,Strasbourg,fr Ligue 1,28,1990,23,23,2059,22.9,3,1,1,2,3,9,0,0.13,0.04,0.17,0.04,0.09,4.0,1.7,1.9,3.6,0.17,0.08,0.26,0.07,0.16,Matches,22.9,48,31,24,18,6,10,42,23.8,32,439,114,26.0,148,242,49,46,12,0,34,26,74,35,0,,,,,,,,,,,,,,,,1334,1528,87.3,25456,6306,571,634,90.1,550,605,90.9,196,252,77.8,1,1.9,-0.9,22,120,18,4,117,96,27692.30769230769,1440000,15192.307692307691,790000,23073.596153846152,1199827,12658.423076923076,658238,31351.07692307692,1630256,17199.55769230769,894377,1-yr,1440000,790000,1199827,658238,1630256,894377,Starter,M,CM,31,France,Rennes
1539,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,27,1991,33,33,2902,32.2,0,0,0,0,0,12,0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.5,2.0,0.04,0.02,0.06,0.04,0.06,Matches,32.2,49,30,37,11,1,14,32,43.8,18,238,88,37.0,138,93,7,40,14,0,26,47,96,190,2,,,,,,,,,,,,,,,,1113,1404,79.3,27464,9083,275,312,88.1,541,607,89.1,294,471,62.4,0,0.5,-0.5,5,92,6,0,85,68,96153.84615384616,5000000,46153.84615384616,2400000,80116.63461538461,4166065,38455.980769230766,1999711,108857.92307692308,5660612,52251.807692307695,2717094,2-yrs,10000000,4800000,8332130,3999422,11321223,5434187,Starter,D,CB,30,Spain,Athletic Club
1540,Javi Martínez,es ESP,MF,Bayern Munich,de Bundesliga,29,1988,21,16,1309,14.5,3,0,3,0,0,3,0,0.21,0.0,0.21,0.21,0.21,1.5,1.5,0.4,1.9,0.1,0.02,0.13,0.1,0.13,Matches,14.5,26,16,6,17,3,6,24,25.0,18,217,69,31.8,66,136,15,24,5,0,19,14,40,27,0,,,,,,,,,,,,,,,,803,911,88.1,14235,3414,352,380,92.6,365,402,90.8,73,104,70.2,0,0.4,-0.4,5,69,5,0,63,488,3076.923076923077,160000,1538.4615384615386,80000,2563.730769230769,133314,1281.8653846153843,66657,3483.4615384615386,181140,1741.7307692307693,90570,5-yrs,800000,400000,666570,333285,905698,452849,Starter,F,AM,22,Spain,Osasuna
1541,Lautaro Martínez,ar ARG,FW,Inter,it Serie A,20,1997,27,13,1344,14.9,6,2,5,1,1,4,0,0.4,0.13,0.54,0.33,0.47,7.3,6.6,2.4,9.0,0.49,0.16,0.65,0.44,0.6,Matches,14.9,4,1,0,1,3,2,14,14.3,12,289,69,23.9,15,99,175,19,0,0,19,4,8,7,0,,,,,,,,,,,,,,,,182,263,69.2,2851,731,95,117,81.2,45,76,59.2,21,36,58.3,2,2.4,-0.4,18,17,13,3,25,5,213653.84615384616,11110000,115384.6153846154,6000000,178019.15384615384,9256996,96139.96153846152,4999278,241882.28846153847,12577879,130629.5,6792734,5-yrs,55550000,30000000,46284980,24996389,62889394,33963669,Starter,F,CF,24,Argentina,Inter Milan
1543,Gelson Martins,pt POR,FW,Atlético Madrid,es La Liga,23,1995,8,1,229,2.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.7,0.26,0.02,0.28,0.26,0.28,Matches,2.5,5,2,2,2,1,0,1,0.0,1,56,13,23.2,12,30,14,4,0,0,4,1,6,0,0,,,,,,,,,,,,,,,,52,70,74.3,750,269,37,47,78.7,12,15,80.0,3,5,60.0,0,0.0,0.0,2,5,4,0,9,39,69230.76923076923,3600000,60192.307692307695,3130000,57683.980769230766,2999567,50153.019230769234,2607957,78377.69230769231,4075640,68145.05769230769,3543543,3-yrs,10800000,9390000,8998700,7823870,12226921,10630628,Starter,F,RW,26,Portugal,Monaco
1544,Gelson Martins,pt POR,FWMF,Monaco,fr Ligue 1,23,1995,16,16,1389,15.4,4,2,4,0,0,1,0,0.26,0.13,0.39,0.26,0.39,3.4,3.4,1.8,5.2,0.22,0.12,0.33,0.22,0.33,Matches,2.5,5,2,2,2,1,0,1,0.0,1,56,13,23.2,12,30,14,4,0,0,4,1,6,0,0,,,,,,,,,,,,,,,,52,70,74.3,750,269,37,47,78.7,12,15,80.0,3,5,60.0,0,0.0,0.0,2,5,4,0,9,39,69230.76923076923,3600000,60192.307692307695,3130000,57683.980769230766,2999567,50153.019230769234,2607957,78377.69230769231,4075640,68145.05769230769,3543543,3-yrs,10800000,9390000,8998700,7823870,12226921,10630628,Starter,F,RW,26,Portugal,Monaco
1546,Omar Mascarell,es ESP,MF,Schalke 04,de Bundesliga,25,1993,14,11,993,11.0,0,2,0,0,0,2,0,0.0,0.18,0.18,0.0,0.18,0.2,0.2,0.2,0.4,0.02,0.01,0.03,0.02,0.03,Matches,11.0,19,10,9,10,0,7,32,21.9,25,199,66,33.2,83,102,14,24,4,0,20,13,32,15,0,,,,,,,,,,,,,,,,401,490,81.8,8368,1547,134,155,86.5,185,208,88.9,79,120,65.8,2,0.2,1.8,5,42,4,0,43,292,15769.23076923077,820000,7500.0,390000,13139.134615384615,683235,6249.096153846154,324953,17852.69230769231,928340,8490.923076923076,441528,1-yr,820000,390000,683235,324953,928340,441528,Starter,M,DM,29,Spain,Elche
1547,Andrea Masiello,it ITA,DF,Atalanta,it Serie A,32,1986,24,22,1836,20.4,0,2,0,0,0,5,0,0.0,0.1,0.1,0.0,0.1,0.9,0.9,0.8,1.7,0.04,0.04,0.09,0.04,0.09,Matches,20.4,30,17,17,13,0,19,36,52.8,17,187,56,29.9,93,81,13,33,8,1,25,37,67,71,0,,,,,,,,,,,,,,,,1123,1277,87.9,22918,7845,395,427,92.5,541,585,92.5,178,245,72.7,2,0.8,1.2,7,86,8,0,83,247,25000.0,1300000,13461.53846153846,700000,20830.32692307692,1083177,11216.326923076924,583249,28303.05769230769,1471759,15240.115384615385,792486,1-yr,1300000,700000,1083177,583249,1471759,792486,Reserve,D,CB,35,Italy,Genoa
1548,Adam Masina,ma MAR,DF,Watford,eng Premier League,24,1994,14,11,1004,11.2,0,1,0,0,0,5,0,0.0,0.09,0.09,0.0,0.09,0.1,0.1,0.6,0.6,0.0,0.05,0.06,0.0,0.06,Matches,11.2,26,13,16,9,1,8,22,36.4,14,181,59,32.6,89,71,21,27,3,0,24,16,42,41,0,,,,,,,,,,,,,,,,436,555,78.6,7618,3320,213,236,90.3,171,210,81.4,42,87,48.3,1,0.6,0.4,3,33,4,2,36,318,33466.36538461538,1740251,18464.21153846154,960139,27884.615384615383,1450000,15384.615384615385,800000,37888.019230769234,1970177,20903.73076923077,1086994,2-yrs,3480503,1920277,2900000,1600000,3940355,2173989,Reserve,D,LB,28,Morocco,Watford
