Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Vs Dribbles Tkl,Vs Dribbles Att,Vs Dribbles Tkl%,Vs Dribbles Past,Pressures Press,Pressures Succ,Pressures %,Pressures Def 3rd,Pressures Mid 3rd,Pressures Att 3rd,Blocks Blocks,Blocks Sh,Blocks ShSv,Blocks Pass,Int,Tkl+Int,Clr,Err,Matches
1,Luis Abram,pe PER,DF,Granada,26-021,1996,6.2,7,6,5,1,1,3,4,75.0,1,35,13,37.1,14,20,1,13,5,2,8,11,18,39,1,Matches
2,Marcos Acuña,ar ARG,DF,Sevilla,30-143,1991,18.5,43,27,23,10,10,18,25,72.0,7,201,68,33.8,81,84,36,25,2,0,23,22,65,26,0,Matches
3,Martin Agirregabiria,es ESP,DF,Alavés,25-314,1996,16.2,38,19,19,11,8,22,39,56.4,17,192,53,27.6,85,81,26,27,3,0,24,23,61,41,0,Matches
4,Julen Agirrezabala,es ESP,GK,Athletic Club,21-084,2000,4.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,Matches
5,Sergio Agüero,ar ARG,FW,Barcelona,33-291,1988,1.7,1,1,0,0,1,0,1,0.0,1,18,4,22.2,0,8,10,0,0,0,0,0,1,0,0,Matches
6,Álvaro Aguirre,es ESP,FW,Rayo Vallecano,22-045,2000,0.1,1,1,0,0,1,0,0,,0,3,1,33.3,0,0,3,0,0,0,0,0,1,0,0,Matches
7,Joseph Aidoo,gh GHA,DF,Celta Vigo,26-172,1995,19.3,35,25,27,6,2,12,21,57.1,9,204,82,40.2,136,63,5,38,15,0,23,37,72,84,2,Matches
8,Carlos Akapo,gq EQG,DF,Cádiz,29-008,1993,13.1,24,13,18,4,2,7,19,36.8,12,173,56,32.4,101,52,20,22,6,0,16,36,60,34,0,Matches
9,Ilias Akhomach,es ESP,FW,Barcelona,17-338,2004,1.4,2,0,0,1,1,0,0,,0,7,1,14.3,1,1,5,1,0,0,1,0,2,0,0,Matches
10,Paul Akouokou,ci CIV,MF,Betis,24-090,1997,3.7,11,7,4,5,2,4,7,57.1,3,70,23,32.9,23,38,9,5,0,0,5,8,19,8,0,Matches
11,David Alaba,at AUT,DF,Real Madrid,29-269,1992,24.9,22,17,12,8,2,6,13,46.2,7,184,67,36.4,89,78,17,28,12,1,16,36,58,59,2,Matches
12,Tomás Alarcón,cl CHI,MF,Cádiz,23-060,1999,14.7,27,14,13,9,5,8,19,42.1,11,226,74,32.7,114,86,26,29,6,0,23,26,53,45,0,Matches
13,Jordi Alba,es ESP,DF,Barcelona,32-364,1989,19.4,27,16,9,14,4,12,32,37.5,20,205,70,34.1,66,98,41,40,5,0,35,35,62,27,2,Matches
14,Raúl Albiol,es ESP,DF,Villarreal,36-197,1985,21.5,25,13,16,9,0,9,14,64.3,5,139,58,41.7,71,62,6,25,10,1,15,31,56,105,0,Matches
15,Paco Alcácer,es ESP,FW,Villarreal,28-202,1993,5.2,4,3,1,2,1,2,3,66.7,1,65,19,29.2,3,26,36,2,0,0,2,3,7,0,0,Matches
16,Rubén Alcaraz,es ESP,MF,Cádiz,30-323,1991,6.3,22,15,8,14,0,7,16,43.8,9,135,49,36.3,46,77,12,9,1,0,8,9,31,5,0,Matches
17,Omar Alderete,py PAR,DF,Valencia,25-084,1996,21.0,47,32,29,17,1,23,39,59.0,16,184,69,37.5,102,74,8,30,16,0,14,45,92,152,0,Matches
18,Iván Alejo,es ESP,MF,Cádiz,27-038,1995,6.3,17,13,15,2,0,10,22,45.5,12,165,39,23.6,70,64,31,8,0,0,8,7,24,6,0,Matches
19,Carles Aleñá,es ESP,MF,Getafe,24-074,1998,21.9,27,17,11,13,3,14,40,35.0,26,453,114,25.2,98,253,102,23,2,0,21,16,43,9,0,Matches
20,Mircea Alexandru Tirlea,ro ROU,DF,Alavés,21-357,2000,0.2,0,0,0,0,0,0,0,,0,4,2,50.0,0,2,2,1,0,0,1,1,1,1,0,Matches
21,Hugo Álvarez,es ESP,FW,Celta Vigo,36-272,1985,0.1,0,0,0,0,0,0,0,,0,3,1,33.3,2,1,0,1,0,0,1,0,0,1,0,Matches
22,Yeray Álvarez,es ESP,DF,Athletic Club,27-055,1995,15.5,29,16,16,13,0,7,11,63.6,4,102,44,43.1,47,50,5,18,11,1,7,41,70,68,0,Matches
23,Dani Alves,br BRA,DF,Barcelona,38-318,1983,4.7,12,8,4,6,2,6,11,54.5,5,58,17,29.3,20,27,11,4,2,0,2,7,19,2,0,Matches
24,Emmanuel Amankwaa Akurugu,gh GHA,DF,Getafe,20-120,2001,0.9,0,0,0,0,0,0,2,0.0,2,12,4,33.3,6,6,0,3,0,0,3,0,0,0,0,Matches
25,Amath,sn SEN,FWMF,Mallorca,25-247,1996,9.2,25,13,10,12,3,7,18,38.9,11,196,46,23.5,43,87,66,15,2,0,13,9,34,3,0,Matches
26,Florin Andone,ro ROU,FW,Cádiz,28-343,1993,2.0,0,0,0,0,0,0,0,,0,28,8,28.6,1,14,13,2,0,0,2,1,1,1,0,Matches
27,José Ángel,es ESP,DF,Osasuna,32-196,1989,8.6,23,20,9,11,3,10,18,55.6,8,76,30,39.5,31,36,9,10,0,0,10,15,38,18,0,Matches
28,Josep Antoni Gayá,es ESP,DF,Mallorca,21-256,2000,0.6,0,0,0,0,0,0,0,,0,6,0,0.0,5,1,0,1,0,0,1,3,3,1,1,Matches
29,Mauro Arambarri,uy URU,MF,Getafe,26-171,1995,21.6,54,30,19,26,9,14,46,30.4,32,456,124,27.2,134,268,54,37,1,0,36,37,91,16,1,Matches
30,Néstor Araujo,mx MEX,DF,Celta Vigo,30-203,1991,20.5,17,14,14,3,0,6,12,50.0,6,133,55,41.4,67,60,6,23,11,1,12,34,51,102,0,Matches
31,Ronald Araújo,uy URU,DF,Barcelona,23-013,1999,16.9,28,17,23,4,1,16,21,76.2,5,134,48,35.8,70,55,9,34,13,1,21,25,53,63,1,Matches
32,Jesús Areso,es ESP,DF,Osasuna,22-261,1999,1.9,4,3,0,3,1,1,2,50.0,1,19,8,42.1,7,11,1,1,0,0,1,1,5,3,0,Matches
33,Matias Arezo,uy URU,FW,Granada,19-119,2002,1.1,2,2,0,0,2,0,2,0.0,2,15,5,33.3,4,6,5,0,0,0,0,1,3,1,0,Matches
34,Santiago Arias,co COL,DF,Granada,30-066,1992,3.6,9,3,7,2,0,2,7,28.6,5,57,18,31.6,38,13,6,7,3,0,4,3,12,7,0,Matches
35,Santiago Arzamendia,py PAR,MFDF,Cádiz,23-319,1998,5.0,13,11,9,3,1,7,16,43.8,9,91,27,29.7,37,34,20,9,0,0,9,7,20,14,0,Matches
36,Sergio Asenjo,es ESP,GK,Villarreal,32-265,1989,3.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
37,Marco Asensio,es ESP,FWMF,Real Madrid,26-058,1996,14.1,9,6,5,4,0,3,13,23.1,10,136,33,24.3,21,56,59,12,1,0,11,20,29,3,1,Matches
38,Iago Aspas,es ESP,FW,Celta Vigo,34-231,1987,24.6,10,5,2,2,6,2,17,11.8,15,292,71,24.3,32,112,148,29,3,1,26,15,25,9,0,Matches
39,Pierre-Emerick Aubameyang,ga GAB,FW,Barcelona,32-275,1989,4.1,0,0,0,0,0,0,1,0.0,1,67,11,16.4,2,29,36,10,2,0,8,3,3,1,0,Matches
40,Ludwig Augustinsson,se SWE,DF,Sevilla,27-333,1994,6.3,17,11,9,4,4,6,11,54.5,5,93,34,36.6,51,21,21,14,1,0,13,9,26,20,0,Matches
41,Serge Aurier,ci CIV,DF,Villarreal,29-086,1992,7.6,15,10,8,5,2,4,6,66.7,2,88,33,37.5,37,30,21,13,5,1,8,14,29,12,0,Matches
42,Ezequiel Ávila,ar ARG,FWMF,Osasuna,28-042,1994,13.9,10,5,4,5,1,9,18,50.0,9,197,58,29.4,25,81,91,20,2,0,18,19,29,11,0,Matches
43,Iddrisu Baba,gh GHA,MF,Mallorca,26-057,1996,16.4,62,44,33,27,2,16,28,57.1,12,304,102,33.6,120,161,23,27,4,0,23,28,90,29,1,Matches
44,Carlos Bacca,co COL,FW,Granada,35-193,1986,5.5,5,3,2,1,2,1,4,25.0,3,56,15,26.8,10,26,20,7,2,0,5,1,6,5,0,Matches
45,Édgar Badía,es ESP,GK,Elche,30-036,1992,17.0,0,0,0,0,0,0,1,0.0,1,1,0,0.0,1,0,0,0,0,0,0,1,1,0,0,Matches
46,Miguel Baeza,es ESP,DF,Celta Vigo,21-358,2000,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
47,Alejandro Balde,es ESP,FWDF,Barcelona,18-153,2003,1.1,3,2,1,1,1,0,0,,0,23,7,30.4,10,7,6,2,1,0,1,0,3,0,0,Matches
48,Gareth Bale,wls WAL,FW,Real Madrid,32-247,1989,2.9,1,1,0,0,1,0,4,0.0,4,35,14,40.0,5,21,9,2,0,0,2,5,6,1,0,Matches
49,Mikel Balenziaga,es ESP,DF,Athletic Club,34-019,1988,20.5,43,31,19,21,3,21,37,56.8,16,232,70,30.2,79,114,39,49,4,0,45,46,89,63,0,Matches
50,Iván Balliu,al ALB,DF,Rayo Vallecano,30-078,1992,27.0,22,14,9,7,6,6,19,31.6,13,246,65,26.4,109,86,51,27,4,0,23,49,71,52,0,Matches
51,Barbero,es ESP,FWMF,Osasuna,23-215,1998,0.2,1,1,1,0,0,0,0,,0,7,1,14.3,1,3,3,0,0,0,0,0,1,0,0,Matches
52,Enis Bardhi,mk MKD,MFFW,Levante,26-261,1995,15.2,23,15,8,12,3,5,20,25.0,15,264,57,21.6,62,143,59,15,1,0,14,15,38,6,0,Matches
53,Keidi Bare,al ALB,MF,Espanyol,24-204,1997,13.4,29,17,13,13,3,11,27,40.7,16,240,67,27.9,89,122,29,20,7,0,13,22,51,22,0,Matches
54,Kike Barja,es ESP,MFFW,Osasuna,24-353,1997,7.5,12,4,3,5,4,8,22,36.4,14,112,36,32.1,17,57,38,15,2,0,13,12,24,3,0,Matches
55,Antonio Barragán,es ESP,DF,Elche,34-281,1987,10.0,26,10,17,8,1,14,18,77.8,4,84,21,25.0,43,34,7,20,1,0,19,18,44,22,0,Matches
56,Ander Barrenetxea,es ESP,FWMF,Real Sociedad,20-083,2001,6.1,21,15,13,7,1,7,18,38.9,11,130,38,29.2,34,55,41,5,0,0,5,7,28,3,0,Matches
57,Marc Bartra,es ESP,DF,Betis,31-064,1991,14.1,27,15,18,8,1,11,24,45.8,13,124,46,37.1,74,42,8,31,11,0,20,28,55,67,1,Matches
58,Álvaro Bastida,es ESP,MF,Cádiz,17-312,2004,2.2,5,2,1,4,0,2,3,66.7,1,44,8,18.2,12,31,1,0,0,0,0,4,9,0,0,Matches
59,Rodrigo Battaglia,ar ARG,MF,Mallorca,30-251,1991,7.9,22,17,9,13,0,9,18,50.0,9,132,45,34.1,48,76,8,16,8,1,8,10,32,16,0,Matches
60,Jon Bautista,es ESP,FWMF,Real Sociedad,26-260,1995,0.5,3,0,0,2,1,0,1,0.0,1,16,2,12.5,0,6,10,1,0,0,1,1,4,1,0,Matches
61,Bebé,pt POR,FWMF,Rayo Vallecano,31-251,1990,6.9,9,4,3,3,3,3,6,50.0,3,86,20,23.3,22,30,34,14,0,0,14,6,15,8,0,Matches
62,Héctor Bellerín,es ESP,DF,Betis,27-001,1995,17.7,36,16,17,14,5,25,39,64.1,14,182,57,31.3,69,81,32,26,1,0,25,18,54,54,2,Matches
63,Fran Beltrán,es ESP,MF,Celta Vigo,23-045,1999,21.1,58,36,25,26,7,25,56,44.6,31,415,161,38.8,145,213,57,35,2,0,33,43,101,26,0,Matches
64,Darío Benedetto,ar ARG,FW,Elche,31-307,1990,6.6,4,0,2,1,1,1,4,25.0,3,77,16,20.8,7,49,21,4,0,0,4,2,6,2,0,Matches
65,Iker Benito,es ESP,MFFW,Osasuna,19-222,2002,1.3,1,1,1,0,0,0,1,0.0,1,17,2,11.8,2,6,9,5,0,0,5,0,1,1,0,Matches
66,Pedro Benito,es ESP,FW,Cádiz,21-358,2000,0.3,0,0,0,0,0,0,1,0.0,1,15,2,13.3,0,10,5,0,0,0,0,0,0,0,0,Matches
67,Karim Benzema,fr FRA,FW,Real Madrid,34-091,1987,22.8,10,5,2,5,3,2,9,22.2,7,205,56,27.3,16,63,126,10,0,0,10,7,17,12,0,Matches
68,Yuri Berchiche,es ESP,DF,Athletic Club,32-038,1990,4.2,10,7,5,4,1,2,5,40.0,3,53,17,32.1,24,24,5,6,2,0,4,8,18,6,0,Matches
69,Álex Berenguer,es ESP,MF,Athletic Club,26-259,1995,18.4,33,23,16,8,9,9,37,24.3,28,455,107,23.5,115,207,133,46,2,0,44,17,50,11,0,Matches
70,Pedro Bigas,es ESP,DF,Elche,31-186,1990,12.1,17,13,14,2,1,6,13,46.2,7,105,34,32.4,70,31,4,18,12,0,6,27,44,60,1,Matches
71,Blanco,es ESP,MF,Real Madrid,21-240,2000,0.3,0,0,0,0,0,0,1,0.0,1,9,2,22.2,6,3,0,1,1,0,0,2,2,1,1,Matches
72,Yassine Bounou,ma MAR,GK,Sevilla,30-349,1991,23.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,Matches
73,Lucas Boyé,ar ARG,FW,Elche,26-020,1996,18.2,26,15,4,16,6,7,17,41.2,10,317,78,24.6,26,182,109,22,2,0,20,10,36,17,0,Matches
74,Martin Braithwaite,dk DEN,FW,Barcelona,30-288,1991,2.6,1,1,0,0,1,0,0,,0,32,15,46.9,3,10,19,4,0,0,4,0,1,4,0,Matches
75,Darko Brašanac,rs SRB,MF,Osasuna,30-036,1992,21.0,32,22,10,16,6,6,32,18.8,26,418,118,28.2,77,188,153,27,6,0,21,23,55,23,0,Matches
76,Claudio Bravo,cl CHI,GK,Betis,38-341,1983,11.0,0,0,0,0,0,0,0,,0,3,0,0.0,3,0,0,0,0,0,0,0,0,1,0,Matches
77,Yan Brice Eteki,cm CMR,MF,Granada,24-206,1997,1.5,3,2,1,2,0,1,3,33.3,2,37,10,27.0,9,22,6,1,1,0,0,2,5,3,1,Matches
78,Bryan,es ESP,MFFW,Valencia,21-037,2001,5.3,7,4,2,4,1,1,10,10.0,9,118,32,27.1,33,47,38,6,0,0,6,5,12,1,0,Matches
79,Ante Budimir,hr CRO,FW,Osasuna,30-241,1991,11.3,15,8,1,9,5,3,10,30.0,7,236,69,29.2,17,92,127,21,5,0,16,6,21,9,0,Matches
80,Sergio Busquets,es ESP,MF,Barcelona,33-247,1988,25.5,68,49,22,37,9,34,57,59.6,23,434,158,36.4,132,235,67,39,6,0,33,37,105,33,0,Matches
81,Adrián Butzke,es ESP,FW,Granada,22-355,1999,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
82,Erick Cabaco,uy URU,DF,Getafe,26-335,1995,3.9,2,1,1,1,0,2,4,50.0,2,33,10,30.3,17,15,1,5,2,0,3,6,8,17,0,Matches
83,Leandro Cabrera,uy URU,DF,Espanyol,30-276,1991,27.0,26,15,18,8,0,10,22,45.5,12,171,47,27.5,110,51,10,32,17,1,15,50,76,178,3,Matches
84,Martín Cáceres,uy URU,DF,Levante,34-347,1987,6.4,2,0,2,0,0,2,7,28.6,5,45,10,22.2,28,13,4,6,3,0,3,9,11,16,1,Matches
85,Cala,es ESP,DF,Cádiz,32-114,1989,10.3,15,8,12,3,0,8,14,57.1,6,87,26,29.9,62,21,4,17,8,0,9,23,38,55,1,Matches
86,Calderón,es ESP,DF,Betis,22-072,2000,0.7,1,1,1,0,0,0,2,0.0,2,2,0,0.0,1,0,1,2,0,0,2,1,2,1,0,Matches
87,Fernando Calero,es ESP,DF,Espanyol,26-187,1995,4.3,12,6,7,5,0,3,4,75.0,1,41,18,43.9,28,12,1,3,1,0,2,11,23,19,0,Matches
88,Víctor Camarasa,es ESP,MFFW,Betis,27-296,1994,1.2,1,1,1,0,0,0,1,0.0,1,19,4,21.1,6,9,4,3,1,0,2,3,4,2,0,Matches
89,Eduardo Camavinga,fr FRA,MF,Real Madrid,19-130,2002,7.1,27,18,8,13,6,10,22,45.5,12,202,55,27.2,67,100,35,15,1,0,14,2,29,7,0,Matches
90,José Campaña,es ESP,MF,Levante,28-293,1993,11.8,22,11,10,11,1,10,27,37.0,17,194,55,28.4,57,100,37,11,2,0,9,23,45,4,0,Matches
91,Sergio Canales,es ESP,FWMF,Betis,31-032,1991,22.2,21,17,6,10,5,6,23,26.1,17,223,69,30.9,50,106,67,15,1,0,14,14,35,10,0,Matches
92,Álex Cantero,es ESP,FWMF,Levante,21-285,2000,4.1,5,4,3,0,2,3,4,75.0,1,100,28,28.0,13,43,44,1,0,0,1,0,5,0,0,Matches
93,Étienne Capoue,fr FRA,MF,Villarreal,33-252,1988,18.8,39,25,19,19,1,9,22,40.9,13,243,86,35.4,80,134,29,16,4,0,12,33,72,41,0,Matches
94,Isaac Carcelen,es ESP,DFMF,Cádiz,28-331,1993,15.7,46,21,32,12,2,25,53,47.2,28,265,74,27.9,124,112,29,40,6,0,34,40,86,44,0,Matches
95,Cárdenas,es ESP,GK,Levante,24-357,1997,16.0,0,0,0,0,0,0,1,0.0,1,2,0,0.0,2,0,0,0,0,0,0,0,0,0,1,Matches
96,Carlo,es ESP,MF,Villarreal,21-036,2001,0.1,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,Matches
97,Diego Carlos,br BRA,DF,Sevilla,29-005,1993,24.5,36,32,24,11,1,10,16,62.5,6,150,62,41.3,89,51,10,44,27,0,17,37,73,101,4,Matches
98,Carmona,es ESP,DF,Sevilla,20-050,2002,0.3,0,0,0,0,0,0,0,,0,2,2,100.0,2,0,0,0,0,0,0,1,1,1,0,Matches
99,Yannick Carrasco,be BEL,DFMF,Atlético Madrid,28-197,1993,21.1,26,18,10,10,6,18,39,46.2,21,237,69,29.1,71,90,76,16,4,0,12,30,56,11,0,Matches
100,Guido Carrillo,ar ARG,FW,Elche,30-299,1991,9.5,10,7,3,2,5,1,8,12.5,7,165,40,24.2,20,91,54,7,2,0,5,4,14,16,0,Matches
101,Dani Carvajal,es ESP,DF,Real Madrid,30-068,1992,13.6,30,18,13,10,7,9,22,40.9,13,190,52,27.4,76,66,48,29,9,0,20,22,52,26,2,Matches
102,William Carvalho,pt POR,MF,Betis,29-347,1992,15.1,36,24,13,22,1,15,29,51.7,14,210,63,30.0,72,119,19,18,6,0,12,18,54,23,0,Matches
