Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Expected xG,Expected npxG,Expected xA,Expected npxG+xA,Per 90 Minutes xG,Per 90 Minutes xA,Per 90 Minutes xG+xA,Per 90 Minutes npxG,Per 90 Minutes npxG+xA,Matches
217,Jaume Grau,es ESP,MF,Osasuna,24-319,1997,1,0,3,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
218,Dominik Greif,sk SVK,GK,Mallorca,24-348,1997,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
219,Clément Grenier,fr FRA,MF,Mallorca,31-072,1991,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
220,Antoine Griezmann,fr FRA,FW,Barcelona,30-364,1991,3,3,263,2.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,0.12,0.00,0.12,0.12,0.12,Matches
221,Antoine Griezmann,fr FRA,FWMF,Atlético Madrid,30-364,1991,17,14,1116,12.4,3,2,3,0,0,2,0,0.24,0.16,0.40,0.24,0.40,2.6,2.6,2.1,4.7,0.23,0.18,0.41,0.23,0.41,Matches
222,Arnaut Groeneveld,nl NED,FW,Villarreal,25-048,1997,18,15,1222,13.6,8,3,6,2,2,1,0,0.59,0.22,0.81,0.44,0.66,10.3,8.7,1.7,10.4,0.76,0.12,0.88,0.64,0.77,Matches
223,Andrés Guardado,mx MEX,MF,Betis,35-173,1986,22,13,1114,12.4,0,1,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,0.7,0.7,0.5,1.2,0.06,0.04,0.09,0.06,0.09,Matches
224,Sergi Guardiola,es ESP,FW,Rayo Vallecano,30-295,1991,23,13,1132,12.6,3,2,3,0,0,2,0,0.24,0.16,0.40,0.24,0.40,4.7,4.7,0.9,5.6,0.40,0.07,0.48,0.40,0.48,Matches
225,Nemanja Gudelj,rs SRB,DFMF,Sevilla,30-124,1991,14,5,653,7.3,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.01,0.01,0.02,0.01,0.02,Matches
226,Gonçalo Guedes,pt POR,FWMF,Valencia,25-111,1996,28,26,2180,24.2,11,5,10,1,2,2,0,0.45,0.21,0.66,0.41,0.62,6.1,4.5,3.5,8.0,0.25,0.14,0.40,0.18,0.33,Matches
227,Ander Guevara,es ESP,MF,Real Sociedad,24-256,1997,15,11,851,9.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.2,0.01,0.02,0.03,0.01,0.03,Matches
228,John Guidetti,se SWE,FWMF,Alavés,29-339,1992,9,2,278,3.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.3,0.8,0.17,0.10,0.27,0.17,0.27,Matches
229,Hugo Guillamón,es ESP,MFDF,Valencia,22-048,2000,26,24,2006,22.3,1,0,1,0,0,8,1,0.04,0.00,0.04,0.04,0.04,0.3,0.3,0.4,0.7,0.01,0.02,0.03,0.01,0.03,Matches
230,Gerard Gumbau,es ESP,MF,Elche,27-092,1994,22,13,1267,14.1,0,2,0,0,0,6,1,0.00,0.14,0.14,0.00,0.14,0.4,0.4,1.4,1.7,0.03,0.10,0.12,0.03,0.12,Matches
231,Jon Guridi,es ESP,MF,Real Sociedad,27-020,1995,4,1,133,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
232,Raúl Guti,es ESP,MF,Elche,25-080,1996,22,13,1221,13.6,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.2,0.7,0.04,0.01,0.05,0.04,0.05,Matches
233,Marcos Mauro López Gutiérrez,ar ARG,DF,Cádiz,31-070,1991,3,1,136,1.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
234,Miguel Gutiérrez,es ESP,DF,Real Madrid,20-236,2001,3,3,260,2.9,0,1,0,0,0,1,0,0.00,0.35,0.35,0.00,0.35,0.0,0.0,0.5,0.5,0.00,0.17,0.17,0.00,0.17,Matches
235,Munir El Haddadi,ma MAR,FW,Sevilla,26-200,1995,15,3,429,4.8,2,0,2,0,0,2,0,0.42,0.00,0.42,0.42,0.42,1.6,1.6,0.6,2.2,0.33,0.12,0.45,0.33,0.45,Matches
236,Varazdat Haroyan,am ARM,DF,Cádiz,29-208,1992,17,16,1437,16.0,1,0,1,0,0,9,0,0.06,0.00,0.06,0.06,0.06,0.6,0.6,0.2,0.8,0.04,0.01,0.05,0.04,0.05,Matches
237,Eden Hazard,be BEL,FWMF,Real Madrid,31-072,1991,17,7,690,7.7,0,1,0,0,0,2,0,0.00,0.13,0.13,0.00,0.13,1.2,1.2,2.5,3.7,0.15,0.33,0.48,0.15,0.48,Matches
238,Kike Hermoso,es ESP,DF,Betis,22-222,1999,1,1,90,1.0,1,0,1,0,0,0,0,1.00,0.00,1.00,1.00,1.00,0.2,0.2,0.0,0.2,0.16,0.00,0.16,0.16,0.16,Matches
239,Mario Hermoso,es ESP,DF,Atlético Madrid,26-275,1995,24,19,1685,18.7,2,1,2,0,0,4,1,0.11,0.05,0.16,0.11,0.16,2.0,2.0,0.6,2.5,0.10,0.03,0.14,0.10,0.14,Matches
240,Aridane Hernández,gq EQG,DF,Osasuna,32-362,1989,8,6,574,6.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.2,0.02,0.00,0.03,0.02,0.03,Matches
241,Luis Hernández,es ESP,DF,Cádiz,32-340,1989,6,5,466,5.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.05,0.01,0.06,0.05,0.06,Matches
242,Mario Hernández,es ESP,DFFW,Rayo Vallecano,23-054,1999,3,2,145,1.6,1,0,1,0,0,0,0,0.62,0.00,0.62,0.62,0.62,0.4,0.4,0.0,0.4,0.23,0.00,0.23,0.23,0.23,Matches
243,Héctor Herrera,mx MEX,MF,Atlético Madrid,31-335,1990,18,7,763,8.5,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.4,0.8,0.06,0.05,0.11,0.06,0.11,Matches
244,Sergio Herrera,es ESP,GK,Osasuna,28-288,1993,28,28,2520,28.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
245,Yangel Herrera,ve VEN,MF,Espanyol,24-072,1998,15,11,996,11.1,1,1,1,0,0,3,0,0.09,0.09,0.18,0.09,0.18,0.8,0.8,0.7,1.5,0.07,0.07,0.14,0.07,0.14,Matches
246,Matthew Hoppe,us USA,FW,Mallorca,21-007,2001,4,1,129,1.4,0,1,0,0,0,0,0,0.00,0.70,0.70,0.00,0.70,0.1,0.1,0.2,0.3,0.07,0.11,0.18,0.07,0.18,Matches
247,Robert Ibáñez,es ESP,MF,Osasuna,28-363,1993,4,1,93,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.2,0.6,0.38,0.16,0.55,0.38,0.55,Matches
248,Vicente Iborra,es ESP,MF,Villarreal,34-063,1988,14,8,715,7.9,0,1,0,0,0,4,0,0.00,0.13,0.13,0.00,0.13,0.4,0.4,0.6,1.0,0.05,0.08,0.13,0.05,0.13,Matches
249,Oussama Idrissi,ma MAR,FWMF,Sevilla,26-022,1996,5,2,127,1.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.08,0.08,0.16,0.08,0.16,Matches
250,Oussama Idrissi,ma MAR,MF,Cádiz,26-022,1996,4,3,232,2.6,1,1,1,0,0,1,0,0.39,0.39,0.78,0.39,0.78,0.7,0.7,0.4,1.1,0.27,0.15,0.42,0.27,0.42,Matches
251,Iglesias,es ESP,DF,Getafe,23-260,1998,15,5,484,5.4,0,1,0,0,0,0,0,0.00,0.19,0.19,0.00,0.19,0.1,0.1,0.8,0.9,0.01,0.15,0.16,0.01,0.16,Matches
252,Borja Iglesias,es ESP,FW,Betis,29-062,1993,24,13,1078,12.0,8,0,6,2,2,4,0,0.67,0.00,0.67,0.50,0.50,6.9,5.4,1.8,7.2,0.58,0.15,0.73,0.45,0.60,Matches
253,Asier Illarramendi,es ESP,MF,Real Sociedad,32-012,1990,4,3,184,2.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
254,Nikita Iosifov,ru RUS,MF,Villarreal,20-343,2001,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
255,Alexander Isak,se SWE,FW,Real Sociedad,22-180,1999,23,19,1521,16.9,4,2,3,1,1,2,0,0.24,0.12,0.36,0.18,0.30,5.9,5.2,2.3,7.5,0.35,0.14,0.49,0.31,0.44,Matches
256,Isco,es ESP,MFFW,Real Madrid,29-333,1992,10,2,199,2.2,1,0,1,0,0,1,0,0.45,0.00,0.45,0.45,0.45,0.5,0.5,0.4,0.9,0.18,0.12,0.30,0.18,0.30,Matches
257,Nicolas Jackson,sn SEN,FW,Villarreal,20-273,2001,5,0,61,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.5,0.78,0.00,0.78,0.78,0.78,Matches
258,Jakub Jankto,cz CZE,DFMF,Getafe,26-060,1996,13,5,506,5.6,0,1,0,0,0,1,1,0.00,0.18,0.18,0.00,0.18,0.2,0.2,0.1,0.3,0.03,0.03,0.06,0.03,0.06,Matches
259,Adnan Januzaj,be BEL,FWMF,Real Sociedad,27-043,1995,24,14,1238,13.8,2,0,1,1,1,4,0,0.15,0.00,0.15,0.07,0.07,2.7,1.9,2.9,4.8,0.19,0.21,0.40,0.14,0.35,Matches
260,Jason,es ESP,MFFW,Alavés,27-257,1994,9,6,433,4.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.6,0.9,0.06,0.13,0.20,0.06,0.20,Matches
261,Jason,es ESP,MFDF,Valencia,27-257,1994,5,1,75,0.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.07,0.17,0.24,0.07,0.24,Matches
262,Luis Javier Suárez,co COL,FW,Granada,24-108,1997,28,26,2246,25.0,7,3,7,0,1,4,0,0.28,0.12,0.40,0.28,0.40,8.1,7.3,2.3,9.7,0.32,0.09,0.41,0.29,0.38,Matches
263,Álvaro Jiménez,es ESP,MFFW,Cádiz,26-305,1995,9,1,234,2.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.05,0.03,0.08,0.05,0.08,Matches
264,Joaquín,es ESP,FWMF,Betis,40-242,1981,12,1,234,2.6,0,1,0,0,0,0,0,0.00,0.38,0.38,0.00,0.38,0.4,0.4,1.1,1.5,0.16,0.43,0.59,0.16,0.59,Matches
265,Jofre,es ESP,DFMF,Espanyol,20-276,2001,2,0,16,0.2,0,1,0,0,0,0,0,0.00,5.63,5.63,0.00,5.63,0.0,0.0,0.3,0.3,0.00,1.97,1.97,0.00,1.97,Matches
266,Frenkie de Jong,nl NED,MF,Barcelona,24-312,1997,22,20,1692,18.8,3,3,3,0,0,5,1,0.16,0.16,0.32,0.16,0.32,4.0,4.0,2.3,6.3,0.21,0.12,0.33,0.21,0.33,Matches
267,Luuk de Jong,nl NED,FW,Barcelona,31-205,1990,15,6,577,6.4,5,0,5,0,0,0,0,0.78,0.00,0.78,0.78,0.78,3.3,3.3,0.2,3.5,0.52,0.03,0.55,0.52,0.55,Matches
268,Joan Jordán,es ESP,MF,Sevilla,27-257,1994,27,23,1848,20.5,0,1,0,0,0,5,0,0.00,0.05,0.05,0.00,0.05,0.8,0.8,1.2,2.1,0.04,0.06,0.10,0.04,0.10,Matches
269,Josan,es ESP,DFMF,Elche,32-107,1989,22,6,751,8.3,1,1,1,0,0,1,0,0.12,0.12,0.24,0.12,0.24,0.8,0.8,1.7,2.5,0.10,0.20,0.30,0.10,0.30,Matches
270,Willian José,br BRA,FW,Betis,30-117,1991,23,14,1209,13.4,8,4,5,3,3,2,0,0.60,0.30,0.89,0.37,0.67,5.7,3.5,2.5,5.9,0.43,0.19,0.61,0.26,0.44,Matches
271,Joselu,es ESP,FW,Alavés,31-358,1990,29,27,2402,26.7,12,2,6,6,7,0,0,0.45,0.07,0.52,0.22,0.30,9.6,5.0,2.9,7.9,0.37,0.11,0.48,0.19,0.30,Matches
272,Josema,es ESP,DF,Elche,25-287,1996,6,1,183,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.05,0.05,0.00,0.05,Matches
273,Luka Jović,rs SRB,FW,Real Madrid,24-087,1997,13,0,293,3.3,1,2,1,0,0,0,0,0.31,0.61,0.92,0.31,0.92,1.9,1.9,0.8,2.7,0.59,0.25,0.83,0.59,0.83,Matches
274,Miguel Juan Llambrich,es ESP,DF,Espanyol,26-061,1996,2,1,70,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
275,José Juan Macías,mx MEX,FWMF,Getafe,22-179,1999,7,2,201,2.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.09,0.00,0.09,0.09,0.09,Matches
276,Juanmi,es ESP,FW,Betis,28-304,1993,23,18,1456,16.2,12,1,12,0,0,5,0,0.74,0.06,0.80,0.74,0.80,7.7,7.7,1.0,8.6,0.47,0.06,0.53,0.47,0.53,Matches
277,Lago Junior,ci CIV,FWMF,Mallorca,31-079,1990,6,1,177,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.16,0.00,0.16,0.16,0.16,Matches
278,Vinicius Júnior,br BRA,FW,Real Madrid,21-251,2000,26,24,2111,23.5,14,6,14,0,0,6,0,0.60,0.26,0.85,0.60,0.85,10.3,10.3,5.6,15.9,0.44,0.24,0.68,0.44,0.68,Matches
279,Jutglà,es ESP,FW,Barcelona,23-047,1999,6,4,301,3.3,1,0,1,0,0,1,0,0.30,0.00,0.30,0.30,0.30,1.6,1.6,0.4,2.0,0.47,0.13,0.60,0.47,0.60,Matches
280,Jens Jønsson,dk DEN,MF,Cádiz,29-069,1993,20,15,1149,12.8,0,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,0.3,0.3,0.9,1.2,0.02,0.07,0.09,0.02,0.09,Matches
281,Lee Kangin,kr KOR,MFFW,Mallorca,21-029,2001,22,13,1160,12.9,1,2,1,0,0,4,1,0.08,0.16,0.23,0.08,0.23,1.4,1.4,2.1,3.5,0.11,0.16,0.27,0.11,0.27,Matches
282,Kike,es ESP,FW,Osasuna,32-115,1989,27,17,1645,18.3,5,1,4,1,1,1,0,0.27,0.05,0.33,0.22,0.27,6.7,5.9,2.0,7.9,0.37,0.11,0.48,0.32,0.43,Matches
283,Koba Koindredi,fr FRA,MF,Valencia,20-144,2001,9,1,167,1.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
284,Koke,es ESP,MF,Atlético Madrid,30-071,1992,23,22,1897,21.1,1,1,1,0,0,5,0,0.05,0.05,0.09,0.05,0.09,0.9,0.9,0.9,1.8,0.04,0.05,0.09,0.04,0.09,Matches
285,Geoffrey Kondogbia,cf CTA,MFDF,Atlético Madrid,29-033,1993,20,13,1208,13.4,1,2,1,0,0,9,1,0.07,0.15,0.22,0.07,0.22,0.3,0.3,0.5,0.7,0.02,0.04,0.06,0.02,0.06,Matches
286,Jules Koundé,fr FRA,DF,Sevilla,23-128,1998,22,21,1836,20.4,0,1,0,0,0,2,2,0.00,0.05,0.05,0.00,0.05,0.4,0.4,1.8,2.2,0.02,0.09,0.11,0.02,0.11,Matches
287,Toni Kroos,de GER,MF,Real Madrid,32-075,1990,19,19,1615,17.9,1,3,1,0,0,2,0,0.06,0.17,0.22,0.06,0.22,1.9,1.9,2.6,4.5,0.10,0.15,0.25,0.10,0.25,Matches
288,Takefusa Kubo,jp JPN,FWMF,Mallorca,20-289,2001,19,15,1246,13.8,1,0,1,0,0,3,0,0.07,0.00,0.07,0.07,0.07,2.3,2.3,2.4,4.7,0.17,0.18,0.34,0.17,0.34,Matches
289,Víctor Laguardia,es ESP,DF,Alavés,32-135,1989,26,26,2333,25.9,2,1,2,0,0,7,0,0.08,0.04,0.12,0.08,0.12,1.1,1.1,0.0,1.1,0.05,0.00,0.05,0.05,0.05,Matches
290,Diego Lainez,mx MEX,FWMF,Betis,21-284,2000,5,1,100,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.05,0.18,0.23,0.05,0.23,Matches
291,Érik Lamela,ar ARG,FW,Sevilla,30-016,1992,12,5,604,6.7,4,1,4,0,0,4,0,0.60,0.15,0.75,0.60,0.75,1.8,1.8,1.0,2.8,0.26,0.15,0.42,0.26,0.42,Matches
292,Toni Lato,es ESP,DFMF,Valencia,24-119,1997,11,7,590,6.6,0,1,0,0,0,5,0,0.00,0.15,0.15,0.00,0.15,0.0,0.0,0.5,0.5,0.00,0.07,0.07,0.00,0.07,Matches
293,Robin Le Normand,fr FRA,DF,Real Sociedad,25-129,1996,28,28,2520,28.0,0,1,0,0,0,3,0,0.00,0.04,0.04,0.00,0.04,0.9,0.9,0.1,1.0,0.03,0.00,0.04,0.03,0.04,Matches
294,Jeremías Ledesma,ar ARG,GK,Cádiz,29-035,1993,28,28,2520,28.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
295,Wu Lei,cn CHN,FWMF,Espanyol,30-121,1991,16,3,331,3.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.6,1.1,0.12,0.17,0.29,0.12,0.29,Matches
296,Florian Lejeune,fr FRA,DF,Alavés,30-304,1991,21,21,1889,21.0,0,0,0,0,0,8,1,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.2,0.7,0.03,0.01,0.04,0.03,0.04,Matches
297,Iñigo Lekue,es ESP,DF,Athletic Club,28-320,1993,23,21,1850,20.6,0,2,0,0,0,3,0,0.00,0.10,0.10,0.00,0.10,0.2,0.2,2.1,2.3,0.01,0.10,0.11,0.01,0.11,Matches
298,Thomas Lemar,fr FRA,MF,Atlético Madrid,26-128,1995,20,15,1300,14.4,4,5,4,0,0,2,0,0.28,0.35,0.62,0.28,0.62,3.1,3.1,3.0,6.1,0.21,0.21,0.42,0.21,0.42,Matches
299,Ruben Lendinez,es ESP,DF,Valencia,19-006,2003,3,0,47,0.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.04,0.00,0.04,0.04,0.04,Matches
300,Clément Lenglet,fr FRA,DF,Barcelona,26-276,1995,13,4,481,5.3,0,1,0,0,0,3,0,0.00,0.19,0.19,0.00,0.19,0.0,0.0,0.6,0.6,0.01,0.11,0.12,0.01,0.12,Matches
301,Javier Llabrés,,FWMF,Mallorca,,,3,1,117,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.11,0.05,0.16,0.11,0.16,Matches
302,Marcos Llorente,es ESP,DFMF,Atlético Madrid,27-049,1995,21,21,1760,19.6,0,2,0,0,0,2,0,0.00,0.10,0.10,0.00,0.10,0.5,0.5,2.4,2.9,0.03,0.13,0.16,0.03,0.16,Matches
303,Giovani Lo Celso,ar ARG,FWMF,Villarreal,25-345,1996,6,5,385,4.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.7,1.2,0.11,0.17,0.28,0.11,0.28,Matches
304,Julen Lobete,es ESP,FWMF,Real Sociedad,21-183,2000,13,2,284,3.2,2,0,2,0,0,0,0,0.63,0.00,0.63,0.63,0.63,1.5,1.5,0.0,1.5,0.48,0.00,0.49,0.48,0.49,Matches
305,Renan Lodi,br BRA,DF,Atlético Madrid,23-346,1998,22,10,863,9.6,2,1,2,0,0,2,0,0.21,0.10,0.31,0.21,0.31,0.7,0.7,1.0,1.7,0.08,0.11,0.19,0.08,0.19,Matches
306,David López,es ESP,MFDF,Espanyol,32-162,1989,13,6,519,5.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.3,0.7,0.07,0.06,0.13,0.07,0.13,Matches
307,Diego López,es ESP,GK,Espanyol,40-137,1981,27,27,2412,26.8,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
308,Javi López,es ESP,DF,Alavés,20-078,2002,7,4,406,4.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.06,0.06,0.00,0.06,Matches
309,Unai López,es ESP,MF,Rayo Vallecano,26-141,1995,18,8,688,7.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,1.2,1.6,0.04,0.16,0.20,0.04,0.20,Matches
310,Anthony Lozano,hn HON,FWMF,Cádiz,28-329,1993,23,19,1466,16.3,5,2,5,0,0,5,0,0.31,0.12,0.43,0.31,0.43,4.0,4.0,0.8,4.8,0.25,0.05,0.29,0.25,0.29,Matches
311,José Luis Gayà,es ESP,DF,Valencia,26-299,1995,17,17,1448,16.1,2,3,2,0,0,7,1,0.12,0.19,0.31,0.12,0.31,0.8,0.8,1.2,2.0,0.05,0.08,0.12,0.05,0.12,Matches
312,José Luis Morales,es ESP,FWMF,Levante,34-240,1987,26,22,1922,21.4,7,1,7,0,1,5,0,0.33,0.05,0.37,0.33,0.37,6.2,5.4,3.3,8.7,0.29,0.15,0.44,0.25,0.41,Matches
313,Florentino Luís,pt POR,MF,Getafe,22-213,1999,15,7,776,8.6,0,1,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12,0.1,0.1,0.2,0.3,0.01,0.03,0.03,0.01,0.03,Matches
314,Luismi,es ESP,FW,Sevilla,20-301,2001,2,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
315,Darwin Machís,ve VEN,MFFW,Granada,29-041,1993,19,12,1020,11.3,2,1,2,0,0,1,0,0.18,0.09,0.26,0.18,0.26,1.0,1.0,0.9,1.9,0.09,0.08,0.17,0.09,0.17,Matches
316,Pablo Maffeo,es ESP,DF,Mallorca,24-251,1997,26,26,2181,24.2,1,1,1,0,0,5,0,0.04,0.04,0.08,0.04,0.08,1.5,1.5,1.5,3.0,0.06,0.06,0.12,0.06,0.12,Matches
317,Nemanja Maksimović,rs SRB,MF,Getafe,27-053,1995,27,27,2353,26.1,1,2,1,0,0,5,0,0.04,0.08,0.11,0.04,0.11,2.2,2.2,0.7,2.8,0.08,0.02,0.11,0.08,0.11,Matches
318,Hugo Mallo,es ESP,DF,Celta Vigo,30-271,1991,20,20,1736,19.3,1,1,1,0,0,5,2,0.05,0.05,0.10,0.05,0.10,1.0,1.0,1.5,2.5,0.05,0.08,0.13,0.05,0.13,Matches
319,Mickael Malsa,mq MTQ,MF,Levante,26-159,1995,22,10,1044,11.6,0,2,0,0,0,5,0,0.00,0.17,0.17,0.00,0.17,0.5,0.5,0.9,1.4,0.04,0.08,0.12,0.04,0.12,Matches
320,Giorgi Mamardashvili,ge GEO,GK,Valencia,21-172,2000,12,12,1080,12.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
321,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,28-058,1994,8,7,653,7.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.01,0.01,0.00,0.01,Matches
322,Aïssa Mandi,dz ALG,DF,Villarreal,30-149,1991,11,9,900,10.0,1,0,1,0,0,2,0,0.10,0.00,0.10,0.10,0.10,1.2,1.2,0.0,1.2,0.12,0.00,0.12,0.12,0.12,Matches
323,Maranhão,br BRA,FWMF,Valencia,25-151,1996,24,5,672,7.5,1,2,1,0,0,1,0,0.13,0.27,0.40,0.13,0.40,2.8,2.8,1.3,4.1,0.38,0.18,0.55,0.38,0.55,Matches
324,Nikola Maraš,rs SRB,DF,Rayo Vallecano,26-091,1995,7,4,438,4.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.02,0.00,0.02,0.02,0.02,Matches
325,Marcelo,br BRA,DF,Real Madrid,33-312,1988,8,2,241,2.7,0,1,0,0,0,0,0,0.00,0.37,0.37,0.00,0.37,0.1,0.1,0.3,0.4,0.02,0.09,0.11,0.02,0.11,Matches
326,Iván Marcone,ar ARG,MF,Elche,31-290,1990,17,8,658,7.3,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.01,0.00,0.01,0.01,0.01,Matches
327,Óscar de Marcos,es ESP,DF,Athletic Club,32-340,1989,15,12,1138,12.6,1,2,1,0,0,4,0,0.08,0.16,0.24,0.08,0.24,0.1,0.1,1.0,1.1,0.01,0.08,0.09,0.01,0.09,Matches
328,José Mari,es ESP,MF,Cádiz,34-104,1987,2,0,25,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.34,0.00,0.34,0.34,0.34,Matches
329,José María Giménez,uy URU,DF,Atlético Madrid,27-059,1995,19,19,1597,17.7,0,1,0,0,0,7,0,0.00,0.06,0.06,0.00,0.06,1.0,1.0,0.0,1.0,0.06,0.00,0.06,0.06,0.06,Matches
330,Mariano,do DOM,FW,Real Madrid,28-231,1993,4,1,127,1.4,0,1,0,0,0,0,0,0.00,0.71,0.71,0.00,0.71,0.4,0.4,0.4,0.8,0.29,0.27,0.56,0.29,0.56,Matches
331,Roger Martí,es ESP,FW,Levante,31-076,1991,23,21,1780,19.8,5,2,4,1,2,6,0,0.25,0.10,0.35,0.20,0.30,6.1,4.5,1.1,5.7,0.31,0.06,0.36,0.23,0.29,Matches
332,Anthony Martial,fr FRA,FWMF,Sevilla,26-105,1995,4,3,219,2.4,0,1,0,0,0,0,0,0.00,0.41,0.41,0.00,0.41,0.1,0.1,0.1,0.2,0.02,0.05,0.07,0.02,0.07,Matches
333,Martín,es ESP,MF,Cádiz,23-019,1999,6,1,115,1.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.05,0.01,0.06,0.05,0.06,Matches
