name,weekly_gross_eur,annual_gross_eur,weekly_net_eur,annual_net_eur,weekly_gross_gbp,annual_gross_gbp,weekly_net_gbp,annual_net_gbp,weekly_gross_usd,annual_gross_usd,weekly_net_usd,annual_net_usd,length,total_gross_eur,total_net_eur,total_gross_gbp,total_net_gbp,total_gross_usd,total_net_usd,status,position,position_detail,age,country,club
Stole Dimitrievski,13461.538461538461,700000,6538.461538461538,340000,11216.326923076924,583249,5447.923076923077,283292,15240.115384615385,792486,7402.346153846154,384922,3-yrs,2100000,1020000,1749747,849877,2377457,1154765,Starter,K,GK,28,North Macedonia,Rayo Vallecano
Martin Valjent,13461.538461538461,700000,6538.461538461538,340000,11216.326923076924,583249,5447.923076923077,283292,15240.115384615385,792486,7402.346153846154,384922,4-yrs,2800000,1360000,2332996,1133170,3169942,1539686,Starter,D,CB,26,Slovakia,Mallorca
Nemanja Radoja,13076.923076923076,680000,6346.153846153846,330000,10895.865384615385,566585,5287.692307692308,274960,14804.673076923076,769843,7184.615384615385,373600,1-yr,680000,330000,566585,274960,769843,373600,Starter,M,DM,28,Serbia,Levante
Álex Moreno,13076.923076923076,680000,6346.153846153846,330000,10895.865384615385,566585,5287.692307692308,274960,14804.673076923076,769843,7184.615384615385,373600,4-yrs,2720000,1320000,2266339,1099841,3079373,1494401,Reserve,D,LB,28,Spain,Real Betis
Unai García,13076.923076923076,680000,6346.153846153846,330000,10895.865384615385,566585,5287.692307692308,274960,14804.673076923076,769843,7184.615384615385,373600,2-yrs,1360000,660000,1133170,549921,1539686,747201,Reserve,D,CB,29,Spain,Osasuna
Jonás Ramalho,13076.923076923076,680000,6346.153846153846,330000,10895.865384615385,566585,5287.692307692308,274960,14804.673076923076,769843,7184.615384615385,373600,1-yr,680000,330000,566585,274960,769843,373600,Starter,D,CB,28,Angola,Osasuna
Coke,13076.923076923076,680000,6346.153846153846,330000,10895.865384615385,566585,5287.692307692308,274960,14804.673076923076,769843,7184.615384615385,373600,1-yr,680000,330000,566585,274960,769843,373600,Reserve,D,RB,34,Spain,Levante
Jakub Jankto,12884.615384615385,670000,6153.846153846154,320000,10735.634615384615,558253,5127.461538461538,266628,14586.961538461539,758522,6966.903846153846,362279,5-yrs,3350000,1600000,2791263,1333141,3792610,1811396,Reserve,M,LM,26,Czech Republic,Getafe
Adrián Embarba,12692.307692307691,660000,6153.846153846154,320000,10575.403846153846,549921,5127.461538461538,266628,14369.25,747201,6966.903846153846,362279,3-yrs,1980000,960000,1649762,799884,2241602,1086837,Reserve,F,RW,29,Spain,Espanyol
Iñigo Ruiz de Galarreta,12692.307692307691,660000,6153.846153846154,320000,10575.403846153846,549921,5127.461538461538,266628,14369.25,747201,6966.903846153846,362279,2-yrs,1320000,640000,1099841,533256,1494401,724558,Starter,M,CM,28,Spain,Mallorca
Sergi Gómez,12500,650000,5961.538461538462,310000,10415.153846153846,541588,4967.2307692307695,258296,14151.51923076923,735879,6749.192307692308,350958,3-yrs,1950000,930000,1624765,774888,2207638,1052874,Starter,D,CB,29,Spain,Espanyol
Franco Russo,12500,650000,5961.538461538462,310000,10415.153846153846,541588,4967.2307692307695,258296,14151.51923076923,735879,6749.192307692308,350958,3-yrs,1950000,930000,1624765,774888,2207638,1052874,Reserve,D,CB,27,Argentina,Mallorca
Juan Pérez,12500,650000,5961.538461538462,310000,10415.153846153846,541588,4967.2307692307695,258296,14151.51923076923,735879,6749.192307692308,350958,3-yrs,1950000,930000,1624765,774888,2207638,1052874,Reserve,K,GK,25,Spain,Osasuna
Édgar Badía,12500,650000,5961.538461538462,310000,10415.153846153846,541588,4967.2307692307695,258296,14151.51923076923,735879,6749.192307692308,350958,1-yr,650000,310000,541588,258296,735879,350958,Starter,K,GK,29,Spain,Elche
José Ángel,12500,650000,5961.538461538462,310000,10415.153846153846,541588,4967.2307692307695,258296,14151.51923076923,735879,6749.192307692308,350958,2-yrs,1300000,620000,1083177,516592,1471759,701916,Reserve,D,LB,32,Spain,Osasuna
Víctor Laguardia,12500,650000,5961.538461538462,310000,10415.153846153846,541588,4967.2307692307695,258296,14151.51923076923,735879,6749.192307692308,350958,1-yr,650000,310000,541588,258296,735879,350958,Starter,D,CB,32,Spain,Alaves
Dani Gómez,12500,650000,5961.538461538462,310000,10415.153846153846,541588,4967.2307692307695,258296,14151.51923076923,735879,6749.192307692308,350958,4-yrs,2600000,1240000,2166354,1033184,2943518,1403832,Reserve,F,CF,23,Spain,Levante
Óscar Melendo,12500,650000,5961.538461538462,310000,10415.153846153846,541588,4967.2307692307695,258296,14151.51923076923,735879,6749.192307692308,350958,1-yr,650000,310000,541588,258296,735879,350958,Starter,F,RW,24,Spain,Espanyol
Germán Sánchez,12307.692307692309,640000,5961.538461538462,310000,10254.923076923076,533256,4967.2307692307695,258296,13933.807692307691,724558,6749.192307692308,350958,1-yr,640000,310000,533256,258296,724558,350958,Starter,D,CB,35,Spain,Granada
Antonio Puertas,12307.692307692309,640000,5961.538461538462,310000,10254.923076923076,533256,4967.2307692307695,258296,13933.807692307691,724558,6749.192307692308,350958,3-yrs,1920000,930000,1599769,774888,2173675,1052874,Starter,F,RW,29,Spain,Granada
Kike García,12307.692307692309,640000,5961.538461538462,310000,10254.923076923076,533256,4967.2307692307695,258296,13933.807692307691,724558,6749.192307692308,350958,3-yrs,1920000,930000,1599769,774888,2173675,1052874,Reserve,F,CF,32,Spain,Osasuna
Ante Budimir,12115.384615384615,630000,5769.2307692307695,300000,10094.692307692309,524924,4807,249964,13716.096153846154,713237,6531.4807692307695,339637,4-yrs,2520000,1200000,2099697,999856,2852948,1358547,Starter,F,CF,30,Croatia,Osasuna
Carles Aleñá,12115.384615384615,630000,5769.2307692307695,300000,10094.692307692309,524924,4807,249964,13716.096153846154,713237,6531.4807692307695,339637,5-yrs,3150000,1500000,2624621,1249819,3566185,1698183,Starter,M,CM,24,Spain,Getafe
David García,11923.076923076924,620000,5769.2307692307695,300000,9934.461538461539,516592,4807,249964,13498.384615384615,701916,6531.4807692307695,339637,5-yrs,3100000,1500000,2582960,1249819,3509579,1698183,Starter,D,CB,27,Spain,Osasuna
Damián Suárez,11923.076923076924,620000,5769.2307692307695,300000,9934.461538461539,516592,4807,249964,13498.384615384615,701916,6531.4807692307695,339637,1-yr,620000,300000,516592,249964,701916,339637,Starter,D,RB,33,Uruguay,Getafe
Esteban Saveljich,11923.076923076924,620000,5769.2307692307695,300000,9934.461538461539,516592,4807,249964,13498.384615384615,701916,6531.4807692307695,339637,2-yrs,1240000,600000,1033184,499928,1403832,679273,Starter,D,CB,30,Montenegro,Rayo Vallecano
Choco Lozano,11923.076923076924,620000,5769.2307692307695,300000,9934.461538461539,516592,4807,249964,13498.384615384615,701916,6531.4807692307695,339637,2-yrs,1240000,600000,1033184,499928,1403832,679273,Reserve,F,CF,28,Honduras,Cadiz
Juan Cruz,11923.076923076924,620000,5769.2307692307695,300000,9934.461538461539,516592,4807,249964,13498.384615384615,701916,6531.4807692307695,339637,3-yrs,1860000,900000,1549776,749892,2105747,1018910,Starter,D,LB,29,Spain,Osasuna
Fidel,11923.076923076924,620000,5769.2307692307695,300000,9934.461538461539,516592,4807,249964,13498.384615384615,701916,6531.4807692307695,339637,3-yrs,1860000,900000,1549776,749892,2105747,1018910,Starter,F,LW,32,Spain,Elche
Mathías Olivera,11923.076923076924,620000,5769.2307692307695,300000,9934.461538461539,516592,4807,249964,13498.384615384615,701916,6531.4807692307695,339637,4-yrs,2480000,1200000,2066368,999856,2807663,1358547,Starter,D,LB,24,Uruguay,Getafe
Aridane Hernández,11730.76923076923,610000,5576.923076923077,290000,9774.23076923077,508260,4646.7692307692305,241632,13280.673076923076,690595,6313.75,328315,2-yrs,1220000,580000,1016520,483264,1381189,656631,Reserve,D,CB,32,Spain,Osasuna
Mikel Vesga,11538.461538461539,600000,5576.923076923077,290000,9614,499928,4646.7692307692305,241632,13062.942307692309,679273,6313.75,328315,3-yrs,1800000,870000,1499783,724895,2037820,984946,Reserve,M,DM,28,Spain,Athletic Club
Johan Mojica,11538.461538461539,600000,5576.923076923077,290000,9614,499928,4646.7692307692305,241632,13062.942307692309,679273,6313.75,328315,3-yrs,1800000,870000,1499783,724895,2037820,984946,Starter,D,LB,29,Colombia,Elche
Myrto Uzuni,11538.461538461539,600000,5576.923076923077,290000,9614,499928,4646.7692307692305,241632,13062.942307692309,679273,6313.75,328315,4-yrs,2400000,1160000,1999711,966527,2717094,1313262,Starter,F,LW,26,Albania,Granada
Enric Franquesa,11538.461538461539,600000,5576.923076923077,290000,9614,499928,4646.7692307692305,241632,13062.942307692309,679273,6313.75,328315,4-yrs,2400000,1160000,1999711,966527,2717094,1313262,Reserve,D,LB,24,Spain,Levante
Nico González,11538.461538461539,600000,5576.923076923077,290000,9614,499928,4646.7692307692305,241632,13062.942307692309,679273,6313.75,328315,3-yrs,1800000,870000,1499783,724895,2037820,984946,Reserve,M,CM,20,Spain,Barcelona
Unai López,11346.153846153846,590000,5384.615384615385,280000,9453.76923076923,491596,4486.538461538462,233300,12845.23076923077,667952,6096.038461538462,316994,1-yr,590000,280000,491596,233300,667952,316994,Starter,M,CM,26,Spain,Rayo Vallecano
Alberto Soro,11153.846153846154,580000,5384.615384615385,280000,9293.538461538461,483264,4486.538461538462,233300,12627.51923076923,656631,6096.038461538462,316994,4-yrs,2320000,1120000,1933054,933199,2626524,1267977,Reserve,F,RW,22,Spain,Granada
Julen Agirrezabala,11153.846153846154,580000,5384.615384615385,280000,9293.538461538461,483264,4486.538461538462,233300,12627.51923076923,656631,6096.038461538462,316994,4-yrs,2320000,1120000,1933054,933199,2626524,1267977,Reserve,K,GK,21,Spain,Athletic Club
Mario Suárez,10961.538461538461,570000,5192.307692307692,270000,9133.288461538461,474931,4326.307692307692,224968,12409.807692307691,645310,5878.326923076923,305673,1-yr,570000,270000,474931,224968,645310,305673,Reserve,D,CB,34,Spain,Rayo Vallecano
Rubén Duarte,10961.538461538461,570000,5192.307692307692,270000,9133.288461538461,474931,4326.307692307692,224968,12409.807692307691,645310,5878.326923076923,305673,2-yrs,1140000,540000,949863,449935,1290619,611346,Starter,D,LB,26,Spain,Alaves
Fede San Emeterio,10576.923076923076,550000,5000,260000,8812.826923076924,458267,4166.057692307692,216635,11974.365384615385,622667,5660.615384615385,294352,1-yr,550000,260000,458267,216635,622667,294352,Reserve,M,CM,24,Spain,Cadiz
Gonzalo Melero,10384.615384615385,540000,5000,260000,8652.596153846154,449935,4166.057692307692,216635,11756.653846153846,611346,5660.615384615385,294352,2-yrs,1080000,520000,899870,433271,1222692,588704,Reserve,M,CM,28,Spain,Levante
Matías Dituro,10192.307692307691,530000,4807.692307692308,250000,8492.365384615385,441603,4005.826923076923,208303,11538.942307692309,600025,5442.903846153846,283031,1-yr,530000,250000,441603,208303,600025,283031,Starter,K,GK,34,Argentina,Celta Vigo
Mickaël Malsa,10192.307692307691,530000,4807.692307692308,250000,8492.365384615385,441603,4005.826923076923,208303,11538.942307692309,600025,5442.903846153846,283031,3-yrs,1590000,750000,1324809,624910,1800074,849092,Reserve,M,DM,26,Martinique,Levante
Salva Sevilla,10192.307692307691,530000,4807.692307692308,250000,8492.365384615385,441603,4005.826923076923,208303,11538.942307692309,600025,5442.903846153846,283031,1-yr,530000,250000,441603,208303,600025,283031,Starter,M,CM,37,Spain,Mallorca
Óscar Gil,10000,520000,4807.692307692308,250000,8332.134615384615,433271,4005.826923076923,208303,11321.23076923077,588704,5442.903846153846,283031,3-yrs,1560000,750000,1299812,624910,1766111,849092,Starter,D,RB,23,Spain,Espanyol
John Guidetti,10000,520000,4807.692307692308,250000,8332.134615384615,433271,4005.826923076923,208303,11321.23076923077,588704,5442.903846153846,283031,1-yr,520000,250000,433271,208303,588704,283031,Reserve,F,CF,29,Sweden,Alaves
Santi Comesaña,10000,520000,4807.692307692308,250000,8332.134615384615,433271,4005.826923076923,208303,11321.23076923077,588704,5442.903846153846,283031,2-yrs,1040000,500000,866541,416606,1177407,566061,Starter,M,CM,25,Spain,Rayo Vallecano
Paul Akouokou,9807.692307692309,510000,4615.384615384615,240000,8171.903846153846,424939,3845.596153846154,199971,11103.5,577382,5225.173076923077,271709,3-yrs,1530000,720000,1274816,599913,1732147,815128,Reserve,M,DM,24,Cote d&#39;Ivoire,Real Betis
Martín Merquelanz,9615.384615384615,500000,4615.384615384615,240000,8011.653846153846,416606,3845.596153846154,199971,10885.788461538461,566061,5225.173076923077,271709,1-yr,500000,240000,416606,199971,566061,271709,Reserve,F,LW,26,Spain,Rayo Vallecano
Javi Puado,9615.384615384615,500000,4615.384615384615,240000,8011.653846153846,416606,3845.596153846154,199971,10885.788461538461,566061,5225.173076923077,271709,4-yrs,2000000,960000,1666426,799884,2264245,1086837,Starter,F,LW,23,Spain,Espanyol
Jon Moncayola,9615.384615384615,500000,4615.384615384615,240000,8011.653846153846,416606,3845.596153846154,199971,10885.788461538461,566061,5225.173076923077,271709,10-yrs,5000000,2400000,4166065,1999711,5660612,2717094,Starter,M,CM,23,Spain,Osasuna
José Fontán,9615.384615384615,500000,4615.384615384615,240000,8011.653846153846,416606,3845.596153846154,199971,10885.788461538461,566061,5225.173076923077,271709,4-yrs,2000000,960000,1666426,799884,2264245,1086837,Reserve,D,CB,21,Spain,Celta Vigo
Mamadou Sylla,9615.384615384615,500000,4615.384615384615,240000,8011.653846153846,416606,3845.596153846154,199971,10885.788461538461,566061,5225.173076923077,271709,1-yr,500000,240000,416606,199971,566061,271709,Starter,F,CF,27,Senegal,Rayo Vallecano
Fali,9615.384615384615,500000,4615.384615384615,240000,8011.653846153846,416606,3845.596153846154,199971,10885.788461538461,566061,5225.173076923077,271709,3-yrs,1500000,720000,1249819,599913,1698183,815128,Reserve,D,CB,28,Spain,Cadiz
Javi Díaz,9615.384615384615,500000,4615.384615384615,240000,8011.653846153846,416606,3845.596153846154,199971,10885.788461538461,566061,5225.173076923077,271709,1-yr,500000,240000,416606,199971,566061,271709,Reserve,K,GK,24,Spain,Sevilla
Edgar Méndez,9615.384615384615,500000,4615.384615384615,240000,8011.653846153846,416606,3845.596153846154,199971,10885.788461538461,566061,5225.173076923077,271709,1-yr,500000,240000,416606,199971,566061,271709,Reserve,F,RW,32,Spain,Alaves
Mathew Ryan,9615.384615384615,500000,4615.384615384615,240000,8011.653846153846,416606,3845.596153846154,199971,10885.788461538461,566061,5225.173076923077,271709,2-yrs,1000000,480000,833213,399942,1132122,543419,Reserve,K,GK,29,Australia,Real Sociedad
Pervis Estupiñán,9615.384615384615,500000,4615.384615384615,240000,8011.653846153846,416606,3845.596153846154,199971,10885.788461538461,566061,5225.173076923077,271709,6-yrs,3000000,1440000,2499639,1199827,3396367,1630256,Reserve,D,LB,24,Ecuador,Villarreal
Alfonso Espino,9615.384615384615,500000,4615.384615384615,240000,8011.653846153846,416606,3845.596153846154,199971,10885.788461538461,566061,5225.173076923077,271709,2-yrs,1000000,480000,833213,399942,1132122,543419,Starter,D,LB,30,Uruguay,Cadiz
Yan Eteki,9615.384615384615,500000,4615.384615384615,240000,8011.653846153846,416606,3845.596153846154,199971,10885.788461538461,566061,5225.173076923077,271709,1-yr,500000,240000,416606,199971,566061,271709,Reserve,M,CM,24,Cameroon,Granada
Álex Fernández,9423.076923076924,490000,4615.384615384615,240000,7851.423076923077,408274,3845.596153846154,199971,10668.076923076924,554740,5225.173076923077,271709,1-yr,490000,240000,408274,199971,554740,271709,Starter,F,AM,29,Spain,Cadiz
Aleksandar Sedlar,9230.76923076923,480000,4423.076923076923,230000,7691.192307692308,399942,3685.3653846153848,191639,10450.365384615385,543419,5007.461538461538,260388,2-yrs,960000,460000,799884,383278,1086837,520776,Reserve,D,CB,30,Serbia,Mallorca
Iza Carcelén,9230.76923076923,480000,4423.076923076923,230000,7691.192307692308,399942,3685.3653846153848,191639,10450.365384615385,543419,5007.461538461538,260388,2-yrs,960000,460000,799884,383278,1086837,520776,Starter,D,RB,28,Spain,Cadiz
Neyder Lozano,9038.461538461539,470000,4423.076923076923,230000,7530.961538461538,391610,3685.3653846153848,191639,10232.634615384615,532097,5007.461538461538,260388,1-yr,470000,230000,391610,191639,532097,260388,Reserve,D,CB,27,Colombia,Granada
Erick Cabaco,9038.461538461539,470000,4423.076923076923,230000,7530.961538461538,391610,3685.3653846153848,191639,10232.634615384615,532097,5007.461538461538,260388,3-yrs,1410000,690000,1174830,574917,1596292,781164,Reserve,D,CB,26,Uruguay,Getafe
Raúl Guti,9038.461538461539,470000,4423.076923076923,230000,7530.961538461538,391610,3685.3653846153848,191639,10232.634615384615,532097,5007.461538461538,260388,4-yrs,1880000,920000,1566440,766556,2128390,1041553,Reserve,M,CM,25,Spain,Elche
Iván Alejo,9038.461538461539,470000,4423.076923076923,230000,7530.961538461538,391610,3685.3653846153848,191639,10232.634615384615,532097,5007.461538461538,260388,4-yrs,1880000,920000,1566440,766556,2128390,1041553,Starter,F,RW,26,Spain,Cadiz
Kike Barja,8846.153846153846,460000,4230.7692307692305,220000,7370.7307692307695,383278,3525.1346153846152,183307,10014.923076923076,520776,4789.75,249067,5-yrs,2300000,1100000,1916390,916534,2603881,1245335,Reserve,F,RW,24,Spain,Osasuna
Nico Melamed,8846.153846153846,460000,4230.7692307692305,220000,7370.7307692307695,383278,3525.1346153846152,183307,10014.923076923076,520776,4789.75,249067,3-yrs,1380000,660000,1149834,549921,1562329,747201,Reserve,F,AM,20,Spain,Espanyol
Lucas Torró,8653.846153846154,450000,4230.7692307692305,220000,7210.5,374946,3525.1346153846152,183307,9797.211538461539,509455,4789.75,249067,3-yrs,1350000,660000,1124838,549921,1528365,747201,Starter,M,DM,27,Spain,Osasuna
Carlos Akapo,8653.846153846154,450000,4230.7692307692305,220000,7210.5,374946,3525.1346153846152,183307,9797.211538461539,509455,4789.75,249067,1-yr,450000,220000,374946,183307,509455,249067,Reserve,D,RB,28,Equatorial Guinea,Cadiz
Óscar Duarte,8653.846153846154,450000,4230.7692307692305,220000,7210.5,374946,3525.1346153846152,183307,9797.211538461539,509455,4789.75,249067,1-yr,450000,220000,374946,183307,509455,249067,Starter,D,CB,32,Costa Rica,Levante
Brian Oliván,8461.538461538461,440000,4038.4615384615386,210000,7050.2692307692305,366614,3364.903846153846,174975,9579.5,498134,4572.038461538462,237746,1-yr,440000,210000,366614,174975,498134,237746,Starter,D,LB,27,Spain,Mallorca
Dani Rodríguez,8461.538461538461,440000,4038.4615384615386,210000,7050.2692307692305,366614,3364.903846153846,174975,9579.5,498134,4572.038461538462,237746,2-yrs,880000,420000,733227,349949,996268,475491,Starter,F,AM,33,Spain,Mallorca
Víctor Díaz,8461.538461538461,440000,4038.4615384615386,210000,7050.2692307692305,366614,3364.903846153846,174975,9579.5,498134,4572.038461538462,237746,1-yr,440000,210000,366614,174975,498134,237746,Reserve,D,RB,33,Spain,Granada
Saúl García,8461.538461538461,440000,4038.4615384615386,210000,7050.2692307692305,366614,3364.903846153846,174975,9579.5,498134,4572.038461538462,237746,2-yrs,880000,420000,733227,349949,996268,475491,Reserve,D,LB,27,Spain,Alaves
Sergio Postigo,8461.538461538461,440000,4038.4615384615386,210000,7050.2692307692305,366614,3364.903846153846,174975,9579.5,498134,4572.038461538462,237746,2-yrs,880000,420000,733227,349949,996268,475491,Starter,D,CB,33,Spain,Levante
Aitor Ruibal,8461.538461538461,440000,4038.4615384615386,210000,7050.2692307692305,366614,3364.903846153846,174975,9579.5,498134,4572.038461538462,237746,4-yrs,1760000,840000,1466455,699899,1992535,950983,Reserve,F,RW,25,Spain,Real Betis
Alejandro Catena,8461.538461538461,440000,4038.4615384615386,210000,7050.2692307692305,366614,3364.903846153846,174975,9579.5,498134,4572.038461538462,237746,2-yrs,880000,420000,733227,349949,996268,475491,Starter,D,CB,27,Spain,Rayo Vallecano
Manu Sánchez,8461.538461538461,440000,4038.4615384615386,210000,7050.2692307692305,366614,3364.903846153846,174975,9579.5,498134,4572.038461538462,237746,1-yr,440000,210000,366614,174975,498134,237746,Starter,D,LB,21,Spain,Osasuna
Miguel de la Fuente,8269.23076923077,430000,4038.4615384615386,210000,6890.038461538462,358282,3364.903846153846,174975,9361.788461538461,486813,4572.038461538462,237746,4-yrs,1720000,840000,1433126,699899,1947250,950983,Starter,F,CF,22,Spain,Alaves
Jon Pacheco,8269.23076923077,430000,4038.4615384615386,210000,6890.038461538462,358282,3364.903846153846,174975,9361.788461538461,486813,4572.038461538462,237746,4-yrs,1720000,840000,1433126,699899,1947250,950983,Reserve,D,CB,21,Spain,Real Sociedad
Amath Ndiaye,8076.923076923077,420000,3846.153846153846,200000,6729.788461538462,349949,3204.673076923077,166643,9144.057692307691,475491,4354.307692307692,226424,4-yrs,1680000,800000,1399798,666570,1901965,905698,Reserve,F,LW,25,Senegal,Mallorca
Jorge de Frutos,8076.923076923077,420000,3846.153846153846,200000,6729.788461538462,349949,3204.673076923077,166643,9144.057692307691,475491,4354.307692307692,226424,4-yrs,1680000,800000,1399798,666570,1901965,905698,Starter,F,RW,24,Spain,Levante
Kike Pérez,8076.923076923077,420000,3846.153846153846,200000,6729.788461538462,349949,3204.673076923077,166643,9144.057692307691,475491,4354.307692307692,226424,1-yr,420000,200000,349949,166643,475491,226424,Reserve,M,CM,24,Spain,Elche
José Mari,7884.615384615385,410000,3846.153846153846,200000,6569.557692307692,341617,3204.673076923077,166643,8926.346153846154,464170,4354.307692307692,226424,3-yrs,1230000,600000,1024852,499928,1392510,679273,Reserve,M,DM,34,Spain,Cadiz
Carlos Clerc,7884.615384615385,410000,3846.153846153846,200000,6569.557692307692,341617,3204.673076923077,166643,8926.346153846154,464170,4354.307692307692,226424,1-yr,410000,200000,341617,166643,464170,226424,Starter,D,LB,29,Spain,Levante
Diego Lainez,7692.307692307692,400000,3653.846153846154,190000,6409.326923076923,333285,3044.423076923077,158310,8708.634615384615,452849,4136.596153846154,215103,3-yrs,1200000,570000,999856,474931,1358547,645310,Reserve,F,RW,21,Mexico,Real Betis
Jesús Areso,7692.307692307692,400000,3653.846153846154,190000,6409.326923076923,333285,3044.423076923077,158310,8708.634615384615,452849,4136.596153846154,215103,5-yrs,2000000,950000,1666426,791552,2264245,1075516,Reserve,D,RB,22,Spain,Osasuna
Rodri,7692.307692307692,400000,3653.846153846154,190000,6409.326923076923,333285,3044.423076923077,158310,8708.634615384615,452849,4136.596153846154,215103,5-yrs,2000000,950000,1666426,791552,2264245,1075516,Reserve,F,AM,21,Spain,Real Betis
Toni Moya,7500,390000,3653.846153846154,190000,6249.096153846154,324953,3044.423076923077,158310,8490.923076923076,441528,4136.596153846154,215103,2-yrs,780000,380000,649906,316621,883055,430206,Reserve,M,CM,23,Spain,Alaves
Sergi Guardiola,7500,390000,3653.846153846154,190000,6249.096153846154,324953,3044.423076923077,158310,8490.923076923076,441528,4136.596153846154,215103,1-yr,390000,190000,324953,158310,441528,215103,Reserve,F,CF,30,Spain,Rayo Vallecano
Antonio Sánchez,7500,390000,3653.846153846154,190000,6249.096153846154,324953,3044.423076923077,158310,8490.923076923076,441528,4136.596153846154,215103,3-yrs,1170000,570000,974859,474931,1324583,645310,Reserve,M,CM,24,Spain,Mallorca
Mamadou Loum,7500,390000,3653.846153846154,190000,6249.096153846154,324953,3044.423076923077,158310,8490.923076923076,441528,4136.596153846154,215103,1-yr,390000,190000,324953,158310,441528,215103,Reserve,M,DM,25,Senegal,Alaves
Carlos Neva,7307.692307692308,380000,3461.5384615384614,180000,6088.865384615385,316621,2884.1923076923076,149978,8273.192307692309,430206,3918.8846153846152,203782,4-yrs,1520000,720000,1266484,599913,1720826,815128,Starter,D,LB,25,Spain,Granada
Quini,7115.384615384615,370000,3461.5384615384614,180000,5928.634615384615,308289,2884.1923076923076,149978,8055.4807692307695,418885,3918.8846153846152,203782,2-yrs,740000,360000,616578,299957,837771,407564,Starter,D,RB,32,Spain,Granada
Juan Miranda,6923.076923076923,360000,3269.230769230769,170000,5768.403846153846,299957,2723.9615384615386,141646,7837.7692307692305,407564,3701.173076923077,192461,3-yrs,1080000,510000,899870,424939,1222692,577382,Starter,D,LB,22,Spain,Real Betis
Ximo Navarro,6923.076923076923,360000,3269.230769230769,170000,5768.403846153846,299957,2723.9615384615386,141646,7837.7692307692305,407564,3701.173076923077,192461,1-yr,360000,170000,299957,141646,407564,192461,Reserve,D,RB,32,Spain,Alaves
Son,6923.076923076923,360000,3269.230769230769,170000,5768.403846153846,299957,2723.9615384615386,141646,7837.7692307692305,407564,3701.173076923077,192461,3-yrs,1080000,510000,899870,424939,1222692,577382,Reserve,D,RB,27,Spain,Levante
Nikita Iosifov,6730.7692307692305,350000,3269.230769230769,170000,5608.173076923077,291625,2723.9615384615386,141646,7620.057692307692,396243,3701.173076923077,192461,5-yrs,1750000,850000,1458123,708231,1981214,962304,Reserve,F,LW,20,Russia,Villarreal
Martín Aguirregabiria,6730.7692307692305,350000,3269.230769230769,170000,5608.173076923077,291625,2723.9615384615386,141646,7620.057692307692,396243,3701.173076923077,192461,1-yr,350000,170000,291625,141646,396243,192461,Starter,D,RB,25,Spain,Alaves
Óscar Trejo,6730.7692307692305,350000,3269.230769230769,170000,5608.173076923077,291625,2723.9615384615386,141646,7620.057692307692,396243,3701.173076923077,192461,2-yrs,700000,340000,583249,283292,792486,384922,Reserve,F,AM,33,Argentina,Rayo Vallecano
Miguelón,6730.7692307692305,350000,3269.230769230769,170000,5608.173076923077,291625,2723.9615384615386,141646,7620.057692307692,396243,3701.173076923077,192461,3-yrs,1050000,510000,874874,424939,1188728,577382,Reserve,D,RB,26,Spain,Espanyol
Pere Milla,6538.461538461538,340000,3076.923076923077,160000,5447.923076923077,283292,2563.730769230769,133314,7402.346153846154,384922,3483.4615384615386,181140,1-yr,340000,160000,283292,133314,384922,181140,Starter,F,SS,29,Spain,Elche
Pathé Ciss,6538.461538461538,340000,3076.923076923077,160000,5447.923076923077,283292,2563.730769230769,133314,7402.346153846154,384922,3483.4615384615386,181140,4-yrs,1360000,640000,1133170,533256,1539686,724558,Starter,M,CM,27,Senegal,Rayo Vallecano
Kévin Rodrigues,6538.461538461538,340000,3076.923076923077,160000,5447.923076923077,283292,2563.730769230769,133314,7402.346153846154,384922,3483.4615384615386,181140,1-yr,340000,160000,283292,133314,384922,181140,Starter,D,LB,27,Portugal,Rayo Vallecano
Ángel Rodríguez,6538.461538461538,340000,3076.923076923077,160000,5447.923076923077,283292,2563.730769230769,133314,7402.346153846154,384922,3483.4615384615386,181140,2-yrs,680000,320000,566585,266628,769843,362279,Starter,F,CF,34,Spain,Mallorca
Oier,6538.461538461538,340000,3076.923076923077,160000,5447.923076923077,283292,2563.730769230769,133314,7402.346153846154,384922,3483.4615384615386,181140,1-yr,340000,160000,283292,133314,384922,181140,Reserve,M,DM,35,Spain,Osasuna
David Gil,6346.153846153846,330000,3076.923076923077,160000,5287.692307692308,274960,2563.730769230769,133314,7184.615384615385,373600,3483.4615384615386,181140,2-yrs,660000,320000,549921,266628,747201,362279,Reserve,K,GK,28,Spain,Cadiz
Pablo Piatti,6346.153846153846,330000,3076.923076923077,160000,5287.692307692308,274960,2563.730769230769,133314,7184.615384615385,373600,3483.4615384615386,181140,1-yr,330000,160000,274960,133314,373600,181140,Reserve,F,LW,32,Argentina,Elche
Iván Balliu,6346.153846153846,330000,3076.923076923077,160000,5287.692307692308,274960,2563.730769230769,133314,7184.615384615385,373600,3483.4615384615386,181140,2-yrs,660000,320000,549921,266628,747201,362279,Starter,D,RB,30,Albania,Rayo Vallecano
Jaume Costa,6346.153846153846,330000,3076.923076923077,160000,5287.692307692308,274960,2563.730769230769,133314,7184.615384615385,373600,3483.4615384615386,181140,2-yrs,660000,320000,549921,266628,747201,362279,Reserve,D,LB,33,Spain,Mallorca
