Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Expected xG,Expected npxG,Expected xA,Expected npxG+xA,Per 90 Minutes xG,Per 90 Minutes xA,Per 90 Minutes xG+xA,Per 90 Minutes npxG,Per 90 Minutes npxG+xA,Matches
542,Ernesto Torregrossa,it ITA,FW,Sampdoria,29-265,1992,10,0,116,1.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.10,0.10,0.00,0.10,Matches
543,Lucas Torreira,uy URU,MF,Fiorentina,26-037,1996,25,22,1842,20.5,4,1,4,0,0,6,1,0.20,0.05,0.24,0.20,0.24,3.7,3.5,1.3,4.8,0.18,0.06,0.24,0.17,0.24,Matches
544,Abdoulaye Touré,fr FRA,MF,Genoa,28-017,1994,8,6,430,4.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.03,0.00,0.03,0.03,0.03,Matches
545,Simone Trimboli,it ITA,MF,Sampdoria,19-335,2002,1,0,8,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
546,Axel Tuanzebe,eng ENG,DF,Napoli,24-126,1997,1,0,11,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
547,Iyenoma Udogie,it ITA,DF,Udinese,19-112,2002,26,20,1724,19.2,2,1,2,0,0,2,0,0.10,0.05,0.16,0.10,0.16,1.7,1.7,1.0,2.7,0.09,0.05,0.15,0.09,0.15,Matches
548,Maximilian Ullmann,at AUT,DF,Venezia,25-276,1996,2,1,106,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
549,Antonio Vacca,it ITA,MF,Venezia,31-311,1990,16,11,848,9.4,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.01,0.00,0.01,Matches
550,Zinho Vanheusden,be BEL,DF,Genoa,22-234,1999,14,11,989,11.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.2,0.01,0.01,0.02,0.01,0.02,Matches
551,Johan Vásquez,mx MEX,DF,Genoa,23-149,1998,22,21,1810,20.1,1,0,1,0,0,7,0,0.05,0.00,0.05,0.05,0.05,0.5,0.5,0.1,0.6,0.02,0.01,0.03,0.02,0.03,Matches
552,Denis Vavro,sk SVK,DF,Lazio,25-344,1996,1,0,8,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
553,Matías Vecino,uy URU,MF,Inter,30-208,1991,16,2,375,4.2,1,0,1,0,0,1,0,0.24,0.00,0.24,0.24,0.24,1.3,1.3,0.8,2.0,0.31,0.18,0.49,0.31,0.49,Matches
554,Miguel Veloso,pt POR,MF,Hellas Verona,35-313,1986,18,16,1205,13.4,0,2,0,0,0,6,1,0.00,0.15,0.15,0.00,0.15,0.6,0.6,1.9,2.5,0.04,0.15,0.19,0.04,0.19,Matches
555,Lorenzo Venuti,it ITA,DF,Fiorentina,26-342,1995,15,12,975,10.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.01,0.02,0.03,0.01,0.03,Matches
556,Daniele Verde,it ITA,FWMF,Spezia,25-273,1996,26,17,1545,17.2,6,2,5,1,2,2,0,0.35,0.12,0.47,0.29,0.41,4.7,3.3,3.0,6.2,0.28,0.17,0.45,0.19,0.36,Matches
557,Simone Verdi,it ITA,FWMF,Torino,29-251,1992,3,0,46,0.5,1,0,1,0,0,0,0,1.96,0.00,1.96,1.96,1.96,0.3,0.3,0.0,0.4,0.62,0.07,0.69,0.62,0.69,Matches
558,Simone Verdi,it ITA,FWMF,Salernitana,29-251,1992,5,5,343,3.8,2,0,2,0,0,0,0,0.52,0.00,0.52,0.52,0.52,0.9,0.9,0.6,1.6,0.24,0.16,0.41,0.24,0.41,Matches
559,Jordan Veretout,fr FRA,MF,Roma,29-019,1993,28,22,1934,21.5,4,6,3,1,2,6,0,0.19,0.28,0.47,0.14,0.42,4.4,2.9,4.0,6.8,0.20,0.18,0.39,0.13,0.32,Matches
560,Edoardo Vergani,it ITA,FWMF,Salernitana,21-042,2001,5,1,93,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
561,Valerio Verre,it ITA,MFFW,Sampdoria,28-068,1994,11,6,420,4.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.3,1.1,0.17,0.05,0.23,0.17,0.23,Matches
562,Valerio Verre,it ITA,FWMF,Empoli,28-068,1994,4,1,90,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.29,0.00,0.29,0.29,0.29,Matches
563,Freddie Veseli,al ALB,DF,Salernitana,29-120,1992,9,8,596,6.6,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
564,Guglielmo Vicario,it ITA,GK,Empoli,25-164,1996,29,29,2610,29.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
565,Arturo Vidal,cl CHI,MF,Inter,34-302,1987,22,2,615,6.8,1,1,1,0,0,3,0,0.15,0.15,0.29,0.15,0.29,1.8,1.8,1.1,2.9,0.27,0.16,0.43,0.27,0.43,Matches
566,Ronaldo Vieira,gw GNB,MFFW,Sampdoria,23-244,1998,6,0,112,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
567,Luca Vignali,it ITA,DF,Spezia,26-068,1996,2,1,85,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
568,Emanuel Vignato,it ITA,MFDF,Bologna,21-208,2000,21,3,552,6.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,1.7,2.0,0.04,0.28,0.32,0.04,0.32,Matches
569,Matías Viña,uy URU,DF,Roma,24-131,1997,22,18,1516,16.8,0,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,0.6,0.6,1.4,2.0,0.04,0.08,0.12,0.04,0.12,Matches
570,Nicolas Viola,it ITA,MF,Bologna,32-159,1989,5,1,86,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.04,0.00,0.04,0.04,0.04,Matches
571,Mattia Viti,it ITA,DF,Empoli,20-055,2002,14,11,1011,11.2,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
572,Dušan Vlahović,rs SRB,FW,Fiorentina,22-051,2000,21,21,1857,20.6,17,2,12,5,6,2,0,0.82,0.10,0.92,0.58,0.68,12.7,8.1,1.9,10.1,0.62,0.09,0.71,0.39,0.49,Matches
573,Dušan Vlahović,rs SRB,FW,Juventus,22-051,2000,6,5,453,5.0,3,0,3,0,0,2,0,0.60,0.00,0.60,0.60,0.60,1.7,1.7,0.5,2.1,0.33,0.09,0.43,0.33,0.43,Matches
574,Mërgim Vojvoda,xk KVX,DF,Torino,27-047,1995,22,15,1460,16.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,1.6,2.6,0.06,0.10,0.16,0.06,0.16,Matches
575,Cristian Volpato,au AUS,MF,Roma,18-125,2003,2,0,30,0.3,1,0,1,0,0,0,0,3.00,0.00,3.00,3.00,3.00,0.1,0.1,0.0,0.1,0.18,0.00,0.18,0.18,0.18,Matches
576,Stefan de Vrij,nl NED,DF,Inter,30-043,1992,22,21,1834,20.4,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,1.7,1.7,0.0,1.7,0.08,0.00,0.08,0.08,0.08,Matches
577,Walace,br BRA,MF,Udinese,26-350,1995,27,25,2243,24.9,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,1.1,1.1,1.9,3.0,0.05,0.08,0.13,0.05,0.13,Matches
578,Sebastian Walukiewicz,pl POL,DF,Cagliari,21-349,2000,5,4,278,3.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.10,0.01,0.10,0.10,0.10,Matches
579,Magnus Warming,dk DEN,FWDF,Torino,21-285,2000,4,0,58,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
580,Kelvin Yeboah,it ITA,FW,Genoa,21-318,2000,9,7,518,5.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,0.8,1.7,0.15,0.14,0.29,0.15,0.29,Matches
581,Gerard Yepes,es ESP,MFDF,Sampdoria,19-207,2002,3,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
582,Maya Yoshida,jp JPN,DF,Sampdoria,33-208,1988,21,18,1696,18.8,2,2,2,0,0,1,0,0.11,0.11,0.21,0.11,0.21,0.8,0.8,1.2,2.0,0.04,0.07,0.11,0.04,0.11,Matches
583,Mattia Zaccagni,it ITA,FW,Lazio,26-277,1995,21,13,1226,13.6,4,4,4,0,0,5,0,0.29,0.29,0.59,0.29,0.59,2.0,2.0,1.9,3.8,0.14,0.14,0.28,0.14,0.28,Matches
584,Mattia Zaccagni,it ITA,MFFW,Hellas Verona,26-277,1995,2,2,180,2.0,2,0,1,1,1,0,0,1.00,0.00,1.00,0.50,0.50,1.2,0.4,0.8,1.2,0.59,0.39,0.98,0.21,0.60,Matches
585,Denis Zakaria,ch SUI,MF,Juventus,25-120,1996,3,3,207,2.3,1,0,1,0,0,0,0,0.43,0.00,0.43,0.43,0.43,0.7,0.7,0.1,0.8,0.31,0.03,0.34,0.31,0.34,Matches
586,Nicola Zalewski,pl POL,DF,Roma,20-056,2002,7,3,265,2.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.08,0.08,0.00,0.08,Matches
587,Andre-Frank Zambo Anguissa,cm CMR,MF,Napoli,26-124,1995,18,15,1383,15.4,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,1.2,2.1,0.06,0.08,0.14,0.06,0.14,Matches
588,Nicolò Zaniolo,it ITA,FW,Roma,22-261,1999,23,21,1692,18.8,2,1,2,0,0,11,2,0.11,0.05,0.16,0.11,0.16,4.0,4.0,2.1,6.2,0.21,0.11,0.33,0.21,0.33,Matches
589,Alessandro Zanoli,it ITA,DF,Napoli,21-168,2000,6,0,43,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
590,Mattia Zanotti,it ITA,DF,Inter,19-068,2003,1,0,9,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.75,0.75,0.00,0.75,Matches
591,Duván Zapata,co COL,FW,Atalanta,30-353,1991,17,14,1210,13.4,9,4,6,3,3,2,0,0.67,0.30,0.97,0.45,0.74,9.6,7.3,2.4,9.8,0.72,0.18,0.90,0.55,0.73,Matches
592,Gabriele Zappa,it ITA,DF,Cagliari,22-088,1999,23,10,1076,12.0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.4,0.4,1.2,1.7,0.03,0.10,0.14,0.03,0.14,Matches
593,Davide Zappacosta,it ITA,DF,Atalanta,29-282,1992,25,21,1593,17.7,1,3,1,0,0,5,0,0.06,0.17,0.23,0.06,0.23,1.6,1.6,2.7,4.3,0.09,0.15,0.24,0.09,0.24,Matches
594,Simone Zaza,it ITA,FWMF,Torino,30-268,1991,10,0,129,1.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.0,1.0,0.70,0.00,0.70,0.70,0.70,Matches
595,Marvin Zeegelaar,nl NED,DF,Udinese,31-220,1990,11,5,513,5.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.02,0.01,0.02,0.02,0.02,Matches
596,Piotr Zieliński,pl POL,MF,Napoli,27-304,1994,28,23,1763,19.6,5,5,5,0,0,1,0,0.26,0.26,0.51,0.26,0.51,2.9,2.9,2.9,5.8,0.15,0.15,0.30,0.15,0.30,Matches
597,David Zima,cz CZE,DF,Torino,21-132,2000,14,8,859,9.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.4,1.1,0.07,0.04,0.11,0.07,0.11,Matches
598,Jeroen Zoet,nl NED,GK,Spezia,31-073,1991,7,7,630,7.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
599,Nadir Zortea,it ITA,DFMF,Salernitana,22-274,1999,20,8,890,9.9,1,2,1,0,0,1,0,0.10,0.20,0.30,0.10,0.30,0.4,0.4,0.7,1.2,0.05,0.08,0.13,0.05,0.13,Matches
600,Szymon Żurkowski,pl POL,MF,Empoli,24-176,1997,27,21,1678,18.6,5,1,5,0,0,4,0,0.27,0.05,0.32,0.27,0.32,3.8,3.8,1.2,5.1,0.21,0.07,0.27,0.21,0.27,Matches
601,Milan Đurić,ba BIH,FW,Salernitana,31-302,1990,24,14,1422,15.8,4,2,3,1,1,3,0,0.25,0.13,0.38,0.19,0.32,4.3,3.6,1.5,5.1,0.29,0.10,0.40,0.24,0.35,Matches
602,Filip Đuričić,rs SRB,MFFW,Sassuolo,30-049,1992,9,8,626,7.0,2,1,2,0,0,1,0,0.29,0.14,0.43,0.29,0.43,2.0,2.0,1.2,3.2,0.29,0.17,0.46,0.29,0.46,Matches
