name,weekly_gross_eur,annual_gross_eur,weekly_net_eur,annual_net_eur,weekly_gross_gbp,annual_gross_gbp,weekly_net_gbp,annual_net_gbp,weekly_gross_usd,annual_gross_usd,weekly_net_usd,annual_net_usd,length,total_gross_eur,total_net_eur,total_gross_gbp,total_net_gbp,total_gross_usd,total_net_usd,status,position,position_detail,age,country,club
Lionel Messi,1223846.1538461538,63640000,673076.9230769231,35000000,1019724.4807692308,53025673,560816.4230769231,29162454,1385543.5192307692,72048263,762005.3846153846,39624280,2-yrs,127280000,70000000,106051347,58324908,144096526,79248561,Starter,F,RW,34,Argentina,PSG
Neymar,1083846.1538461538,56360000,596153.8461538461,31000000,903074.6730769231,46959883,496723.1153846154,25829602,1227046.4038461538,63806413,674919.0576923077,35095791,4-yrs,225440000,124000000,187839532,103318408,255225651,140383165,Starter,F,LW,29,Brazil,PSG
Kylian Mbappé,617115.3846153846,32090000,339423.07692307694,17650000,514188.53846153844,26737804,282811.71153846156,14706209,698650.0961538461,36329805,384268.4423076923,19981959,1-yr,32090000,17650000,26737804,14706209,36329805,19981959,Starter,F,CF,23,France,PSG
Sergio Ramos,524423.0769230769,27270000,288461.53846153844,15000000,436956.1153846154,22721718,240349.90384615384,12498195,593711.0576923077,30872975,326573.73076923075,16981834,2-yrs,54540000,30000000,45443435,24996389,61745950,33963669,Reserve,D,CB,35,Spain,PSG
Presnel Kimpembe,349615.3846153846,18180000,192307.6923076923,10000000,291304.07692307694,15147812,160233.26923076922,8332130,395807.3653846154,20581983,217715.82692307694,11321223,3-yrs,54540000,30000000,45443435,24996389,61745950,33963669,Starter,D,CB,26,France,PSG
Gianluigi Donnarumma,349615.3846153846,18180000,192307.6923076923,10000000,291304.07692307694,15147812,160233.26923076922,8332130,395807.3653846154,20581983,217715.82692307694,11321223,5-yrs,90900000,50000000,75739059,41660648,102909917,56606115,Starter,K,GK,22,Italy,PSG
Georginio Wijnaldum,332115.3846153846,17270000,182692.3076923077,9500000,276722.8461538461,14389588,152221.59615384616,7915523,375995.23076923075,19551752,206830.03846153847,10755162,3-yrs,51810000,28500000,43168764,23746570,58655256,32265486,Reserve,M,CM,31,Netherlands,PSG
Achraf Hakimi,279807.6923076923,14550000,153846.15384615384,8000000,233139.40384615384,12123249,128186.61538461539,6665704,316776.51923076925,16472379,174172.65384615384,9056978,5-yrs,72750000,40000000,60616244,33328519,82361897,45284892,Starter,D,RB,23,Morocco,PSG
Marco Verratti,276923.07692307694,14400000,152307.6923076923,7920000,230735.90384615384,11998267,126904.75,6599047,313510.78846153844,16302561,172430.9423076923,8966409,3-yrs,43200000,23760000,35994800,19797140,48907683,26899226,Starter,M,CM,29,Italy,PSG
Marquinhos,276923.07692307694,14400000,152307.6923076923,7920000,230735.90384615384,11998267,126904.75,6599047,313510.78846153844,16302561,172430.9423076923,8966409,3-yrs,43200000,23760000,35994800,19797140,48907683,26899226,Starter,D,CB,27,Brazil,PSG
Ángel Di María,253846.15384615384,13200000,139615.38461538462,7260000,211507.90384615384,10998411,116329.34615384616,6049126,287384.8846153846,14944014,158061.6923076923,8219208,1-yr,13200000,7260000,10998411,6049126,14944014,8219208,Reserve,F,RW,33,Argentina,PSG
Tanguy Ndombélé,237307.6923076923,12340000,130576.92307692308,6790000,197727.84615384616,10281848,108798.38461538461,5657516,268661.32692307694,13970389,147829.03846153847,7687110,1-yr,12340000,6790000,10281848,5657516,13970389,7687110,Reserve,M,CM,25,France,Lyon
Keylor Navas,230769.23076923078,12000000,126923.07692307692,6600000,192279.92307692306,9998556,105753.96153846153,5499206,261259,13585468,143692.4423076923,7472007,3-yrs,36000000,19800000,29995667,16497617,40756403,22416022,Reserve,K,GK,35,Costa Rica,PSG
Mauro Icardi,184615.38461538462,9600000,101538.46153846153,5280000,153823.9423076923,7998845,84603.15384615384,4399364,209007.1923076923,10868374,114953.96153846153,5977606,3-yrs,28800000,15840000,23996534,13198093,32605122,17932817,Reserve,F,CF,28,Argentina,PSG
Leandro Paredes,173076.92307692306,9000000,95192.30769230769,4950000,144209.9423076923,7498917,79315.46153846153,4124404,195944.25,10189101,107769.32692307692,5604005,2-yrs,18000000,9900000,14997833,8248808,20378201,11208011,Starter,M,DM,27,Argentina,PSG
Juan Bernat,161538.46153846153,8400000,88846.15384615384,4620000,134595.9423076923,6998989,74027.76923076923,3849444,182881.28846153847,9509827,100584.71153846153,5230405,4-yrs,33600000,18480000,27995956,15397776,38039309,20921620,Reserve,D,LB,28,Spain,PSG
Mario Lemina,157307.6923076923,8180000,86538.46153846153,4500000,131070.80769230769,6815682,72104.96153846153,3749458,178091.53846153847,9260760,97972.11538461539,5094550,3-yrs,24540000,13500000,20447046,11248375,27782281,15283651,Starter,M,DM,28,Gabon,Nice
Wissam Ben Yedder,150000,7800000,130576.92307692308,6790000,124981.94230769231,6499061,108798.38461538461,5657516,169818.34615384616,8830554,147829.03846153847,7687110,3-yrs,23400000,20370000,19497183,16972548,26491662,23061331,Starter,F,CF,31,France,Monaco
Ander Herrera,150000,7800000,82500,4290000,124981.94230769231,6499061,68740.07692307692,3574484,169818.34615384616,8830554,93400.09615384616,4856805,3-yrs,23400000,12870000,19497183,10723451,26491662,14570414,Reserve,M,CM,32,Spain,PSG
Julian Draxler,138461.53846153847,7200000,76153.84615384616,3960000,115367.94230769231,5999133,63452.36538461538,3299523,156755.40384615384,8151281,86215.46153846153,4483204,3-yrs,21600000,11880000,17997400,9898570,24453842,13449613,Reserve,F,LW,28,Germany,PSG
Cesc Fàbregas,138461.53846153847,7200000,120384.61538461539,6260000,115367.94230769231,5999133,100306.01923076923,5215913,156755.40384615384,8151281,136290.11538461538,7087086,1-yr,7200000,6260000,5999133,5215913,8151281,7087086,Reserve,M,CM,34,Spain,Monaco
Dimitri Payet,115384.61538461539,6000000,63461.53846153846,3300000,96139.96153846153,4999278,52876.980769230766,2749603,130629.5,6792734,71846.23076923077,3736004,3-yrs,18000000,9900000,14997833,8248808,20378201,11208011,Starter,F,AM,34,France,Marseille
Idrissa Gueye,115384.61538461539,6000000,63461.53846153846,3300000,96139.96153846153,4999278,52876.980769230766,2749603,130629.5,6792734,71846.23076923077,3736004,2-yrs,12000000,6600000,9998556,5499206,13585468,7472007,Reserve,M,DM,32,Senegal,PSG
Cengiz Ünder,104807.69230769231,5450000,57692.307692307695,3000000,87327.13461538461,4541011,48069.980769230766,2499639,118655.13461538461,6170067,65314.75,3396367,1-yr,5450000,3000000,4541011,2499639,6170067,3396367,Reserve,F,RW,24,Turkey,Marseille
Layvin Kurzawa,103846.15384615384,5400000,57115.38461538462,2970000,86525.96153846153,4499350,47589.28846153846,2474643,117566.53846153847,6113460,64661.596153846156,3362403,3-yrs,16200000,8910000,13498050,7423928,18340381,10087210,Reserve,D,LB,29,France,PSG
Abdou Diallo,103846.15384615384,5400000,57115.38461538462,2970000,86525.96153846153,4499350,47589.28846153846,2474643,117566.53846153847,6113460,64661.596153846156,3362403,3-yrs,16200000,8910000,13498050,7423928,18340381,10087210,Reserve,D,LB,25,Senegal,PSG
Jérôme Boateng,103846.15384615384,5400000,57115.38461538462,2970000,86525.96153846153,4499350,47589.28846153846,2474643,117566.53846153847,6113460,64661.596153846156,3362403,2-yrs,10800000,5940000,8998700,4949285,12226921,6724806,Starter,D,CB,33,Germany,Lyon
Alexander Nübel,96153.84615384616,5000000,83653.84615384616,4350000,80116.63461538461,4166065,69701.46153846153,3624476,108857.92307692308,5660612,94706.38461538461,4924732,2-yrs,10000000,8700000,8332130,7248953,11321223,9849464,Starter,K,GK,25,Germany,Monaco
Thilo Kehrer,94615.38461538461,4920000,52115.38461538462,2710000,78834.76923076923,4099408,43423.21153846154,2258007,107116.19230769231,5570042,59000.980769230766,3068051,2-yrs,9840000,5420000,8198816,4516014,11140083,6136103,Reserve,D,CB,25,Germany,PSG
Anthony Lopes,92307.69230769231,4800000,50769.230769230766,2640000,76911.96153846153,3999422,42301.57692307692,2199682,104503.59615384616,5434187,57476.980769230766,2988803,2-yrs,9600000,5280000,7998845,4399364,10868374,5977606,Starter,K,GK,31,Portugal,Lyon
Arkadiusz Milik,92307.69230769231,4800000,50769.230769230766,2640000,76911.96153846153,3999422,42301.57692307692,2199682,104503.59615384616,5434187,57476.980769230766,2988803,1-yr,4800000,2640000,3999422,2199682,5434187,2988803,Starter,F,CF,27,Poland,Marseille
Xherdan Shaqiri,80769.23076923077,4200000,44423.07692307692,2310000,67297.96153846153,3499494,37013.88461538462,1924722,91440.65384615384,4754914,50292.36538461538,2615203,3-yrs,12600000,6930000,10498483,5774166,14264741,7845608,Reserve,F,RW,30,Switzerland,Lyon
Moussa Dembélé,78846.15384615384,4100000,43461.53846153846,2260000,65695.63461538461,3416173,36212.71153846154,1883061,89263.48076923077,4641701,49203.769230769234,2558596,2-yrs,8200000,4520000,6832346,3766123,9283403,5117193,Starter,F,CF,25,France,Lyon
Gerson,76923.07692307692,4000000,42307.692307692305,2200000,64093.307692307695,3332852,35251.32692307692,1833069,87086.32692307692,4528489,47897.480769230766,2490669,5-yrs,20000000,11000000,16664259,9165343,22642446,12453345,Starter,M,CM,24,Brazil,Marseille
Pau López,74038.46153846153,3850000,40769.230769230766,2120000,61689.807692307695,3207870,33969.442307692305,1766411,83820.59615384616,4358671,46155.75,2400099,1-yr,3850000,2120000,3207870,1766411,4358671,2400099,Starter,K,GK,27,Spain,Marseille
Houssem Aouar,71538.46153846153,3720000,39423.07692307692,2050000,59606.769230769234,3099552,32847.82692307692,1708087,80990.28846153847,4211495,44631.75,2320851,2-yrs,7440000,4100000,6199104,3416173,8422990,4641701,Reserve,M,CM,23,France,Lyon
Renato Sanches,69230.76923076923,3600000,38076.92307692308,1980000,57683.980769230766,2999567,31726.19230769231,1649762,78377.69230769231,4075640,43107.730769230766,2241602,2-yrs,7200000,3960000,5999133,3299523,8151281,4483204,Reserve,M,CM,24,Portugal,Lille
Kevin Volland,69230.76923076923,3600000,60192.307692307695,3130000,57683.980769230766,2999567,50153.019230769234,2607957,78377.69230769231,4075640,68145.05769230769,3543543,3-yrs,10800000,9390000,8998700,7823870,12226921,10630628,Starter,F,CF,29,Germany,Monaco
Thiago Mendes,69230.76923076923,3600000,38076.92307692308,1980000,57683.980769230766,2999567,31726.19230769231,1649762,78377.69230769231,4075640,43107.730769230766,2241602,2-yrs,7200000,3960000,5999133,3299523,8151281,4483204,Starter,M,DM,29,Brazil,Lyon
Gelson Martins,69230.76923076923,3600000,60192.307692307695,3130000,57683.980769230766,2999567,50153.019230769234,2607957,78377.69230769231,4075640,68145.05769230769,3543543,3-yrs,10800000,9390000,8998700,7823870,12226921,10630628,Starter,F,RW,26,Portugal,Monaco
Steve Mandanda,69230.76923076923,3600000,38076.92307692308,1980000,57683.980769230766,2999567,31726.19230769231,1649762,78377.69230769231,4075640,43107.730769230766,2241602,3-yrs,10800000,5940000,8998700,4949285,12226921,6724806,Reserve,K,GK,36,France,Marseille
Wahbi Khazri,67307.69230769231,3500000,37115.38461538462,1930000,56081.63461538462,2916245,30925.01923076923,1608101,76200.53846153847,3962428,42019.153846153844,2184996,1-yr,3500000,1930000,2916245,1608101,3962428,2184996,Starter,F,CF,30,Tunisia,St-Etienne
Justin Kluivert,64038.46153846154,3330000,35192.307692307695,1830000,53357.67307692308,2774599,29322.69230769231,1524780,72499.36538461539,3769967,39842,2071784,1-yr,3330000,1830000,2774599,1524780,3769967,2071784,Starter,F,LW,22,Netherlands,Nice
Josuha Guilavogui,63461.53846153846,3300000,35000,1820000,52876.980769230766,2749603,29162.46153846154,1516448,71846.23076923077,3736004,39624.28846153846,2060463,1-yr,3300000,1820000,2749603,1516448,3736004,2060463,Starter,M,DM,31,France,Bordeaux
Lucas Paquetá,62500,3250000,34423.07692307692,1790000,52075.807692307695,2707942,28681.75,1491451,70757.63461538461,3679397,38971.13461538462,2026499,4-yrs,13000000,7160000,10831769,5965805,14717590,8105996,Starter,F,AM,24,Brazil,Lyon
Djibril Sidibé,61730.769230769234,3210000,53653.846153846156,2790000,51434.88461538462,2674614,44705.07692307692,2324664,69886.78846153847,3634113,60742.71153846154,3158621,1-yr,3210000,2790000,2674614,2324664,3634113,3158621,Reserve,D,RB,29,France,Monaco
Amine Harit,59615.38461538462,3100000,32884.61538461538,1710000,49672.307692307695,2582960,27399.884615384617,1424794,67491.90384615384,3509579,37229.403846153844,1935929,1-yr,3100000,1710000,2582960,1424794,3509579,1935929,Reserve,F,AM,24,Morocco,Marseille
Vanderson,57692.307692307695,3000000,50192.307692307695,2610000,48069.980769230766,2499639,41820.88461538462,2174686,65314.75,3396367,56823.82692307692,2954839,6-yrs,18000000,15660000,14997833,13048115,20378201,17729035,Reserve,D,RB,20,Brazil,Monaco
Kasper Dolberg,57692.307692307695,3000000,31730.76923076923,1650000,48069.980769230766,2499639,26438.48076923077,1374801,65314.75,3396367,35923.11538461538,1868002,3-yrs,9000000,4950000,7498917,4124404,10189101,5604005,Reserve,F,CF,24,Denmark,Nice
Cédric Bakambu,57692.307692307695,3000000,31730.76923076923,1650000,48069.980769230766,2499639,26438.48076923077,1374801,65314.75,3396367,35923.11538461538,1868002,3-yrs,9000000,4950000,7498917,4124404,10189101,5604005,Starter,F,CF,30,Democratic Republic of the Congo,Marseille
Krépin Diatta,57692.307692307695,3000000,50192.307692307695,2610000,48069.980769230766,2499639,41820.88461538462,2174686,65314.75,3396367,56823.82692307692,2954839,4-yrs,12000000,10440000,9998556,8698743,13585468,11819357,Reserve,F,RW,22,Senegal,Monaco
Emerson,52692.307692307695,2740000,29038.46153846154,1510000,43903.92307692308,2283004,24195.23076923077,1258152,59654.13461538462,3102015,32875.096153846156,1709505,1-yr,2740000,1510000,2283004,1258152,3102015,1709505,Starter,D,LB,27,Italy,Lyon
Jason Denayer,50576.92307692308,2630000,27884.615384615383,1450000,42141.346153846156,2191350,23233.826923076922,1208159,57259.269230769234,2977482,31568.78846153846,1641577,1-yr,2630000,1450000,2191350,1208159,2977482,1641577,Reserve,D,CB,26,Belgium,Lyon
Sead Kolasinac,49615.38461538462,2580000,27307.69230769231,1420000,41340.17307692308,2149689,22753.115384615383,1183162,56170.692307692305,2920876,30915.653846153848,1607614,2-yrs,5160000,2840000,4299379,2366325,5841751,3215227,Starter,D,LB,28,Bosnia-Herzegovina,Marseille
Frédéric Guilbert,46538.46153846154,2420000,25576.923076923078,1330000,38776.442307692305,2016375,21311.01923076923,1108173,52687.230769230766,2739736,28956.21153846154,1505723,1-yr,2420000,1330000,2016375,1108173,2739736,1505723,Starter,D,RB,27,France,Strasbourg
Mattéo Guendouzi,46538.46153846154,2420000,25576.923076923078,1330000,38776.442307692305,2016375,21311.01923076923,1108173,52687.230769230766,2739736,28956.21153846154,1505723,1-yr,2420000,1330000,2016375,1108173,2739736,1505723,Starter,M,CM,22,France,Marseille
William Saliba,44423.07692307692,2310000,24423.076923076922,1270000,37013.88461538462,1924722,20349.615384615383,1058180,50292.36538461538,2615203,27649.903846153848,1437795,1-yr,2310000,1270000,1924722,1058180,2615203,1437795,Starter,D,CB,20,France,Marseille
Ryad Boudebouz,43846.153846153844,2280000,24038.46153846154,1250000,36533.192307692305,1899726,20029.153846153848,1041516,49639.21153846154,2581239,27214.48076923077,1415153,1-yr,2280000,1250000,1899726,1041516,2581239,1415153,Starter,F,AM,31,Algeria,St-Etienne
Aleksandr Golovin,43653.846153846156,2270000,37884.61538461538,1970000,36372.942307692305,1891393,31565.96153846154,1641430,49421.5,2569918,42890.019230769234,2230281,3-yrs,6810000,5910000,5674180,4924289,7709753,6690843,Reserve,F,AM,25,Russia,Monaco
Caio Henrique,42115.38461538462,2190000,36730.769230769234,1910000,35091.07692307692,1824736,30604.55769230769,1591437,47679.769230769234,2479348,41583.730769230766,2162354,4-yrs,8760000,7640000,7298946,6365747,9917391,8649414,Starter,D,LB,24,Brazil,Monaco
Burak Yilmaz,42115.38461538462,2190000,23076.923076923078,1200000,35091.07692307692,1824736,19228,999856,47679.769230769234,2479348,26125.903846153848,1358547,1-yr,2190000,1200000,1824736,999856,2479348,1358547,Reserve,F,CF,36,Turkey,Lille
Benoît Costil,41538.46153846154,2160000,22884.615384615383,1190000,34610.38461538462,1799740,19067.75,991523,47026.61538461538,2445384,25908.19230769231,1347226,1-yr,2160000,1190000,1799740,991523,2445384,1347226,Reserve,K,GK,34,France,Bordeaux
Duje Caleta-Car,38846.153846153844,2020000,21346.153846153848,1110000,32367.115384615383,1683090,17785.884615384617,924866,43978.596153846156,2286887,24166.46153846154,1256656,2-yrs,4040000,2220000,3366180,1849733,4573774,2513312,Reserve,D,CB,25,Croatia,Marseille
Gaëtan Laborde,38461.53846153846,2000000,21153.846153846152,1100000,32046.653846153848,1666426,17625.653846153848,916534,43543.17307692308,2264245,23948.75,1245335,4-yrs,8000000,4400000,6665704,3666137,9056978,4981338,Starter,F,CF,27,France,Rennes
Léo Dubois,38076.92307692308,1980000,20961.53846153846,1090000,31726.19230769231,1649762,17465.423076923078,908202,43107.730769230766,2241602,23731.01923076923,1234013,3-yrs,5940000,3270000,4949285,2724606,6724806,3702040,Starter,D,RB,27,France,Lyon
Valère Germain,35192.307692307695,1830000,19423.076923076922,1010000,29322.69230769231,1524780,16183.557692307691,841545,39842,2071784,21989.30769230769,1143444,3-yrs,5490000,3030000,4574339,2524635,6215351,3430331,Starter,F,CF,31,France,Montpellier
Marcelo,34615.38461538462,1800000,19038.46153846154,990000,28841.98076923077,1499783,15863.096153846154,824881,39188.846153846156,2037820,21553.865384615383,1120801,1-yr,1800000,990000,1499783,824881,2037820,1120801,Reserve,D,CB,34,Brazil,Bordeaux
Youcef Atal,34615.38461538462,1800000,19038.46153846154,990000,28841.98076923077,1499783,15863.096153846154,824881,39188.846153846156,2037820,21553.865384615383,1120801,2-yrs,3600000,1980000,2999567,1649762,4075640,2241602,Starter,D,RB,25,Algeria,Nice
Otávio,34615.38461538462,1800000,19038.46153846154,990000,28841.98076923077,1499783,15863.096153846154,824881,39188.846153846156,2037820,21553.865384615383,1120801,1-yr,1800000,990000,1499783,824881,2037820,1120801,Reserve,M,DM,27,Brazil,Bordeaux
Moses Simon,34615.38461538462,1800000,19038.46153846154,990000,28841.98076923077,1499783,15863.096153846154,824881,39188.846153846156,2037820,21553.865384615383,1120801,3-yrs,5400000,2970000,4499350,2474643,6113460,3362403,Starter,F,LW,26,Nigeria,Nantes
Valentin Rongier,33076.92307692308,1720000,18269.23076923077,950000,27560.115384615383,1433126,15222.153846153846,791552,37447.11538461538,1947250,20683,1075516,3-yrs,5160000,2850000,4299379,2374657,5841751,3226549,Reserve,M,CM,27,France,Marseille
José Fonte,32307.69230769231,1680000,17692.30769230769,920000,26919.19230769231,1399798,14741.461538461539,766556,36576.25,1901965,20029.865384615383,1041553,1-yr,1680000,920000,1399798,766556,1901965,1041553,Starter,D,CB,38,Portugal,Lille
Jonathan David,32307.69230769231,1680000,17692.30769230769,920000,26919.19230769231,1399798,14741.461538461539,766556,36576.25,1901965,20029.865384615383,1041553,4-yrs,6720000,3680000,5599191,3066224,7607862,4166210,Starter,F,CF,22,Canada,Lille
Sofiane Boufal,32307.69230769231,1680000,17692.30769230769,920000,26919.19230769231,1399798,14741.461538461539,766556,36576.25,1901965,20029.865384615383,1041553,3-yrs,5040000,2760000,4199393,2299668,5705896,3124658,Starter,F,LW,28,Morocco,Angers
Benjamin Bourigeaud,32307.69230769231,1680000,17692.30769230769,920000,26919.19230769231,1399798,14741.461538461539,766556,36576.25,1901965,20029.865384615383,1041553,2-yrs,3360000,1840000,2799596,1533112,3803931,2083105,Starter,M,CM,28,France,Rennes
Jimmy Briand,31153.846153846152,1620000,17115.384615384617,890000,25957.78846153846,1349805,14260.76923076923,741560,35269.96153846154,1834038,19376.71153846154,1007589,1-yr,1620000,890000,1349805,741560,1834038,1007589,Reserve,F,CF,36,France,Bordeaux
Nicolas de Préville,30769.23076923077,1600000,16923.076923076922,880000,25637.326923076922,1333141,14100.51923076923,733227,34834.53846153846,1811396,19159,996268,3-yrs,4800000,2640000,3999422,2199682,5434187,2988803,Reserve,F,CF,31,France,Metz
Baptiste Santamaria,30192.30769230769,1570000,16538.46153846154,860000,25156.615384615383,1308144,13780.057692307691,716563,34181.38461538462,1777432,18723.55769230769,973625,4-yrs,6280000,3440000,5232577,2866253,7109728,3894501,Starter,M,DM,26,France,Rennes
Loïc Badé,30192.30769230769,1570000,16538.46153846154,860000,25156.615384615383,1308144,13780.057692307691,716563,34181.38461538462,1777432,18723.55769230769,973625,5-yrs,7850000,4300000,6540722,3582816,8887160,4868126,Reserve,D,CB,21,France,Rennes
Danilo Pereira,30192.30769230769,1570000,16538.46153846154,860000,25156.615384615383,1308144,13780.057692307691,716563,34181.38461538462,1777432,18723.55769230769,973625,4-yrs,6280000,3440000,5232577,2866253,7109728,3894501,Starter,M,DM,30,Portugal,PSG
Jordan Ferri,30000,1560000,16538.46153846154,860000,24996.384615384617,1299812,13780.057692307691,716563,33963.67307692308,1766111,18723.55769230769,973625,2-yrs,3120000,1720000,2599624,1433126,3532222,1947250,Starter,M,CM,29,France,Montpellier
Lovro Majer,30000,1560000,16538.46153846154,860000,24996.384615384617,1299812,13780.057692307691,716563,33963.67307692308,1766111,18723.55769230769,973625,5-yrs,7800000,4300000,6499061,3582816,8830554,4868126,Starter,F,AM,24,Croatia,Rennes
Benjamin André,30000,1560000,16538.46153846154,860000,24996.384615384617,1299812,13780.057692307691,716563,33963.67307692308,1766111,18723.55769230769,973625,2-yrs,3120000,1720000,2599624,1433126,3532222,1947250,Starter,M,DM,31,France,Lille
Seko Fofana,29807.69230769231,1550000,16346.153846153846,850000,24836.153846153848,1291480,13619.826923076924,708231,33745.96153846154,1754790,18505.846153846152,962304,3-yrs,4650000,2550000,3874440,2124693,5264369,2886912,Starter,M,CM,26,Cote d&#39;Ivoire,Lens
Morgan Schneiderlin,29615.384615384617,1540000,16346.153846153846,850000,24675.923076923078,1283148,13619.826923076924,708231,33528.230769230766,1743468,18505.846153846152,962304,2-yrs,3080000,1700000,2566296,1416462,3486937,1924608,Reserve,M,DM,32,France,Nice
Karl Toko Ekambi,29423.076923076922,1530000,16153.846153846154,840000,24515.69230769231,1274816,13459.596153846154,699899,33310.519230769234,1732147,18288.134615384617,950983,3-yrs,4590000,2520000,3824448,2099697,5196441,2852948,Reserve,F,LW,29,Cameroon,Lyon
Birger Meling,29423.076923076922,1530000,16153.846153846154,840000,24515.69230769231,1274816,13459.596153846154,699899,33310.519230769234,1732147,18288.134615384617,950983,3-yrs,4590000,2520000,3824448,2099697,5196441,2852948,Starter,D,LB,27,Norway,Rennes
Kévin Gameiro,29423.076923076922,1530000,16153.846153846154,840000,24515.69230769231,1274816,13459.596153846154,699899,33310.519230769234,1732147,18288.134615384617,950983,2-yrs,3060000,1680000,2549632,1399798,3464294,1901965,Reserve,F,CF,34,France,Strasbourg
Florent Mollet,29423.076923076922,1530000,16153.846153846154,840000,24515.69230769231,1274816,13459.596153846154,699899,33310.519230769234,1732147,18288.134615384617,950983,2-yrs,3060000,1680000,2549632,1399798,3464294,1901965,Starter,M,CM,30,France,Montpellier
Kalifa Coulibaly,28846.153846153848,1500000,15961.538461538461,830000,24034.98076923077,1249819,13299.365384615385,691567,32657.365384615383,1698183,18070.423076923078,939662,1-yr,1500000,830000,1249819,691567,1698183,939662,Reserve,F,CF,30,Mali,Nantes
Dante,28846.153846153848,1500000,15961.538461538461,830000,24034.98076923077,1249819,13299.365384615385,691567,32657.365384615383,1698183,18070.423076923078,939662,1-yr,1500000,830000,1249819,691567,1698183,939662,Starter,D,CB,38,Brazil,Nice
Fransérgio,28653.846153846152,1490000,15769.23076923077,820000,23874.75,1241487,13139.134615384615,683235,32439.653846153848,1686862,17852.69230769231,928340,3-yrs,4470000,2460000,3724462,2049704,5060587,2785021,Starter,M,CM,31,Brazil,Bordeaux
Timothée Kolodziejczak,27884.615384615383,1450000,15384.615384615385,800000,23233.826923076922,1208159,12818.653846153846,666570,31568.78846153846,1641577,17417.26923076923,905698,1-yr,1450000,800000,1208159,666570,1641577,905698,Starter,D,CB,30,France,St-Etienne
Xeka,27692.30769230769,1440000,15192.307692307691,790000,23073.596153846152,1199827,12658.423076923076,658238,31351.076923076922,1630256,17199.55769230769,894377,1-yr,1440000,790000,1199827,658238,1630256,894377,Reserve,M,CM,27,Portugal,Lille
Ui-jo Hwang,27692.30769230769,1440000,15192.307692307691,790000,23073.596153846152,1199827,12658.423076923076,658238,31351.076923076922,1630256,17199.55769230769,894377,2-yrs,2880000,1580000,2399653,1316476,3260512,1788753,Starter,F,CF,29,South Korea,Bordeaux
Jonathan Bamba,27692.30769230769,1440000,15192.307692307691,790000,23073.596153846152,1199827,12658.423076923076,658238,31351.076923076922,1630256,17199.55769230769,894377,2-yrs,2880000,1580000,2399653,1316476,3260512,1788753,Starter,F,LW,25,France,Lille
Jonas Martin,27692.30769230769,1440000,15192.307692307691,790000,23073.596153846152,1199827,12658.423076923076,658238,31351.076923076922,1630256,17199.55769230769,894377,1-yr,1440000,790000,1199827,658238,1630256,894377,Starter,M,CM,31,France,Rennes
Boubacar Kamara,27692.30769230769,1440000,15192.307692307691,790000,23073.596153846152,1199827,12658.423076923076,658238,31351.076923076922,1630256,17199.55769230769,894377,1-yr,1440000,790000,1199827,658238,1630256,894377,Starter,M,DM,22,France,Marseille
Flavien Tait,27692.30769230769,1440000,15192.307692307691,790000,23073.596153846152,1199827,12658.423076923076,658238,31351.076923076922,1630256,17199.55769230769,894377,2-yrs,2880000,1580000,2399653,1316476,3260512,1788753,Reserve,M,CM,29,France,Rennes
Mexer,27692.30769230769,1440000,15192.307692307691,790000,23073.596153846152,1199827,12658.423076923076,658238,31351.076923076922,1630256,17199.55769230769,894377,2-yrs,2880000,1580000,2399653,1316476,3260512,1788753,Reserve,D,CB,33,Mozambique,Bordeaux
Myron Boadu,27115.384615384617,1410000,23653.846153846152,1230000,22592.884615384617,1174830,19708.69230769231,1024852,30697.923076923078,1596292,26779.03846153846,1392510,5-yrs,7050000,6150000,5874151,5124260,7981462,6962552,Reserve,F,CF,21,Netherlands,Monaco
Guillermo Maripán,26923.076923076922,1400000,23461.53846153846,1220000,22432.653846153848,1166498,19548.46153846154,1016520,30480.21153846154,1584971,26561.326923076922,1381189,3-yrs,4200000,3660000,3499494,3049559,4754914,4143568,Starter,D,CB,27,Chile,Monaco
Denis Bouanga,25769.23076923077,1340000,14230.76923076923,740000,21471.25,1116505,11857.26923076923,616578,29173.923076923078,1517044,16110.98076923077,837771,2-yrs,2680000,1480000,2233011,1233155,3034088,1675541,Starter,F,LW,27,Gabon,St-Etienne
Nicolas Pallois,25384.615384615383,1320000,14038.461538461539,730000,21150.78846153846,1099841,11697.01923076923,608245,28738.48076923077,1494401,15893.25,826449,3-yrs,3960000,2190000,3299523,1824736,4483204,2479348,Starter,D,CB,34,France,Nantes
Rémi Oudin,25384.615384615383,1320000,14038.461538461539,730000,21150.78846153846,1099841,11697.01923076923,608245,28738.48076923077,1494401,15893.25,826449,3-yrs,3960000,2190000,3299523,1824736,4483204,2479348,Starter,F,RW,25,France,Bordeaux
Téji Savanier,25384.615384615383,1320000,14038.461538461539,730000,21150.78846153846,1099841,11697.01923076923,608245,28738.48076923077,1494401,15893.25,826449,2-yrs,2640000,1460000,2199682,1216491,2988803,1652899,Reserve,M,CM,30,France,Montpellier
Serhou Guirassy,25192.30769230769,1310000,13846.153846153846,720000,20990.55769230769,1091509,11536.788461538461,599913,28520.76923076923,1483080,15675.538461538461,815128,4-yrs,5240000,2880000,4366036,2399653,5932321,3260512,Reserve,F,CF,25,France,Rennes
